 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52,Mean53,XM53,YM53,Mean54,XM54,YM54,Mean55,XM55,YM55,Mean56,XM56,YM56,Mean57,XM57,YM57,Mean58,XM58,YM58,Mean59,XM59,YM59,Mean60,XM60,YM60,Mean61,XM61,YM61,Mean62,XM62,YM62,Mean63,XM63,YM63
18,461.357,125.568,109.912,1366.214,165.859,70.232,1876.375,95.756,129.147,2541.000,92.367,124.011,1804.095,127.863,76.432,285.714,145.824,105.903,109.905,115.358,158.280,513.417,131.437,152.730,648.875,133.722,158.108,60.083,133.385,53.219,1191.290,91.552,108.680,324.100,100.715,105.701,161.500,114.934,125.545,449.154,97.430,163.863,171.722,97.277,139.893,485.778,114.344,117.437,179.375,132.021,162.997,421.308,122.634,118.060,190.062,131.367,81.043,621.238,146.774,97.784,658.471,154.532,129.449,38.833,38.780,79.527,741.917,133.610,130.958,576.769,128.507,149.056,108.929,115.645,106.644,285.312,101.648,98.070,19.900,121.915,42.935,81.286,112.387,46.294,189.136,150.733,105.047,80.471,52.588,151.869,387.800,139.961,96.041,97.688,134.389,138.667,172.375,106.873,130.010,142.875,124.022,165.635,243.167,115.626,131.583,697.091,119.189,142.979,39.471,60.899,139.047,100.308,110.550,100.633,12.200,91.351,92.428,173.100,134.510,146.408,401.571,137.322,108.281,160.765,141.156,139.195,125.923,153.756,118.411,62.938,119.555,79.624,74.875,108.918,87.366,299.308,133.911,123.576,452.312,107.176,118.395,500.538,120.016,103.089,399.438,119.873,109.765,356.375,159.851,70.805,370.538,140.130,92.884,250.625,135.873,86.922,9.615,82.570,133.976,147.625,137.005,152.641,63.000,134.494,64.202,377.692,119.688,137.809,110.286,100.505,136.950,52.968,153.122,136.178,344.857,124.792,114.056,13.538,159.446,79.774,300.083,97.128,89.689,265.429,132.816,117.627,541.308,128.191,141.979
19,427.143,125.577,109.895,622.643,165.860,70.284,1758.000,95.782,129.099,2406.500,92.385,123.974,1697.333,127.854,76.443,1750.429,145.834,106.119,65.238,115.442,158.490,576.250,131.429,152.804,696.125,133.775,158.118,78.750,133.735,53.295,1394.387,91.616,108.673,278.400,100.735,105.797,214.000,115.078,125.410,400.154,97.571,163.997,170.056,97.224,139.830,486.833,114.379,117.454,183.875,132.161,163.039,335.154,122.644,118.264,240.188,131.238,80.981,484.952,146.844,97.713,597.882,154.511,129.403,24.000,38.694,79.031,697.833,133.603,131.007,641.000,128.501,149.050,71.214,115.558,105.969,266.000,101.652,97.893,16.700,122.262,42.755,100.929,112.435,46.220,201.318,150.856,105.004,74.941,52.597,151.814,327.700,139.994,96.104,115.875,134.228,138.217,169.500,106.938,130.174,182.125,123.758,165.510,376.667,115.599,131.109,521.091,119.167,143.072,22.706,60.633,139.115,83.923,110.433,100.709,27.400,91.339,92.239,160.900,134.416,146.378,319.643,137.293,108.108,201.824,141.031,139.201,152.923,153.824,118.385,34.688,119.407,80.209,99.312,109.100,87.508,223.923,133.909,123.473,395.375,107.276,118.398,405.385,120.021,103.094,363.500,119.852,109.826,99.000,160.032,70.752,454.000,140.118,92.795,365.250,135.880,86.850,4.154,82.305,133.426,102.375,136.934,152.610,54.952,134.527,64.119,300.385,119.722,137.946,113.857,100.754,136.941,68.065,153.294,135.473,264.857,124.714,114.067,17.231,159.040,79.936,327.917,97.091,89.528,284.476,132.787,117.671,584.923,128.144,141.928
20,379.214,125.519,109.966,272.500,165.930,70.213,1607.000,95.769,129.133,1629.300,92.385,123.981,1393.714,127.846,76.478,1461.857,145.828,106.141,132.571,115.527,158.049,623.250,131.378,152.587,732.750,133.751,158.177,95.583,133.778,53.116,1425.613,91.511,108.691,295.900,100.716,105.605,186.167,114.990,125.316,294.154,97.585,163.903,152.778,97.259,139.873,536.722,114.402,117.480,270.875,132.126,162.795,306.923,122.563,118.098,153.875,131.200,81.128,442.381,146.881,97.729,590.353,154.517,129.464,42.667,38.676,78.973,759.250,133.626,131.051,639.308,128.507,149.082,71.143,115.644,106.041,285.438,101.691,97.997,24.400,121.949,43.218,40.643,112.540,46.121,205.727,150.830,104.749,135.412,52.728,151.684,324.300,139.994,96.070,107.062,134.365,138.498,154.625,106.793,130.189,182.250,123.918,165.515,262.500,115.616,131.086,789.091,119.160,143.005,43.941,60.187,138.838,95.000,110.331,100.581,3.200,91.024,92.768,181.800,134.386,146.380,477.571,137.318,108.218,167.882,141.137,139.219,161.385,153.995,118.346,41.562,119.741,79.502,155.312,109.242,87.439,246.077,133.835,123.551,392.125,107.257,118.413,404.692,119.986,103.105,509.438,119.844,109.711,45.312,159.731,70.695,358.308,140.147,92.777,222.375,135.950,86.875,2.154,83.080,133.289,112.875,137.149,152.641,77.190,134.347,64.259,346.000,119.668,137.772,113.429,100.489,137.291,65.355,153.267,135.903,334.857,124.699,113.833,26.308,159.227,80.137,417.167,97.217,89.624,282.857,132.853,117.712,479.923,128.103,141.993
21,393.286,125.518,109.857,184.571,165.726,70.034,954.125,95.780,129.116,1832.100,92.340,124.046,1318.476,127.789,76.464,766.000,145.869,106.065,218.571,115.643,158.133,639.917,131.415,152.769,707.375,133.765,158.141,82.833,133.696,53.322,934.323,91.477,108.701,225.400,100.768,105.627,280.833,115.125,125.539,387.923,97.557,163.891,179.222,97.218,139.770,565.111,114.377,117.455,221.125,132.117,162.961,440.923,122.628,118.081,248.562,131.349,80.950,496.952,146.755,97.840,735.882,154.474,129.430,32.667,38.642,78.794,712.333,133.587,131.094,617.846,128.537,149.074,54.714,115.489,106.283,172.625,101.618,98.069,39.500,121.876,43.443,71.714,112.058,46.226,213.182,150.844,105.107,105.647,52.906,151.762,266.900,139.991,96.190,109.500,134.280,138.307,234.125,106.647,130.178,179.375,123.856,165.456,171.500,115.606,130.924,560.727,119.232,143.067,52.647,60.404,139.158,101.077,110.476,100.720,4.200,91.295,92.040,205.100,134.515,146.472,407.429,137.261,108.169,181.706,141.028,139.046,93.538,153.940,118.394,20.562,119.480,79.534,117.062,109.128,87.364,240.308,134.053,123.568,385.750,107.239,118.414,374.231,119.984,103.057,372.250,119.857,109.827,49.375,159.882,70.794,398.538,140.216,92.759,241.250,135.865,86.961,6.154,82.886,134.005,134.750,136.995,152.665,99.905,134.406,64.397,345.846,119.703,137.775,132.429,100.576,136.948,26.645,153.226,136.180,221.143,124.755,114.012,34.462,158.976,80.167,381.833,97.136,89.626,272.286,132.801,117.746,582.769,128.179,141.951
22,487.429,125.507,109.907,168.714,165.886,70.152,441.125,95.741,129.103,694.400,92.344,123.966,993.714,127.872,76.415,370.429,145.828,106.140,725.714,115.510,158.239,645.917,131.459,152.703,815.750,133.790,158.080,140.583,133.780,52.986,761.032,91.528,108.651,195.600,100.730,105.628,281.333,115.040,125.598,398.154,97.511,163.933,210.722,97.351,139.529,499.333,114.345,117.512,154.250,132.157,162.811,432.000,122.628,118.147,249.812,131.286,81.053,458.381,146.805,97.797,624.235,154.545,129.320,67.167,38.683,79.187,716.833,133.620,130.932,610.000,128.491,149.104,84.786,115.657,106.172,240.312,101.588,98.042,10.900,121.988,42.628,36.857,112.397,46.398,210.864,151.012,104.993,111.412,52.985,151.605,330.100,139.991,96.057,81.812,134.336,138.380,85.250,106.744,130.096,202.500,123.843,165.523,206.167,115.650,130.956,678.727,119.187,143.096,29.765,60.590,139.376,115.385,110.396,100.722,17.000,91.138,92.588,245.900,134.443,146.337,467.214,137.316,108.013,118.000,140.974,139.202,104.000,154.062,118.213,21.500,119.233,79.962,52.500,109.223,87.374,201.615,134.031,123.492,444.688,107.226,118.466,439.692,120.025,103.024,326.500,119.799,109.753,44.000,159.847,70.777,379.385,140.242,92.729,240.375,136.047,86.730,2.154,82.936,134.341,144.812,136.916,152.562,68.571,134.483,64.317,394.154,119.680,137.875,96.000,100.519,137.168,83.677,153.391,135.717,334.714,124.704,113.840,13.846,158.655,80.157,352.833,97.252,89.636,289.619,132.724,117.745,384.769,128.193,141.866
23,462.000,125.563,110.012,150.714,165.939,70.360,338.500,95.790,129.076,571.800,92.383,123.977,537.619,127.852,76.447,128.000,145.840,106.180,1455.048,115.467,158.262,720.000,131.370,152.702,708.375,133.773,158.088,49.750,133.610,53.163,743.290,91.596,108.665,260.200,100.714,105.691,216.000,114.905,125.630,495.538,97.515,163.791,269.889,97.360,139.683,555.056,114.363,117.482,202.250,132.082,163.025,527.923,122.589,118.138,181.688,131.268,81.026,318.857,146.812,97.744,723.647,154.527,129.455,0.833,38.595,78.895,813.417,133.640,130.950,573.000,128.527,149.174,147.357,115.523,106.279,249.938,101.610,97.994,1.900,122.295,42.935,73.286,112.423,46.173,184.727,151.044,104.962,126.941,52.937,151.684,317.200,139.964,96.058,91.875,134.489,138.536,194.875,106.900,130.075,111.250,123.757,165.606,145.667,115.694,130.808,585.455,119.176,143.074,40.353,60.288,139.107,86.077,110.503,100.556,20.200,91.382,92.207,214.500,134.493,146.340,389.214,137.314,108.326,190.706,141.030,139.217,100.154,154.049,118.403,23.875,119.542,79.708,105.938,109.196,87.572,256.231,133.915,123.485,355.688,107.285,118.434,346.231,119.949,103.054,389.750,119.856,109.959,22.375,159.851,70.803,264.154,140.145,92.896,265.750,135.822,86.774,0.000,NaN,NaN,101.812,136.965,152.600,67.619,134.591,64.342,346.308,119.681,137.866,168.143,100.622,137.074,22.710,153.376,135.769,447.000,124.682,113.975,6.000,159.272,80.377,303.083,97.137,89.597,384.476,132.795,117.649,519.692,128.233,142.005
24,517.857,125.593,110.020,200.214,165.882,70.459,329.750,95.744,129.165,581.100,92.390,124.026,462.000,127.853,76.469,290.857,145.867,106.145,1232.381,115.477,158.267,740.333,131.407,152.722,668.625,133.746,158.095,49.083,133.793,53.595,755.161,91.598,108.647,286.700,100.717,105.590,392.167,115.059,125.512,459.923,97.527,163.945,142.722,97.373,140.025,624.944,114.389,117.440,257.375,132.067,162.891,533.846,122.557,118.086,177.938,131.292,80.969,486.476,146.757,97.912,680.471,154.504,129.454,34.167,38.820,78.922,769.250,133.602,131.058,635.077,128.502,149.030,112.214,115.774,106.282,792.562,101.684,97.978,0.100,122.295,42.625,43.286,112.293,46.194,191.364,150.815,105.053,120.000,53.077,151.683,363.300,140.005,95.890,104.625,134.202,138.361,215.250,106.758,130.150,174.750,123.900,165.544,193.000,115.667,131.299,573.273,119.257,143.082,67.824,60.542,139.012,96.385,110.378,100.923,35.300,91.386,92.149,182.100,134.445,146.319,414.643,137.366,108.174,146.176,141.036,139.285,100.462,153.963,118.519,37.875,119.451,80.053,114.062,109.225,87.468,213.615,133.863,123.506,377.062,107.244,118.379,421.000,119.974,103.053,485.188,119.824,109.899,38.000,159.586,70.679,342.077,140.202,92.855,378.125,135.940,86.791,5.846,82.513,132.937,133.438,137.036,152.593,63.762,134.371,64.357,291.538,119.699,137.813,91.571,100.572,137.242,44.258,153.449,135.873,328.429,124.759,113.924,50.000,159.252,80.340,556.083,97.315,89.635,354.000,132.829,117.683,514.000,128.205,141.863
25,559.143,125.550,109.963,215.143,165.874,70.535,228.625,95.916,129.109,403.700,92.292,124.000,429.048,127.866,76.379,232.286,145.860,106.078,855.238,115.464,158.287,1067.333,131.414,152.658,828.125,133.728,158.097,50.917,133.675,53.382,826.194,91.584,108.700,268.000,100.686,105.600,260.167,115.029,125.580,488.923,97.552,163.946,204.722,97.268,139.830,541.167,114.348,117.519,133.000,132.071,163.097,528.538,122.619,118.161,127.250,131.092,80.942,422.571,146.836,97.668,530.706,154.576,129.519,60.667,38.905,79.368,824.833,133.600,131.038,585.692,128.465,149.039,80.571,115.697,106.630,683.375,101.663,97.955,2.000,121.830,42.083,39.357,112.458,46.138,268.136,150.878,104.998,190.000,53.011,151.769,482.400,140.035,96.072,89.250,134.390,138.285,191.875,106.560,130.196,118.250,123.861,165.737,242.667,115.631,131.166,710.545,119.189,143.091,48.529,60.525,138.995,65.077,110.678,101.028,1.700,91.295,91.295,209.300,134.524,146.210,416.214,137.354,108.116,174.588,141.152,139.167,122.846,154.059,118.406,31.438,119.664,79.719,100.312,109.186,87.658,249.615,133.915,123.541,495.188,107.242,118.374,275.308,120.066,103.079,379.250,119.865,109.744,51.312,159.800,70.687,358.077,140.039,92.924,320.500,135.895,86.723,16.538,82.879,133.549,153.188,136.815,152.607,67.095,134.287,64.264,288.615,119.579,137.782,171.000,100.574,137.131,25.806,153.331,136.505,181.571,124.686,113.906,53.308,159.112,80.303,310.417,97.161,89.630,337.619,132.731,117.648,513.000,128.237,141.993
26,434.071,125.547,109.856,223.357,165.918,70.225,216.500,95.805,129.150,179.100,92.482,123.930,305.238,127.894,76.491,122.143,145.819,105.769,624.762,115.440,158.242,1936.250,131.415,152.661,630.000,133.828,158.070,159.583,133.508,53.142,753.806,91.583,108.692,274.700,100.708,105.718,225.000,115.008,125.568,460.923,97.589,163.891,223.389,97.377,139.868,507.056,114.337,117.417,408.000,132.061,162.899,271.692,122.563,118.077,193.062,131.147,80.888,530.667,146.756,97.877,542.353,154.535,129.502,40.333,38.826,79.500,758.083,133.612,131.023,584.692,128.499,149.042,99.000,115.693,105.988,504.250,101.752,97.942,4.100,121.834,43.404,76.143,112.326,46.489,249.955,150.930,105.022,125.059,52.885,151.791,415.700,140.008,95.959,83.438,134.438,138.333,168.250,106.943,130.132,110.375,123.701,165.668,348.167,115.605,131.057,459.818,119.209,143.078,82.706,60.626,138.816,89.846,110.402,100.565,3.800,91.377,91.915,166.900,134.589,146.498,415.714,137.337,108.259,135.059,141.213,139.270,120.000,153.994,118.370,21.812,119.321,80.128,88.688,108.998,87.265,304.308,133.803,123.467,527.438,107.294,118.428,320.308,119.969,103.001,386.062,119.862,109.822,16.438,159.686,70.765,424.000,140.084,92.937,246.875,135.979,86.782,2.615,83.098,133.637,127.438,136.848,152.537,66.857,134.503,64.374,365.462,119.682,137.828,238.857,100.585,137.180,37.935,153.200,135.789,156.000,124.680,113.787,42.923,159.173,80.582,377.500,97.276,89.636,239.905,132.817,117.710,509.000,128.148,141.956
27,434.357,125.556,109.934,128.500,165.926,70.292,379.000,95.768,129.204,309.700,92.356,124.019,239.143,127.725,76.544,105.571,145.900,106.172,562.952,115.410,158.255,2050.833,131.444,152.698,789.375,133.739,158.182,108.833,133.596,53.182,740.710,91.594,108.659,362.100,100.794,105.661,297.833,115.034,125.531,437.077,97.468,163.897,187.111,97.281,139.832,552.278,114.375,117.516,252.500,132.054,162.843,328.308,122.633,117.983,218.375,131.280,80.836,686.571,146.818,97.778,543.059,154.505,129.526,24.500,38.696,79.277,742.583,133.627,130.969,431.615,128.485,149.079,80.143,115.710,106.006,460.312,101.626,97.955,2.300,121.581,43.137,76.214,112.227,46.257,209.500,150.910,104.913,91.765,52.669,151.722,394.100,139.933,96.058,118.250,134.417,138.296,89.125,106.579,130.130,130.875,123.723,165.419,284.000,115.554,131.129,576.909,119.172,142.993,56.529,60.638,139.433,88.308,110.477,100.584,37.900,91.472,91.800,136.800,134.508,146.502,338.143,137.363,108.230,162.118,140.910,139.213,152.923,153.908,118.404,21.375,119.447,80.064,123.125,109.181,87.574,218.154,133.969,123.684,404.750,107.239,118.378,295.769,119.955,103.004,428.188,119.896,109.671,37.062,159.947,70.707,412.308,140.157,92.841,255.750,136.019,86.839,7.000,82.925,133.145,85.312,137.065,152.536,78.000,134.368,64.527,373.923,119.740,137.881,199.429,100.603,137.112,67.742,153.049,135.928,237.429,124.794,113.776,21.154,159.013,80.614,289.583,97.227,89.631,232.952,132.849,117.535,461.769,128.150,142.087
28,494.643,125.513,109.923,165.000,165.884,70.118,300.750,95.761,129.191,286.400,92.349,123.948,255.143,127.784,76.440,167.714,145.882,106.129,769.238,115.486,158.299,2281.833,131.426,152.707,870.500,133.744,158.049,139.583,133.528,53.244,732.710,91.562,108.678,231.900,100.694,105.865,300.500,115.116,125.659,407.923,97.548,163.865,246.778,97.328,139.769,592.444,114.370,117.496,185.375,132.034,162.921,536.308,122.641,118.165,263.750,131.124,80.911,548.762,146.782,97.736,639.882,154.552,129.425,43.333,38.829,79.036,742.417,133.588,131.046,481.385,128.448,149.133,78.786,115.666,106.371,365.875,101.645,98.076,1.000,122.047,42.408,43.500,112.462,46.269,246.045,150.827,104.976,62.353,53.076,151.776,448.900,139.919,96.096,68.125,134.495,138.152,204.625,106.935,130.205,151.625,123.893,165.503,287.500,115.588,130.936,595.273,119.213,143.141,24.059,60.404,138.976,120.692,110.565,100.575,5.400,91.100,91.685,208.300,134.398,146.452,528.214,137.320,108.115,153.824,140.956,139.310,62.231,153.885,118.339,31.000,119.443,79.656,103.438,108.887,87.329,245.769,133.968,123.557,464.188,107.301,118.409,437.231,120.052,103.077,413.250,119.869,109.796,44.625,159.308,70.967,380.231,140.108,92.841,249.875,136.059,86.801,8.923,82.872,133.241,135.500,137.015,152.639,63.333,134.607,64.228,314.692,119.662,137.780,138.000,100.493,137.128,55.613,153.305,136.069,169.714,124.693,113.631,14.000,159.355,80.772,396.917,97.039,89.683,262.762,132.814,117.707,452.231,128.104,141.931
29,448.500,125.486,109.768,123.929,165.932,70.351,290.500,95.850,129.209,302.800,92.407,123.900,170.857,127.855,76.510,130.429,145.829,105.995,809.524,115.524,158.331,2477.750,131.413,152.699,1227.375,133.773,158.105,54.000,133.519,53.126,760.903,91.656,108.697,295.100,100.768,105.852,308.167,114.989,125.673,342.923,97.435,163.714,190.222,97.343,139.908,537.667,114.411,117.436,199.250,132.013,162.888,509.769,122.587,118.129,246.188,131.386,81.005,450.190,146.827,97.855,653.765,154.519,129.463,11.833,38.709,79.174,596.000,133.613,131.004,642.923,128.502,149.165,128.429,115.578,106.058,295.938,101.657,97.956,5.000,122.295,43.245,72.286,112.495,46.175,215.455,150.892,105.018,191.882,52.797,151.734,408.600,140.005,96.018,61.750,134.429,138.477,187.500,106.842,130.293,238.375,123.895,165.562,340.833,115.621,131.183,732.545,119.223,143.099,15.882,59.874,139.154,70.077,110.481,100.638,9.300,91.128,91.512,171.100,134.620,146.378,347.714,137.271,108.187,142.294,140.982,139.160,146.923,154.011,118.172,36.250,119.321,79.948,102.250,109.174,87.427,174.231,133.899,123.545,493.938,107.324,118.478,401.462,119.922,103.114,443.938,119.868,109.835,33.750,159.724,70.974,420.154,140.173,92.773,382.375,135.954,86.726,0.923,83.493,133.610,107.000,136.901,152.528,100.333,134.543,64.168,296.846,119.747,137.848,268.857,100.581,137.125,41.226,153.166,136.027,176.000,124.660,114.027,28.923,159.337,79.978,462.000,97.228,89.571,290.667,132.798,117.670,384.846,128.224,141.988
30,355.714,125.519,110.067,150.857,165.899,70.348,311.625,95.819,129.059,223.600,92.344,123.843,275.429,127.957,76.478,156.143,145.797,105.870,1058.000,115.495,158.184,2573.333,131.428,152.633,2266.000,133.752,158.086,130.167,133.646,52.967,756.194,91.568,108.670,193.500,100.716,105.752,348.333,114.974,125.589,292.385,97.488,163.983,304.444,97.433,139.721,540.889,114.337,117.479,261.125,132.016,162.992,280.538,122.711,118.039,214.875,131.144,81.020,547.429,146.829,97.754,688.353,154.546,129.414,13.667,38.875,78.714,717.500,133.601,131.078,514.231,128.504,149.039,73.357,115.457,106.553,302.562,101.724,97.895,8.100,122.295,43.245,69.571,112.206,46.141,240.682,150.879,105.007,124.353,52.871,151.852,262.800,139.872,96.017,65.938,134.412,138.104,123.250,106.901,130.203,122.875,123.808,165.629,234.667,115.605,131.027,840.182,119.205,143.082,54.294,60.316,139.439,123.231,110.452,100.776,27.200,90.988,91.791,190.300,134.531,146.291,414.214,137.254,108.213,127.647,141.021,139.397,183.385,153.981,118.242,15.562,119.826,79.450,99.812,109.200,87.475,208.154,133.904,123.519,552.375,107.311,118.395,454.923,119.999,103.080,424.688,119.860,109.840,50.500,159.926,70.968,465.923,140.130,92.840,227.375,136.003,86.795,2.000,82.305,133.765,129.938,136.939,152.366,83.238,134.360,64.204,313.923,119.778,137.785,154.000,100.558,137.294,33.742,153.325,135.651,147.429,124.698,114.007,14.154,159.332,80.103,316.917,97.213,89.622,309.238,132.902,117.696,422.154,128.158,142.050
