 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52,Mean53,XM53,YM53,Mean54,XM54,YM54,Mean55,XM55,YM55,Mean56,XM56,YM56,Mean57,XM57,YM57
463,95.000,88.501,79.376,277.375,81.694,96.209,517.905,51.671,121.978,504.118,72.173,97.176,462.381,110.483,92.568,12.800,37.549,100.174,84.387,125.863,112.516,23.188,57.238,118.167,5.677,136.347,117.310,7.750,61.405,124.145,183.231,31.434,110.946,11.333,59.670,114.226,7.500,116.939,101.608,19.892,72.838,124.429,87.667,24.717,105.882,17.905,97.373,133.528,59.923,99.029,127.031,305.333,60.290,100.707,506.938,106.012,115.379,42.750,153.164,95.610,60.812,97.896,108.012,153.312,116.606,131.897,163.125,66.669,89.789,0.364,55.335,135.935,17.625,82.108,142.923,15.438,108.489,110.012,280.750,107.243,99.960,82.714,70.976,88.422,461.875,93.070,97.844,44.638,72.825,107.231,102.500,98.279,111.967,505.056,54.867,106.292,80.941,95.038,86.008,11.629,117.402,116.575,7.000,109.585,104.315,12.750,67.686,117.645,46.250,90.201,128.241,40.903,111.232,126.252,160.194,108.948,132.187,17.429,87.189,118.323,173.750,159.640,103.616,313.500,102.731,90.632,21.800,103.401,104.211,58.312,31.838,101.014,62.278,21.397,113.403,138.969,76.934,113.629,5.529,89.343,103.886,274.167,103.945,86.214,5.619,77.965,86.750,29.167,127.786,103.798,51.385,120.260,121.080,5.875,119.215,92.495,14.875,122.134,99.772,36.364,154.287,118.070,11.167,121.721,130.674,29.905,156.067,132.451,3.750,141.432,121.530
464,694.250,88.397,79.713,351.625,81.628,96.072,539.619,51.591,121.930,461.412,72.067,97.164,403.810,110.486,92.562,24.000,37.629,100.285,73.871,126.112,112.453,16.312,56.891,117.694,14.387,136.549,117.174,30.812,61.326,124.088,216.538,31.554,110.971,7.833,59.998,114.143,16.273,116.566,101.478,15.189,72.891,123.799,116.000,24.546,106.090,24.381,97.246,133.727,70.385,99.049,126.859,393.417,60.508,100.817,514.312,106.016,115.314,167.500,152.833,95.515,68.125,97.862,108.051,129.562,116.558,131.918,155.125,66.742,89.470,4.727,55.836,135.816,20.950,82.938,142.942,15.188,108.474,110.132,340.875,107.247,99.954,84.357,70.787,88.216,396.750,93.011,97.805,38.468,73.156,107.352,129.000,98.337,112.018,603.833,54.937,106.326,101.353,94.885,86.018,1.543,118.093,116.968,13.250,110.205,103.695,32.750,67.347,117.529,24.333,90.169,128.065,99.806,111.498,126.033,108.839,108.932,132.354,11.190,87.051,118.003,464.500,159.516,103.756,296.214,102.641,90.468,36.300,103.676,104.758,150.281,31.725,100.733,32.278,20.890,113.314,137.594,76.935,113.501,10.059,90.191,103.833,212.167,103.806,86.245,31.714,77.757,86.883,5.667,127.255,104.005,69.769,120.176,121.524,15.625,119.321,92.059,18.750,122.068,100.126,24.727,154.280,117.823,27.167,121.844,130.437,20.667,156.086,132.426,10.250,141.515,121.365
465,2023.500,88.476,79.705,388.125,81.630,96.076,603.429,51.657,121.934,672.471,72.114,97.169,418.571,110.443,92.636,0.000,NaN,NaN,87.161,125.971,112.228,15.812,56.987,117.951,1.419,136.555,117.955,14.625,61.277,123.334,254.846,31.445,110.995,8.667,60.194,113.514,6.773,116.442,100.774,20.378,72.913,124.005,131.833,24.499,106.095,22.857,97.053,134.084,58.692,98.976,126.904,294.083,60.436,100.767,407.500,106.022,115.341,42.000,152.594,95.524,120.062,97.827,108.333,56.062,116.497,131.751,146.125,66.657,89.606,2.727,55.645,135.005,14.400,82.695,142.792,19.500,108.575,109.819,292.875,107.227,100.088,79.357,70.690,88.300,36.125,93.219,97.659,23.872,72.945,107.269,240.167,98.433,112.024,553.167,54.909,106.211,306.176,94.793,86.013,19.457,117.539,115.922,5.000,110.205,103.695,135.000,67.060,117.376,42.083,90.281,128.873,20.065,111.317,126.194,84.774,108.886,132.147,26.714,87.328,118.366,281.750,159.740,103.729,428.500,102.624,90.535,21.600,103.849,104.448,83.875,31.650,100.682,108.111,20.994,113.439,126.250,76.982,113.387,6.882,90.087,103.994,257.500,103.903,86.360,65.429,77.732,86.910,4.667,127.565,104.315,45.615,120.111,121.150,6.000,118.736,92.180,9.875,122.060,99.975,7.636,154.277,118.110,6.167,121.432,130.389,54.000,156.315,132.309,46.500,140.778,121.393
466,925.125,88.457,79.626,402.625,81.654,96.091,563.143,51.630,121.989,609.059,72.111,97.213,376.667,110.535,92.526,53.000,38.387,100.155,66.839,125.894,112.312,35.688,57.060,117.452,7.355,136.283,117.683,3.750,61.323,124.155,280.769,31.441,110.833,405.000,59.840,113.760,18.500,116.077,101.410,16.811,72.841,124.237,95.833,24.475,106.200,25.048,96.877,133.881,31.000,99.024,127.104,439.750,60.358,100.759,521.625,105.967,115.243,148.000,152.939,95.703,98.188,97.943,108.278,71.125,116.304,132.021,149.750,66.536,89.782,0.727,55.335,135.625,20.475,82.460,142.813,12.062,108.449,110.028,285.750,107.149,100.017,48.071,70.716,88.552,31.625,93.159,97.928,40.809,72.912,107.191,128.333,98.345,112.125,588.722,54.916,106.281,216.412,94.942,86.059,4.371,117.835,117.066,17.250,109.987,103.998,133.750,67.178,117.480,14.000,90.251,128.576,1006.903,111.457,126.014,579.935,109.151,131.955,14.048,87.379,118.357,230.875,159.661,103.739,315.929,102.652,90.608,16.600,103.708,104.969,27.688,31.653,100.832,112.111,21.168,113.632,158.750,76.878,113.524,8.353,89.915,104.201,180.000,103.793,86.168,8.381,77.979,86.395,0.000,NaN,NaN,64.462,120.203,121.044,17.625,119.529,92.130,9.750,121.917,99.903,12.909,154.203,118.138,12.000,121.761,130.949,39.619,156.332,132.205,14.125,141.128,121.338
467,163.500,88.492,79.595,2485.375,81.669,96.146,516.000,51.594,121.999,524.235,72.155,97.196,583.810,110.518,92.554,15.200,37.808,100.265,83.355,125.981,112.572,15.812,56.813,118.255,10.129,136.654,117.398,11.562,61.124,123.832,217.077,31.461,110.986,286.333,59.827,113.679,12.000,116.958,101.862,37.459,72.484,124.255,28.333,24.486,106.044,45.524,97.370,133.511,28.385,98.914,126.900,366.333,60.339,100.754,488.812,106.077,115.395,55.500,152.831,95.689,87.562,97.839,108.467,172.812,116.439,132.047,101.750,66.803,89.990,0.000,NaN,NaN,17.150,82.418,143.033,10.188,108.472,110.304,178.500,107.285,99.941,83.500,70.971,88.240,51.375,92.728,97.963,26.426,72.847,107.244,112.000,98.315,112.023,495.778,54.975,106.203,155.647,94.782,85.983,10.171,117.842,116.227,9.000,110.166,103.841,33.000,67.101,117.335,27.917,90.365,128.903,968.452,111.392,125.986,979.290,108.975,132.149,16.857,87.722,117.923,288.625,159.576,103.655,3905.072,102.614,90.530,30.900,103.530,104.740,15.094,31.790,101.100,51.889,20.805,113.393,147.125,77.066,113.424,32.647,89.804,103.627,327.167,103.823,86.104,15.143,78.314,86.885,0.000,NaN,NaN,63.462,119.885,121.113,13.625,119.380,92.595,39.875,122.097,99.596,10.545,154.225,118.019,18.667,121.692,130.372,21.619,156.125,132.140,7.000,141.371,121.487
468,148.125,88.335,79.593,3138.188,81.686,96.136,512.190,51.693,122.012,578.588,71.982,97.212,670.476,110.480,92.524,10.200,38.595,100.285,71.226,126.188,112.501,21.562,56.881,117.339,13.032,136.064,116.746,11.688,61.061,123.873,255.462,31.473,110.899,42.333,59.911,113.787,16.136,116.716,101.507,8.432,73.043,124.143,120.000,24.549,105.918,21.333,96.986,133.712,79.462,99.074,126.920,362.000,60.306,100.805,485.312,105.917,115.457,41.500,153.105,95.822,49.375,98.051,108.215,172.312,116.366,131.957,75.125,66.483,89.401,0.000,NaN,NaN,18.175,81.798,143.259,15.188,108.576,110.182,244.250,107.371,99.962,115.286,70.878,88.236,11.375,93.186,97.676,37.064,72.795,107.088,193.167,98.381,112.134,482.722,55.027,106.275,122.529,94.931,86.080,19.857,117.743,116.807,9.375,109.701,104.249,30.500,67.425,117.335,6.500,90.357,128.245,710.645,111.358,126.088,910.387,108.941,132.231,19.095,87.277,117.974,338.125,159.634,103.840,2919.714,102.616,90.516,11.000,103.988,104.366,22.281,31.536,100.959,63.889,21.048,113.689,103.594,76.813,113.503,10.471,90.133,103.216,270.000,103.747,86.179,12.381,77.998,86.187,21.333,127.759,103.792,224.231,120.106,121.312,21.125,119.048,92.592,8.875,121.675,99.665,14.727,154.325,118.476,21.333,121.723,130.331,38.667,156.132,132.471,7.250,140.895,120.745
469,135.875,88.755,79.615,2023.000,81.691,96.095,461.905,51.591,122.034,521.176,72.056,97.196,442.381,110.537,92.590,19.800,37.602,100.285,65.871,126.140,112.431,53.625,57.119,117.809,2.194,137.175,116.715,10.500,61.026,124.162,280.308,31.473,110.893,13.500,59.985,113.837,15.773,116.387,101.907,28.162,72.590,123.909,29.500,24.491,105.967,45.143,97.535,133.903,33.462,98.816,126.788,366.167,60.276,100.792,450.562,106.066,115.404,108.000,152.920,95.630,55.375,97.856,108.460,64.875,116.479,132.125,119.125,66.719,89.784,2.364,55.955,135.935,35.125,82.351,142.779,15.125,108.340,110.031,267.375,107.205,99.980,60.857,70.793,88.274,15.875,92.718,97.949,36.213,72.824,107.273,144.333,98.265,111.868,542.889,54.947,106.275,109.529,94.876,86.335,20.000,117.781,116.604,1.375,109.895,104.597,0.000,NaN,NaN,35.750,90.161,128.441,373.097,111.333,126.031,553.484,108.894,132.253,20.571,87.511,118.250,348.250,159.658,103.648,852.357,102.588,90.548,37.900,103.906,104.571,21.625,31.702,100.963,68.889,21.046,113.585,106.938,76.633,113.276,88.059,90.182,103.982,274.333,103.789,86.199,42.190,77.888,86.997,16.667,127.478,103.869,664.923,120.101,121.210,12.125,119.265,91.925,43.250,121.899,99.920,21.091,154.140,118.035,2.333,121.985,130.045,29.810,156.265,132.069,18.625,141.205,121.419
470,111.000,88.591,79.708,588.375,81.725,96.093,517.048,51.591,122.004,771.647,72.095,97.201,287.714,110.618,92.516,66.600,38.383,100.251,64.387,126.030,112.236,15.625,57.357,117.877,18.194,136.275,117.625,33.812,61.363,124.191,212.231,31.520,110.911,17.167,59.555,113.862,11.182,116.931,101.412,18.216,72.981,124.437,32.500,24.821,105.900,53.905,97.217,133.670,62.923,99.053,126.627,3968.333,60.299,100.754,507.688,106.005,115.275,83.500,153.102,95.596,97.875,97.885,108.369,128.750,116.257,131.940,126.000,66.623,89.788,0.000,NaN,NaN,35.075,82.187,143.025,22.688,108.434,109.930,137.375,107.367,99.779,73.214,71.339,88.306,11.875,93.240,97.939,27.234,73.045,107.108,163.500,98.246,112.080,819.389,54.947,106.251,94.941,94.836,86.067,6.543,118.065,116.462,8.375,110.020,104.098,0.000,NaN,NaN,35.000,90.136,127.969,122.645,111.448,126.252,136.839,108.984,132.035,29.667,87.255,117.948,355.375,159.528,103.624,342.500,102.686,90.418,25.300,103.584,104.342,34.125,32.266,100.665,110.389,20.959,113.681,135.844,76.951,113.593,186.647,89.730,103.989,302.167,103.785,86.281,36.857,77.815,86.696,0.000,NaN,NaN,176.231,120.067,121.265,4.125,119.467,92.084,24.375,121.961,99.759,6.000,154.225,117.833,33.833,121.550,130.644,14.952,156.063,132.491,19.750,141.205,121.287
471,120.375,88.333,79.562,313.000,81.658,96.156,557.048,51.626,121.997,4095.000,72.075,97.185,366.952,110.549,92.542,25.600,38.302,100.285,100.968,126.123,112.495,28.688,57.171,118.025,6.387,136.759,116.953,5.062,61.191,123.757,251.385,31.485,110.923,18.833,59.675,114.079,7.682,116.438,101.070,19.622,72.451,124.092,65.500,24.569,106.003,18.952,97.168,133.589,115.462,99.124,126.982,3340.375,60.307,100.777,496.625,105.987,115.389,12.500,153.090,95.840,54.438,97.943,108.434,80.875,116.344,131.815,170.750,66.655,89.879,0.000,NaN,NaN,29.325,82.168,142.841,10.688,108.789,109.592,252.750,107.233,99.987,39.214,71.085,88.441,26.500,93.114,97.865,44.468,72.432,107.264,288.000,98.376,112.068,758.222,54.991,106.265,95.059,94.942,85.816,7.257,117.765,116.689,11.000,109.585,104.449,0.000,NaN,NaN,67.917,90.239,128.319,118.258,111.262,126.269,135.935,108.835,132.113,31.238,87.208,118.218,354.125,159.595,103.657,330.429,102.687,90.291,47.100,103.580,104.490,19.156,32.338,100.928,403.722,21.146,113.480,139.812,76.878,113.335,61.706,89.988,104.126,351.667,103.940,86.293,54.381,77.820,86.758,1.333,127.255,104.315,63.769,120.102,121.012,50.875,119.184,92.348,34.125,121.489,100.099,10.364,153.926,117.846,90.167,121.873,130.509,57.333,156.127,132.139,0.000,NaN,NaN
472,113.625,88.239,79.718,209.250,81.840,95.956,491.143,51.512,121.985,3648.412,72.092,97.172,430.667,110.552,92.501,17.200,38.588,100.281,174.581,125.800,112.378,9.062,56.932,117.510,4.710,136.865,117.955,11.625,61.147,124.188,205.308,31.455,111.031,4.500,59.985,113.649,5.318,116.553,101.212,169.405,72.676,124.052,52.667,24.502,105.966,93.714,97.259,133.843,57.154,99.040,126.886,1591.417,60.308,100.761,421.750,106.049,115.315,134.750,152.582,95.650,73.000,97.730,108.352,124.125,116.422,131.939,141.000,66.660,89.765,0.545,55.955,135.625,25.275,81.860,143.020,18.562,108.740,110.045,260.375,107.347,99.995,103.857,70.809,88.376,65.125,93.060,97.450,28.979,72.397,107.027,289.667,98.251,112.043,490.222,54.894,106.248,72.059,94.652,85.994,9.057,117.603,116.915,41.375,109.879,104.108,11.000,67.002,117.335,40.083,90.172,128.683,77.613,111.406,126.005,79.484,109.133,131.940,13.000,87.314,118.307,343.375,159.671,103.703,365.143,102.709,90.406,14.200,103.638,104.708,20.938,31.951,100.747,946.833,21.068,113.487,119.406,76.970,113.474,4.059,89.579,103.861,220.333,103.718,86.214,62.571,77.758,86.778,0.167,127.565,103.695,68.692,120.212,121.192,7.375,119.116,92.146,53.000,121.986,99.607,62.000,154.306,117.964,15.000,122.254,130.376,53.714,156.003,132.344,34.250,140.888,121.413
473,122.750,88.285,79.673,278.875,81.613,96.019,542.381,51.648,121.969,1735.647,72.094,97.192,379.524,110.556,92.594,29.800,38.006,100.098,957.806,126.012,112.426,11.688,57.286,117.426,6.000,136.405,116.515,20.438,60.861,124.054,205.923,31.616,110.920,0.000,NaN,NaN,15.273,116.511,101.801,336.649,72.697,124.141,53.333,24.600,105.966,52.667,97.424,133.934,20.462,98.732,126.593,551.500,60.343,100.766,452.688,105.999,115.338,41.500,152.675,95.870,142.312,97.977,108.332,129.375,116.505,131.976,106.750,66.634,89.705,0.182,55.645,135.315,25.050,82.086,142.981,37.500,108.446,110.087,230.875,107.155,99.828,95.357,71.031,88.346,35.375,93.131,97.883,32.979,72.725,107.044,201.667,98.331,112.251,438.389,54.854,106.165,117.118,94.947,86.171,7.571,117.789,116.406,0.000,NaN,NaN,13.500,67.448,117.645,46.833,90.158,128.712,97.097,111.204,126.191,151.484,108.831,132.092,17.381,87.664,118.394,309.625,159.663,103.691,287.000,102.628,90.374,76.400,103.634,104.415,35.156,31.729,100.755,620.556,21.017,113.460,137.219,76.647,113.626,5.765,90.156,104.293,213.667,103.906,86.233,23.238,78.130,86.786,0.000,NaN,NaN,37.462,119.978,121.511,15.625,119.651,92.381,0.500,121.675,99.665,22.182,154.507,117.899,77.000,121.605,130.527,31.905,155.894,132.201,25.500,140.900,121.196
474,93.750,88.374,79.553,285.500,81.734,96.080,620.762,51.648,121.998,1989.412,72.043,97.142,355.429,110.507,92.607,5.000,38.310,100.000,524.774,126.037,112.402,46.812,57.021,117.944,2.774,136.779,117.522,296.750,61.168,123.985,236.462,31.514,110.821,3.000,60.019,113.891,7.864,116.502,101.367,72.757,72.609,124.274,118.500,24.405,106.261,11.143,96.931,133.699,38.846,99.043,126.834,342.417,60.289,100.819,476.750,106.020,115.285,21.000,153.000,95.882,70.375,97.807,108.423,77.750,116.455,131.884,219.375,66.728,89.814,0.182,55.645,135.005,18.525,82.345,143.048,312.812,108.659,110.025,165.000,107.278,99.890,83.643,71.045,88.422,50.125,93.143,97.868,34.936,72.936,107.029,148.167,98.489,112.117,438.889,54.853,106.297,139.294,94.857,86.010,12.571,116.833,116.199,9.875,109.844,104.307,68.250,67.554,117.395,23.167,89.871,128.712,65.548,111.242,126.208,93.419,108.968,131.898,17.571,87.410,118.118,240.875,159.618,103.663,355.429,102.588,90.303,41.300,103.522,104.429,31.688,31.902,100.694,566.111,21.002,113.429,124.312,76.829,113.629,15.882,89.676,103.960,373.167,103.851,86.133,21.714,77.881,86.746,13.833,127.255,104.005,49.846,120.144,121.257,17.500,118.960,92.172,8.250,121.675,99.454,55.636,154.357,118.212,14.667,121.717,130.313,11.905,156.021,132.245,12.125,140.895,121.183
475,108.375,88.357,79.668,328.250,81.566,96.170,3873.000,51.615,121.966,1369.294,72.072,97.158,463.238,110.545,92.512,14.600,38.277,99.975,164.839,125.922,112.683,23.875,56.993,117.794,4.968,136.406,117.552,139.375,61.316,124.441,401.077,31.439,110.959,20.500,59.526,113.859,16.364,116.850,101.690,46.054,72.753,124.385,7.000,24.468,106.175,33.905,97.422,133.552,55.692,98.889,126.735,316.917,60.333,100.752,451.500,106.020,115.295,63.750,152.942,95.748,58.000,97.745,108.210,82.062,116.342,131.964,135.250,66.594,89.619,24.364,55.645,135.315,25.550,82.375,143.285,163.750,108.440,110.145,189.000,107.164,99.935,71.786,70.967,88.331,17.125,92.913,97.966,42.085,72.951,107.387,345.167,98.299,112.175,475.222,54.961,106.316,131.941,94.951,86.140,11.800,118.107,116.528,7.250,110.403,104.593,13.500,67.115,117.450,53.667,90.112,128.130,91.548,111.371,125.953,103.226,108.928,132.227,12.381,86.833,118.254,256.875,159.700,103.796,361.143,102.591,90.507,9.300,103.782,104.932,30.000,31.917,100.673,554.944,21.072,113.459,119.562,76.898,113.554,17.235,89.828,103.770,260.667,103.827,86.190,39.619,77.947,86.527,9.000,127.737,104.281,88.769,120.239,121.389,8.375,119.153,92.493,25.125,121.772,99.909,62.364,154.241,118.238,43.000,121.925,130.505,28.571,155.826,132.429,4.500,141.205,121.055
476,60.625,88.724,79.776,368.875,81.616,96.081,3938.095,51.624,121.983,712.471,71.990,97.164,357.524,110.475,92.652,38.600,37.994,100.078,102.645,125.877,112.247,40.688,56.930,117.777,1.161,136.865,117.335,29.188,61.532,124.285,463.615,31.540,110.963,15.333,59.884,114.134,113.455,116.252,101.746,24.595,72.662,124.438,47.667,24.504,105.832,46.476,97.345,133.923,31.231,98.827,126.996,291.333,60.341,100.878,423.250,106.117,115.312,40.250,152.966,95.795,85.250,97.759,108.340,94.812,116.313,131.682,126.875,66.794,89.943,4.727,55.812,135.351,40.875,81.810,143.054,37.812,108.539,110.189,150.375,107.402,100.120,102.714,71.092,88.361,9.125,92.845,97.898,24.255,72.593,107.153,307.833,98.375,112.100,501.333,54.965,106.307,72.412,94.890,86.129,4.686,117.307,116.208,18.000,110.205,104.143,6.500,67.425,117.335,25.833,90.107,127.908,50.258,111.228,126.193,94.387,109.002,132.126,23.333,87.824,117.879,267.500,159.641,103.708,325.143,102.701,90.475,31.600,103.709,104.091,19.844,31.948,101.047,310.167,21.044,113.499,110.938,77.112,113.507,22.235,90.283,104.194,269.000,103.715,86.201,26.476,78.049,86.978,1.333,128.185,104.315,58.923,120.140,121.452,33.750,119.232,92.797,12.500,122.475,100.105,48.545,154.076,118.028,4.000,121.675,130.355,18.000,155.996,131.992,3.000,141.089,120.939
477,127.375,88.409,79.669,261.500,81.739,96.054,1555.619,51.572,121.946,548.000,72.115,97.115,414.952,110.464,92.529,8.000,37.665,100.285,114.581,125.765,112.431,33.062,56.978,118.118,24.710,136.513,116.735,7.500,60.856,123.799,2723.615,31.448,110.943,33.667,60.088,113.822,47.045,116.381,101.794,25.189,72.805,124.255,46.000,24.393,106.017,22.667,97.645,134.235,56.154,98.825,127.199,258.333,60.266,100.777,539.812,105.996,115.371,83.500,152.778,95.595,77.188,97.743,108.103,149.438,116.384,131.748,49.500,66.528,89.784,0.545,55.542,135.728,19.025,82.114,143.004,32.812,108.493,110.160,390.375,107.250,100.011,75.357,71.158,88.614,8.875,93.068,97.892,22.128,72.897,107.184,332.500,98.273,112.054,558.833,54.863,106.311,82.353,94.767,86.008,4.571,117.525,116.360,3.000,109.585,104.625,70.500,67.036,117.335,21.333,90.226,128.902,98.000,111.267,126.142,67.742,109.155,132.193,19.810,88.059,117.889,190.250,159.589,103.647,397.714,102.580,90.512,26.300,103.840,104.621,30.844,32.011,101.203,218.000,21.159,113.424,151.031,76.606,113.571,8.765,90.120,104.359,282.333,103.922,86.290,19.905,77.992,86.277,0.000,NaN,NaN,41.923,120.173,121.231,31.625,119.133,92.201,41.250,122.119,99.581,17.273,154.075,118.105,31.333,121.886,130.479,38.952,155.972,132.338,9.750,141.201,120.876
478,174.750,88.422,79.735,433.750,81.624,96.126,550.381,51.695,122.033,554.471,72.075,97.184,347.810,110.579,92.503,18.400,38.285,100.285,73.484,126.045,112.288,30.125,56.954,117.488,7.355,136.555,116.095,22.938,61.437,124.467,1124.231,31.484,110.877,9.333,59.708,113.687,13.500,117.057,101.963,13.568,72.914,124.360,83.333,24.626,106.208,29.238,97.243,133.785,21.154,98.809,126.637,341.750,60.306,100.851,474.812,106.095,115.295,30.750,152.698,95.547,68.062,97.981,108.463,139.625,116.530,132.029,147.500,66.742,89.995,15.091,55.335,135.315,15.300,82.322,143.035,26.062,108.477,109.700,346.000,107.211,99.894,66.143,70.435,88.348,23.000,93.064,97.535,52.170,72.410,107.240,118.000,98.241,112.020,572.667,54.958,106.311,97.882,94.911,86.068,11.114,117.145,116.438,4.500,109.688,104.591,41.500,67.322,117.524,5.667,90.014,129.229,113.742,111.444,125.961,114.516,108.955,131.883,34.810,87.433,118.211,282.625,159.577,103.651,266.857,102.615,90.575,26.400,103.924,104.232,209.219,31.597,100.987,250.000,21.110,113.390,141.344,76.812,113.419,18.176,89.967,103.623,157.500,103.715,86.096,20.571,77.879,86.535,0.000,NaN,NaN,57.846,119.965,121.236,19.625,119.361,92.186,12.250,121.871,99.665,74.364,154.374,118.123,0.833,122.295,130.665,3.429,156.085,131.905,10.750,141.064,121.282
479,79.000,88.667,80.052,344.750,81.634,96.097,542.571,51.667,122.103,566.471,72.118,97.128,389.619,110.494,92.560,16.600,38.539,100.087,84.000,126.172,112.311,25.062,57.698,118.197,2.516,136.253,117.486,2.375,61.013,123.054,1375.462,31.459,110.966,38.000,60.230,113.724,19.545,116.902,101.268,20.703,73.117,124.616,780.000,24.476,106.016,20.571,97.284,133.518,30.231,98.483,126.787,219.917,60.436,100.820,516.938,106.075,115.278,52.250,152.788,95.697,44.125,97.824,108.134,95.312,116.613,132.129,61.750,66.847,89.853,3.455,55.645,136.196,31.525,81.865,143.061,23.312,108.728,110.632,231.500,107.244,99.927,32.000,70.328,88.389,26.500,92.971,97.554,17.872,72.792,107.061,302.167,98.253,112.200,534.333,54.919,106.266,116.118,94.826,86.081,23.343,117.596,116.290,8.500,109.740,104.465,1.000,67.115,117.490,28.167,90.095,128.148,102.323,111.483,125.777,93.806,108.876,132.196,26.476,87.592,118.268,229.375,159.749,103.664,382.071,102.670,90.541,8.500,103.629,104.454,159.125,31.588,100.963,679.389,21.008,113.483,91.625,76.831,113.471,6.824,89.654,104.505,262.167,103.822,86.143,29.143,78.102,86.817,18.333,127.976,103.971,87.077,120.185,121.214,41.250,119.354,92.339,0.000,NaN,NaN,27.455,154.285,118.064,73.833,121.632,130.214,28.857,156.006,132.090,19.250,141.058,121.409
