 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20
437,5.706,260.705,196.986,173.409,162.655,173.266,71.562,257.271,193.051,24.323,259.459,187.843,205.682,169.432,169.673,187.824,247.804,195.684,54.000,246.436,200.437,233.118,242.588,155.765,248.375,229.074,198.173,261.882,229.559,193.744,169.926,222.401,216.044,103.714,163.686,168.909,306.341,244.602,190.035,340.792,240.201,195.164,391.952,237.699,169.814,125.344,258.580,180.972,21.676,216.285,194.933,145.531,220.615,198.334,61.529,238.502,190.430,516.692,240.758,161.500
438,5.882,260.400,197.160,165.273,162.788,173.074,147.625,257.125,193.320,8.323,259.918,187.729,279.682,169.512,169.530,114.353,247.558,196.036,134.944,246.772,200.359,180.059,242.343,155.618,342.938,229.161,198.148,336.882,229.662,193.687,196.519,222.262,216.109,96.095,163.482,169.091,139.902,244.568,190.033,405.500,240.178,195.042,482.762,237.768,169.794,169.875,258.563,181.092,90.206,216.102,195.117,125.938,220.808,198.474,30.882,238.272,190.546,567.615,240.699,161.607
439,9.882,260.745,196.948,169.909,162.654,172.958,93.875,257.118,193.448,6.645,259.986,187.666,233.136,169.528,169.432,192.647,247.779,195.741,96.333,246.365,200.667,147.000,242.804,155.612,355.500,229.177,198.341,283.471,229.646,193.713,214.222,222.295,216.264,73.381,163.764,169.235,122.268,244.568,190.242,286.500,240.201,195.029,495.143,237.725,169.875,141.344,258.716,180.890,64.294,216.226,195.417,154.031,220.776,198.429,42.529,238.302,190.407,607.000,240.771,161.516
440,12.647,260.306,197.834,115.955,162.861,173.145,104.125,257.354,193.574,6.323,259.394,187.658,297.091,169.437,169.418,147.000,247.618,195.885,67.333,246.499,200.664,175.118,242.609,155.549,271.688,229.060,198.447,262.588,229.446,193.767,231.037,222.169,216.135,112.952,163.746,168.987,117.732,244.584,190.087,221.375,240.311,195.015,1869.714,237.802,169.779,146.188,258.504,180.895,47.824,216.049,194.889,123.812,220.827,198.643,43.118,238.512,190.728,540.385,240.750,161.575
441,9.588,261.175,196.695,117.045,162.558,173.197,131.875,257.361,193.450,3.032,259.684,188.068,238.727,169.428,169.433,206.176,247.643,195.476,66.500,246.507,200.709,124.059,242.497,155.552,388.188,229.027,198.284,293.706,229.531,193.756,246.296,222.276,216.091,78.333,163.461,169.066,200.854,244.531,191.112,709.042,240.215,195.000,2892.738,237.746,169.717,118.344,258.526,180.564,64.588,216.265,194.491,73.281,220.698,198.667,42.765,238.632,190.323,631.846,240.662,161.488
442,21.706,260.602,197.722,216.182,162.836,173.305,83.750,257.466,193.345,1.355,260.245,188.015,283.591,169.448,169.565,272.882,247.664,195.642,67.444,246.392,200.618,103.706,242.304,155.722,301.375,229.020,198.436,222.353,229.384,193.730,172.852,222.360,216.225,98.000,163.543,169.079,150.976,244.667,190.222,396.083,240.219,195.117,1095.238,237.702,169.784,118.219,258.380,180.835,74.235,216.268,195.015,61.656,220.819,198.680,89.176,238.463,190.559,608.231,240.743,161.487
443,21.118,260.677,197.388,185.955,162.704,173.164,44.062,257.225,193.593,10.968,260.006,187.882,296.864,169.481,169.421,225.294,247.657,195.834,114.000,246.554,200.846,159.529,242.485,155.585,394.125,229.170,198.486,423.353,229.494,193.819,316.519,222.332,216.068,130.048,163.764,169.190,155.537,244.584,190.118,290.458,240.254,195.016,635.000,237.726,169.743,92.406,258.528,181.079,44.235,216.138,194.827,141.000,220.589,198.129,80.294,238.265,190.627,466.769,240.713,161.464
444,8.118,260.896,197.010,200.227,162.628,173.050,59.062,257.121,193.584,3.097,260.174,187.731,245.091,169.540,169.702,245.176,247.668,195.842,99.667,246.638,200.476,110.941,242.501,155.674,289.812,229.109,198.236,315.882,229.522,193.914,230.444,222.369,216.253,125.476,163.653,169.050,131.244,244.646,190.410,314.500,240.306,194.962,415.143,237.844,169.674,151.562,258.683,181.019,59.235,216.158,194.741,106.656,220.726,198.483,41.824,238.285,190.349,418.692,240.640,161.589
445,33.235,260.763,197.410,139.227,162.628,173.156,100.438,257.229,193.519,11.935,259.766,188.184,235.955,169.505,169.471,125.000,247.777,195.683,145.056,246.505,200.550,122.412,242.605,155.749,312.688,228.935,198.474,234.647,229.651,193.698,206.778,222.292,216.029,99.905,163.832,169.097,136.976,244.465,190.275,193.583,240.304,194.859,490.238,237.744,169.690,142.062,258.550,180.732,68.912,216.325,194.975,128.406,220.702,198.503,26.059,238.302,190.468,606.692,240.649,161.585
446,29.176,260.916,197.051,181.136,162.680,173.078,142.562,257.375,193.525,34.903,259.387,187.905,277.182,169.484,169.422,139.529,247.731,195.554,145.556,246.532,200.372,178.412,242.522,155.729,325.875,229.023,198.403,410.176,229.570,193.755,241.815,222.302,216.126,116.048,163.496,169.127,126.488,244.486,190.326,197.542,240.217,194.994,452.857,237.802,169.695,117.062,258.739,180.932,38.618,215.972,195.087,161.844,220.747,198.357,70.588,238.262,190.585,440.538,240.638,161.582
447,31.235,260.569,197.218,190.364,162.883,173.223,90.625,257.547,193.474,7.677,260.097,187.327,277.318,169.369,169.660,170.882,247.804,195.797,122.722,246.517,200.711,114.706,242.658,155.510,404.312,229.166,198.508,309.706,229.518,193.755,159.333,222.274,216.043,117.714,163.612,169.122,127.634,244.616,190.178,311.792,240.289,195.125,548.810,237.782,169.725,146.906,258.617,181.124,32.206,216.270,194.601,171.375,220.580,198.424,49.647,238.621,190.745,535.231,240.692,161.446
448,29.941,260.482,196.912,200.818,162.804,173.197,108.312,257.343,193.281,41.677,260.103,187.912,225.773,169.544,169.360,170.824,247.777,195.910,95.000,246.407,200.591,175.353,242.726,155.437,385.688,229.060,198.392,398.941,229.493,193.790,217.111,222.325,215.969,83.095,163.683,168.976,156.512,244.579,190.111,182.333,240.176,195.023,436.857,237.721,169.802,128.719,258.534,180.765,32.235,216.090,194.744,242.375,220.665,198.303,58.235,238.721,190.422,497.769,240.700,161.543
449,14.529,260.706,197.644,174.591,162.695,173.256,65.688,257.178,193.490,13.355,259.432,187.733,279.909,169.508,169.574,227.647,247.730,195.872,70.167,246.513,200.534,129.000,242.441,155.674,301.312,229.010,198.559,342.412,229.524,193.901,215.741,222.369,216.216,52.238,163.704,169.053,126.927,244.701,190.186,211.042,240.261,194.706,679.857,237.742,169.792,154.125,258.450,180.729,48.588,215.994,194.998,246.031,220.792,198.366,30.941,238.817,190.651,526.538,240.636,161.549
450,7.000,260.216,196.956,168.227,162.674,173.109,83.375,257.245,193.428,9.226,259.818,187.441,168.727,169.479,169.531,159.765,247.823,195.796,74.167,246.395,200.811,159.235,242.548,155.789,316.750,229.207,198.289,198.647,229.441,193.760,194.741,222.316,216.100,119.048,163.659,169.405,111.683,244.586,190.261,187.167,240.199,195.123,560.190,237.815,169.765,156.000,258.440,180.921,62.941,216.134,194.984,1017.750,220.621,198.390,21.412,238.568,190.214,479.846,240.700,161.507
451,13.706,260.779,197.020,155.500,162.580,173.057,102.375,257.392,193.364,22.323,259.522,187.524,285.545,169.549,169.530,281.765,247.771,195.767,141.833,246.411,200.429,150.529,242.701,155.658,278.688,229.139,198.394,370.235,229.494,193.681,246.889,222.381,216.276,124.238,163.528,169.043,144.171,244.646,190.019,159.458,240.128,195.180,606.333,237.688,169.801,152.812,258.454,180.953,213.118,216.177,195.781,949.969,220.720,198.395,56.235,238.343,190.782,418.000,240.689,161.471
452,23.059,260.764,197.163,130.455,162.807,173.158,85.562,257.180,193.427,11.806,259.896,187.197,273.273,169.525,169.683,206.118,247.587,195.735,130.056,246.680,200.613,239.000,242.722,155.811,293.375,229.154,198.408,375.882,229.506,193.646,154.444,222.221,216.180,75.857,163.675,169.213,143.220,244.615,190.384,212.000,240.345,194.834,732.333,237.813,169.693,146.031,258.656,180.785,141.882,216.109,195.829,979.781,220.693,198.390,25.353,238.340,190.204,481.308,240.754,161.533
453,27.588,260.752,197.233,136.500,162.787,173.386,112.062,257.307,193.560,20.581,259.414,187.539,313.227,169.424,169.458,418.765,247.719,195.700,83.222,246.504,200.495,208.353,242.624,155.578,182.375,229.217,198.559,423.000,229.425,193.761,223.519,222.320,215.959,92.571,163.869,169.027,136.073,244.521,190.124,266.375,240.322,194.947,888.429,237.770,169.672,143.969,258.595,180.936,109.971,216.256,195.658,564.656,220.692,198.595,74.471,238.034,190.593,382.769,240.675,161.617
454,16.176,260.627,197.023,146.136,162.775,173.154,84.938,257.166,193.732,4.645,259.504,187.408,261.818,169.452,169.535,344.941,247.603,195.651,137.278,246.679,200.571,209.588,242.598,155.626,319.375,229.076,198.432,252.353,229.469,193.800,283.296,222.318,216.101,85.095,163.835,169.091,230.854,244.538,190.135,461.667,240.192,194.943,664.905,237.756,169.701,202.781,258.452,180.722,164.676,216.157,195.607,1032.469,220.736,198.412,49.412,238.521,190.685,525.154,240.721,161.542
455,4.118,260.369,196.447,202.636,162.608,173.050,91.938,257.321,193.207,10.065,259.573,187.769,363.409,169.421,169.549,228.000,247.770,195.872,121.444,246.592,200.564,179.529,242.787,155.385,343.875,229.052,198.265,263.765,229.617,193.789,222.889,222.326,216.125,111.190,163.761,169.278,216.683,244.542,190.337,380.417,240.165,195.044,461.476,237.745,169.765,144.812,258.397,180.944,153.824,216.047,195.335,832.156,220.755,198.481,47.588,238.332,190.479,614.538,240.662,161.519
456,8.765,260.434,197.153,134.500,162.693,173.208,59.750,257.268,193.629,11.226,259.507,187.290,281.409,169.398,169.455,261.529,247.697,195.815,167.556,246.530,200.373,136.471,242.779,155.583,290.500,229.044,198.361,372.529,229.422,193.819,229.185,222.413,216.393,91.286,163.710,169.312,159.488,244.509,190.225,239.000,240.315,195.003,475.857,237.636,169.736,176.156,258.702,180.769,172.265,216.124,195.604,602.812,220.666,198.471,33.235,238.394,190.459,470.923,240.732,161.500
457,82.647,260.582,197.254,171.136,162.828,173.167,97.500,257.148,193.848,20.323,259.279,187.615,351.727,169.536,169.398,177.529,247.667,195.696,158.056,246.565,200.699,235.059,242.423,155.522,353.500,229.169,198.344,294.471,229.615,193.682,235.481,222.281,216.147,117.143,163.689,169.029,155.220,244.570,190.533,186.708,240.224,194.982,463.238,237.710,169.626,136.031,258.392,180.891,159.029,216.125,195.906,402.969,220.757,198.439,54.941,238.363,190.198,510.077,240.705,161.587
458,53.765,260.669,197.130,679.136,162.833,173.116,84.562,257.188,193.313,3.290,259.820,187.997,399.909,169.322,169.615,211.000,247.803,195.718,127.722,246.604,200.491,152.235,242.787,155.795,290.250,229.070,198.333,372.824,229.507,193.785,277.889,222.258,216.093,186.476,163.963,169.164,139.293,244.594,190.416,192.083,240.179,195.030,392.095,237.708,169.680,150.500,258.650,180.926,124.059,216.161,195.382,300.219,220.775,198.556,39.471,238.497,190.689,467.000,240.733,161.517
459,45.353,260.488,197.263,2155.477,162.796,173.105,138.938,257.353,193.394,12.903,259.882,186.812,319.273,169.433,169.507,238.000,247.701,195.685,137.278,246.379,200.552,130.176,242.600,155.614,232.750,229.256,198.318,243.412,229.381,193.795,267.630,222.282,216.228,112.190,163.734,168.986,169.537,244.713,190.184,223.542,240.183,195.024,453.143,237.691,169.770,192.156,258.599,180.895,88.294,216.217,194.811,125.594,220.877,198.012,38.412,238.509,190.519,445.692,240.692,161.450
460,29.588,260.562,197.084,1578.636,162.764,173.118,161.125,257.337,193.291,17.548,259.812,187.925,375.682,169.454,169.457,151.882,247.697,195.571,131.667,246.380,200.522,152.529,242.720,155.727,383.938,229.240,198.410,273.118,229.630,193.695,249.000,222.325,216.087,93.524,163.597,169.131,168.000,244.523,190.118,228.667,240.195,195.084,440.952,237.807,169.682,153.875,258.491,180.836,60.382,216.131,195.267,118.125,220.595,198.089,22.176,238.239,190.618,592.385,240.747,161.479
461,76.059,260.597,197.136,1409.182,162.802,173.172,149.375,257.433,193.184,15.806,259.468,187.480,782.500,169.466,169.537,160.118,247.770,195.738,136.333,246.517,200.852,193.529,242.641,155.570,408.562,229.149,198.377,243.118,229.568,193.832,295.074,222.272,216.065,159.905,163.692,169.104,150.537,244.621,190.104,345.083,240.163,194.835,406.571,237.685,169.644,135.719,258.400,180.858,80.912,216.110,195.337,129.062,220.616,198.585,24.471,238.593,190.636,469.231,240.874,161.480
462,29.471,260.393,197.371,1615.636,162.818,173.141,105.125,257.498,193.620,17.290,259.332,187.270,444.318,169.401,169.556,192.353,247.544,195.732,101.500,246.281,200.779,133.941,242.553,155.623,319.375,229.193,198.409,376.588,229.412,193.802,328.852,222.229,216.207,99.190,163.782,169.360,251.659,244.605,190.068,566.000,240.239,194.957,450.000,237.727,169.752,117.281,258.633,180.890,62.118,215.970,194.423,91.938,220.765,198.344,36.765,238.472,190.364,473.615,240.751,161.310
463,40.706,260.718,197.074,592.864,162.825,173.242,139.688,257.223,193.539,29.806,259.728,187.503,278.182,169.500,169.542,109.529,247.564,195.880,123.278,246.449,200.406,116.588,242.376,155.546,296.438,229.105,198.483,312.824,229.486,193.773,327.519,222.339,216.028,92.095,163.716,169.258,320.000,244.483,190.479,1097.125,240.196,194.999,479.810,237.773,169.776,167.156,258.544,180.787,54.441,216.020,194.876,102.906,220.805,198.439,33.235,238.684,190.728,602.077,240.714,161.461
464,21.294,260.701,197.099,696.682,162.763,173.209,94.625,257.349,193.376,24.129,259.619,188.129,301.364,169.470,169.376,124.765,247.722,195.698,133.333,246.571,200.685,137.765,242.477,155.568,357.438,229.222,198.291,438.294,229.602,193.853,299.481,222.228,216.303,78.286,163.726,169.262,271.220,244.520,189.887,537.917,240.221,194.837,554.905,237.718,169.750,150.938,258.523,181.052,67.176,216.094,194.954,89.531,220.613,198.314,650.529,238.443,190.423,429.769,240.691,161.524
465,7.294,261.343,197.148,185.727,162.777,173.084,53.312,257.399,193.450,7.806,259.190,187.787,283.091,169.498,169.523,204.353,247.624,195.743,71.389,246.640,200.414,197.176,242.739,155.778,324.875,229.127,198.400,434.529,229.565,193.676,299.444,222.303,216.141,84.714,163.804,169.438,456.512,244.532,189.822,430.708,240.206,194.878,3041.428,237.740,169.720,136.031,258.705,180.856,89.000,216.142,194.472,96.219,220.754,198.376,364.353,238.430,190.516,468.154,240.714,161.543
466,9.824,260.928,197.139,109.273,162.801,173.210,118.750,257.194,193.339,10.516,259.408,187.467,405.909,169.424,169.546,146.471,247.662,195.823,83.167,246.445,200.699,198.176,242.486,155.599,317.625,229.139,198.419,387.529,229.463,193.826,396.630,222.343,216.110,46.714,163.855,169.115,351.439,244.557,189.834,326.500,240.254,195.050,3034.619,237.744,169.741,158.250,258.494,181.070,41.529,216.275,194.786,141.062,220.675,198.328,527.588,238.335,190.557,624.308,240.756,161.530
467,2.588,260.245,198.245,146.409,162.784,173.310,99.812,257.318,193.272,5.419,259.891,188.126,321.455,169.347,169.545,134.882,247.624,195.682,138.722,246.520,200.733,131.176,242.586,155.558,351.438,229.167,198.424,472.706,229.570,193.770,272.074,222.264,216.066,83.571,163.931,168.952,422.463,244.541,189.795,482.292,240.234,195.063,2901.381,237.766,169.691,97.969,258.406,180.702,69.235,216.033,194.841,134.750,220.734,198.471,465.412,238.417,190.430,4095.000,240.715,161.510
468,13.765,260.409,196.955,130.045,162.778,173.089,154.938,257.243,193.224,17.871,259.633,187.737,2825.750,169.486,169.539,216.765,247.651,195.796,79.611,246.488,200.703,143.412,242.852,155.658,313.875,229.197,198.339,434.059,229.629,193.804,248.185,222.191,216.161,120.048,163.755,169.206,396.659,244.566,189.833,423.250,240.296,195.053,1723.857,237.749,169.744,128.344,258.737,180.589,65.324,216.247,194.778,119.062,220.813,198.396,354.353,238.441,190.510,2656.808,240.739,161.484
469,0.000,NaN,NaN,138.364,162.824,173.233,88.688,257.504,193.332,0.000,NaN,NaN,2182.727,169.446,169.604,174.176,247.742,195.896,103.722,246.441,200.816,135.471,242.413,155.594,306.812,229.139,198.451,333.529,229.617,193.838,323.370,222.350,216.247,103.238,163.906,169.098,328.512,244.617,189.852,357.125,240.249,195.023,790.190,237.740,169.662,152.875,258.598,180.783,68.029,215.957,195.092,100.219,220.844,198.591,194.118,238.333,190.407,2589.154,240.736,161.484
470,12.529,260.679,196.980,171.591,162.874,173.221,106.750,257.342,193.534,5.419,259.846,187.926,1045.818,169.374,169.500,188.412,247.657,195.973,62.111,246.604,200.637,134.824,242.459,155.643,323.000,229.045,198.291,313.647,229.610,193.754,273.444,222.285,216.108,1298.238,163.707,169.079,181.390,244.553,190.183,361.042,240.239,194.982,656.381,237.763,169.706,112.562,258.534,180.983,52.735,216.216,194.900,93.938,220.827,198.733,61.294,238.347,190.611,1271.692,240.792,161.514
471,27.765,260.522,197.052,148.273,162.714,173.200,204.312,257.376,193.434,21.613,259.997,187.845,657.636,169.520,169.526,161.235,247.661,195.797,85.000,246.280,200.575,111.059,242.546,155.793,310.875,229.199,198.398,388.471,229.458,193.743,294.778,222.306,216.320,755.810,163.748,169.162,244.561,244.637,189.890,549.583,240.192,195.054,470.524,237.814,169.666,174.219,258.491,180.935,48.971,215.982,194.619,85.656,220.613,198.240,59.412,238.102,190.341,528.923,240.723,161.423
472,8.176,260.568,196.746,146.136,162.728,173.228,120.375,257.393,193.597,7.290,259.315,187.705,927.591,169.465,169.540,152.647,247.827,195.660,124.667,246.554,200.472,204.059,242.842,155.543,349.062,229.093,198.378,314.647,229.541,193.773,227.889,222.224,216.135,816.905,163.857,169.051,273.707,244.555,189.986,414.417,240.144,195.077,538.238,237.742,169.802,140.844,258.577,181.022,52.324,216.062,194.766,131.906,220.739,198.465,41.824,238.397,190.557,477.692,240.780,161.498
473,35.882,261.172,196.837,173.136,162.930,173.141,133.250,257.175,193.165,6.774,259.209,187.120,1583.000,169.442,169.599,132.941,247.587,195.982,104.389,246.490,200.946,164.059,242.377,155.541,304.750,229.093,198.416,424.294,229.508,193.776,260.333,222.378,216.399,378.952,163.708,169.331,404.000,244.579,190.218,722.167,240.253,195.001,679.524,237.835,169.743,214.156,258.679,180.922,46.882,216.114,194.900,111.906,220.812,198.271,28.353,238.360,190.783,430.769,240.788,161.495
474,15.765,260.769,197.236,98.455,163.082,173.244,103.625,257.356,193.356,14.645,259.700,187.728,1187.727,169.515,169.518,231.353,247.796,195.412,113.778,246.563,200.499,204.706,242.589,155.629,399.062,229.098,198.202,339.824,229.461,193.700,241.333,222.268,216.167,356.952,163.774,168.895,375.878,244.552,189.890,822.917,240.175,195.067,776.857,237.701,169.798,164.719,258.582,180.846,34.206,216.167,194.807,99.094,220.752,198.272,53.000,238.479,190.196,521.923,240.757,161.515
475,15.294,260.548,197.011,147.455,162.854,173.285,147.500,257.222,193.269,8.645,259.602,187.666,507.682,169.413,169.497,131.353,247.859,195.742,121.722,246.395,200.649,167.824,242.647,155.678,276.625,229.046,198.320,305.824,229.557,193.859,238.148,222.290,216.093,145.714,163.845,169.088,443.878,244.545,190.154,772.958,240.243,195.050,747.762,237.785,169.652,114.000,258.586,181.048,50.706,216.085,194.975,147.781,220.658,198.331,29.706,238.544,190.313,413.923,240.781,161.562
476,15.941,260.888,197.117,129.818,162.597,173.199,115.312,257.484,193.755,24.839,259.214,187.848,335.182,169.424,169.390,217.059,247.835,195.780,92.556,246.481,200.634,132.706,242.513,155.801,398.125,229.151,198.390,345.235,229.552,193.732,260.778,222.307,216.326,105.619,163.892,169.044,325.732,244.507,189.841,489.375,240.076,195.168,719.095,237.825,169.718,131.906,258.564,180.864,43.794,216.085,195.140,64.719,220.676,198.557,37.118,238.309,190.596,662.231,240.762,161.528
477,23.882,260.747,196.769,121.091,162.981,173.064,68.000,257.527,193.528,16.774,259.837,187.289,288.909,169.598,169.398,236.471,247.800,195.677,43.944,246.404,200.822,231.294,242.427,155.607,345.000,229.154,198.494,285.176,229.515,193.785,222.778,222.279,216.240,63.857,163.860,169.101,242.951,244.579,189.989,243.667,240.398,195.013,700.571,237.704,169.744,146.031,258.394,180.839,63.706,216.235,194.632,129.312,220.843,198.477,45.412,238.517,190.571,470.308,240.700,161.448
478,26.882,260.923,197.218,153.909,162.824,173.193,95.750,257.257,193.535,12.968,259.187,187.890,277.818,169.427,169.426,231.294,247.756,195.780,61.556,246.700,200.609,237.588,242.622,155.692,251.062,229.038,198.432,359.882,229.624,193.846,385.111,222.205,216.135,119.190,163.825,169.123,388.951,244.508,189.904,264.458,240.240,195.160,605.476,237.774,169.650,104.469,258.574,180.763,51.706,216.216,194.867,121.656,220.788,198.345,43.647,238.308,190.521,674.462,240.798,161.569
479,17.235,261.020,197.730,120.818,162.844,173.152,125.625,257.145,193.625,16.065,259.878,187.619,327.227,169.477,169.444,441.824,247.660,195.626,1533.222,246.503,200.485,145.471,242.633,155.744,410.188,229.106,198.323,304.647,229.666,193.811,314.889,222.291,216.237,107.048,163.807,169.086,656.415,244.588,189.848,418.292,240.176,195.004,595.286,237.782,169.727,115.031,258.552,180.867,48.647,216.180,194.804,102.312,220.856,198.643,63.824,238.414,190.496,503.846,240.767,161.517
480,13.000,261.022,197.057,148.773,162.792,172.927,126.188,257.418,193.578,5.613,259.871,187.787,350.045,169.448,169.531,1415.118,247.719,195.699,761.389,246.496,200.540,191.176,242.595,155.508,426.125,229.075,198.412,308.706,229.544,193.721,298.074,222.349,216.228,56.667,163.905,168.936,513.659,244.568,189.954,484.708,240.201,195.017,386.476,237.729,169.757,122.031,258.572,180.817,51.912,216.087,194.278,97.906,220.701,198.184,27.941,238.678,190.452,627.846,240.675,161.444
481,9.647,260.417,197.566,210.227,162.638,173.376,83.875,257.326,193.443,16.065,259.723,187.543,322.000,169.531,169.550,1183.823,247.705,195.699,1387.000,246.424,200.602,177.176,242.597,155.608,296.000,229.140,198.375,250.118,229.528,193.776,257.889,222.403,216.239,63.381,163.737,169.083,271.024,244.565,190.223,297.208,240.293,194.949,426.000,237.827,169.610,165.906,258.521,180.834,52.647,216.236,195.117,148.469,220.957,198.509,71.588,238.538,190.308,642.846,240.697,161.532
482,35.412,260.663,197.679,131.727,163.102,173.180,74.938,257.534,193.490,9.677,259.947,186.903,242.545,169.569,169.428,1014.824,247.733,195.746,1229.389,246.478,200.480,228.765,242.530,155.499,345.938,229.030,198.497,312.000,229.542,193.819,245.444,222.294,216.078,159.762,163.766,169.062,246.366,244.608,190.195,235.125,240.287,194.840,437.095,237.775,169.873,152.656,258.612,180.896,27.706,216.129,194.658,79.969,220.692,198.271,29.294,238.271,190.359,649.538,240.675,161.490
483,11.588,260.791,196.530,169.455,162.944,173.305,100.500,257.407,193.479,28.968,259.633,187.237,344.273,169.553,169.584,1516.765,247.717,195.727,1001.167,246.492,200.550,153.353,242.450,155.494,356.750,229.004,198.344,318.000,229.419,193.660,229.778,222.303,216.104,98.571,163.922,169.049,250.756,244.629,190.129,206.625,240.162,195.066,360.667,237.770,169.851,194.281,258.411,180.999,79.088,216.165,194.906,136.219,220.619,198.379,36.706,238.444,190.488,554.385,240.683,161.544
484,37.765,260.683,196.993,141.136,162.605,172.969,131.438,257.082,193.590,18.387,259.019,187.722,257.182,169.483,169.474,923.235,247.750,195.768,857.889,246.524,200.621,123.353,242.484,155.635,315.562,229.177,198.320,356.588,229.580,193.824,202.037,222.311,216.302,112.857,163.747,169.075,163.171,244.576,190.141,284.750,240.203,195.134,512.381,237.720,169.639,155.312,258.530,180.811,30.765,216.332,195.072,127.031,220.872,198.530,47.118,238.633,190.883,624.538,240.758,161.507
485,22.588,260.604,197.037,155.273,162.662,173.187,1223.000,257.336,193.399,5.484,259.734,187.924,377.000,169.317,169.495,927.941,247.702,195.692,1231.722,246.497,200.507,185.235,242.626,155.749,286.750,228.993,198.423,343.118,229.626,193.701,242.778,222.328,216.060,65.429,163.889,168.985,251.902,244.576,190.126,208.458,240.152,194.890,388.286,237.756,169.688,150.062,258.514,181.071,60.971,216.212,195.078,137.531,220.795,198.481,31.412,238.172,189.776,509.077,240.694,161.568
486,18.647,261.078,197.047,1651.182,162.813,173.209,1380.250,257.324,193.454,4.645,259.393,187.843,337.773,169.372,169.616,652.706,247.606,195.753,529.278,246.482,200.522,109.471,242.672,155.581,333.062,229.069,198.379,506.529,229.662,193.746,310.333,222.271,216.311,137.952,163.678,169.262,225.049,244.560,190.028,190.125,240.333,195.037,449.524,237.836,169.793,181.281,258.563,180.885,69.824,216.142,195.055,99.188,220.566,198.382,60.059,238.354,190.528,519.077,240.752,161.504
487,51.824,261.153,197.247,1756.227,162.863,173.154,1132.250,257.271,193.458,18.387,259.063,187.544,296.682,169.583,169.655,149.118,247.582,195.560,243.722,246.559,200.707,194.941,242.687,155.556,386.750,229.183,198.291,484.176,229.456,193.775,338.667,222.174,216.239,183.857,163.755,169.162,236.829,244.514,189.571,200.042,240.245,195.042,374.667,237.697,169.700,118.062,258.540,181.007,60.824,216.205,194.513,106.531,220.693,198.635,90.176,238.454,190.203,482.538,240.840,161.519
488,16.529,260.520,197.127,1307.045,162.750,173.146,849.312,257.253,193.462,15.161,259.308,187.842,403.409,169.518,169.392,225.353,247.669,195.536,181.944,246.517,200.477,138.412,242.361,155.589,471.812,229.099,198.244,378.647,229.610,193.760,243.778,222.317,216.177,235.857,163.689,169.116,180.780,244.513,189.953,203.042,240.251,194.754,507.762,237.722,169.778,175.250,258.432,180.871,61.735,216.072,194.966,97.688,220.603,198.423,31.529,238.250,190.472,554.385,240.688,161.442
489,26.941,260.726,197.213,989.455,162.814,173.192,750.938,257.253,193.486,7.484,259.719,188.095,423.318,169.494,169.499,157.882,247.757,195.848,79.667,246.457,200.611,174.706,242.667,155.692,396.625,229.127,198.426,326.412,229.529,193.784,268.556,222.314,216.119,84.333,163.915,168.997,112.341,244.637,189.891,126.083,240.322,195.129,533.571,237.798,169.803,159.531,258.595,180.902,54.353,216.070,194.670,92.688,220.505,198.471,50.706,238.206,190.325,540.308,240.698,161.429
490,13.882,261.004,197.368,891.000,162.666,173.100,607.375,257.286,193.501,13.548,259.412,188.056,233.682,169.512,169.489,211.588,247.735,195.789,58.722,246.439,200.739,147.412,242.568,155.654,477.938,229.119,198.332,886.765,229.553,193.778,310.481,222.373,216.273,161.905,163.819,169.045,100.049,244.514,190.028,189.208,240.332,195.133,601.476,237.839,169.747,149.500,258.420,180.730,40.647,216.090,194.800,124.281,220.746,198.322,18.235,238.450,191.014,501.154,240.803,161.487
491,34.176,260.822,197.376,1363.182,162.794,173.170,341.562,257.327,193.412,25.806,259.368,187.604,351.773,169.418,169.615,114.471,247.490,195.834,148.278,246.628,200.512,141.588,242.604,155.441,831.938,228.981,198.436,1958.353,229.513,193.758,260.667,222.304,216.147,168.667,163.709,169.066,118.244,244.475,190.543,164.000,240.140,194.925,702.762,237.806,169.830,141.812,258.617,180.906,38.500,216.035,194.556,110.938,220.771,198.499,31.235,238.213,190.375,521.385,240.742,161.562
492,8.529,260.489,197.751,1126.000,162.722,173.153,398.438,257.337,193.542,7.742,259.036,187.426,329.955,169.385,169.440,85.235,247.655,195.739,109.278,246.382,200.531,124.176,242.793,155.503,667.188,229.107,198.444,791.235,229.544,193.782,288.704,222.296,216.266,128.190,163.724,169.124,98.488,244.709,190.021,194.917,240.271,194.874,510.190,237.764,169.599,173.531,258.564,180.828,29.147,216.123,194.446,105.656,220.694,198.358,20.765,238.333,189.812,545.538,240.673,161.473
