 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27
259,924.136,56.074,107.754,84.045,74.926,144.053,53.222,73.123,168.719,144.235,61.086,101.560,63.222,85.660,171.286,108.647,62.678,96.057,54.667,34.291,92.050,167.243,41.562,108.508,52.294,52.997,59.889,110.529,65.362,162.595,148.615,84.178,132.219,93.935,87.244,161.078,96.000,78.620,135.735,84.706,58.461,52.756,95.784,49.052,109.997,87.000,44.711,111.892,162.045,50.150,143.725,61.875,72.561,141.265,70.824,80.608,125.945,40.375,69.454,160.035,45.176,65.634,138.953,144.417,55.863,56.233,150.700,69.224,164.453,61.500,73.892,151.743,27.020,83.549,96.779,142.779,78.571,132.556,30.619,59.349,146.493
260,752.000,56.102,107.700,92.455,74.786,143.705,50.556,73.361,167.879,146.824,61.027,101.576,61.333,85.282,171.379,146.647,62.631,96.128,68.833,34.068,92.206,144.432,41.740,108.651,68.294,53.189,59.998,79.294,65.039,162.712,102.692,84.250,131.896,23.935,87.571,160.734,170.857,78.103,135.946,29.765,58.573,52.988,122.162,48.958,109.527,98.000,44.967,111.731,124.545,50.231,143.743,30.000,72.328,141.285,51.647,81.261,126.049,86.562,69.358,159.989,29.118,65.489,139.254,100.333,56.181,56.007,79.800,69.183,164.003,39.625,73.785,151.793,36.314,83.405,97.034,102.177,78.583,132.453,41.667,59.564,146.773
261,438.864,56.174,107.702,68.909,74.890,144.090,86.278,73.348,168.708,142.863,60.841,101.458,65.444,85.519,171.616,142.824,62.490,95.944,75.389,34.138,92.120,219.892,41.734,108.643,77.353,53.251,60.025,102.118,65.081,162.650,150.692,84.103,132.221,58.645,87.129,160.864,22.286,78.184,135.964,25.471,58.807,53.134,119.514,49.250,109.867,91.615,44.486,111.950,194.500,50.247,143.619,121.875,72.435,141.468,19.176,80.763,126.015,18.875,69.023,159.845,32.941,65.285,139.135,106.667,56.093,55.926,93.600,68.944,164.158,59.688,74.214,151.549,20.000,83.169,97.294,132.832,78.714,132.385,28.619,60.332,146.683
262,648.591,56.067,107.732,76.273,74.885,144.167,17.722,73.175,168.922,133.020,61.173,101.593,74.611,85.581,170.847,132.176,62.646,95.892,87.056,34.209,92.224,189.568,41.547,108.905,82.294,53.012,59.868,151.529,65.039,162.543,116.538,84.167,132.261,57.613,87.183,160.947,72.667,78.512,136.064,68.000,58.475,52.856,111.514,49.121,110.141,97.692,44.868,112.092,193.591,50.131,143.633,49.125,72.332,141.416,63.176,80.603,125.973,67.500,69.410,160.284,22.353,65.081,139.462,127.917,55.760,55.996,85.900,69.142,164.195,77.750,74.047,151.609,39.765,83.329,96.597,133.735,78.729,132.502,44.762,59.415,146.864
263,236.727,56.121,107.696,98.409,74.765,144.041,47.444,73.274,168.215,131.255,61.192,101.524,61.611,85.210,171.647,123.529,62.565,95.742,33.444,34.420,92.159,163.405,41.709,108.550,96.059,53.247,60.165,91.353,65.133,162.567,129.077,84.159,131.964,48.645,86.999,161.161,145.429,78.717,135.772,77.471,58.600,53.046,54.811,48.966,109.908,72.462,44.716,112.003,165.409,50.202,143.801,72.125,72.614,141.326,48.471,81.207,126.022,19.188,69.757,160.712,3.706,65.954,139.350,137.167,55.814,56.150,97.700,69.148,164.481,98.188,73.981,151.651,35.765,83.400,97.167,88.726,78.371,132.651,44.667,59.318,146.916
264,124.091,55.909,107.763,57.682,75.120,143.856,31.333,73.692,168.482,209.843,61.065,101.605,38.944,85.515,171.508,127.294,62.779,95.936,91.722,34.080,92.308,136.270,41.870,108.688,91.412,53.203,60.090,141.294,64.997,162.521,97.846,84.208,132.009,74.387,87.192,160.962,72.095,78.485,135.892,55.471,58.766,53.069,116.108,49.299,109.754,95.846,44.918,111.801,89.318,50.052,143.807,47.875,72.708,141.482,53.765,80.651,126.181,19.188,69.583,160.016,40.294,65.608,139.130,100.333,55.945,56.211,88.200,69.168,164.508,34.500,74.069,151.749,24.118,83.359,96.441,115.398,78.723,132.429,20.667,60.056,146.302
265,103.682,56.266,107.850,90.636,74.917,143.716,31.333,73.357,168.264,122.039,60.925,101.692,45.444,85.411,171.065,116.412,62.590,96.316,73.278,34.048,92.083,121.514,41.609,108.702,60.529,52.797,59.790,61.412,65.185,162.457,92.154,84.117,131.899,190.129,87.255,161.019,75.143,78.570,135.836,48.059,58.511,53.032,80.703,48.863,109.997,52.385,44.773,111.802,209.045,50.316,143.726,19.750,72.446,141.248,39.529,80.720,125.839,49.375,69.266,160.213,43.000,65.666,139.271,129.917,55.998,56.095,71.500,69.078,164.428,126.250,73.874,151.682,22.000,82.896,97.050,116.389,78.456,132.390,43.667,59.125,146.801
266,112.182,56.178,107.900,42.227,75.000,143.995,63.722,73.494,168.151,171.608,60.888,101.673,48.389,85.390,171.272,172.000,62.639,96.126,74.167,33.924,92.540,122.865,41.720,108.669,41.647,53.288,60.550,93.941,65.277,162.501,136.462,84.223,132.065,158.323,87.309,161.003,16.000,78.166,135.599,64.000,59.099,52.874,78.865,49.420,109.803,145.846,44.648,111.792,166.545,50.119,143.854,56.875,72.080,141.463,42.353,80.887,126.045,51.188,69.243,160.445,59.294,65.854,139.096,38.250,56.177,56.137,73.900,69.092,164.492,123.562,73.781,151.754,50.588,83.369,97.074,126.531,78.563,132.648,53.000,59.169,146.512
267,108.682,56.061,107.829,67.227,74.889,143.688,59.722,73.311,168.293,666.353,60.954,101.556,86.944,85.231,171.508,149.118,62.496,96.020,39.611,34.153,92.130,207.622,41.484,108.680,68.412,52.899,60.223,108.824,64.852,162.618,171.308,84.082,131.859,132.710,87.314,160.811,77.714,78.668,135.861,37.471,58.614,52.974,110.270,49.090,109.795,45.385,44.590,111.710,154.864,50.179,143.586,53.750,72.413,141.441,161.647,80.694,125.962,44.500,69.704,160.465,30.412,65.489,139.210,91.250,55.952,55.915,72.900,69.251,163.981,51.750,73.995,151.453,28.627,83.402,96.961,164.602,78.490,132.709,43.381,59.929,146.356
268,110.045,56.136,107.696,63.318,74.926,143.812,68.667,73.728,168.407,380.549,60.949,101.603,66.500,85.812,171.168,99.412,62.779,95.860,64.500,34.132,91.921,132.000,41.729,108.719,50.824,53.067,60.198,105.294,65.258,162.581,110.385,84.157,132.020,364.710,87.344,160.985,25.905,78.371,136.017,32.882,58.510,52.783,88.054,49.131,110.021,138.462,44.700,112.010,159.455,49.946,143.719,48.625,72.446,141.371,34.941,80.635,126.029,37.125,69.565,160.137,30.000,65.916,139.190,114.167,56.018,55.996,130.800,69.314,164.406,109.500,73.721,151.460,51.020,83.087,97.066,132.089,78.450,132.662,83.429,59.559,147.021
269,108.136,56.104,107.575,98.318,74.922,143.545,51.667,73.640,168.435,209.059,60.598,101.589,81.333,85.640,171.016,158.353,62.530,95.919,106.389,34.186,92.568,163.784,41.699,108.677,107.353,53.088,59.982,91.059,65.106,162.397,162.385,84.306,131.766,214.452,87.059,161.215,94.000,78.574,135.727,67.647,58.841,52.836,107.514,49.154,109.956,103.692,44.836,111.743,99.136,50.197,143.817,27.625,72.235,141.197,12.588,80.544,126.128,16.688,69.423,160.233,33.235,65.327,139.037,88.417,56.287,56.382,124.500,69.086,164.454,71.688,73.737,151.500,48.745,83.188,97.180,121.912,78.759,132.565,40.238,59.204,146.618
270,107.591,56.427,107.582,71.045,75.183,143.874,18.778,73.234,167.906,546.510,61.022,101.700,70.278,85.728,171.344,121.059,62.652,96.169,85.056,34.333,91.835,155.676,41.818,108.562,51.412,52.885,60.106,133.882,65.130,162.471,147.923,84.276,131.963,196.323,87.365,161.022,57.905,79.027,136.021,64.529,58.777,52.755,387.514,49.280,109.848,183.385,44.894,111.937,202.545,50.446,143.785,19.625,72.681,141.335,12.353,80.817,126.213,58.125,69.276,160.219,23.412,65.523,139.386,99.333,56.256,56.109,72.700,69.112,164.278,35.438,73.643,151.759,40.627,83.567,97.155,121.080,78.728,132.384,187.190,59.399,146.598
271,151.409,56.291,107.923,65.000,75.050,144.031,24.667,73.376,168.063,299.059,60.984,101.615,60.778,85.657,171.181,121.471,62.638,95.923,54.556,33.990,92.043,149.405,41.652,108.544,41.824,52.817,59.843,65.294,65.151,162.651,113.692,84.129,132.114,246.000,87.168,161.071,97.238,78.502,135.845,118.000,59.006,52.968,321.135,49.113,109.966,145.154,44.698,111.927,91.955,50.229,143.822,19.500,72.059,141.515,72.000,80.718,126.199,76.188,69.744,160.052,25.824,65.864,139.283,108.750,56.148,56.167,224.700,69.165,164.330,75.625,73.633,151.600,8.431,83.443,97.013,110.743,78.498,132.610,167.571,59.748,146.562
272,84.136,56.196,107.878,57.864,74.750,144.177,27.889,73.468,168.103,580.784,60.945,101.395,126.556,85.592,171.578,162.647,62.693,95.835,62.222,34.003,92.219,189.351,41.545,108.887,34.706,52.942,60.077,115.824,65.275,162.617,121.692,84.150,132.064,112.387,87.033,161.230,53.143,78.550,135.958,72.588,58.467,52.881,145.730,49.057,109.850,112.538,44.842,111.843,180.636,50.028,143.730,102.000,72.623,141.487,27.059,81.161,126.066,47.875,69.627,160.509,39.824,65.649,139.048,133.333,55.661,56.117,54.200,68.897,164.150,100.750,73.754,151.635,38.039,83.123,97.255,127.770,78.565,132.568,65.571,59.356,146.700
273,107.409,56.133,107.871,52.182,74.554,144.080,45.444,73.442,168.458,884.471,60.839,101.425,66.444,85.525,171.605,1163.706,62.623,95.962,59.222,34.295,92.275,122.270,41.669,108.571,66.706,53.014,60.262,82.647,65.145,162.520,83.846,84.272,132.113,47.935,87.588,160.885,82.476,78.619,135.986,32.412,58.674,52.752,99.135,49.162,109.774,135.462,44.645,112.157,188.000,50.281,143.687,22.250,72.247,141.276,14.588,81.108,126.035,77.500,69.729,160.392,67.118,66.014,138.948,78.083,55.896,56.168,97.900,69.159,164.339,44.562,73.531,152.090,26.863,82.991,97.088,144.265,78.958,132.311,71.190,59.791,146.604
274,126.409,56.103,107.485,52.227,74.825,143.838,66.222,73.287,168.151,565.020,60.888,101.494,42.333,85.543,171.414,1435.941,62.638,95.931,35.722,34.068,92.175,147.892,41.731,108.659,50.294,53.496,60.126,137.412,65.059,162.528,91.769,84.065,132.017,35.806,87.249,160.739,100.000,78.480,135.897,100.176,58.824,53.072,103.676,49.144,109.882,84.923,44.910,111.813,167.227,49.899,143.792,76.000,72.650,141.143,60.941,80.908,126.090,22.688,69.658,160.331,71.882,65.538,139.441,87.167,56.083,56.115,92.800,69.025,164.422,64.562,73.721,151.661,39.569,83.725,96.748,138.071,78.596,132.384,58.619,59.715,146.580
275,65.136,56.295,107.876,80.636,74.841,143.794,49.389,73.423,168.330,921.373,60.950,101.516,64.167,85.405,171.186,1132.647,62.585,95.910,47.389,34.271,92.127,129.189,41.652,108.790,47.059,53.175,59.753,52.529,64.939,162.276,134.231,84.206,131.953,74.387,87.137,160.733,96.286,78.741,135.954,71.235,58.856,53.114,82.541,49.274,109.817,76.615,44.914,111.919,153.091,50.276,143.579,39.375,72.815,141.476,29.412,81.097,126.044,105.000,69.525,160.133,24.588,65.452,139.169,115.000,56.126,56.188,115.300,68.950,164.485,175.125,73.721,151.594,29.529,83.201,97.095,132.619,78.493,132.513,35.571,59.300,146.805
276,101.091,56.037,107.580,85.045,74.703,143.755,52.333,73.428,168.212,538.902,60.930,101.443,63.833,85.427,171.288,791.412,62.572,95.927,39.667,34.013,92.304,149.405,41.638,108.673,41.353,53.030,60.299,129.059,65.004,162.184,112.923,84.025,131.867,45.032,87.352,160.819,23.333,78.561,135.507,93.647,58.861,53.213,140.865,49.025,110.071,110.923,44.818,111.852,126.227,50.016,143.593,90.250,72.406,141.132,81.529,80.674,126.193,113.125,69.372,160.414,36.941,65.670,139.254,98.667,55.884,56.107,98.500,69.213,164.533,213.562,73.906,151.725,15.059,82.808,97.398,136.584,78.503,132.680,46.286,59.657,146.639
277,114.909,56.134,107.803,58.364,74.879,143.872,37.389,73.239,168.313,197.333,60.992,101.381,38.556,85.574,171.315,460.176,62.560,95.863,70.833,34.068,92.201,114.541,41.704,108.687,48.294,52.915,60.078,96.941,65.352,162.641,181.615,84.200,131.953,17.677,87.067,160.970,31.048,78.384,135.910,59.176,58.706,53.045,121.784,49.012,110.067,96.308,44.652,112.036,162.182,50.130,143.567,14.375,72.401,141.817,41.059,81.267,125.818,143.375,69.627,160.157,60.588,65.565,139.201,85.333,55.989,55.816,58.600,68.961,164.189,47.312,73.633,151.354,18.980,83.340,97.337,127.150,78.286,132.746,39.333,59.892,146.886
278,131.000,56.277,107.408,78.727,75.013,143.806,29.278,73.431,168.510,179.333,61.090,101.461,68.778,85.519,171.321,197.176,62.593,95.883,62.333,34.179,92.059,186.649,41.773,108.729,77.824,52.929,60.030,145.647,65.096,162.368,161.000,84.410,132.118,53.355,87.333,160.720,248.286,78.819,135.944,72.882,58.714,53.117,93.081,49.141,110.057,127.769,44.740,112.043,180.500,50.187,143.677,103.125,72.508,141.653,109.176,80.558,125.904,96.750,69.186,160.310,16.471,65.221,138.990,123.500,56.101,56.035,97.100,69.159,164.091,27.688,73.986,151.784,21.569,83.108,97.068,126.885,78.642,132.604,33.619,59.926,146.263
279,141.727,56.162,107.857,90.273,74.969,144.041,28.222,73.044,168.290,164.549,60.892,101.471,80.000,85.462,171.286,134.588,62.476,96.132,64.389,34.015,92.225,142.649,41.621,108.522,373.941,53.146,60.132,107.647,65.031,162.692,96.923,84.152,132.061,81.548,87.546,160.735,296.857,78.673,135.938,32.706,58.930,52.890,84.000,49.155,110.010,152.308,44.819,111.791,159.545,50.234,143.695,86.250,72.402,141.022,40.000,80.707,125.930,173.375,69.379,160.462,26.294,65.674,139.013,114.250,55.691,56.127,193.700,69.184,164.404,60.250,73.540,151.802,40.392,83.342,97.037,142.372,78.417,132.620,49.048,59.652,146.709
280,89.273,56.087,107.667,94.318,74.899,143.756,69.500,73.472,168.554,127.686,61.106,101.592,26.833,85.754,171.298,131.353,62.623,96.114,83.667,34.401,92.297,176.000,41.716,108.773,480.588,53.101,59.933,102.529,65.119,162.210,206.923,84.149,131.962,20.194,87.297,161.054,413.714,78.595,135.857,30.471,58.945,52.936,109.243,49.261,109.914,88.385,44.832,111.864,106.864,50.204,143.722,50.500,72.310,141.438,80.118,80.801,125.857,409.375,69.364,160.273,38.000,65.712,139.386,157.083,55.812,56.220,141.100,69.062,164.076,60.875,73.722,151.739,27.451,83.184,96.871,139.947,78.566,132.622,66.714,59.204,146.647
281,103.273,56.105,107.661,98.591,74.951,143.804,41.778,73.355,168.321,203.059,61.004,101.372,47.111,85.843,171.293,93.176,62.569,95.763,60.889,33.950,92.373,113.135,41.562,108.599,465.588,53.043,60.061,63.000,65.141,162.609,92.077,84.188,132.147,80.968,87.275,161.013,462.476,78.690,135.862,39.824,58.464,52.957,101.514,49.293,109.835,82.000,44.900,112.050,229.000,50.193,143.709,72.375,72.299,141.568,42.471,80.458,125.923,201.000,69.380,160.352,31.471,65.539,139.183,99.500,55.731,56.058,77.900,69.182,164.227,52.875,73.562,151.810,43.451,83.277,96.890,155.009,78.484,132.743,19.905,60.166,146.707
282,140.864,56.211,107.650,50.318,74.712,143.852,24.722,73.618,168.054,128.588,60.748,101.608,56.722,85.660,171.178,128.471,62.709,96.049,85.556,34.060,92.340,189.568,41.745,108.735,111.529,53.028,59.959,88.059,64.823,162.471,202.923,84.047,132.021,86.194,87.280,160.996,396.381,78.560,135.956,113.941,58.570,53.000,87.784,49.141,109.820,115.077,44.744,112.155,176.545,50.368,143.754,79.375,72.674,141.355,25.765,81.045,126.001,79.500,69.600,160.331,39.706,65.744,139.412,78.750,55.810,56.255,122.400,69.097,164.240,44.438,73.897,151.834,24.431,83.538,96.849,164.177,78.339,132.848,41.619,59.552,146.637
283,131.682,56.096,107.641,55.909,74.892,143.849,31.944,73.778,168.589,126.549,61.111,101.573,47.889,85.352,171.451,132.941,62.762,95.943,58.222,34.050,92.357,130.270,41.677,108.581,73.412,53.183,59.819,103.765,65.093,162.447,198.077,84.098,132.034,142.903,87.375,161.076,321.810,78.586,135.893,69.706,58.589,53.137,110.703,49.066,110.037,51.538,44.570,111.594,183.955,50.148,143.789,70.875,72.639,141.279,32.118,80.718,126.034,49.812,69.599,160.282,32.176,65.401,139.270,80.917,55.703,56.234,107.000,69.244,164.118,41.875,73.835,151.544,27.373,83.203,96.949,142.655,78.524,132.639,51.905,59.343,146.978
284,115.545,56.263,107.824,52.909,75.090,143.780,47.222,73.242,168.558,104.157,61.321,101.458,69.778,85.439,171.326,134.118,62.691,95.829,48.111,33.924,92.404,148.270,41.709,108.609,53.529,53.161,60.248,132.059,65.142,162.572,121.154,84.206,131.903,324.323,87.309,160.994,224.286,78.502,135.884,64.765,58.820,52.836,68.703,48.914,110.071,97.923,44.912,111.668,179.045,50.188,143.612,70.000,72.124,141.206,18.353,81.202,126.120,86.688,69.501,160.067,62.235,65.432,139.156,52.167,56.110,56.200,48.600,69.062,164.350,84.188,73.608,151.808,36.196,82.858,96.996,158.867,78.642,132.385,38.476,59.661,146.879
285,87.045,56.014,107.872,59.909,75.109,143.697,55.944,73.362,168.716,127.686,61.036,101.560,411.667,85.547,171.526,92.588,62.656,96.106,83.389,34.227,92.105,140.054,41.719,108.829,90.529,53.022,59.925,169.176,64.978,162.513,189.231,84.306,131.942,304.710,87.190,161.087,109.810,78.688,135.624,40.353,59.029,53.113,132.054,49.181,109.970,98.077,44.909,111.731,170.000,50.083,143.602,56.625,72.142,141.396,33.176,80.900,126.154,67.438,69.489,160.544,23.824,65.517,139.340,109.333,56.096,56.065,125.800,69.141,164.088,53.188,73.865,151.599,43.098,82.966,97.031,94.885,78.442,132.535,56.238,59.811,146.561
286,115.227,56.119,107.964,88.500,74.698,143.936,54.222,73.567,168.475,146.118,60.876,101.519,363.500,85.592,171.378,89.412,62.600,95.655,64.444,34.298,91.804,179.784,41.681,108.703,43.412,52.954,60.020,120.529,65.031,162.616,166.077,84.224,132.079,240.516,87.260,160.884,99.048,78.637,135.871,39.647,58.478,53.073,130.541,49.036,109.607,96.615,44.712,111.784,170.000,50.219,143.695,95.000,72.108,141.221,79.176,80.408,125.915,40.312,69.461,160.340,80.941,65.769,139.239,177.667,56.024,56.185,86.700,69.048,164.237,57.500,73.705,151.512,5.333,83.226,96.905,89.699,78.465,132.650,11.476,60.056,146.900
287,123.182,56.004,107.628,49.955,74.875,143.471,32.000,73.397,168.234,112.941,60.961,101.427,273.278,85.684,171.425,132.882,62.658,95.954,53.111,34.302,92.384,195.568,41.587,108.658,72.882,53.074,60.241,144.647,65.117,162.405,193.154,84.185,132.127,148.387,87.287,160.877,86.857,78.600,136.092,84.941,58.778,53.069,151.946,49.183,109.721,106.769,44.888,112.094,110.500,50.553,143.628,74.125,72.217,141.363,15.647,81.228,125.803,68.312,69.573,160.326,24.176,65.527,139.055,105.250,56.035,56.094,72.700,69.028,164.344,73.688,73.817,151.634,61.843,83.056,97.209,108.230,78.526,132.623,34.333,59.728,146.750
288,161.273,56.155,107.718,49.136,74.839,143.840,76.278,73.408,168.481,143.412,60.880,101.538,277.111,85.656,171.354,171.294,62.650,95.998,91.556,34.242,92.292,186.757,41.727,108.700,53.176,53.199,60.029,125.588,64.850,162.379,1662.385,84.130,132.037,300.710,87.321,161.030,461.714,78.643,135.843,75.882,58.682,52.985,47.946,49.299,109.825,90.000,44.590,111.944,126.045,50.222,143.734,27.750,72.635,141.339,18.588,80.062,126.017,127.562,69.387,160.323,49.471,65.840,139.066,165.917,56.119,56.081,102.300,69.176,164.572,62.812,73.601,151.853,31.569,82.998,97.083,159.381,78.440,132.940,48.238,59.551,147.016
289,62.273,56.213,107.959,69.091,74.569,144.034,36.389,73.467,168.255,135.373,60.952,101.571,109.389,85.751,171.301,128.941,62.759,96.072,62.333,34.162,92.122,172.865,41.745,108.688,62.941,53.051,60.159,109.529,65.120,162.457,893.769,84.148,132.009,194.387,87.065,161.056,282.381,78.752,135.965,57.000,59.044,53.022,80.216,49.283,109.758,74.385,44.818,111.829,85.591,50.132,143.699,56.000,72.291,141.271,72.353,80.789,126.111,58.938,69.421,160.452,20.588,65.325,139.597,88.333,55.980,55.989,75.500,69.108,164.446,66.312,73.842,151.537,27.922,82.999,97.036,136.283,78.610,132.673,18.381,59.713,146.334
290,130.500,55.863,107.675,72.227,74.708,143.907,66.556,73.379,168.360,150.941,60.857,101.649,55.278,85.733,171.342,182.882,62.613,96.056,48.389,34.077,92.288,473.784,41.674,108.806,100.471,53.100,59.769,78.706,65.040,162.427,807.077,84.134,132.073,103.161,87.479,161.096,155.143,78.716,136.024,70.941,58.624,53.149,89.676,49.296,109.931,124.923,44.643,111.750,196.227,50.171,143.543,67.750,72.101,141.417,94.235,80.752,125.857,74.312,69.392,160.179,33.235,65.659,139.256,61.167,55.851,56.284,88.900,69.139,163.945,31.562,73.821,151.866,31.137,83.297,97.103,143.752,78.319,132.752,19.667,59.577,146.901
291,108.682,56.116,107.598,42.818,74.969,143.737,30.556,73.655,168.384,150.000,60.963,101.473,32.333,85.425,171.739,133.294,62.555,96.159,59.444,34.046,92.164,329.622,41.793,108.690,72.294,52.856,60.070,128.471,65.086,162.314,548.385,84.152,132.131,57.613,87.047,161.232,176.571,78.502,135.886,27.588,58.734,53.053,82.865,49.261,110.210,65.462,44.787,111.874,159.318,50.321,143.708,68.375,72.482,141.258,99.294,80.589,125.966,25.438,69.422,160.587,28.118,65.191,139.532,64.333,55.842,55.880,139.000,68.998,164.236,31.375,73.661,151.643,44.745,83.093,96.896,165.894,78.583,132.665,31.571,59.885,146.733
292,138.636,56.274,107.670,55.591,74.735,143.970,43.000,73.239,168.236,194.235,60.908,101.474,57.222,85.503,171.455,141.588,62.674,96.220,41.333,34.025,92.515,800.054,41.703,108.640,46.647,53.402,59.940,99.471,65.001,162.504,185.154,84.240,132.094,65.548,87.323,160.876,138.952,78.800,136.069,17.353,58.620,53.138,145.568,49.311,110.112,94.923,45.029,111.813,176.818,50.138,143.645,38.375,72.160,141.256,54.471,80.749,125.937,50.688,69.236,160.217,32.824,65.342,139.547,88.917,55.870,56.100,111.700,69.113,164.239,49.125,73.795,151.452,34.471,83.217,97.067,112.372,78.611,132.635,48.952,59.511,146.768
293,159.682,56.191,107.550,30.136,74.930,143.833,13.611,73.458,168.624,116.510,60.786,101.437,18.889,85.534,171.341,185.471,62.539,96.243,38.278,34.179,91.700,596.108,41.705,108.669,61.706,53.045,60.130,86.765,64.880,162.345,199.462,84.263,131.849,39.097,87.323,161.262,61.810,78.919,135.635,82.471,58.460,53.090,28.649,48.867,110.024,77.154,44.953,112.168,185.273,50.229,143.786,117.750,72.476,141.476,38.118,81.270,125.855,38.688,69.236,160.230,8.412,65.420,138.775,64.917,55.662,56.189,99.800,69.005,164.570,108.375,73.688,151.742,35.804,83.234,97.040,118.478,78.676,132.530,17.333,59.747,146.877
294,126.727,56.365,107.816,56.864,75.091,143.825,42.778,73.318,168.589,192.784,60.863,101.514,70.111,85.538,171.293,103.706,62.593,96.055,70.556,34.364,91.999,636.000,41.696,108.673,30.353,52.929,60.468,97.353,65.281,162.357,126.154,84.123,131.972,58.452,86.966,160.928,111.238,78.731,135.858,50.824,58.563,53.142,98.432,48.994,109.853,56.154,44.943,111.748,195.227,50.176,143.584,100.750,72.158,141.385,34.706,81.035,125.971,24.812,69.431,160.681,34.588,65.592,138.629,100.500,55.959,55.995,115.400,69.035,164.241,31.000,73.273,151.590,37.961,83.297,96.877,129.788,78.500,132.678,40.762,59.375,146.487
295,88.136,55.912,107.610,457.000,75.001,143.830,56.333,73.407,168.696,117.647,60.851,101.477,79.611,85.520,171.174,132.294,62.765,95.843,29.389,34.316,92.127,819.081,41.698,108.733,108.647,52.923,60.183,90.647,65.093,162.837,157.769,84.127,132.106,58.387,87.291,160.900,73.048,78.649,135.847,69.235,58.575,52.996,64.000,49.271,110.274,62.000,44.607,111.891,159.773,50.232,143.704,25.750,72.423,141.222,38.471,80.768,125.730,37.562,69.127,159.782,33.765,65.974,138.989,91.333,56.115,56.222,129.300,69.184,164.327,50.000,73.695,151.807,39.490,83.099,96.889,137.876,78.416,132.581,36.238,59.547,147.102
296,95.136,56.172,107.856,147.500,74.950,143.887,37.111,73.483,168.630,136.784,61.096,101.496,58.722,85.565,171.409,127.353,62.662,95.870,57.389,34.388,92.041,776.378,41.725,108.784,102.294,52.890,60.018,115.000,64.998,162.560,123.846,84.187,132.202,58.258,87.229,161.416,25.333,78.726,136.054,84.941,58.893,52.856,108.000,48.787,109.938,83.538,44.862,111.994,129.818,50.260,143.725,28.875,72.075,141.353,216.353,80.744,126.096,52.375,69.167,159.947,32.588,65.107,139.221,108.417,55.990,55.956,160.400,69.120,164.316,99.500,73.492,151.553,35.922,82.909,96.931,110.106,78.751,132.354,55.476,60.102,146.772
297,103.818,56.039,107.852,115.000,74.669,144.019,35.333,73.456,168.575,152.235,60.924,101.775,47.111,85.676,171.378,154.706,62.756,95.841,59.000,33.975,92.468,1079.676,41.708,108.690,49.235,53.297,60.145,106.412,64.979,162.510,89.000,84.265,131.922,35.613,87.246,160.984,151.048,78.541,135.820,66.824,58.615,52.859,139.135,49.340,109.760,85.615,44.706,111.917,197.591,50.226,143.608,42.000,72.392,141.487,227.647,80.807,126.174,36.625,69.106,160.078,26.294,65.691,139.441,143.333,56.146,56.049,134.300,69.027,164.311,110.250,73.738,151.622,32.196,82.988,96.880,149.327,78.753,132.396,35.571,59.793,147.235
298,127.545,56.507,107.543,544.091,74.848,143.830,66.944,73.441,168.539,193.804,61.111,101.515,60.222,85.542,171.141,86.294,62.738,95.917,46.389,34.278,92.019,732.487,41.686,108.663,29.235,53.258,59.857,90.647,65.014,162.303,116.231,84.051,131.963,36.839,87.694,161.261,117.905,78.586,135.866,41.529,58.590,53.187,145.081,49.054,109.794,143.538,44.774,111.954,226.364,50.277,143.578,85.250,72.440,141.087,413.412,80.700,126.005,45.875,69.444,160.249,37.235,65.624,139.561,93.083,55.918,56.075,57.500,68.979,164.099,35.562,73.716,151.659,39.098,83.353,97.121,259.097,78.622,132.501,25.476,59.812,146.786
299,89.091,56.128,107.808,395.455,74.924,143.679,47.000,73.366,168.338,135.412,60.761,101.545,47.389,85.433,171.667,97.000,62.552,95.850,54.167,34.197,92.209,478.595,41.719,108.687,95.471,53.100,60.091,81.176,65.310,162.489,95.231,84.099,132.179,39.161,87.236,161.007,39.143,78.835,135.971,104.412,58.715,52.947,153.297,48.977,109.980,413.385,44.804,111.802,161.273,50.201,143.654,46.500,72.622,141.539,104.824,80.352,125.939,23.938,69.251,160.293,16.412,65.501,139.015,85.583,56.234,56.294,86.400,69.009,164.378,63.000,74.021,151.569,18.275,83.091,96.870,847.531,78.584,132.615,86.571,59.385,146.749
