 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13
302,37.955,107.960,69.831,997.608,118.290,87.262,63.000,124.279,89.591,200.235,124.433,105.693,8.000,149.684,119.141,1245.226,118.275,107.157,230.188,120.154,110.957,115.059,102.733,137.118,409.412,112.498,94.866,57.882,128.406,98.343,43.714,130.685,93.410,162.944,107.193,64.185,212.944,97.847,68.431
303,32.591,107.904,69.802,919.255,118.309,87.322,60.938,124.616,89.186,155.588,124.531,105.755,36.200,149.809,118.895,860.000,118.201,107.063,236.750,119.987,111.081,43.412,102.525,137.180,430.882,112.512,94.804,41.235,128.085,98.722,33.929,130.929,93.008,64.444,107.262,64.073,166.333,97.978,68.460
304,24.136,107.964,69.112,780.039,118.209,87.307,67.750,124.117,89.262,228.882,124.551,105.803,48.500,149.707,119.118,1496.516,118.292,107.205,191.812,119.886,111.015,86.000,102.336,137.180,544.824,112.480,94.716,51.412,128.333,98.315,78.214,130.802,93.237,59.056,107.333,63.824,125.611,98.380,68.513
305,50.864,108.394,70.011,921.255,118.265,87.284,56.438,124.256,89.331,202.471,124.363,105.674,68.700,150.036,119.276,1316.903,118.273,107.162,214.375,119.863,110.713,78.412,102.449,137.215,464.647,112.544,94.804,40.235,128.353,98.510,58.357,130.943,93.070,14.389,107.630,64.685,179.111,98.069,68.486
306,26.818,107.972,69.897,962.000,118.369,87.233,53.750,124.097,89.557,202.941,124.685,105.835,50.500,150.071,119.148,1331.871,118.227,107.195,231.125,119.946,110.985,77.059,102.289,136.911,576.118,112.511,94.623,35.059,128.038,98.509,11.571,131.136,92.372,18.389,107.266,63.937,127.722,98.068,68.451
307,33.455,107.554,69.765,463.216,118.373,87.251,33.125,124.498,89.742,296.000,124.572,105.610,20.600,149.441,118.549,994.839,118.236,107.169,232.188,120.004,110.978,94.294,102.569,137.085,573.118,112.596,94.808,34.235,127.983,98.744,33.429,130.776,92.640,44.389,107.200,63.965,19.278,97.742,68.244
308,36.455,107.560,70.261,916.549,118.252,87.295,85.188,124.157,89.338,225.118,124.500,105.587,42.500,149.603,118.920,1385.548,118.243,107.154,208.812,119.903,110.889,71.471,102.513,136.991,341.353,112.460,94.558,59.118,128.423,98.358,49.000,131.023,93.406,39.722,107.020,63.983,23.778,97.725,68.587
309,25.000,107.715,69.654,666.431,118.355,87.296,93.938,124.053,89.426,167.882,124.280,105.919,5.100,149.721,119.146,1401.677,118.298,107.167,205.938,119.997,110.912,110.765,102.421,136.971,420.000,112.540,94.723,46.882,128.256,98.595,35.143,130.826,92.924,32.111,106.984,63.825,57.556,98.351,68.624
310,54.864,107.559,69.612,698.078,118.221,87.207,81.688,124.599,89.311,275.882,124.497,105.728,32.700,149.883,118.959,1159.935,118.285,107.173,293.688,120.105,110.921,115.176,102.329,137.135,502.294,112.584,94.817,52.529,128.113,98.404,17.286,130.878,93.154,14.500,107.371,64.314,50.500,97.743,68.879
311,13.636,107.787,69.531,798.353,118.322,87.328,49.125,124.288,89.179,205.882,124.582,105.785,24.300,149.379,118.962,820.452,118.282,107.226,218.062,119.961,110.916,125.647,102.556,136.926,503.353,112.532,94.707,42.647,128.420,98.462,54.500,130.755,93.047,61.667,107.202,64.131,44.389,97.921,68.440
312,87.409,108.337,69.955,492.118,118.272,87.291,94.750,124.223,89.474,240.235,124.454,105.814,29.300,149.870,118.824,319.226,118.320,107.028,205.750,119.980,110.997,105.529,102.471,137.138,1276.118,112.553,94.770,33.941,128.362,98.386,35.286,130.380,92.619,9.722,107.160,64.100,30.111,98.029,68.319
313,31.227,107.514,70.040,232.235,118.282,87.427,55.500,124.411,89.422,221.412,124.525,105.740,38.700,149.718,119.226,235.161,118.299,107.076,256.500,119.803,110.961,98.882,102.274,136.953,2722.235,112.516,94.690,20.529,128.112,98.225,38.071,130.947,92.958,11.667,107.281,63.554,59.722,97.894,68.367
314,37.409,107.943,70.016,180.706,118.357,87.240,21.125,124.340,89.769,211.824,124.492,105.711,17.800,149.613,119.610,141.097,118.165,107.299,241.000,120.057,110.955,106.059,102.455,137.021,1825.000,112.533,94.754,24.647,128.264,98.928,37.143,130.998,92.514,42.111,107.268,64.348,22.500,98.018,68.275
315,49.818,107.943,69.467,195.098,118.354,87.306,40.188,124.508,89.334,271.118,124.561,105.792,30.200,149.525,119.044,152.065,118.357,107.399,179.250,120.107,110.979,55.588,102.536,137.051,1207.412,112.495,94.679,21.353,128.147,98.263,20.643,130.591,92.835,46.389,107.395,64.368,30.667,97.888,68.415
316,32.364,107.624,69.909,77.882,118.192,87.323,48.062,124.241,89.664,209.294,124.387,105.748,63.000,149.601,119.437,166.774,118.227,107.117,221.812,119.890,110.889,98.824,102.218,137.014,1017.000,112.507,94.686,54.647,128.390,98.609,52.643,130.989,93.155,31.333,107.568,64.178,16.556,98.123,68.540
317,31.091,108.200,70.089,127.765,118.132,87.415,79.750,124.254,89.316,306.882,124.582,105.905,64.100,149.703,119.007,105.290,118.271,107.085,255.062,119.975,111.033,84.941,102.439,137.028,678.059,112.568,94.790,34.824,128.541,98.430,66.000,130.837,92.896,25.722,107.048,64.032,26.944,98.162,68.207
318,35.091,107.937,69.586,126.314,118.356,87.345,75.625,124.378,89.173,199.706,124.285,105.884,52.900,149.883,119.022,165.613,118.232,107.095,222.250,119.911,110.924,109.059,102.277,137.027,517.412,112.545,94.757,34.000,128.309,98.008,46.786,130.506,93.216,74.889,107.378,63.730,47.444,97.864,68.460
319,17.500,108.216,69.922,87.333,118.158,87.116,44.250,124.396,89.365,208.588,124.305,105.926,57.700,149.648,118.569,144.452,118.514,107.347,235.562,119.874,110.921,122.765,102.461,137.115,523.235,112.613,94.808,61.588,128.621,98.435,28.500,130.806,93.110,39.889,107.090,64.127,11.333,97.823,68.229
320,50.773,108.337,69.803,156.196,118.535,87.199,82.625,124.549,89.529,167.412,124.361,105.794,25.200,149.880,119.086,140.645,118.201,107.267,140.250,120.077,110.943,86.412,102.257,136.871,540.000,112.575,94.651,38.588,128.486,98.053,38.000,130.832,92.626,49.111,107.286,63.946,62.833,98.096,68.516
321,17.136,107.589,70.067,158.196,118.298,87.243,52.875,124.080,89.627,196.000,124.345,105.783,51.500,149.674,119.060,167.742,118.243,107.158,195.562,119.968,110.957,109.647,102.439,136.945,419.647,112.481,94.750,18.176,128.504,98.306,3.714,130.868,91.915,432.667,107.175,64.127,52.778,97.894,68.327
322,28.409,107.984,69.551,174.784,118.271,87.289,41.125,124.548,89.599,297.294,124.510,105.772,77.500,149.805,118.837,162.645,118.431,107.068,222.688,119.898,110.954,149.588,102.507,137.168,523.235,112.480,94.611,62.353,128.396,98.778,33.429,130.743,92.787,179.611,107.194,64.160,38.000,97.968,68.429
323,23.227,108.141,69.690,139.843,118.351,87.307,58.750,124.664,89.095,215.765,124.374,105.764,18.800,149.981,118.814,245.097,118.255,107.086,220.500,119.957,110.810,128.176,102.373,136.942,427.941,112.601,94.682,41.941,128.582,98.239,19.214,130.627,93.352,78.889,107.393,63.915,29.500,98.238,68.628
324,28.682,107.781,69.565,99.765,118.270,87.329,61.188,124.313,89.012,209.588,124.440,105.740,69.200,149.876,119.052,141.419,118.203,107.148,218.062,119.957,110.683,131.471,102.394,137.138,451.588,112.476,94.614,23.529,128.366,98.471,25.714,130.767,93.149,400.778,107.376,64.070,28.278,98.283,68.682
325,55.409,107.836,70.074,152.588,118.234,87.446,58.375,124.324,89.553,218.588,124.485,105.754,23.900,149.453,118.805,244.516,118.158,107.177,171.750,120.043,111.003,120.765,102.374,137.013,483.294,112.509,94.737,54.529,128.535,98.340,61.929,130.498,93.468,234.000,107.154,64.223,71.167,98.008,68.496
326,15.227,108.252,69.663,98.863,118.368,87.033,59.312,124.287,89.131,215.294,124.406,105.808,15.800,149.516,118.559,1415.613,118.235,107.143,276.688,120.006,110.983,88.353,102.150,136.983,380.588,112.505,94.756,34.118,128.297,98.320,20.214,130.754,92.982,207.167,107.071,64.349,34.556,97.706,68.832
327,36.136,108.148,69.930,108.863,118.101,87.382,45.438,124.481,89.071,266.824,124.347,105.748,67.200,150.161,119.051,1391.871,118.204,107.131,297.188,120.082,110.877,142.235,102.546,137.031,475.176,112.544,94.705,33.000,128.161,98.337,76.000,130.831,93.003,226.889,107.182,64.145,47.611,97.840,68.721
328,58.636,107.590,69.837,142.824,118.394,87.355,34.500,124.641,89.188,199.294,124.492,105.743,49.600,149.899,118.913,1174.968,118.294,107.141,218.875,119.922,110.890,175.353,102.455,137.065,536.176,112.552,94.664,63.000,128.382,98.159,13.714,130.615,93.337,203.667,107.192,64.077,35.667,98.276,68.355
329,61.227,107.722,70.270,138.549,118.136,87.407,54.312,124.539,89.384,201.471,124.354,105.755,29.300,149.806,118.590,1359.742,118.275,107.120,210.500,119.940,110.941,370.706,102.392,137.068,501.176,112.496,94.776,47.235,128.531,98.632,30.000,130.824,92.924,77.167,107.330,64.289,14.389,98.189,68.555
330,35.636,108.013,69.690,133.882,118.100,87.184,71.438,124.291,89.510,235.765,124.364,105.704,114.500,149.825,119.001,1212.903,118.272,107.171,215.000,120.006,111.086,102.412,102.530,136.960,467.588,112.577,94.691,25.118,128.139,98.519,18.214,131.076,92.837,90.667,106.915,64.298,47.667,97.629,68.461
331,47.591,107.682,69.918,128.667,118.155,87.274,32.438,124.286,88.977,271.647,124.570,105.775,58.300,149.769,119.055,582.452,118.251,107.131,260.688,120.081,111.039,100.765,102.374,137.055,458.294,112.532,94.713,41.941,128.312,98.682,82.429,130.728,92.770,25.611,107.211,64.113,50.278,98.144,68.500
332,34.000,107.961,69.630,88.824,118.262,87.275,74.312,124.263,89.363,279.059,124.629,105.683,28.200,149.816,119.304,308.387,118.235,107.011,233.312,119.990,110.884,96.294,102.427,137.026,450.059,112.571,94.766,23.353,127.877,98.487,38.214,130.819,92.939,21.222,107.194,63.879,86.556,97.930,68.216
333,37.818,108.100,69.523,104.000,118.126,87.335,63.750,124.602,89.357,210.706,124.606,105.834,56.100,149.598,119.013,591.548,118.333,107.170,273.562,119.914,110.944,160.471,102.418,137.050,481.118,112.524,94.667,70.235,128.251,98.511,39.143,130.918,93.184,22.833,107.456,64.258,66.167,98.342,68.603
334,34.227,107.780,69.788,144.863,118.490,87.148,50.250,124.168,89.716,186.059,124.363,105.790,31.400,149.342,118.662,1649.419,118.241,107.114,268.938,120.018,110.877,93.000,102.443,137.017,488.235,112.512,94.712,40.588,128.200,98.213,67.929,130.739,93.172,37.278,107.299,63.916,71.333,98.038,68.371
335,19.455,108.001,69.675,141.843,118.344,87.185,48.562,124.450,89.428,232.353,124.471,105.714,41.900,149.930,118.821,1441.097,118.267,107.181,245.375,120.021,110.828,121.882,102.444,137.226,456.588,112.539,94.635,61.294,128.452,98.174,88.214,130.853,93.047,16.222,107.076,63.977,305.722,97.865,68.545
336,423.318,107.730,69.728,191.569,118.130,87.210,99.250,124.167,89.178,212.471,124.252,105.842,55.700,149.878,119.087,1594.387,118.229,107.177,270.375,119.965,110.933,130.588,102.670,137.115,517.882,112.454,94.636,29.176,128.575,98.567,42.929,130.666,92.656,45.500,107.423,63.998,226.278,97.997,68.354
337,452.864,107.743,69.870,154.471,118.288,87.362,74.375,124.189,89.151,215.412,124.499,105.922,43.100,149.801,119.140,1408.839,118.259,107.161,184.875,119.953,110.864,82.000,102.250,137.159,417.353,112.522,94.813,44.000,128.215,98.373,24.500,130.770,92.901,46.222,107.295,64.009,270.833,98.149,68.395
338,199.409,107.960,69.900,103.804,118.476,87.335,73.938,124.264,89.388,217.882,124.394,105.677,28.500,149.791,118.763,1140.516,118.254,107.121,242.125,119.808,110.997,127.059,102.401,137.241,440.294,112.527,94.569,29.647,128.258,98.252,47.500,130.892,93.031,38.778,107.146,64.035,114.389,97.780,68.402
339,117.045,107.947,69.622,78.784,118.377,87.290,60.562,124.320,89.449,235.000,124.467,105.737,20.700,149.948,119.149,1224.000,118.283,107.127,245.188,119.875,110.997,96.941,102.489,137.229,439.118,112.565,94.814,91.235,128.397,98.273,20.929,130.756,93.216,29.889,106.740,63.790,130.778,98.156,68.701
340,201.818,107.782,69.869,143.255,118.114,87.149,43.188,124.391,89.455,231.000,124.355,105.522,59.900,149.700,119.159,1000.516,118.288,107.194,295.375,119.923,110.735,120.471,102.681,137.167,399.294,112.557,94.687,58.824,128.360,98.502,15.071,130.990,93.603,33.111,107.240,64.314,218.611,97.829,68.328
341,184.364,107.703,69.707,155.765,118.334,87.075,16.562,124.381,88.990,278.941,124.429,105.809,23.400,149.790,119.775,377.677,118.372,107.065,155.125,119.960,110.964,143.176,102.475,136.968,636.000,112.549,94.734,67.529,128.352,98.585,9.571,130.760,93.167,26.333,107.107,64.148,146.500,98.008,68.454
342,187.682,107.799,69.900,161.686,118.388,87.185,17.875,124.483,88.882,274.000,124.402,105.762,41.900,149.915,118.943,322.065,118.288,107.218,149.750,120.082,111.099,125.176,102.246,136.823,543.118,112.461,94.825,54.176,128.427,98.760,55.929,130.884,93.215,51.333,107.195,63.950,71.722,97.750,68.509
343,58.955,107.697,69.930,127.137,118.165,87.121,595.438,124.377,89.326,267.294,124.321,105.788,41.200,149.727,118.850,156.774,118.312,107.214,199.000,119.915,110.852,69.176,102.581,137.079,672.647,112.524,94.707,57.294,128.541,98.350,50.357,130.872,92.986,32.556,107.232,64.746,69.889,97.994,68.799
344,56.864,107.884,69.909,124.549,118.482,87.294,458.688,124.407,89.307,258.235,124.358,105.709,54.700,149.627,118.829,145.097,118.399,107.147,173.688,120.003,110.825,130.588,102.522,137.070,445.235,112.567,94.594,22.765,128.606,98.725,44.214,131.005,92.987,37.444,107.309,63.766,69.833,97.684,68.507
345,21.773,107.823,70.203,142.275,118.502,87.159,396.000,124.509,89.334,357.765,124.542,105.736,50.200,149.744,119.169,133.355,118.224,107.040,242.312,120.028,111.025,104.059,102.637,137.322,443.588,112.586,94.815,67.176,128.384,98.240,27.286,130.809,92.965,11.056,107.135,64.010,31.500,97.995,68.479
346,26.545,108.154,70.325,182.706,118.505,87.172,274.812,124.347,89.279,288.882,124.512,105.804,42.700,149.645,119.272,180.129,118.314,107.202,209.562,120.087,110.838,103.529,102.397,137.147,475.647,112.529,94.777,35.471,128.333,98.322,18.643,131.036,93.408,30.222,107.232,64.336,43.111,97.839,68.812
347,42.727,107.837,69.680,196.549,118.125,87.100,340.875,124.473,89.303,225.529,124.377,105.857,3.400,149.374,119.304,154.452,118.505,106.935,242.562,119.988,111.093,215.235,102.857,137.140,486.941,112.609,94.701,49.353,128.339,98.416,19.714,131.014,93.107,26.444,107.468,64.141,54.722,97.854,68.412
348,38.227,107.493,69.770,121.647,118.393,87.164,76.062,124.581,89.182,202.412,124.431,105.811,22.200,149.874,119.104,152.065,118.167,107.080,211.438,120.135,110.929,120.294,102.219,137.031,634.412,112.513,94.767,32.588,128.410,98.355,46.214,130.582,92.879,21.389,107.400,63.985,29.167,97.693,68.393
349,34.636,107.986,70.021,1533.922,118.195,87.266,61.188,124.499,89.422,188.412,124.438,105.805,29.200,149.941,119.108,119.355,118.164,107.219,246.062,119.917,110.933,51.294,102.432,137.149,648.647,112.560,94.732,21.235,128.467,97.978,54.571,130.846,92.867,16.056,106.967,64.094,52.167,97.985,68.371
350,47.636,107.930,69.584,905.137,118.223,87.256,79.375,124.322,89.190,180.059,124.577,105.743,69.500,149.930,118.918,192.645,118.208,107.065,309.500,120.019,110.932,115.706,102.251,137.183,527.588,112.610,94.606,52.059,128.285,98.753,68.929,130.849,92.962,13.389,107.289,63.381,57.556,98.035,68.516
351,49.773,108.056,69.964,706.549,118.272,87.292,48.250,124.352,89.384,186.235,124.701,105.590,22.100,150.020,119.070,181.226,118.293,107.119,193.625,120.027,110.949,63.000,102.472,136.736,572.353,112.542,94.762,34.529,128.067,98.179,16.786,131.028,93.162,28.111,107.474,63.796,41.000,97.829,68.352
352,26.727,107.933,69.674,1146.000,118.216,87.242,40.812,124.314,89.122,212.294,124.561,105.716,36.100,150.003,119.383,138.903,118.403,107.342,199.188,119.883,110.885,119.176,102.378,136.933,436.235,112.604,94.848,50.765,128.420,98.609,44.857,130.597,92.927,24.000,107.138,64.046,20.389,98.244,68.120
353,42.773,108.126,69.831,746.706,118.297,87.291,59.562,124.114,89.199,204.706,124.499,105.803,36.500,149.961,118.646,155.742,118.330,107.363,244.062,119.989,110.892,41.647,102.470,137.244,523.059,112.613,94.706,12.824,128.289,98.341,8.214,130.819,92.554,17.667,107.058,64.211,45.500,97.860,68.613
354,23.818,107.968,69.766,682.275,118.173,87.179,59.625,124.504,89.122,267.412,124.524,105.638,19.700,149.715,119.529,246.645,118.186,106.863,217.312,119.921,110.981,145.294,102.755,136.968,540.588,112.477,94.812,27.647,128.326,98.612,51.429,130.724,93.276,24.167,107.222,64.449,40.889,97.931,68.649
355,28.818,107.762,69.886,312.392,118.361,87.189,49.938,124.289,89.552,170.824,124.393,105.784,42.300,149.487,119.264,124.258,118.165,107.229,147.500,120.024,110.853,119.588,102.483,137.169,516.765,112.566,94.717,40.235,128.677,98.816,36.571,130.597,92.807,237.056,107.285,64.010,63.389,97.932,68.277
356,72.955,108.104,70.056,188.431,118.292,87.210,80.750,124.464,89.252,253.882,124.484,105.703,27.700,149.639,119.305,217.290,118.355,107.020,213.188,119.888,110.934,100.176,102.340,136.987,458.882,112.517,94.745,27.353,128.584,98.400,51.143,130.752,92.915,417.111,107.320,64.153,48.667,98.094,68.709
357,25.091,107.795,69.911,185.686,118.525,87.167,73.375,124.400,89.218,229.647,124.371,105.829,36.800,149.669,119.445,1537.742,118.282,107.167,322.500,119.874,110.906,81.353,102.881,137.129,440.941,112.611,94.803,41.941,128.330,98.496,53.786,131.051,92.811,170.167,107.373,64.276,40.389,98.064,68.376
358,29.455,108.017,70.156,206.824,118.373,87.203,37.750,124.491,89.147,228.412,124.309,105.595,26.500,149.947,118.892,1482.645,118.248,107.180,260.062,119.965,110.964,74.529,102.422,137.074,507.647,112.624,94.774,36.706,128.468,97.913,45.857,130.663,93.479,419.833,107.252,64.267,63.389,98.037,68.709
359,23.773,107.645,69.913,173.059,118.316,87.265,56.312,124.239,89.482,221.176,124.303,105.589,21.600,149.866,118.839,1565.871,118.255,107.157,236.625,119.941,110.957,88.529,102.613,137.060,468.000,112.498,94.803,42.706,128.182,98.421,31.357,130.918,92.955,213.000,107.267,64.102,25.722,97.638,68.141
360,17.636,107.768,70.010,124.980,118.220,87.108,88.875,124.492,89.318,223.706,124.557,105.692,71.400,149.883,118.860,1939.097,118.261,107.172,255.125,119.814,111.061,76.000,102.402,137.165,359.059,112.639,94.640,18.235,128.114,99.017,30.571,130.861,93.382,274.444,107.249,64.118,16.111,97.967,68.822
361,22.909,107.911,69.656,151.569,118.416,87.304,70.188,124.499,89.588,298.176,124.299,105.717,88.800,149.536,118.843,1542.452,118.229,107.113,291.250,119.915,111.032,89.235,102.489,137.012,396.059,112.609,94.703,29.412,128.370,97.958,29.500,130.868,93.749,148.722,107.247,63.775,35.944,98.353,68.446
362,21.273,108.044,69.876,111.843,118.670,87.360,135.375,124.480,89.052,208.235,124.513,105.760,64.000,149.610,119.349,1106.516,118.287,107.197,264.938,119.925,110.877,157.882,102.215,137.156,328.706,112.560,94.557,28.059,128.531,97.739,59.714,130.855,92.907,115.111,107.277,64.178,16.722,98.016,68.829
363,75.773,107.979,69.548,158.471,118.151,87.420,32.500,124.184,89.280,227.647,124.366,105.827,10.000,149.851,118.711,1130.194,118.273,107.092,178.125,120.099,110.898,75.647,102.535,137.052,504.706,112.538,94.677,95.647,128.230,98.519,52.857,130.806,93.119,154.722,107.277,64.335,8.389,98.792,68.464
364,46.364,107.824,69.862,152.431,118.574,87.179,17.000,124.170,89.421,341.647,124.618,105.866,9.400,149.911,119.393,1692.968,118.294,107.231,262.938,119.961,111.085,74.882,102.209,137.090,1955.765,112.594,94.783,18.882,128.275,98.481,33.571,130.999,93.120,70.167,107.077,63.999,62.389,98.073,68.653
365,25.727,107.861,70.182,146.235,118.301,87.269,85.688,124.540,89.448,229.118,124.420,105.757,20.800,149.684,118.529,1263.871,118.236,107.176,241.875,120.002,110.831,136.941,102.208,137.143,2602.059,112.583,94.749,21.941,128.203,98.677,46.571,130.809,92.762,63.556,107.276,64.166,53.611,98.407,68.580
366,38.773,107.637,69.941,173.882,118.241,87.427,65.812,124.188,89.250,168.118,124.598,105.763,25.400,149.728,118.897,1368.710,118.261,107.165,242.250,119.862,110.983,103.353,102.403,136.999,1765.765,112.568,94.757,42.412,128.336,98.234,15.857,130.971,92.890,47.056,107.584,64.025,44.833,98.191,68.625
367,25.909,107.812,70.051,163.608,118.501,87.240,23.875,123.964,89.676,246.235,124.546,105.735,102.200,149.703,118.881,1455.677,118.236,107.103,224.625,119.999,110.759,153.706,102.475,137.213,1799.765,112.621,94.776,60.118,128.384,98.376,32.286,130.768,93.038,40.944,107.461,64.245,77.556,98.162,68.468
368,32.045,107.951,69.912,159.843,118.161,87.336,71.938,124.548,89.314,329.529,124.588,105.698,57.700,149.764,118.729,1391.935,118.241,107.135,216.125,120.021,111.138,103.353,102.455,137.119,1869.000,112.584,94.718,41.176,128.551,98.406,53.929,130.486,92.808,44.500,107.422,64.564,48.000,97.977,68.872
369,399.682,107.803,69.912,137.216,118.136,87.399,27.688,124.384,89.175,322.059,124.399,105.769,47.500,149.455,118.840,854.323,118.272,107.148,249.812,120.003,111.027,133.294,102.613,137.011,1443.118,112.585,94.759,25.647,128.625,98.990,35.286,130.795,92.539,34.333,107.625,64.126,62.000,98.164,68.532
370,365.500,107.892,69.864,217.333,118.308,87.289,58.312,124.301,89.251,222.706,124.445,105.746,33.700,149.470,119.401,675.484,118.247,107.228,200.062,119.899,111.155,142.647,102.756,137.185,1437.059,112.535,94.726,58.765,128.410,98.443,0.786,130.778,93.127,36.611,107.196,63.827,92.111,97.931,68.601
371,290.636,107.859,69.968,240.353,118.284,87.152,63.062,124.288,89.302,323.706,124.309,105.589,39.800,149.859,118.743,794.323,118.210,107.068,250.188,119.958,110.867,112.235,102.480,137.109,1649.177,112.603,94.778,54.118,128.333,98.150,33.786,130.735,93.139,24.611,107.206,64.092,393.167,97.945,68.370
372,331.045,107.762,69.907,548.510,118.270,87.249,47.000,124.312,89.201,243.412,124.304,105.823,47.800,149.327,119.270,391.226,118.364,107.123,158.188,119.985,110.768,125.706,102.474,137.108,1341.412,112.518,94.778,65.471,128.587,98.128,53.214,131.000,92.796,66.167,107.331,64.097,273.222,97.876,68.447
373,392.591,107.855,69.870,1053.098,118.360,87.289,43.125,124.365,89.175,240.000,124.605,105.682,33.800,149.550,119.074,234.516,118.161,107.036,176.812,119.802,111.096,105.765,102.518,137.150,663.235,112.561,94.726,58.412,128.459,98.688,89.857,130.665,93.129,43.611,107.405,64.113,412.556,97.932,68.690
374,190.045,107.938,69.791,1161.843,118.163,87.219,29.125,124.582,89.512,262.588,124.370,105.817,32.100,149.366,118.711,585.935,118.221,107.007,182.500,119.925,110.965,113.235,102.395,137.191,517.706,112.570,94.825,39.000,128.384,98.079,70.929,130.553,93.099,49.833,107.245,63.940,239.667,97.961,68.496
375,470.273,107.925,69.827,884.471,118.261,87.292,49.875,124.578,89.611,290.235,124.460,105.774,51.200,149.587,118.984,1875.161,118.241,107.146,309.875,120.003,110.842,87.588,102.558,136.937,534.294,112.511,94.819,48.824,128.545,98.256,45.643,130.919,92.781,40.111,107.487,64.202,147.500,97.757,68.512
376,377.091,107.838,69.790,759.922,118.186,87.243,50.812,124.724,89.215,237.765,124.520,105.673,57.100,149.431,118.880,1546.903,118.247,107.173,243.000,120.036,110.941,155.647,102.638,136.952,358.353,112.691,94.784,41.294,128.288,98.438,47.500,130.941,92.752,28.000,107.349,64.257,341.722,98.030,68.521
377,409.091,107.948,69.887,1073.059,118.212,87.268,75.938,124.415,89.477,340.471,124.185,105.717,40.000,149.716,118.770,1359.097,118.257,107.131,250.312,119.940,110.806,78.471,102.514,137.251,507.118,112.633,94.724,37.471,128.359,98.230,19.786,130.892,93.397,30.833,106.856,64.177,275.278,97.939,68.699
378,410.909,107.969,69.853,1210.627,118.282,87.232,442.938,124.551,89.285,189.882,124.264,105.602,13.200,149.606,119.402,1303.677,118.190,107.082,223.625,120.017,111.039,118.824,102.422,136.847,428.824,112.604,94.746,21.412,128.162,98.447,43.643,130.706,92.701,47.278,107.227,64.218,279.778,97.835,68.547
379,293.500,107.971,69.893,764.000,118.284,87.240,193.938,124.541,89.274,195.176,124.426,105.765,51.100,149.563,119.042,1301.032,118.247,107.178,243.875,119.838,110.889,112.706,102.173,137.007,448.765,112.563,94.635,24.941,128.252,98.488,22.286,130.782,92.736,26.333,107.701,63.925,184.389,97.908,68.652
380,188.273,107.993,69.876,528.118,118.276,87.258,74.000,124.470,89.185,200.882,124.267,105.903,58.400,149.837,118.443,1169.613,118.322,107.185,322.125,120.140,111.060,108.647,102.551,136.982,382.294,112.576,94.798,10.294,128.398,98.115,43.929,131.054,93.295,81.000,107.182,64.182,142.722,97.997,68.415
381,43.727,108.168,69.422,581.490,118.387,87.231,50.562,124.531,89.218,219.765,124.337,105.730,86.600,149.638,119.003,708.129,118.237,107.068,196.562,119.888,111.086,104.882,102.399,137.257,396.176,112.501,94.611,51.765,128.681,98.482,19.214,130.794,93.814,21.722,107.305,63.542,253.778,97.809,68.628
382,22.773,108.052,69.985,767.294,118.274,87.281,35.000,124.457,89.396,303.765,124.535,105.752,51.400,149.581,119.219,579.871,118.349,107.155,216.312,119.980,111.056,89.118,102.366,136.942,325.882,112.554,94.821,39.353,128.502,98.431,22.571,130.558,93.081,24.778,107.267,63.953,171.333,97.736,68.548
383,46.545,108.211,69.893,669.098,118.225,87.305,66.750,124.443,89.377,162.941,124.465,105.640,53.700,149.645,118.493,419.226,118.259,107.140,243.688,120.007,110.853,71.353,102.358,136.979,395.294,112.524,94.717,29.235,128.467,98.308,34.429,130.992,93.336,36.611,107.129,63.747,282.000,97.862,68.596
384,38.682,107.697,70.107,339.961,118.406,87.135,49.812,124.507,89.095,213.235,124.410,105.691,29.100,149.606,119.232,269.355,118.312,107.128,159.375,119.980,110.959,114.765,102.373,137.096,401.294,112.551,94.544,39.353,128.621,97.887,63.214,130.925,93.415,62.722,107.370,63.739,143.000,98.094,68.435
385,40.955,107.885,70.079,116.863,118.208,87.219,40.562,124.273,89.168,233.647,124.438,105.648,20.200,150.058,119.218,211.484,118.249,107.023,231.125,120.107,111.105,138.412,102.568,136.954,492.588,112.600,94.634,39.882,128.244,98.657,40.000,130.873,92.660,31.444,107.508,63.881,102.222,98.070,68.421
386,41.727,108.020,69.704,143.961,118.219,87.261,24.688,124.007,89.663,239.882,124.532,105.837,80.000,149.531,118.875,176.065,118.207,107.160,229.625,119.974,110.922,149.118,102.354,137.265,533.529,112.609,94.712,31.176,128.315,98.588,56.429,130.947,93.254,42.667,107.464,64.061,125.611,97.880,68.429
387,40.409,108.039,70.345,129.725,118.217,87.231,36.750,124.433,89.177,162.235,124.350,105.847,30.600,150.116,118.806,141.355,118.330,107.357,209.125,120.080,110.810,135.353,102.452,137.175,484.765,112.600,94.718,32.765,128.301,98.714,70.714,130.763,92.944,35.722,107.026,64.040,106.556,98.026,68.470
388,44.864,107.347,69.990,120.314,118.331,87.430,25.875,124.434,89.224,224.176,124.363,105.895,33.000,149.484,119.008,160.710,118.268,107.039,222.438,119.898,111.055,122.647,102.501,136.888,461.529,112.548,94.726,33.000,128.573,98.126,34.000,130.886,93.379,35.611,107.061,64.256,206.500,97.770,68.573
