 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26
136,122.516,92.103,96.190,30.567,75.481,73.057,3730.381,86.544,101.750,4075.683,86.650,94.861,36.556,107.252,97.900,75.846,105.591,103.122,59.657,125.600,119.197,199.278,102.878,93.454,155.455,100.312,103.315,170.943,127.062,106.599,94.738,55.774,67.177,197.923,132.687,104.485,60.000,36.593,58.658,14.882,131.858,123.666,41.636,137.812,110.857,417.375,55.372,61.247,87.133,80.978,141.848,40.727,89.561,137.102,200.706,64.824,49.680,49.406,69.505,63.603,72.516,58.731,56.768,50.000,125.886,112.263,158.324,115.136,119.609,68.296,126.039,123.811,85.714,80.460,84.028,44.450,101.796,119.241
137,57.161,92.190,96.092,30.933,75.345,72.355,3661.134,86.541,101.732,3602.767,86.680,94.878,58.889,106.996,97.693,86.615,105.346,102.906,60.686,125.429,119.376,162.278,102.848,93.482,213.045,100.272,103.267,193.514,126.894,106.607,84.738,55.393,66.988,179.923,132.657,104.786,26.000,36.744,58.080,67.471,131.987,124.048,38.409,137.752,110.943,262.750,55.373,61.004,53.533,80.445,141.674,33.000,90.125,137.317,278.765,64.892,49.690,61.344,69.788,63.554,114.452,58.880,56.730,106.500,125.719,112.217,23.946,115.264,119.204,92.185,126.123,123.910,35.476,80.618,84.273,75.800,101.813,119.971
138,48.452,92.071,96.272,22.500,74.897,73.556,3421.320,86.569,101.725,1998.233,86.679,94.914,34.333,107.141,97.645,93.846,105.586,102.952,44.257,125.116,119.368,212.333,103.030,93.342,137.864,100.388,103.010,183.714,127.131,106.612,96.786,55.547,67.028,70.385,132.477,104.810,40.645,36.923,58.595,32.706,132.138,123.615,30.000,137.969,111.398,321.875,55.320,61.239,72.900,80.682,141.914,35.091,89.621,137.708,217.176,64.814,49.851,79.906,69.660,63.521,130.129,58.837,56.903,63.111,125.349,112.625,116.757,115.034,119.568,107.593,126.156,123.654,57.000,80.369,83.961,52.325,101.804,119.339
139,39.419,92.361,96.194,20.300,74.979,72.979,2105.577,86.517,101.676,1207.333,86.746,94.895,568.278,107.234,98.043,1755.538,105.366,103.119,75.400,125.465,119.221,198.194,103.062,93.324,407.000,100.661,103.202,204.086,126.999,106.591,62.595,55.910,66.922,78.538,132.658,104.548,33.161,36.949,58.408,72.824,131.753,123.171,35.091,138.098,111.237,323.562,55.339,61.135,55.900,80.922,141.499,60.136,89.853,137.078,297.647,64.784,49.656,45.000,69.799,63.748,125.613,58.755,56.606,52.667,125.505,112.212,209.730,115.136,119.658,68.333,126.067,124.021,31.571,80.308,84.206,48.400,101.971,119.619
140,68.710,92.282,95.890,47.967,75.298,72.913,1642.680,86.552,101.693,860.067,86.749,94.878,1055.722,107.244,98.008,1274.538,105.358,103.074,61.257,125.195,119.162,181.500,102.852,93.136,261.227,100.598,103.162,174.200,126.982,106.642,100.738,55.725,66.843,141.154,132.565,104.695,20.516,36.909,57.831,77.471,131.942,123.542,69.500,137.797,110.892,378.750,55.319,61.131,79.200,80.638,141.588,17.182,89.620,137.009,223.529,64.868,49.838,39.344,69.540,63.685,220.903,58.726,56.834,70.167,125.655,112.203,97.892,115.322,119.535,47.889,126.142,123.878,63.667,80.253,84.104,48.350,102.028,119.597
141,107.355,92.239,95.829,10.067,75.267,73.234,720.268,86.634,101.627,789.233,86.662,94.924,874.167,107.198,97.947,610.769,105.456,103.157,33.029,125.513,119.146,224.361,102.928,93.345,205.136,100.500,103.246,190.229,127.003,106.678,95.738,55.531,66.699,117.308,132.766,104.681,16.645,36.413,58.970,54.059,132.212,123.707,18.000,137.829,111.269,453.312,55.357,61.226,63.100,80.534,141.636,28.091,90.072,136.912,262.353,64.958,49.846,54.531,69.943,63.817,85.613,58.595,56.771,45.778,125.340,112.574,178.541,115.356,119.403,29.926,126.379,123.880,77.857,80.324,84.009,58.400,101.936,119.756
142,97.935,92.231,95.758,26.433,75.309,72.718,689.959,86.599,101.667,717.767,86.685,94.848,646.000,107.326,97.899,603.385,105.343,103.147,53.571,125.335,119.487,201.722,102.932,93.470,238.955,100.528,103.249,212.486,127.033,106.695,89.500,55.864,66.690,90.538,132.460,104.440,22.258,36.692,58.528,64.882,132.279,123.499,34.000,137.848,111.308,460.625,55.303,61.115,47.333,80.798,141.789,27.182,89.940,137.188,263.588,64.791,49.819,72.469,69.657,63.829,129.742,58.631,56.704,59.722,125.336,112.404,170.432,115.154,119.288,68.815,126.081,123.942,50.619,80.300,84.127,71.925,101.867,119.675
143,18.581,92.751,96.032,49.867,75.422,72.793,693.918,86.545,101.747,774.800,86.679,94.936,508.889,107.189,98.072,313.846,105.428,103.097,51.143,125.318,119.467,224.889,102.924,93.323,149.136,100.330,103.276,147.086,127.072,106.395,97.786,55.503,66.981,200.769,132.446,104.610,46.903,36.462,58.614,34.176,131.996,123.217,33.045,137.900,111.103,376.500,55.359,61.031,87.300,80.413,141.500,43.273,89.634,137.252,265.235,64.614,49.717,36.156,69.790,63.114,123.806,58.602,56.661,48.167,125.401,112.315,146.432,115.164,119.714,49.815,126.202,124.087,58.667,80.289,84.206,47.550,101.866,120.031
144,61.935,92.223,96.195,24.100,75.064,72.836,629.546,86.555,101.701,757.067,86.675,94.936,122.056,107.367,97.732,104.769,105.687,103.139,59.286,125.151,119.377,228.528,102.849,93.270,163.818,100.205,103.022,155.029,126.977,106.617,83.286,55.642,67.101,202.231,132.650,104.455,54.774,36.594,58.674,39.706,132.196,123.986,25.182,137.568,111.431,450.312,55.383,61.087,52.500,80.603,141.580,12.591,89.915,137.146,271.412,64.779,49.784,67.906,69.476,63.715,124.968,58.603,56.772,50.944,125.749,112.202,88.486,115.185,119.550,87.704,126.210,123.863,46.667,80.786,84.098,37.900,101.829,119.551
145,46.581,92.180,95.520,13.067,75.349,73.369,662.742,86.563,101.641,734.300,86.830,94.899,66.889,107.099,98.107,100.462,105.373,103.056,48.371,125.269,119.305,182.361,102.853,93.520,180.773,100.221,103.251,203.571,126.872,106.650,78.738,55.598,67.053,93.077,132.291,104.454,24.645,36.724,58.243,57.765,132.083,123.128,23.727,137.708,111.663,438.000,55.358,60.943,75.200,80.671,141.420,29.136,90.071,137.500,302.529,64.856,49.830,37.844,70.098,63.354,108.903,58.693,56.766,41.667,125.771,112.300,131.459,115.146,119.782,38.148,126.143,123.750,36.048,80.538,84.070,57.350,101.977,119.920
146,64.258,92.178,96.133,15.100,75.632,72.633,644.866,86.518,101.679,780.067,86.636,94.833,57.611,107.240,98.216,125.308,105.454,103.029,36.314,125.500,119.455,192.611,102.780,93.394,168.682,100.470,103.265,206.629,126.981,106.657,112.381,55.713,66.966,174.154,132.597,104.648,22.129,36.812,58.216,52.824,132.183,123.280,25.045,137.518,111.128,437.438,55.327,61.105,58.700,80.811,141.582,53.136,89.888,137.084,188.647,64.734,49.869,72.094,69.956,63.827,183.613,58.607,56.815,75.167,125.597,112.143,140.000,115.165,119.534,58.370,126.121,123.690,51.333,80.593,83.861,64.725,101.849,119.737
147,45.677,92.087,95.945,19.033,75.881,72.741,645.237,86.509,101.657,744.333,86.688,94.849,50.944,107.134,97.998,75.462,105.400,102.889,45.714,125.185,119.429,178.361,102.976,93.212,178.364,100.198,103.165,206.029,126.949,106.557,100.405,55.466,67.036,141.154,132.693,104.526,66.581,36.727,58.471,57.059,132.102,123.134,19.182,138.181,111.334,443.375,55.382,61.216,80.500,80.580,141.754,36.364,89.910,137.196,267.824,64.826,49.863,54.156,69.774,63.836,164.516,58.740,56.992,55.500,125.525,112.230,115.135,115.092,119.627,46.519,126.256,123.800,46.429,80.485,83.904,66.400,101.826,119.666
148,120.516,92.241,95.964,38.900,75.506,73.026,700.680,86.541,101.658,601.633,86.672,94.884,44.944,106.964,98.072,79.615,105.569,103.020,46.943,125.456,119.757,162.333,103.127,93.149,208.409,100.219,103.319,228.086,127.066,106.682,111.119,55.877,66.952,189.769,132.592,104.663,27.677,36.669,58.426,47.706,132.155,123.513,31.455,137.718,110.782,299.000,55.350,61.019,54.267,80.772,141.886,42.273,89.686,137.258,242.588,64.695,49.744,63.844,69.892,63.608,128.774,58.659,56.895,55.444,125.625,112.396,107.892,115.180,119.601,47.370,126.133,124.032,36.000,80.731,84.119,39.100,102.038,120.009
149,49.032,92.125,96.451,18.533,75.013,73.016,692.948,86.508,101.739,698.500,86.692,94.805,50.056,107.315,97.943,56.231,105.709,103.065,57.857,125.358,119.393,227.194,102.823,93.531,169.273,100.248,103.170,220.714,127.010,106.870,69.000,55.526,66.878,241.923,132.561,104.670,47.226,37.017,58.715,77.176,131.880,123.487,18.364,137.691,111.519,398.750,55.292,61.175,65.233,80.775,141.764,21.273,89.475,136.793,220.235,64.740,49.774,44.906,69.863,63.301,115.419,58.565,56.623,32.167,125.298,112.159,90.703,114.965,119.503,62.296,126.113,123.938,68.571,80.178,84.161,43.775,101.742,119.260
150,85.935,92.036,95.875,26.467,75.212,72.766,688.536,86.585,101.595,753.467,86.661,94.810,68.667,107.133,97.714,42.462,105.010,103.136,34.286,125.554,119.289,198.667,102.797,93.387,165.818,100.265,103.272,201.486,126.906,106.623,79.310,55.731,67.092,150.923,132.728,104.487,84.839,36.644,58.754,65.353,132.152,123.286,43.636,137.885,111.363,381.875,55.319,61.137,77.733,80.568,141.752,50.773,89.572,137.368,231.765,64.900,49.638,78.312,69.627,63.330,78.129,58.697,56.978,28.000,125.956,112.003,141.405,115.160,119.591,50.259,126.119,124.029,60.333,80.212,84.070,62.700,101.996,119.590
151,89.871,92.014,96.060,20.733,75.158,72.609,732.948,86.642,101.583,785.833,86.692,94.960,41.833,106.975,98.180,69.231,105.586,102.833,49.886,125.187,119.417,143.889,102.984,93.225,128.818,100.231,103.052,253.629,127.118,106.585,106.357,55.518,67.202,130.000,132.406,104.559,9.484,36.511,58.351,83.529,132.233,123.177,38.182,137.897,111.278,346.125,55.344,61.179,56.933,80.805,141.554,23.364,89.550,137.249,299.118,64.851,49.679,55.500,69.760,63.651,79.097,58.460,56.703,26.222,125.469,112.231,130.811,115.268,119.735,55.333,126.191,124.065,52.667,80.455,83.705,54.700,101.828,119.854
152,54.129,92.206,95.938,39.833,75.688,72.756,615.134,86.495,101.705,793.100,86.724,94.859,83.833,107.324,98.277,91.077,105.296,103.163,39.343,125.184,119.372,227.972,102.920,93.418,190.045,100.075,103.174,234.486,126.916,106.580,87.786,55.699,66.663,131.462,132.511,104.614,27.032,37.078,58.703,21.059,132.226,123.327,32.545,137.630,111.394,396.062,55.362,61.225,83.267,80.441,141.600,28.091,89.814,137.240,285.706,64.724,49.951,52.125,69.435,63.792,93.161,58.664,56.982,51.222,125.336,112.227,122.757,115.019,119.563,62.741,126.106,123.858,48.333,80.467,83.927,70.875,102.051,119.650
153,124.645,92.079,96.014,22.733,75.512,72.669,649.938,86.558,101.646,812.700,86.664,94.908,32.111,107.295,98.112,49.462,105.673,102.875,58.943,125.212,119.095,244.972,102.894,93.304,103.000,100.352,103.491,177.886,126.899,106.829,75.000,55.646,67.192,103.077,132.672,104.606,6.129,36.598,57.603,77.529,131.841,123.446,45.500,137.693,111.261,336.000,55.365,61.116,72.400,80.834,141.639,49.273,89.890,137.181,230.706,64.844,49.789,63.562,69.759,63.593,132.645,58.551,56.800,29.167,125.833,112.228,85.135,114.996,119.496,37.741,126.130,123.874,68.381,80.498,83.981,51.275,101.893,119.348
154,191.935,92.216,95.850,29.067,75.632,72.620,648.907,86.563,101.680,763.400,86.778,94.855,88.667,107.158,97.756,74.846,105.443,103.271,61.171,125.113,119.040,168.000,102.988,93.565,197.045,100.345,103.224,170.629,127.139,106.709,56.595,55.600,66.875,130.231,132.643,104.511,39.742,36.643,58.444,58.176,132.124,123.660,20.818,137.655,111.066,329.750,55.287,61.053,29.867,80.596,141.484,42.409,89.693,137.392,236.412,64.675,49.731,46.438,69.876,63.388,99.226,58.643,56.767,51.000,125.687,112.396,156.919,114.962,119.542,60.815,126.108,123.763,82.000,80.595,84.095,87.850,101.996,119.738
155,52.516,92.130,95.693,27.600,75.272,72.536,615.856,86.519,101.652,749.567,86.713,94.936,56.500,107.072,97.909,49.615,105.231,103.290,56.200,124.957,119.455,173.111,102.962,93.515,121.909,100.269,103.042,153.971,127.109,106.485,76.048,55.627,67.162,95.462,132.747,104.802,15.871,36.916,59.039,47.000,131.647,123.411,24.773,137.818,111.145,384.688,55.250,61.133,62.167,80.506,141.750,31.636,89.786,136.991,334.000,64.804,49.854,71.406,69.698,63.652,103.871,58.753,56.893,47.500,125.510,112.171,130.649,115.045,119.597,74.926,126.055,123.995,37.476,80.745,84.078,46.650,101.915,119.606
156,48.000,91.950,95.894,31.000,74.976,72.439,627.175,86.629,101.660,709.667,86.759,94.910,63.944,107.239,97.685,57.692,105.396,102.989,51.771,125.289,119.227,194.806,103.024,93.408,159.409,100.374,103.196,171.371,126.911,106.450,85.143,55.826,66.901,103.692,132.578,104.442,29.742,36.588,58.446,67.059,132.183,123.571,8.409,136.870,111.400,345.500,55.361,61.171,72.200,80.609,141.736,25.455,90.023,137.484,183.118,64.901,49.753,89.219,69.683,63.409,119.484,58.920,56.826,66.778,125.659,112.285,142.378,115.122,119.690,33.037,125.942,123.613,52.762,80.633,83.900,64.450,101.889,119.402
157,77.355,92.167,96.098,20.333,75.709,73.004,614.227,86.587,101.648,810.467,86.659,94.906,100.944,107.302,98.033,52.000,105.307,102.937,47.543,125.256,119.014,188.167,102.844,93.359,129.818,100.721,103.169,206.629,126.992,106.675,94.571,55.521,66.746,152.692,132.636,104.588,37.806,36.622,58.975,45.235,132.019,123.195,20.091,137.829,111.023,392.875,55.397,61.221,110.233,80.631,141.893,28.500,89.889,137.609,214.765,64.818,49.786,80.969,70.065,63.546,153.419,58.759,56.971,38.667,125.600,112.464,182.919,115.177,119.479,54.333,126.436,123.597,37.286,80.373,83.871,55.100,102.146,119.635
158,116.194,92.007,95.749,37.167,74.862,73.176,626.227,86.524,101.637,794.667,86.640,94.877,78.667,107.022,97.722,157.308,105.572,103.001,53.314,125.361,119.090,183.806,103.179,93.337,182.364,100.266,103.199,195.829,126.751,106.520,75.571,55.645,66.591,149.769,132.617,104.614,32.774,36.545,58.457,35.235,132.397,123.237,31.455,137.630,111.178,407.562,55.349,61.224,57.500,80.745,142.005,16.545,89.977,137.263,199.824,64.897,49.851,63.750,69.634,63.416,77.548,58.763,56.868,48.722,125.641,112.267,150.595,115.158,119.607,50.407,126.136,124.148,86.905,80.661,83.928,55.500,101.795,119.637
159,51.419,92.010,95.941,25.667,74.882,73.259,645.835,86.563,101.643,774.300,86.689,94.879,67.222,107.244,97.937,44.000,105.324,102.935,29.971,125.434,119.363,162.250,102.977,93.339,177.045,100.419,103.216,157.943,127.081,106.640,103.881,55.509,66.775,153.846,132.535,104.481,45.484,36.779,58.728,77.765,132.039,123.176,15.273,137.827,111.278,331.938,55.467,61.140,58.600,80.871,142.309,12.773,89.409,137.071,255.882,64.733,49.895,67.781,69.522,63.613,75.742,58.618,56.766,48.111,125.260,112.419,149.730,115.101,119.607,41.704,126.280,124.158,45.286,80.643,84.048,79.250,101.810,119.766
160,946.000,92.193,96.032,18.233,75.570,72.851,659.753,86.601,101.603,734.367,86.709,94.883,57.167,107.008,97.813,71.000,105.375,103.094,48.629,125.382,119.055,207.722,102.934,93.508,150.455,100.364,103.260,163.229,127.054,106.591,86.857,55.519,66.881,118.385,132.633,104.487,17.548,36.465,58.453,68.882,131.854,123.298,31.818,137.807,111.245,321.250,55.267,61.228,89.500,80.782,141.775,14.591,89.838,137.881,253.000,64.829,49.743,75.094,69.677,63.535,80.710,58.664,56.809,31.500,125.756,112.036,114.865,115.273,119.679,93.296,126.059,123.873,35.000,80.247,84.020,52.350,101.714,120.039
161,1152.581,92.216,95.924,29.233,75.067,73.220,697.649,86.607,101.666,751.767,86.655,94.898,118.333,107.278,97.921,84.923,105.481,102.888,43.886,125.484,119.305,202.222,102.901,93.502,122.273,100.087,103.127,173.457,126.966,106.648,90.190,55.718,66.901,62.692,132.711,104.532,1.290,37.092,58.776,75.176,131.913,123.475,5.955,137.911,111.123,360.062,55.379,61.169,64.300,80.557,141.437,28.364,89.990,137.892,220.882,64.645,49.794,66.469,69.595,63.766,100.903,58.691,56.890,24.667,125.747,112.195,130.919,115.202,119.537,96.963,126.197,124.071,61.238,80.616,84.164,68.950,101.900,119.799
162,845.484,92.235,95.858,22.700,75.040,72.443,646.577,86.582,101.672,867.067,86.775,94.894,66.111,107.244,97.604,87.615,105.564,103.041,56.886,125.154,118.841,151.806,102.767,93.353,178.000,100.416,103.254,170.829,126.917,106.704,90.333,55.704,66.985,149.154,132.584,104.489,54.452,36.839,58.212,43.471,131.972,123.893,32.000,137.517,111.577,446.125,55.350,61.190,73.500,80.612,141.754,16.409,89.651,137.475,255.706,64.765,49.904,90.219,69.741,63.888,123.677,58.723,56.664,18.444,125.698,112.473,170.757,115.149,119.423,68.370,126.188,124.028,30.619,80.525,84.234,52.950,101.934,119.671
163,464.452,92.184,95.913,37.567,75.294,73.188,733.546,86.572,101.654,871.367,86.676,94.866,54.056,107.196,97.879,82.385,105.467,103.260,63.000,125.201,119.431,129.528,102.968,93.467,158.091,100.338,103.174,194.086,126.737,106.704,97.524,55.635,66.612,197.154,132.667,104.462,32.581,36.835,58.558,70.059,131.729,123.089,15.864,137.630,111.603,447.375,55.348,61.201,64.667,80.465,141.527,38.682,89.546,136.821,225.412,64.894,49.829,69.969,69.808,63.434,34.000,58.467,56.681,50.389,125.618,111.994,122.865,115.220,119.633,67.074,126.025,124.101,51.857,80.651,84.005,65.975,101.811,119.468
164,1024.516,92.248,95.871,13.800,76.031,72.634,662.474,86.579,101.610,815.467,86.717,94.950,68.056,107.209,97.813,59.077,105.657,102.970,59.914,125.216,119.206,139.667,102.776,93.470,116.591,100.326,103.226,175.086,127.003,106.509,100.714,55.543,67.134,231.462,132.601,104.529,20.452,36.625,58.025,71.588,132.064,123.331,43.636,137.697,111.094,423.250,55.348,60.981,76.300,80.726,141.664,24.773,89.947,137.560,226.412,64.858,49.855,67.281,69.718,63.780,148.129,58.547,57.020,87.667,125.612,112.367,100.432,115.279,119.353,58.481,126.142,123.836,77.048,80.605,83.997,71.000,101.706,119.643
165,767.355,92.187,96.007,18.167,75.010,72.506,715.258,86.564,101.621,806.533,86.721,94.988,87.833,107.087,98.049,83.538,105.301,103.042,61.657,125.113,119.539,167.556,102.858,93.332,159.500,100.416,103.165,202.771,127.106,106.561,93.429,55.649,67.013,197.462,132.465,104.659,24.774,36.677,58.798,57.588,131.959,123.387,15.864,137.959,111.478,372.875,55.380,61.169,87.100,80.905,141.755,14.273,89.548,137.191,251.000,64.817,49.669,69.000,69.676,63.215,76.516,58.810,56.697,97.944,125.506,112.298,160.757,115.274,119.536,58.444,126.289,124.068,27.000,80.500,83.965,48.425,101.935,119.719
166,466.710,92.333,95.865,18.667,75.201,72.623,606.000,86.612,101.597,803.033,86.707,94.865,72.500,107.144,97.859,111.077,105.646,103.204,56.971,125.569,118.768,195.528,102.974,93.478,89.909,100.367,103.245,156.114,126.906,106.519,104.262,55.602,66.880,123.385,132.690,104.661,56.903,36.705,58.247,77.000,131.979,123.218,29.409,137.611,111.121,347.375,55.386,61.217,51.333,80.547,141.739,35.636,89.940,137.596,247.941,64.859,49.770,89.312,69.764,63.817,108.516,58.632,56.820,57.056,125.491,112.388,158.703,114.974,119.523,54.519,126.053,123.847,39.714,80.386,84.047,53.125,101.770,119.634
167,772.194,92.204,95.885,35.367,75.105,72.663,691.237,86.559,101.536,927.233,86.756,94.865,83.111,107.263,97.911,130.385,105.398,103.182,56.829,125.489,119.010,199.639,102.897,93.454,131.227,100.361,103.222,140.400,127.301,106.477,62.571,55.891,67.081,185.692,132.611,104.704,28.000,37.062,58.213,61.882,131.835,123.313,9.955,138.046,110.768,334.875,55.356,61.175,43.467,80.494,141.920,19.455,89.427,137.266,187.882,64.830,49.878,78.500,69.674,63.502,123.806,58.496,56.760,41.778,125.620,112.183,76.378,115.099,119.419,45.259,126.328,123.535,48.333,80.678,83.857,58.000,101.721,119.554
168,690.065,92.142,95.912,39.567,75.087,72.778,676.351,86.529,101.575,766.033,86.678,94.908,79.500,107.068,97.826,115.308,105.392,102.843,60.171,125.106,119.486,155.861,102.891,93.242,115.227,100.370,103.160,202.800,127.052,106.432,61.548,55.840,66.795,100.846,132.661,104.705,31.097,36.782,58.606,46.059,132.128,123.440,35.682,137.917,111.082,406.875,55.326,61.263,70.233,80.525,141.774,22.909,89.731,137.331,231.059,64.695,49.716,48.375,69.694,63.721,83.032,58.645,56.706,109.778,125.454,112.164,114.000,114.995,119.600,70.074,126.166,124.026,34.095,80.758,84.019,51.625,101.717,119.419
169,422.774,92.209,96.084,33.767,75.200,72.667,627.423,86.509,101.657,907.933,86.642,94.828,57.167,107.241,97.991,58.615,105.311,103.180,48.114,125.444,119.294,120.611,102.835,93.266,180.545,100.401,103.347,143.314,126.942,106.702,134.929,55.826,67.071,119.385,132.655,104.700,24.645,36.720,58.877,52.412,131.904,123.282,42.409,137.788,111.455,871.250,55.376,61.079,65.567,80.869,141.540,36.182,89.546,137.043,188.882,64.843,49.839,57.656,69.697,63.693,100.452,58.822,56.866,60.167,125.627,112.365,76.270,115.407,119.394,67.296,126.031,123.643,47.667,80.364,84.130,71.800,101.767,119.588
