 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38
190,445.667,79.362,151.606,80.806,90.297,147.058,111.725,61.214,147.579,17.448,85.194,175.466,78.067,61.134,205.171,57.125,84.151,149.631,19.762,99.292,170.292,21.462,61.336,113.239,12.148,52.643,172.345,100.941,70.193,167.608,26.433,75.584,117.112,494.292,78.152,144.456,126.700,58.784,179.158,4.385,66.865,173.217,190.773,73.758,177.520,43.909,101.366,143.487,60.167,67.340,136.279,189.250,52.372,180.932,31.118,80.136,195.266,31.824,100.115,148.007,547.562,99.492,111.945,232.875,97.202,124.576,59.250,55.213,169.315,40.312,47.046,146.660,180.200,79.338,133.470,118.773,49.409,160.901,92.065,74.584,163.388,413.864,80.278,139.171,1462.000,79.456,201.067,83.161,103.148,121.729,195.312,80.300,165.325,9.500,59.646,109.624,46.333,70.022,115.813,18.516,98.551,164.707,45.351,65.202,117.007,1844.615,73.896,197.280,51.500,79.801,173.598,50.278,77.141,186.382
191,466.133,79.355,151.631,108.083,90.218,146.448,116.902,61.298,147.234,22.448,85.079,175.575,49.133,61.113,205.383,72.062,84.120,149.440,45.048,99.265,171.272,26.346,61.533,113.620,7.037,52.739,173.148,80.784,70.319,167.504,49.867,75.475,117.324,440.958,78.180,144.473,146.900,58.875,179.391,16.692,66.252,172.706,166.591,73.801,177.492,392.045,101.328,142.842,57.133,67.153,136.277,144.250,52.506,180.901,1137.177,80.235,195.190,34.588,100.173,148.274,444.188,99.548,112.019,261.375,97.209,124.640,59.312,55.288,169.245,56.125,47.395,146.124,254.600,79.401,133.434,134.045,49.391,160.601,55.613,74.617,163.749,446.455,80.165,139.192,186.324,79.537,200.966,79.742,103.080,121.774,163.938,80.054,165.104,4.375,60.175,109.753,38.917,70.096,115.711,24.645,98.529,165.607,53.514,65.273,116.577,1690.846,73.947,197.242,39.857,79.760,174.130,40.889,77.501,186.455
192,460.000,79.431,151.648,106.194,90.212,146.756,94.706,61.008,147.511,20.207,84.430,175.662,68.600,61.261,205.245,18.438,83.808,149.689,13.857,99.350,169.964,15.385,61.639,113.802,11.259,52.780,172.496,2114.510,70.192,167.467,30.433,75.549,116.945,485.792,78.097,144.376,95.200,58.802,179.271,11.846,66.471,172.418,176.182,73.764,177.349,908.818,101.184,142.822,50.400,66.733,135.948,178.312,52.256,181.084,609.059,80.369,195.285,53.941,100.253,147.843,394.000,99.478,112.002,180.250,97.266,124.604,65.688,55.354,169.521,32.062,47.126,146.068,205.900,79.409,133.310,121.273,49.300,160.587,80.065,74.390,163.598,420.909,80.102,139.033,52.811,79.306,201.206,57.871,103.085,121.567,223.312,80.348,165.168,12.375,59.486,109.817,66.500,69.980,115.435,26.194,98.134,165.325,43.027,65.260,117.249,798.308,73.849,197.183,89.357,79.987,174.287,72.944,77.448,185.994
193,429.267,79.372,151.650,136.194,90.044,146.535,96.863,61.146,147.472,24.655,85.220,175.967,64.867,61.200,205.435,40.875,84.348,150.069,54.667,99.578,171.130,18.269,61.392,114.244,12.704,52.778,172.825,1637.765,70.281,167.510,38.300,75.595,117.224,445.625,78.100,144.409,158.400,58.921,179.335,22.000,66.622,172.318,124.773,73.802,177.474,810.136,101.182,142.834,61.167,67.195,136.315,129.375,52.393,181.040,1133.118,80.251,195.195,87.294,100.482,148.061,3930.969,99.525,111.902,182.875,97.255,124.666,68.125,55.351,169.551,7.000,47.419,145.581,880.600,79.425,133.363,116.818,49.435,160.576,78.000,74.456,163.755,694.455,80.147,139.145,20.757,79.169,200.983,85.548,103.353,121.855,293.500,80.335,165.216,8.938,59.322,109.338,93.750,70.278,115.985,8.710,98.554,164.898,46.541,64.954,116.900,61.462,73.783,197.359,52.857,79.708,173.734,74.500,77.276,186.214
194,421.067,79.373,151.664,141.861,90.190,146.885,110.549,61.131,147.397,36.793,85.034,175.998,48.733,61.347,204.979,23.750,84.270,149.773,16.762,99.255,170.379,21.923,61.196,113.690,15.074,52.340,172.845,401.725,70.404,167.527,66.500,75.639,117.072,478.917,78.076,144.303,162.100,58.925,179.351,22.846,66.521,172.652,251.682,73.828,177.444,526.500,101.215,142.825,80.967,66.967,136.315,142.688,52.318,181.090,543.941,80.127,195.125,33.765,99.938,147.973,3860.438,99.510,111.915,264.875,97.180,124.533,22.562,55.936,169.190,17.375,47.286,146.316,3352.900,79.340,133.365,151.000,49.486,160.696,90.000,74.687,163.543,1783.318,80.117,139.127,96.270,79.485,201.063,95.097,103.406,121.827,169.500,80.303,165.171,28.312,59.652,109.350,7.750,69.945,116.095,6.774,98.339,164.591,34.000,65.374,117.300,85.154,74.183,197.116,26.500,79.955,173.915,52.444,77.287,186.046
195,492.933,79.347,151.776,80.361,90.132,146.509,110.627,61.205,147.614,22.517,84.542,176.005,54.133,61.079,205.097,39.250,84.156,150.009,29.381,99.494,171.060,25.808,61.654,113.819,544.815,52.349,172.674,99.412,70.482,167.550,43.300,75.595,117.167,463.292,78.104,144.290,134.400,58.854,179.307,11.385,66.813,172.741,159.182,73.867,177.713,601.318,101.285,142.885,74.433,67.034,136.052,131.562,52.108,181.217,765.765,80.287,195.196,883.294,100.123,148.010,3565.906,99.507,111.928,222.438,97.237,124.484,45.375,55.367,169.527,32.438,47.208,145.935,2521.800,79.405,133.376,126.636,49.393,160.750,1962.129,74.607,163.574,2062.273,80.081,139.198,51.027,79.501,200.911,55.032,103.720,121.775,200.438,80.324,165.188,15.688,59.958,109.576,40.583,69.859,115.865,19.290,98.450,165.250,57.568,65.328,117.382,39.000,73.763,197.275,53.000,79.901,174.089,100.111,77.087,186.133
196,414.467,79.386,151.549,111.583,90.234,146.770,108.196,61.095,147.567,39.207,84.454,175.793,71.067,61.268,205.296,60.875,84.062,149.555,37.571,99.351,171.034,31.308,61.185,114.090,541.556,52.342,172.823,109.373,70.350,167.475,92.433,75.405,117.222,641.917,78.203,144.321,162.000,58.904,179.131,5.923,67.010,172.720,146.455,73.798,177.373,209.227,101.085,143.068,56.067,67.095,136.346,162.875,52.228,181.213,218.941,80.311,195.257,714.882,100.067,148.091,3934.500,99.502,111.908,3257.031,97.279,124.617,79.688,55.214,169.328,25.250,47.498,146.193,3438.850,79.361,133.332,150.318,49.280,160.672,515.806,74.669,163.547,4071.136,80.139,139.192,50.973,79.514,200.800,76.387,103.296,121.842,296.000,80.402,165.235,9.438,59.242,108.926,60.333,70.201,115.608,12.710,98.362,165.885,34.486,65.204,116.900,34.231,73.981,197.321,33.429,80.042,174.068,69.278,77.327,186.204
197,461.733,79.345,151.694,127.722,90.110,146.685,116.706,61.245,147.125,17.310,84.909,175.721,69.867,61.075,205.277,45.875,84.028,149.859,27.048,99.282,170.618,17.077,61.606,113.575,388.519,52.335,172.953,72.235,70.166,167.534,36.133,75.882,117.280,445.375,78.113,144.409,295.700,58.817,179.106,32.846,66.342,172.884,187.045,73.845,177.581,57.500,101.283,143.044,63.267,66.947,136.349,128.375,52.390,180.907,10.529,80.358,195.247,291.353,100.070,147.985,3919.250,99.496,111.917,2670.469,97.289,124.616,57.375,55.355,169.004,14.875,47.188,146.859,1668.800,79.364,133.405,185.864,49.548,160.545,65.677,74.482,163.635,2737.977,80.177,139.224,45.622,79.566,201.042,184.129,103.537,121.575,225.125,80.508,165.141,24.375,60.152,109.118,59.250,69.903,115.336,12.387,98.396,164.864,24.649,65.424,117.187,41.923,73.550,197.337,40.286,79.773,174.026,71.889,77.345,186.019
198,407.233,79.233,151.572,119.472,90.111,146.736,116.039,61.033,147.363,12.517,84.926,176.109,42.100,61.356,204.895,61.938,84.140,149.240,25.857,98.963,170.811,18.115,61.499,113.495,34.630,52.536,172.939,121.725,70.504,167.303,40.833,75.456,117.342,519.708,78.151,144.256,307.200,58.877,179.188,18.000,66.763,173.411,263.773,73.633,177.404,23.227,101.113,142.831,61.400,66.686,136.250,158.188,52.327,181.060,13.176,80.338,195.175,39.941,99.902,147.810,2802.781,99.505,111.947,1910.562,97.321,124.601,53.625,55.389,169.509,14.938,47.001,146.382,646.400,79.315,133.228,138.500,49.509,160.325,79.871,74.529,163.560,3759.341,80.135,139.230,35.135,79.929,200.937,188.645,103.459,121.571,242.375,80.281,165.267,18.125,59.330,109.399,92.500,70.104,115.874,8.839,98.828,165.193,53.568,65.273,116.860,84.154,73.912,197.205,36.714,80.102,173.906,127.444,77.221,186.006
199,479.767,79.373,151.716,124.639,90.270,146.661,2893.059,61.152,147.401,25.414,84.679,175.942,61.533,60.788,204.994,1513.250,84.192,149.730,41.667,99.337,170.736,25.154,61.488,113.596,11.148,52.368,171.787,82.627,70.171,167.577,12.767,75.854,117.094,533.792,78.104,144.363,153.200,58.947,179.340,14.692,66.519,173.314,154.727,73.742,177.426,17.636,101.463,143.123,53.733,66.851,136.130,85.875,52.276,181.081,6.588,80.190,195.162,12.647,100.067,148.145,2926.750,99.464,111.931,2164.125,97.285,124.626,65.500,55.457,169.319,21.125,47.276,146.563,232.300,79.411,133.391,167.182,49.445,160.773,48.581,74.215,163.469,3422.545,80.186,139.228,40.486,79.683,201.004,97.871,103.590,121.599,277.562,80.238,165.172,26.688,60.283,109.197,45.417,69.952,115.529,70.387,98.878,165.101,46.108,65.395,116.942,101.385,73.834,197.385,43.929,80.025,173.866,40.333,77.384,185.980
200,492.600,79.397,151.589,94.556,90.281,146.937,2070.902,61.169,147.400,19.586,84.208,175.709,77.233,61.035,205.271,794.438,84.283,149.728,18.952,99.344,170.834,13.769,61.323,114.125,10.000,52.545,171.460,88.118,70.381,167.443,15.233,75.575,117.395,451.875,78.141,144.384,123.800,58.938,179.168,12.692,66.301,172.571,112.000,73.847,177.378,20.227,101.608,142.714,87.333,66.947,136.167,146.938,52.382,181.010,6.412,80.758,196.018,49.941,100.308,148.106,3195.438,99.482,111.938,1690.375,97.244,124.574,58.125,54.977,169.377,33.875,46.986,146.449,267.500,79.380,133.308,151.318,49.524,160.558,38.194,74.438,163.958,561.364,80.139,139.115,65.946,79.711,200.980,167.548,103.311,121.723,229.438,80.174,165.087,20.625,59.352,109.856,32.250,69.846,115.064,6.581,98.306,165.072,28.649,65.339,116.999,10.000,74.166,197.699,50.786,80.010,173.848,106.611,77.274,185.781
201,433.633,79.465,151.641,135.806,90.337,146.638,1760.000,61.225,147.399,34.966,84.664,176.244,56.333,61.257,205.167,205.062,84.105,149.721,42.381,99.209,170.661,21.346,61.762,114.002,11.815,52.107,173.647,91.961,70.223,167.511,47.433,75.412,117.099,496.833,78.159,144.479,112.200,59.007,179.426,25.231,66.533,172.707,180.136,73.914,177.460,27.955,101.503,143.169,94.633,67.257,136.484,228.938,52.300,181.112,35.765,80.261,195.143,13.588,99.968,148.095,757.812,99.526,111.925,2150.812,97.284,124.587,74.375,55.414,169.290,31.250,47.258,145.992,293.500,79.433,133.410,139.591,49.440,160.356,66.968,74.603,163.762,430.773,80.127,139.136,46.757,79.707,201.297,157.613,103.425,121.624,215.688,80.380,165.212,5.375,60.237,108.969,62.833,70.081,115.783,33.871,98.283,165.464,28.865,65.340,116.436,51.692,73.734,197.315,62.643,79.887,174.084,43.000,77.417,186.154
202,470.833,79.343,151.605,115.583,90.264,146.845,501.608,61.185,147.409,42.517,84.643,175.825,66.533,61.097,205.124,38.625,84.181,149.823,35.000,99.379,171.455,12.500,61.724,113.675,16.037,52.251,172.783,67.804,70.218,167.397,56.300,75.805,117.225,441.500,78.065,144.299,132.900,58.806,179.411,23.923,66.458,172.795,184.682,73.695,177.533,37.136,101.310,143.469,51.800,66.922,136.090,162.875,52.340,181.320,21.353,80.039,195.136,6.000,100.337,148.499,424.562,99.518,111.887,215.062,97.245,124.626,31.312,55.146,169.430,18.750,47.237,146.819,158.100,79.477,133.597,100.500,49.538,160.440,111.419,74.278,163.587,383.636,80.218,139.170,79.676,79.413,201.205,110.903,103.276,121.508,272.000,80.272,165.240,33.188,60.129,108.775,45.000,69.974,115.795,42.645,98.724,165.118,71.297,65.474,117.164,77.154,73.708,197.222,26.929,79.889,174.214,30.056,77.175,186.335
203,374.867,79.481,151.556,94.806,90.342,146.793,107.608,61.042,147.361,31.138,84.380,175.786,51.133,61.291,205.298,21.188,84.225,150.185,21.381,99.628,170.185,31.538,61.211,113.635,12.481,52.550,172.484,84.314,70.126,167.510,52.767,75.808,117.089,512.542,78.152,144.442,113.500,58.798,179.122,29.231,66.712,173.198,152.545,73.598,177.536,35.227,101.170,143.031,64.700,66.994,136.297,152.688,52.186,181.086,23.941,80.482,195.160,21.353,100.251,148.284,555.500,99.552,111.897,222.750,97.247,124.731,52.188,55.253,169.003,19.625,47.180,146.077,189.500,79.381,133.189,202.682,49.698,160.574,108.000,74.782,163.749,436.000,80.135,139.118,80.000,79.557,200.903,169.613,103.338,121.705,302.188,80.375,165.197,38.000,59.916,108.725,64.000,70.196,116.023,10.710,98.440,165.267,41.189,65.246,117.118,48.000,74.052,197.415,34.000,80.089,173.894,76.778,77.210,185.910
204,461.333,79.405,151.654,106.417,90.380,146.879,140.157,61.067,147.311,39.690,85.077,176.044,77.000,60.919,205.124,48.875,84.189,149.873,42.000,99.466,170.512,51.385,61.289,113.932,18.333,52.248,173.145,66.392,70.265,167.520,29.900,75.568,116.812,423.042,78.064,144.436,140.900,58.905,178.943,21.692,66.583,172.663,172.182,73.820,177.468,30.091,100.996,143.018,74.433,66.945,136.198,101.688,52.334,181.157,37.647,80.678,195.481,12.471,100.319,147.933,467.312,99.451,112.031,245.312,97.102,124.595,61.500,55.395,169.441,20.375,47.593,146.752,234.700,79.363,133.212,164.227,49.540,160.533,73.613,74.592,163.367,464.545,80.227,139.247,62.703,79.646,201.229,1761.355,103.284,121.666,294.562,80.243,165.286,15.062,59.478,109.121,67.583,70.015,115.467,20.903,98.396,165.099,54.324,65.238,117.218,104.846,73.682,197.132,57.214,79.741,174.079,77.611,77.496,186.031
205,477.300,79.348,151.631,86.500,90.197,146.986,110.353,61.074,147.444,52.966,84.502,176.072,46.967,61.420,205.136,32.562,84.173,149.464,35.048,99.550,170.359,48.731,61.819,114.018,14.222,52.461,173.104,74.863,70.344,167.349,18.333,75.750,117.217,445.792,78.077,144.337,71.400,58.709,179.362,23.462,66.534,172.615,169.636,73.874,177.577,16.591,101.399,143.270,84.200,67.088,135.817,173.188,52.062,181.282,17.294,80.038,195.167,29.059,100.190,148.049,540.812,99.480,111.805,369.438,97.274,124.776,11.938,55.111,169.373,23.125,47.213,146.783,142.100,79.386,133.110,133.455,49.557,160.497,118.710,74.423,163.524,399.364,80.253,139.153,54.324,79.692,201.055,925.742,103.330,121.669,298.812,80.258,165.146,3.625,59.851,109.558,57.750,70.112,115.570,18.129,98.475,165.173,840.216,65.247,117.028,75.923,73.927,197.388,35.214,79.970,173.656,88.389,77.379,186.115
206,467.600,79.412,151.700,90.889,90.318,146.686,60.471,61.176,147.783,40.621,84.964,176.058,63.333,61.106,205.201,7.688,84.518,150.470,49.190,99.451,170.962,15.808,61.624,113.941,5.778,52.571,173.040,90.745,70.473,167.463,34.133,75.334,116.976,501.667,78.127,144.354,106.700,58.953,179.285,14.385,66.830,173.060,212.318,73.699,177.468,16.727,101.100,142.934,63.600,67.236,136.146,87.688,52.260,181.148,63.706,80.353,194.956,17.471,100.055,148.049,473.000,99.506,111.988,271.500,97.237,124.640,47.688,55.227,169.303,18.750,47.183,146.816,228.400,79.356,133.681,185.136,49.419,160.551,102.903,74.486,163.631,466.227,80.105,139.235,39.243,79.576,200.932,1071.097,103.260,121.727,273.125,80.164,165.237,29.625,59.671,109.726,32.167,69.795,116.280,40.516,98.055,165.489,429.297,65.267,117.109,79.923,73.705,197.094,36.000,79.661,173.914,49.000,77.203,186.415
207,432.433,79.350,151.646,107.472,90.185,146.841,103.373,61.246,147.391,23.069,84.741,175.860,63.133,61.247,205.145,47.000,84.061,149.908,33.000,99.515,170.680,38.115,61.419,113.780,17.593,52.146,172.694,118.745,70.311,167.477,53.833,75.770,117.490,433.667,78.062,144.401,140.300,58.937,179.456,5.923,67.115,172.515,168.955,73.890,177.495,33.182,101.323,142.588,73.967,67.098,136.369,193.562,52.211,181.164,20.118,80.580,195.042,22.176,100.168,148.087,473.625,99.463,111.835,221.188,97.219,124.568,53.062,55.235,169.479,19.125,46.815,145.922,153.800,79.325,133.470,172.955,49.416,160.667,101.355,74.598,163.657,384.182,80.172,139.128,60.378,79.443,200.853,1042.710,103.355,121.750,206.375,80.436,165.362,14.438,59.962,109.313,51.333,70.095,116.043,13.806,98.334,165.004,40.973,65.420,116.989,52.692,74.012,197.271,71.071,79.980,174.063,1237.611,77.271,185.877
208,403.233,79.412,151.642,113.833,90.210,146.776,106.314,60.866,147.396,39.345,84.801,175.593,30.967,60.855,205.718,55.438,84.087,149.810,43.667,99.646,170.391,21.077,60.942,113.658,18.778,52.396,172.932,109.843,70.271,167.735,36.700,75.411,116.844,483.458,78.082,144.359,129.400,58.859,179.424,16.692,66.622,172.638,199.182,73.761,177.477,20.591,101.329,143.263,64.833,67.132,136.175,3141.469,52.353,181.005,36.176,80.149,194.714,29.235,100.195,148.659,447.000,99.415,111.882,249.500,97.247,124.546,64.500,55.431,169.155,52.312,47.156,146.465,159.500,79.250,133.348,154.227,49.554,160.725,116.710,74.642,163.569,462.727,80.138,139.291,71.946,79.689,200.693,819.097,103.338,121.727,186.125,80.222,165.158,19.438,59.717,109.397,73.583,70.184,115.436,15.290,98.150,164.999,38.432,65.194,117.158,31.077,74.029,197.536,39.429,79.896,173.759,605.000,77.247,185.851
209,481.067,79.422,151.692,94.222,90.167,146.560,161.176,61.184,147.373,38.172,84.670,175.908,86.600,60.990,205.353,45.938,84.549,149.861,28.524,99.373,170.940,37.692,60.903,113.508,31.333,52.145,172.542,77.961,70.438,167.545,48.433,75.583,117.106,472.125,78.164,144.421,90.800,58.900,179.252,3.231,66.259,172.515,3597.250,73.775,177.469,22.818,101.049,143.268,2475.800,66.912,136.245,1940.625,52.379,181.096,32.353,80.252,195.432,35.882,100.301,148.527,503.000,99.488,111.986,145.062,97.207,124.747,48.812,54.996,169.342,29.438,47.474,146.155,198.900,79.397,133.311,137.273,49.584,160.723,88.968,74.687,163.620,417.591,80.187,139.177,67.297,79.751,201.057,62.452,103.187,121.648,249.625,80.302,165.175,575.062,59.792,109.342,106.083,70.011,116.333,60.710,98.453,165.581,52.432,65.504,117.010,66.846,73.778,197.282,35.929,79.927,174.357,563.667,77.249,185.820
210,394.833,79.320,151.658,73.028,90.215,146.818,114.980,61.208,147.540,49.517,84.432,176.047,59.600,61.123,205.061,48.562,84.137,149.762,29.095,99.244,170.985,871.615,61.401,113.783,9.778,51.998,172.528,95.765,70.456,167.577,59.100,75.852,116.783,526.542,78.168,144.515,89.900,58.906,179.423,28.615,66.949,172.910,2415.818,73.752,177.459,39.909,101.049,142.456,1295.500,67.009,136.296,1378.000,52.303,181.039,27.529,80.535,195.197,7.588,99.874,147.559,480.125,99.415,111.939,213.438,97.196,124.703,42.875,55.301,169.100,23.500,46.966,146.661,221.700,79.315,133.524,139.045,49.470,160.590,67.290,74.529,163.601,458.136,80.099,139.167,30.000,79.218,201.238,48.129,103.285,121.915,291.312,80.278,165.303,232.312,59.768,109.375,102.083,70.255,115.694,20.194,98.087,165.419,348.919,65.292,116.873,56.308,73.747,197.140,41.500,79.953,173.607,677.222,77.240,185.888
211,410.967,79.353,151.645,93.611,90.237,146.794,147.765,61.128,147.400,21.483,84.963,175.942,67.833,61.145,205.257,28.000,84.447,149.523,39.286,99.183,170.248,792.000,61.373,113.816,11.815,52.291,172.685,81.490,70.400,167.553,29.867,75.626,117.073,377.667,78.130,144.501,186.900,59.159,179.513,26.769,66.915,173.001,2517.795,73.753,177.462,52.955,101.363,143.062,476.300,66.935,136.269,291.688,52.314,181.141,10.471,80.572,195.391,19.353,100.082,148.112,594.062,99.492,111.907,172.750,97.279,124.806,101.938,55.216,169.596,6.688,47.556,146.333,165.900,79.358,133.543,151.682,49.426,160.770,74.774,75.044,163.586,400.909,80.140,139.300,40.270,79.284,200.879,113.419,103.324,121.454,259.875,80.336,165.199,169.500,59.789,109.436,36.750,70.150,115.869,4.903,98.115,165.385,154.486,65.118,117.356,46.538,73.597,197.146,53.429,79.827,173.556,201.500,77.188,186.159
212,455.200,79.378,151.680,2327.417,90.234,146.863,132.392,61.073,147.495,14.000,84.678,175.830,41.900,61.040,205.020,41.938,84.281,149.729,45.000,99.275,171.074,735.192,61.350,113.748,4.296,52.353,173.063,83.529,70.173,167.842,31.600,75.969,117.257,464.708,78.084,144.393,46.200,58.940,179.426,25.462,66.340,172.572,1800.273,73.814,177.438,34.045,101.167,143.004,106.933,67.257,136.105,135.188,52.197,181.238,38.706,80.257,195.510,8.941,100.032,147.799,534.062,99.495,111.909,154.250,97.028,124.566,41.812,55.451,169.021,16.375,47.022,146.380,236.200,79.429,133.440,108.591,49.704,160.580,77.806,74.866,163.762,525.091,80.114,139.251,90.919,79.358,201.007,98.129,103.287,121.638,2899.344,80.268,165.217,277.312,59.803,109.406,53.833,70.115,115.806,15.161,98.570,164.995,233.838,65.259,116.783,62.538,73.859,197.170,21.929,80.112,173.875,82.889,77.477,185.954
213,447.867,79.400,151.666,1307.056,90.259,146.841,248.510,61.095,147.272,34.828,84.480,176.096,41.433,60.889,205.146,20.688,83.951,150.098,39.190,99.265,170.920,472.346,61.405,113.788,10.370,52.410,172.963,134.627,70.289,167.430,8.033,75.675,116.793,467.875,78.156,144.427,155.200,58.803,179.006,14.769,66.828,172.823,725.909,73.839,177.476,21.773,101.374,142.894,75.967,66.995,136.209,145.438,52.429,181.221,30.765,80.443,195.316,31.294,100.295,147.937,486.188,99.571,111.902,219.500,97.139,124.658,54.125,55.290,169.002,22.000,47.426,145.773,230.000,79.543,133.558,208.455,49.534,160.680,69.226,74.515,163.634,437.455,80.085,139.150,75.189,79.477,200.734,68.000,103.016,121.671,2967.438,80.315,165.231,113.500,59.736,109.503,34.833,70.185,115.404,14.903,98.225,164.786,134.000,65.156,117.295,53.462,74.034,197.541,37.929,79.951,173.929,95.333,77.221,186.081
