 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12
519,22.364,90.700,85.987,46.250,52.622,72.227,29.143,66.113,41.763,49.333,52.495,76.097,395.176,45.777,78.905,175.667,30.020,109.394,197.125,25.713,106.684,11.000,29.126,113.932,43.462,46.496,104.018,166.952,89.770,91.785,57.917,49.779,104.450,41.900,94.192,94.249
520,45.273,90.671,86.209,60.250,52.459,72.258,31.333,66.086,42.084,58.095,52.300,76.068,435.176,45.696,78.879,80.667,30.167,109.035,117.250,25.715,106.982,65.500,29.144,114.211,21.077,46.399,103.878,88.286,89.745,91.881,48.250,49.695,104.337,35.700,94.060,94.660
521,13.818,90.589,86.049,8.500,52.654,72.385,45.143,66.305,41.930,73.333,52.333,76.157,223.412,45.750,78.845,143.167,29.987,109.280,186.250,25.842,106.851,25.750,29.232,113.982,35.846,46.311,104.060,71.905,89.844,91.764,58.083,49.962,104.576,33.500,94.154,94.642
522,71.455,90.371,86.025,153.500,52.564,72.411,18.095,66.510,42.261,66.190,52.278,76.244,247.882,45.618,78.877,204.000,30.177,109.323,196.125,25.601,106.601,47.750,29.185,113.685,54.385,46.510,104.195,63.143,89.637,91.660,49.583,49.872,104.411,78.400,94.397,94.572
523,14.364,90.797,85.982,45.500,52.508,72.264,58.762,66.159,41.884,60.762,52.270,76.136,372.824,45.665,78.906,187.667,30.048,109.149,158.375,25.670,106.808,81.500,29.177,114.210,41.923,46.828,103.788,40.095,89.616,91.767,69.417,49.790,104.317,40.600,94.186,94.570
524,92.909,90.692,86.021,84.500,52.682,72.337,25.333,65.903,41.752,59.619,52.354,76.165,147.412,45.781,78.853,83.250,30.016,109.024,141.750,25.623,106.787,23.250,29.075,114.022,19.615,46.874,103.962,92.190,89.716,91.539,46.250,50.178,104.570,14.700,94.522,94.456
525,25.818,90.489,86.149,60.000,52.639,72.030,36.286,66.327,41.846,80.190,52.250,76.100,72.706,45.856,78.862,49.417,30.186,109.473,153.500,25.666,106.799,62.500,29.006,113.813,26.538,46.585,103.989,33.048,89.830,91.634,48.250,49.669,104.339,60.300,94.138,94.607
526,27.091,90.525,86.015,49.000,52.475,72.054,34.190,66.453,41.862,84.571,52.097,76.073,56.706,45.257,78.791,60.167,30.009,109.051,39.125,25.668,106.891,7.000,29.206,114.058,35.692,46.492,104.004,18.476,89.679,91.739,51.250,49.982,104.507,49.000,94.201,94.714
527,61.455,91.152,85.981,72.500,52.358,72.057,34.381,66.185,42.007,63.714,52.295,76.102,82.000,45.692,78.946,64.667,30.145,109.464,121.375,25.710,106.873,90.250,29.175,113.853,12.615,46.768,103.956,43.143,89.855,91.452,72.083,49.901,104.412,35.700,94.231,94.567
528,39.455,90.675,86.048,27.000,52.281,72.150,47.143,66.421,42.029,49.905,52.074,76.228,98.353,45.618,78.945,41.083,29.972,109.450,21.500,25.753,106.741,138.750,29.054,113.980,38.615,46.737,104.162,33.905,90.157,91.494,52.417,49.498,104.550,19.400,94.125,94.716
529,61.273,90.774,85.969,53.750,52.510,72.033,46.762,66.198,41.910,34.857,52.262,76.284,59.882,45.594,78.895,38.583,30.108,109.049,38.625,25.810,106.970,38.750,29.103,113.615,30.231,46.689,103.895,45.524,89.744,91.528,101.583,49.877,104.358,30.200,94.156,94.644
530,40.182,90.721,86.025,37.250,52.705,72.085,56.952,66.349,42.050,64.000,52.157,76.200,58.824,45.465,78.944,45.750,30.004,109.627,31.875,25.636,106.659,67.500,29.160,114.329,61.000,46.309,104.278,52.476,89.737,91.657,92.667,49.813,104.420,60.600,94.249,94.532
531,29.818,90.554,86.116,47.250,52.504,72.188,83.143,66.301,42.173,46.667,52.284,76.058,83.412,45.477,78.770,23.333,29.932,109.501,58.875,25.851,106.854,40.000,29.250,113.991,23.385,46.682,103.890,42.286,89.545,91.571,41.750,49.684,104.529,57.600,94.304,94.459
532,51.455,90.602,86.022,29.250,52.635,72.549,66.095,66.186,41.913,55.810,52.142,76.181,105.412,45.395,78.885,46.167,29.841,109.234,31.625,25.748,106.691,40.750,29.105,114.020,36.923,46.275,104.103,46.095,89.834,91.619,59.583,49.811,104.591,39.200,94.053,94.754
533,20.364,90.456,86.083,129.500,52.587,72.311,42.190,66.282,42.286,112.000,52.113,76.186,43.412,45.669,78.861,43.167,30.089,109.438,50.875,25.952,106.987,46.000,29.165,114.242,23.385,46.448,104.043,46.571,89.625,91.866,52.500,49.672,104.485,39.400,94.370,94.407
534,53.818,90.614,85.971,120.000,52.553,72.243,41.143,66.219,42.278,40.571,52.202,76.295,52.588,45.696,78.797,34.917,30.166,109.338,30.250,26.023,107.099,91.000,29.132,114.060,33.923,46.230,103.993,21.143,89.921,91.652,94.583,49.573,104.422,45.000,94.083,94.306
535,28.182,90.821,86.103,62.250,52.647,72.075,51.714,66.150,42.043,81.333,52.252,76.098,37.176,45.659,79.098,23.250,29.814,109.393,64.000,25.930,106.761,54.750,29.271,114.258,36.692,46.572,103.973,39.429,89.855,91.634,239.583,49.750,104.402,65.100,94.186,94.634
536,30.364,91.091,86.036,47.250,52.576,72.139,39.619,66.185,42.071,47.238,52.259,76.038,58.471,45.921,78.960,64.833,29.991,108.984,11.250,25.937,106.306,52.500,29.023,114.250,39.385,46.795,103.708,44.286,89.968,91.666,184.917,49.770,104.527,18.000,94.181,94.467
537,81.091,90.482,85.998,101.500,52.533,72.236,56.476,66.107,42.155,59.714,52.077,76.056,41.529,45.710,78.910,32.250,29.998,109.577,15.000,25.699,106.888,13.750,29.030,113.886,120.538,46.605,104.033,49.524,89.839,91.306,192.667,49.893,104.436,36.300,94.223,94.848
538,23.455,90.608,86.092,80.500,52.486,72.057,33.429,66.250,42.018,68.095,52.173,76.130,41.294,45.934,78.952,40.917,30.149,109.098,41.875,25.800,106.979,36.750,29.211,114.254,151.308,46.606,104.070,38.000,89.827,91.534,106.333,49.831,104.408,42.000,94.216,94.467
539,43.818,90.532,86.025,56.500,52.519,72.552,103.429,66.273,42.017,25.524,52.112,75.941,80.000,45.952,78.825,26.167,30.073,109.012,68.125,25.954,106.723,41.000,29.064,114.244,129.692,46.674,104.005,44.095,90.053,91.699,179.167,50.059,104.402,55.300,94.287,94.610
540,17.455,90.833,85.922,44.500,52.571,72.214,24.952,66.106,42.206,76.286,52.096,76.128,35.765,45.594,78.745,36.167,30.084,109.078,14.750,25.507,106.842,23.750,29.204,114.545,92.538,46.593,103.782,22.476,90.054,91.390,113.000,49.807,104.430,56.200,94.234,94.509
541,49.455,90.521,86.280,44.750,52.524,72.259,44.286,66.182,42.047,57.429,52.019,75.992,96.706,45.764,78.912,16.333,29.801,109.060,39.250,25.799,106.827,106.250,29.079,114.091,130.462,46.485,104.036,30.286,89.795,91.704,152.583,49.778,104.504,36.900,94.207,94.563
542,17.091,90.602,86.025,81.750,52.656,72.148,53.810,66.338,41.996,66.476,52.060,76.133,109.176,46.062,78.906,34.667,30.142,109.587,25.000,25.660,106.519,59.750,29.024,114.092,113.692,46.539,104.036,42.476,89.825,91.358,157.917,49.830,104.488,33.500,93.999,94.567
543,52.000,90.947,86.141,26.500,52.533,72.362,68.095,66.224,41.839,46.381,52.147,76.229,43.882,45.533,78.826,60.917,29.935,109.244,34.250,25.558,106.783,16.000,29.266,113.717,97.538,46.807,103.956,47.524,89.934,91.534,139.833,49.717,104.441,38.400,94.246,94.554
544,69.636,90.663,86.143,36.750,52.429,72.421,68.286,66.279,42.028,62.381,52.130,75.902,56.824,45.555,78.870,39.000,29.890,109.637,62.625,25.702,106.527,63.500,29.085,114.125,58.462,46.440,103.943,15.524,89.764,91.379,154.000,50.037,104.371,44.800,94.286,94.368
545,57.455,90.703,86.077,38.250,52.304,72.190,33.905,66.075,42.068,78.286,52.398,76.100,36.353,46.094,79.124,60.167,30.204,109.275,42.875,25.575,106.849,85.750,29.077,113.983,41.462,46.338,104.227,23.524,89.894,91.618,62.333,49.814,104.536,65.800,94.124,94.648
546,89.636,90.708,85.992,84.500,52.493,72.198,132.000,66.060,42.011,28.095,52.182,76.013,30.824,45.888,79.017,60.917,30.039,108.964,54.125,25.863,106.837,39.500,28.987,114.235,76.154,46.543,104.022,19.810,89.970,91.402,228.750,49.952,104.410,9.600,94.001,94.405
547,87.273,90.782,85.872,94.750,52.478,72.432,132.952,66.100,41.927,87.714,52.272,76.139,67.059,45.836,78.905,29.500,29.868,109.243,3.500,25.885,106.983,33.250,29.113,113.937,41.077,46.688,103.952,39.048,89.690,91.850,128.417,49.776,104.379,59.200,94.233,94.582
548,15.455,90.296,85.795,60.750,52.503,72.255,92.286,66.165,41.955,59.333,52.290,75.829,43.529,45.560,78.799,34.667,29.971,109.168,47.250,25.771,106.653,97.000,29.076,114.328,44.692,46.752,104.079,21.524,89.742,91.553,169.583,49.814,104.451,23.300,94.327,94.539
549,34.727,90.380,86.145,616.250,52.577,72.273,116.381,66.146,41.851,48.000,52.174,76.239,42.000,45.757,78.809,35.083,30.221,108.990,28.625,25.838,106.692,37.250,29.158,113.915,35.692,46.455,103.882,22.667,90.030,91.424,69.750,49.908,104.359,57.800,94.236,94.892
550,34.727,90.918,85.884,399.000,52.553,72.338,92.571,66.007,41.841,36.095,52.310,76.242,56.941,45.672,78.985,19.000,30.116,109.353,89.750,25.613,106.723,61.250,29.248,113.973,39.615,46.362,103.767,33.524,89.449,91.759,170.333,49.675,104.425,53.400,94.231,94.589
551,54.182,90.839,86.080,264.500,52.526,72.313,36.286,66.117,41.951,65.238,52.338,76.059,25.059,45.630,79.016,24.167,30.162,109.863,33.000,25.708,106.545,22.500,29.133,114.073,32.692,46.496,104.071,28.190,89.657,91.555,64.667,49.725,104.446,46.700,94.243,94.495
552,24.727,90.379,85.824,289.750,52.513,72.277,69.524,66.117,42.177,41.714,52.200,76.128,144.118,45.615,78.995,46.667,30.077,109.117,43.875,25.753,106.990,68.500,29.250,114.191,27.615,46.546,104.056,43.048,89.850,91.488,79.500,49.883,104.506,61.400,94.164,94.319
553,28.182,90.757,86.193,239.500,52.474,72.280,46.857,66.257,42.091,52.762,52.063,75.895,69.647,45.753,78.903,43.417,29.991,109.640,17.125,25.570,106.526,96.750,29.288,114.028,25.538,46.651,103.831,57.048,89.811,91.627,65.167,50.026,104.293,47.700,94.260,94.636
554,106.000,90.609,86.005,335.750,52.583,72.214,34.000,66.323,42.209,66.857,52.456,76.166,37.412,45.288,78.651,36.167,30.011,109.135,43.250,25.607,106.586,88.250,29.111,114.055,41.923,46.523,104.038,42.857,90.150,91.685,95.833,49.675,104.596,45.000,94.019,94.591
555,80.000,90.823,86.288,303.750,52.555,72.305,53.619,66.258,41.935,43.048,52.241,76.176,53.529,45.746,78.777,46.000,30.075,109.311,10.250,26.082,106.855,36.500,29.238,114.299,31.385,46.476,103.696,30.381,89.824,91.600,63.833,49.597,104.451,33.800,94.205,94.711
556,31.273,90.931,85.994,225.250,52.587,72.324,64.571,66.416,42.058,70.286,52.400,76.333,80.471,45.699,78.819,49.167,29.934,109.062,28.250,25.482,106.595,50.500,29.252,114.281,60.692,46.464,104.091,73.143,89.711,91.663,46.000,49.815,104.414,56.500,94.096,94.738
557,49.273,90.755,86.023,212.500,52.609,72.205,30.000,66.280,42.162,47.619,52.232,76.109,71.176,45.554,78.916,37.083,29.909,109.187,23.625,25.760,107.059,38.500,29.064,114.014,49.308,46.491,104.177,31.048,89.798,91.351,39.667,49.562,104.386,91.700,94.036,94.522
558,75.455,90.713,85.841,273.250,52.428,72.185,55.905,66.267,41.883,59.143,52.245,75.971,44.588,45.404,78.912,24.583,30.146,109.135,51.750,25.791,106.862,10.750,29.187,113.903,45.615,46.553,104.063,40.095,89.811,91.805,66.000,49.749,104.470,63.000,94.171,94.446
559,14.727,90.721,86.125,393.500,52.548,72.299,32.476,66.322,42.220,50.000,52.429,76.375,73.765,45.732,79.007,21.667,30.121,109.221,41.750,25.641,106.829,18.250,29.295,114.520,54.308,46.588,104.219,51.714,89.464,91.624,47.417,49.671,104.527,54.400,94.170,94.764
560,53.091,90.595,86.065,292.750,52.459,72.248,31.905,66.437,42.409,94.857,52.196,76.199,37.294,46.076,78.870,47.333,29.847,109.272,55.625,25.676,106.745,106.500,29.133,114.373,34.846,46.221,103.993,46.762,89.720,91.609,31.667,49.998,104.348,43.000,94.362,94.478
561,119.273,90.741,86.001,416.250,52.577,72.206,21.905,66.221,42.103,58.190,52.069,76.102,65.412,45.828,78.887,58.167,30.009,109.704,44.875,25.630,106.709,88.750,29.169,114.179,8.692,46.611,104.214,15.333,89.839,91.268,37.167,49.591,104.656,59.500,94.291,94.544
562,34.182,90.596,86.033,357.000,52.586,72.286,29.524,66.340,42.201,75.810,52.281,76.150,75.294,45.455,78.914,57.250,30.060,109.230,41.875,25.578,106.901,44.750,28.990,114.535,26.231,46.513,104.054,21.524,89.977,91.499,54.250,49.370,104.546,41.300,94.303,94.794
563,37.273,90.829,85.791,200.500,52.617,72.191,47.524,66.022,42.011,69.619,52.171,75.860,89.294,45.344,78.843,20.250,30.018,108.959,35.375,25.578,106.696,37.250,29.110,114.443,50.077,46.518,103.805,38.000,89.744,91.614,57.250,49.812,104.498,18.400,94.311,94.483
564,46.909,90.697,86.011,330.000,52.537,72.183,30.667,66.526,42.004,68.190,52.144,76.262,78.824,45.832,78.766,29.750,29.872,109.523,13.750,26.003,106.756,18.000,29.183,113.959,47.923,46.419,104.152,43.429,89.702,91.562,54.833,49.694,104.261,56.300,94.209,94.481
565,79.818,90.724,85.928,121.500,52.464,72.217,44.286,66.168,42.022,67.048,52.424,75.843,86.706,45.779,78.866,13.000,30.233,108.993,50.625,25.582,106.620,87.000,29.111,114.091,33.846,46.855,104.347,30.190,89.507,91.759,101.417,49.628,104.359,66.300,94.275,94.603
566,131.091,90.899,86.085,98.250,52.524,72.368,56.000,66.307,42.107,47.429,52.122,75.896,60.118,46.209,78.769,29.083,30.148,109.073,24.000,25.557,106.990,34.000,28.985,114.504,33.692,46.610,104.159,41.429,89.932,91.680,117.917,49.835,104.518,23.500,94.188,94.567
567,77.273,90.604,86.158,34.000,52.597,72.522,61.619,66.312,42.104,81.048,52.392,76.041,104.824,45.952,78.884,27.250,30.009,108.947,60.125,25.962,106.955,47.250,29.156,114.448,37.077,46.118,103.943,31.143,89.513,91.614,39.750,49.803,104.277,36.300,94.188,94.992
568,225.091,90.594,86.037,90.250,52.466,72.283,49.714,66.247,42.022,60.762,52.143,76.212,71.059,45.408,78.729,51.750,29.889,109.358,17.375,25.713,106.820,50.250,29.190,114.153,18.923,46.491,104.116,17.143,89.971,91.722,67.667,49.746,104.641,31.500,94.246,94.869
569,122.364,90.644,85.982,5.750,52.666,72.574,127.524,66.082,41.956,74.952,52.062,75.980,32.353,45.651,78.717,68.250,30.114,109.272,35.000,25.824,106.704,34.500,29.203,113.880,28.231,46.504,104.066,63.048,89.713,91.510,51.000,49.755,104.678,62.000,94.278,94.660
570,163.091,90.601,86.121,78.500,52.445,72.309,87.619,66.056,42.098,59.048,52.213,76.027,34.471,45.620,78.891,58.250,30.013,108.940,32.500,25.860,106.806,76.750,29.218,114.158,34.000,46.315,103.902,28.762,89.667,91.605,75.667,49.648,104.411,31.200,94.194,94.518
571,166.000,90.710,86.016,43.750,52.642,72.355,51.619,66.266,42.094,51.619,52.294,76.066,111.294,45.542,78.908,51.333,29.976,109.037,21.250,25.595,106.762,22.250,29.072,114.385,30.231,46.418,103.881,28.381,89.933,91.790,84.167,49.870,104.446,36.900,93.982,94.320
572,76.909,90.605,86.073,76.000,52.520,72.227,23.810,66.133,42.091,20.190,52.424,76.602,89.294,45.531,78.961,43.000,29.988,109.204,27.250,25.689,106.873,8.000,29.295,114.545,30.308,46.949,104.123,48.000,89.845,91.620,59.083,49.814,104.410,25.400,94.306,94.286
573,77.273,90.520,86.134,71.250,52.674,72.468,58.000,66.155,42.003,62.381,52.383,75.994,80.706,45.772,79.063,27.250,29.993,109.167,14.000,25.475,106.684,65.750,29.243,114.343,36.615,46.346,103.982,44.381,89.513,91.825,71.583,49.832,104.511,55.900,94.277,94.474
574,115.636,90.932,85.968,105.000,52.605,72.286,43.429,66.269,41.867,109.429,52.107,76.005,44.471,45.727,78.898,25.917,29.933,109.155,38.000,25.701,107.116,37.250,29.156,113.811,47.615,46.637,103.733,55.333,89.918,91.535,33.667,49.575,104.450,99.100,94.256,94.412
575,57.455,90.704,86.064,69.000,52.470,72.340,26.571,66.428,42.305,31.905,52.124,76.261,48.235,45.608,78.823,42.917,30.215,108.884,63.000,25.811,106.957,46.000,29.089,114.252,43.692,46.473,104.112,48.286,89.578,91.305,51.500,49.570,104.451,49.500,94.000,94.429
576,45.818,90.839,85.976,94.000,52.623,72.190,39.429,66.187,41.822,84.095,52.332,75.931,27.647,45.929,78.789,31.583,30.223,109.568,66.750,25.714,106.533,49.250,29.095,114.126,15.615,46.728,103.878,41.619,89.842,91.416,44.250,49.750,104.512,89.300,94.292,94.491
577,19.091,90.849,85.721,94.500,52.575,72.282,36.286,66.350,42.092,76.571,52.246,75.992,21.412,46.006,78.989,24.667,30.042,108.653,36.125,25.609,106.941,34.500,29.041,114.120,40.385,46.567,104.046,43.810,89.740,91.505,52.083,49.963,104.344,38.200,94.113,94.533
578,60.000,90.930,86.106,25.250,52.545,72.403,56.286,66.018,42.023,56.857,52.106,76.158,49.176,45.271,78.927,12.250,30.229,109.461,15.000,25.836,106.637,58.500,29.192,114.130,48.077,46.682,104.010,56.571,89.602,91.580,41.000,49.645,104.442,50.600,94.256,94.563
579,27.455,90.675,86.025,20.500,52.640,72.158,46.381,66.056,42.155,69.524,52.377,76.067,70.235,45.445,78.848,18.083,30.086,108.838,46.750,25.544,106.929,57.000,29.079,114.035,41.462,46.875,104.022,23.714,89.856,91.670,69.333,49.748,104.321,65.700,94.306,94.803
580,54.909,90.847,85.917,95.750,52.343,72.264,20.667,66.314,42.152,32.095,52.315,75.980,53.059,45.745,78.842,40.667,30.340,109.386,10.000,25.687,106.675,56.250,29.221,113.870,38.462,46.638,104.032,27.143,89.688,91.263,52.000,50.109,104.366,34.800,94.226,94.931
581,26.727,90.637,86.261,62.500,52.576,72.492,20.286,65.936,41.659,70.190,52.656,76.191,74.118,45.550,78.925,43.917,30.141,109.316,44.750,25.617,106.885,71.500,29.294,114.533,14.846,46.496,103.761,66.095,89.668,91.378,69.667,49.858,104.446,49.700,94.091,94.656
582,54.545,90.889,86.248,82.500,52.625,72.306,25.810,65.988,42.162,47.524,52.157,76.309,43.882,45.824,78.848,27.917,30.106,109.202,62.625,25.811,106.770,41.250,29.023,114.199,33.385,46.708,103.604,28.286,89.777,91.925,38.917,49.431,104.435,36.200,94.286,94.197
583,42.545,90.523,86.052,68.000,52.452,72.253,71.714,66.144,41.907,20.667,52.032,75.961,86.706,45.841,78.931,31.833,30.098,109.393,58.250,25.677,106.758,55.500,29.106,114.147,47.692,46.519,104.004,32.381,89.518,91.690,23.083,50.118,104.478,65.300,94.150,94.531
584,73.455,90.874,85.992,145.250,52.417,72.277,117.429,66.075,42.015,48.190,52.256,76.025,81.412,45.818,78.813,36.250,30.262,108.981,27.625,25.718,107.000,68.000,29.034,114.015,34.308,46.467,103.883,66.762,89.805,91.450,61.917,49.579,104.452,55.300,94.375,94.745
585,56.364,90.624,86.089,43.500,52.353,72.032,131.143,66.188,41.861,59.714,52.253,76.230,72.118,45.671,78.969,56.833,30.013,109.241,17.250,25.663,106.946,38.500,28.985,114.157,29.846,46.680,104.067,28.762,89.860,91.439,60.500,49.622,104.464,44.900,94.108,94.543
586,22.000,90.980,86.217,93.500,52.556,72.065,200.000,66.139,41.877,44.857,52.199,76.147,49.882,45.702,78.953,32.583,30.025,109.563,54.125,25.757,106.794,44.250,29.029,114.181,53.615,46.655,104.094,42.667,89.733,91.480,53.333,49.756,104.249,52.700,94.186,94.636
587,57.091,90.373,86.076,51.500,52.595,72.465,171.905,66.229,41.939,73.143,52.331,76.155,94.353,45.465,78.888,37.917,30.101,109.270,63.625,25.786,106.903,58.250,28.985,113.687,64.923,46.324,104.043,59.810,89.596,91.823,58.667,49.643,104.513,72.000,94.233,94.393
588,23.818,90.666,86.174,71.500,52.511,72.476,91.810,65.991,41.889,53.048,52.549,76.020,39.294,46.131,78.857,42.250,30.224,109.145,17.375,25.497,106.501,22.750,29.043,114.194,19.462,46.796,103.756,28.476,89.766,91.651,52.750,49.895,104.521,55.200,94.331,94.714
589,52.364,90.483,85.956,64.000,52.491,72.225,107.333,66.199,41.876,107.048,52.355,76.133,75.176,45.835,78.833,42.667,30.178,109.649,55.250,25.672,107.045,20.500,29.174,114.171,22.923,46.551,104.050,31.333,89.327,91.763,40.833,49.635,104.403,61.200,94.105,94.679
590,22.545,90.518,85.945,27.000,52.562,72.385,51.048,66.264,41.849,46.857,52.080,75.937,124.588,45.843,78.806,60.833,30.237,109.196,61.000,25.571,107.070,51.500,29.050,113.872,26.538,46.316,103.978,69.905,89.711,91.496,65.750,49.916,104.447,66.700,94.336,94.546
591,52.727,90.550,86.091,29.750,52.808,72.088,72.381,66.208,42.084,55.714,52.102,76.118,60.235,45.550,78.857,79.667,30.276,109.134,48.250,25.775,107.021,9.250,29.161,113.615,30.846,46.658,104.243,87.333,89.801,91.626,52.417,49.657,104.423,87.300,94.322,94.225
592,6.364,91.003,85.936,71.750,52.596,72.571,67.810,66.143,42.159,41.810,52.094,76.144,83.647,45.979,79.001,46.750,30.082,109.281,36.125,25.821,106.858,62.000,29.126,114.020,30.154,46.505,103.822,48.762,89.680,91.679,228.583,49.820,104.485,58.300,94.208,94.711
593,72.182,90.614,86.059,68.000,52.538,72.408,58.381,66.245,42.020,69.143,52.301,76.106,57.059,45.779,78.970,68.083,30.039,109.333,34.125,25.715,106.712,90.750,29.131,114.325,39.308,46.517,104.236,78.476,89.987,91.638,210.583,49.854,104.499,53.600,94.326,94.590
594,47.636,90.586,86.199,56.750,52.366,72.045,45.905,66.271,42.165,43.048,52.210,76.327,50.000,45.689,78.923,38.250,29.907,108.917,39.250,25.717,106.808,131.000,29.145,114.202,193.077,46.469,104.043,26.952,90.028,91.470,221.750,49.932,104.446,93.800,94.329,94.556
595,58.727,90.788,85.910,55.250,52.434,72.036,73.714,66.166,41.846,48.000,51.999,76.006,104.000,45.901,78.761,41.917,30.027,109.001,62.625,25.841,106.747,82.500,29.119,113.918,148.077,46.567,103.866,51.143,89.886,91.737,177.500,49.764,104.493,69.900,94.335,94.447
596,44.545,90.834,86.025,20.500,52.496,72.604,88.476,66.122,41.886,76.762,52.043,76.198,84.000,45.684,78.890,44.750,29.977,109.482,49.125,25.855,106.759,18.250,29.112,114.116,161.462,46.453,104.075,57.810,89.803,91.564,191.083,49.832,104.395,53.400,94.449,94.497
597,70.364,90.684,85.930,24.750,52.736,72.250,68.571,66.120,41.957,52.286,52.370,75.868,37.647,46.029,78.974,68.417,30.141,109.200,21.375,25.954,106.851,31.750,29.048,113.905,141.308,46.306,103.943,40.286,89.641,91.401,108.500,49.709,104.425,29.000,94.491,94.534
598,86.000,90.935,85.803,32.500,52.564,72.349,73.048,66.301,42.059,58.952,52.357,75.874,45.176,46.064,78.801,34.167,30.168,109.204,40.500,25.589,106.862,5.000,29.187,114.328,140.077,46.531,104.033,35.143,89.833,91.757,176.083,49.782,104.470,92.300,94.356,94.747
599,28.182,90.507,85.921,80.250,52.626,72.313,60.762,66.189,41.933,71.238,52.150,76.088,40.000,45.745,78.962,42.167,29.976,109.514,38.625,26.047,106.689,12.750,28.991,113.937,148.385,46.684,104.007,42.762,89.567,91.536,139.000,49.741,104.393,31.000,94.211,94.761
600,20.727,90.903,86.145,55.500,52.796,72.170,61.333,66.319,42.249,81.238,52.341,76.170,42.235,45.424,78.789,33.417,29.820,109.645,55.250,25.608,106.909,59.250,29.210,114.128,107.846,46.616,103.915,29.143,89.484,91.736,155.000,49.523,104.452,62.100,94.373,94.663
