 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13
388,72.353,77.467,76.139,148.167,94.652,85.217,132.750,100.614,83.027,65.615,87.233,76.672,31.188,80.893,60.388,26.538,92.557,54.842,31.500,70.035,65.665,18.000,101.822,64.548,4.909,86.335,47.275,24.308,94.673,61.167,74.167,106.697,118.295,127.000,100.035,89.279,152.231,86.773,88.224
389,82.235,77.587,76.207,122.667,94.485,85.324,166.750,100.514,83.099,70.846,87.240,77.056,40.875,80.964,60.101,23.000,92.673,55.105,25.250,69.894,65.938,46.769,101.830,64.428,34.182,86.530,47.089,12.615,95.178,61.724,5.667,106.795,118.575,104.167,100.174,89.316,194.385,86.747,88.427
390,30.706,77.037,75.981,156.000,94.487,85.482,198.250,100.521,83.138,110.000,87.239,76.759,45.062,81.065,60.139,36.538,92.904,55.293,11.750,70.347,65.568,36.538,101.595,64.449,18.182,86.521,46.667,21.462,94.658,61.385,67.167,106.657,118.378,81.167,100.188,89.185,199.615,86.727,88.367
391,56.824,77.063,76.077,159.500,94.733,85.317,162.500,100.624,83.018,115.538,87.157,77.022,29.312,80.659,60.234,55.615,92.445,55.140,9.750,70.052,66.336,40.385,101.430,64.272,4.000,86.349,47.275,25.385,94.902,61.155,36.500,106.668,118.211,85.500,100.109,89.314,163.154,86.697,88.240
392,24.000,77.400,76.035,120.833,94.569,85.265,133.500,100.615,83.211,102.769,87.154,76.887,28.500,80.902,60.022,27.231,92.958,55.198,62.125,70.036,65.979,18.538,101.602,64.212,0.545,86.335,47.275,26.308,94.972,60.686,6.833,106.432,118.363,166.333,100.078,89.355,157.077,86.560,88.392
393,102.941,76.989,76.166,106.833,94.612,85.478,139.500,100.621,83.156,44.385,87.119,76.842,47.250,80.454,60.129,33.308,92.554,54.893,50.875,70.235,66.030,34.692,101.693,64.466,49.273,86.631,46.979,22.000,94.805,61.620,23.333,106.563,118.531,100.667,100.141,89.318,182.846,86.743,88.421
394,65.882,77.444,76.101,144.500,94.423,85.282,148.500,100.588,83.118,95.231,87.486,76.904,14.438,80.837,60.188,38.846,92.760,55.150,25.125,69.999,65.974,21.769,101.526,64.708,20.000,86.727,46.534,10.692,94.944,61.740,19.667,106.716,118.541,133.500,100.105,89.269,164.154,86.566,88.365
395,56.706,77.215,76.247,131.833,94.604,85.308,143.500,100.563,83.177,88.538,87.179,76.842,24.188,80.840,59.769,26.846,92.643,54.869,30.250,70.037,65.884,43.538,101.560,64.651,32.909,86.761,47.121,13.385,94.627,61.642,4.000,106.485,118.575,66.833,100.045,89.212,164.538,86.681,88.422
396,117.412,77.274,76.088,95.333,94.597,85.339,78.250,100.438,83.152,100.692,87.257,76.957,40.000,80.910,60.222,33.692,92.369,54.884,11.250,70.318,65.889,18.615,101.701,64.950,54.182,86.627,46.869,37.385,94.403,61.146,75.833,106.648,118.349,94.167,100.138,89.187,165.308,86.522,88.270
397,84.235,77.095,76.002,112.667,94.579,85.521,141.750,100.550,82.947,76.462,87.111,77.008,44.500,81.038,60.230,43.923,92.710,55.116,22.750,70.314,65.735,21.615,101.352,64.121,54.909,86.743,46.953,36.000,94.924,61.466,35.833,106.609,118.558,81.667,100.123,89.256,172.000,86.591,88.283
398,74.000,77.347,76.006,178.667,94.595,85.264,205.250,100.626,83.036,78.077,87.388,76.930,45.062,80.901,60.194,40.077,92.916,55.021,45.000,69.958,65.919,9.692,101.628,64.692,7.273,86.715,46.965,32.154,94.779,61.572,42.000,106.500,118.318,133.167,100.136,89.295,186.385,86.633,88.269
399,139.529,77.218,76.090,119.833,94.527,85.286,109.250,100.655,83.095,57.769,87.393,76.976,34.312,80.881,59.983,44.000,92.637,54.827,10.875,70.215,65.255,25.231,101.370,64.535,58.545,86.712,47.109,40.923,94.707,61.231,35.333,106.238,118.569,63.167,100.178,89.210,212.154,86.669,88.119
400,90.941,77.266,76.152,201.333,94.705,85.219,121.500,100.504,83.037,62.846,87.398,77.024,14.125,80.780,60.166,30.308,92.444,55.075,22.625,70.095,65.664,9.077,101.759,64.498,8.727,86.697,46.739,17.308,94.987,61.396,43.500,106.561,118.229,48.167,100.169,89.082,124.538,86.705,88.203
401,109.765,77.548,76.150,136.667,94.559,85.401,179.000,100.568,83.121,74.692,87.296,76.696,66.312,81.163,60.264,67.846,92.540,54.843,50.500,70.022,65.746,27.385,101.386,64.351,56.364,86.553,47.055,12.308,94.819,61.084,30.000,106.826,118.575,93.667,100.143,89.338,152.846,86.599,88.410
402,100.471,77.336,76.184,186.833,94.529,85.268,90.000,100.538,83.133,82.000,87.259,76.804,37.000,80.844,60.099,25.154,92.411,54.973,40.000,70.200,65.988,28.615,101.575,64.080,26.000,86.953,46.965,40.692,94.636,61.294,42.000,106.618,118.322,95.167,100.228,89.161,130.077,86.456,88.286
403,93.529,77.319,76.202,91.667,94.520,85.102,169.250,100.509,83.272,82.846,87.211,76.848,56.812,80.816,60.119,49.385,92.723,55.029,11.875,70.222,65.539,35.923,101.579,64.632,23.091,86.743,46.714,15.462,94.381,61.233,29.333,106.312,118.362,170.500,100.023,89.211,193.462,86.710,88.444
404,58.118,77.249,76.104,122.500,94.508,85.277,63.000,100.504,83.233,87.154,87.460,76.992,27.375,80.938,60.008,38.692,92.894,54.961,26.625,70.232,65.865,23.692,101.585,64.434,26.727,86.643,46.887,15.462,95.100,61.080,32.833,106.839,118.479,105.500,100.130,89.282,186.308,86.576,88.167
405,102.471,77.466,75.964,161.833,94.601,85.112,95.250,100.638,83.012,95.308,87.444,76.845,40.875,80.734,60.131,31.077,92.701,54.859,29.500,70.220,65.761,41.615,101.561,64.267,19.636,86.335,47.275,33.077,94.965,61.127,36.167,106.485,118.308,48.500,100.226,89.298,119.077,86.675,88.329
406,54.235,77.486,75.954,148.333,94.595,85.207,103.500,100.608,83.066,81.154,87.375,77.016,17.312,80.810,60.363,33.154,92.685,54.932,34.375,69.961,66.211,18.231,101.258,64.356,34.000,86.582,47.076,36.231,94.738,61.372,88.000,106.605,118.343,120.333,100.023,89.288,138.077,86.658,88.278
407,77.765,77.179,76.018,97.833,94.740,85.316,165.000,100.520,83.043,69.769,87.265,76.827,28.625,81.117,60.447,40.154,93.064,55.099,19.125,69.700,65.832,16.308,102.122,64.555,3.636,86.335,46.872,18.385,94.889,61.147,28.667,106.644,118.566,113.667,100.070,89.407,134.615,86.738,88.300
408,59.647,77.335,76.044,119.500,94.719,85.172,126.000,100.597,83.142,99.769,87.165,76.850,56.000,80.950,60.007,39.308,92.730,55.227,19.000,69.909,65.871,40.846,101.684,64.707,58.909,86.674,46.719,18.000,94.561,61.334,49.833,106.444,118.688,129.167,100.244,89.101,174.000,86.596,88.230
409,101.882,77.494,76.073,165.167,94.557,85.285,93.250,100.444,83.045,74.538,87.072,76.954,46.875,80.981,60.149,26.154,92.692,55.137,56.750,70.130,65.917,37.846,101.505,64.944,10.727,86.645,47.585,17.769,94.709,61.485,7.333,106.936,118.279,108.667,100.145,89.256,173.000,86.705,88.351
410,86.353,77.381,76.159,119.167,94.629,85.243,162.750,100.693,83.007,92.231,87.204,76.707,17.562,81.056,60.501,26.385,93.096,54.823,18.125,70.253,65.824,54.000,101.496,64.172,38.364,86.890,47.262,29.538,94.873,61.600,28.500,106.619,118.600,63.833,100.284,89.263,147.462,86.630,88.355
411,99.412,77.312,75.978,178.667,94.477,85.219,126.250,100.697,83.167,137.308,87.329,76.959,52.062,80.631,60.062,24.538,92.730,54.823,33.125,69.988,65.934,31.769,101.389,64.703,21.455,86.745,47.128,17.615,94.828,61.229,55.833,106.529,118.252,98.833,100.288,89.132,193.462,86.539,88.371
412,181.294,77.255,76.094,156.000,94.499,85.158,225.750,100.487,83.061,87.615,87.346,76.846,26.188,80.618,59.959,20.846,92.864,54.966,13.000,69.738,65.985,23.538,101.622,64.437,33.273,86.560,47.275,17.077,94.521,61.524,15.167,106.645,118.418,52.833,100.223,89.181,217.615,86.458,88.360
413,123.176,77.342,75.989,194.667,94.605,85.296,112.750,100.539,83.195,144.000,87.269,76.839,44.625,81.065,60.170,28.846,92.561,55.213,28.750,69.762,66.049,4.000,101.775,64.528,36.364,86.763,46.878,33.308,94.437,61.651,36.500,106.649,118.707,68.500,100.227,89.262,212.692,86.638,88.286
414,103.647,77.150,76.133,138.333,94.632,85.409,110.250,100.525,82.980,88.308,87.297,76.857,37.062,80.836,60.168,17.077,92.721,55.113,55.750,70.009,66.169,35.231,101.657,64.581,17.455,86.845,47.055,10.615,94.703,61.605,9.833,106.480,118.039,73.500,100.284,89.282,151.154,86.682,88.269
415,196.824,77.236,76.070,146.167,94.600,85.333,148.000,100.580,82.973,73.846,87.195,77.119,33.875,80.768,60.078,45.615,92.698,54.883,59.125,69.924,65.937,39.308,101.460,64.480,103.273,86.678,46.982,21.462,94.517,61.313,39.500,106.828,118.561,86.833,100.249,89.346,184.385,86.673,88.376
416,156.471,77.407,76.137,191.333,94.686,85.210,206.000,100.646,83.186,50.692,87.328,77.176,64.438,81.050,60.213,22.615,92.785,55.113,68.625,70.073,66.108,16.077,101.544,64.610,26.364,86.510,46.755,20.385,95.021,61.459,25.500,106.890,118.543,95.667,100.091,89.425,141.923,86.712,88.183
417,61.412,77.102,76.100,203.333,94.514,85.204,91.000,100.605,83.008,93.692,87.429,76.672,51.000,80.804,60.254,37.231,92.590,55.109,14.500,69.985,65.896,14.385,101.228,64.282,7.636,86.431,47.334,19.077,94.931,61.200,5.333,106.485,118.885,74.667,100.270,89.236,174.846,86.587,88.397
418,104.353,77.353,75.983,162.500,94.554,85.249,153.000,100.667,83.090,72.692,87.171,76.543,52.562,80.914,60.135,36.000,92.892,55.046,27.250,70.115,65.741,11.538,101.736,64.577,20.545,86.859,46.965,33.231,94.596,61.343,28.833,106.845,118.579,116.667,100.253,89.120,189.846,86.627,88.336
419,74.471,77.631,76.060,161.000,94.390,85.340,212.500,100.563,83.251,161.154,87.386,76.881,25.562,80.574,60.312,25.000,92.596,55.214,14.125,70.083,65.576,6.231,101.100,64.455,67.273,86.663,47.156,44.923,95.035,61.143,23.833,106.773,118.332,72.167,100.196,89.318,214.923,86.679,88.384
420,57.529,77.432,75.962,134.000,94.528,85.252,138.750,100.480,83.163,95.615,87.447,77.030,44.625,80.933,60.138,34.846,92.902,55.082,26.500,70.176,65.960,20.692,101.329,64.423,39.455,86.605,47.161,26.538,94.780,61.743,31.000,106.485,118.560,87.833,100.047,89.399,193.462,86.628,88.357
421,54.235,77.149,76.105,162.333,94.700,85.186,176.500,100.509,83.126,77.846,87.276,76.964,16.188,81.260,59.895,32.385,92.734,54.909,11.250,69.998,66.051,4.462,101.616,64.218,72.545,86.573,47.036,28.692,94.907,61.075,32.500,106.708,118.370,87.000,100.279,89.255,247.538,86.553,88.276
422,20.000,77.093,76.109,187.500,94.509,85.315,98.750,100.468,83.065,101.000,87.305,77.012,52.688,81.200,60.213,51.154,92.745,54.836,6.000,69.847,65.965,26.000,101.639,64.862,22.000,86.422,47.091,45.923,94.627,61.055,18.000,106.669,118.383,110.667,100.090,89.262,125.846,86.827,88.271
423,47.882,77.120,76.086,148.000,94.655,85.050,91.750,100.647,83.220,88.692,87.228,76.920,19.688,80.367,60.233,41.538,92.875,55.078,39.375,70.050,65.969,27.692,101.821,64.446,85.273,86.607,46.878,29.615,95.114,61.355,58.000,106.643,118.367,72.500,100.190,89.153,173.769,86.693,88.374
424,48.706,77.521,76.127,131.167,94.588,85.179,139.250,100.554,83.169,93.692,87.257,76.937,40.500,80.717,59.939,41.615,92.971,55.107,11.125,69.863,65.575,15.769,101.443,64.608,37.273,86.789,46.705,40.923,94.894,61.057,12.333,107.088,118.299,115.667,100.053,89.244,165.462,86.642,88.405
425,70.353,77.386,76.197,51.000,94.463,85.250,151.500,100.659,83.055,68.538,87.370,76.633,40.125,80.738,60.403,68.385,92.702,54.874,41.750,70.029,65.933,25.077,101.546,64.296,8.545,86.533,47.242,43.077,94.634,61.320,19.500,106.803,118.273,31.000,100.127,89.093,161.385,86.682,88.230
426,68.000,77.429,76.302,178.000,94.621,85.212,179.000,100.514,83.209,67.846,87.235,76.792,38.625,80.808,60.252,43.692,92.505,55.146,8.875,69.909,65.342,25.769,101.479,64.375,33.818,86.575,46.628,7.154,94.415,60.888,17.000,106.923,118.289,125.500,100.235,89.221,142.385,86.717,88.480
427,67.765,77.578,76.085,145.833,94.624,85.133,146.250,100.549,83.187,89.692,87.221,76.939,40.938,81.148,60.268,37.077,92.943,55.089,9.250,70.006,65.603,35.923,101.070,64.370,34.364,86.722,46.914,42.923,94.669,61.312,31.500,106.608,118.309,65.500,100.230,89.258,143.231,86.650,88.343
428,72.235,77.340,76.174,122.167,94.530,85.298,76.750,100.426,83.019,104.923,87.196,76.982,56.312,80.647,60.006,26.846,92.672,54.870,36.000,70.012,65.867,36.308,101.347,64.620,12.000,86.739,47.167,24.000,94.806,61.149,7.500,107.105,118.575,105.333,99.968,89.247,117.769,86.657,88.323
429,47.412,77.042,76.150,161.500,94.500,85.507,130.250,100.524,83.101,120.462,87.224,76.747,21.125,80.860,60.280,51.154,92.692,54.860,30.625,69.958,65.656,14.308,101.210,64.353,55.636,86.544,47.199,16.692,94.698,61.065,7.333,106.626,118.040,142.167,100.172,89.238,158.308,86.653,88.414
430,69.882,77.336,76.120,88.000,94.473,85.339,117.250,100.609,83.067,92.538,87.341,76.897,27.438,80.908,60.258,42.154,92.800,54.992,67.750,70.045,65.967,33.000,101.190,64.769,0.000,NaN,NaN,17.538,94.804,61.167,28.667,106.626,118.153,173.500,100.185,89.328,151.846,86.598,88.423
431,90.941,77.324,76.091,178.333,94.618,85.245,139.250,100.537,83.133,80.692,87.352,76.803,39.625,81.034,60.246,34.385,92.750,55.065,9.875,70.011,65.797,21.077,101.373,64.311,14.727,86.438,46.804,21.231,94.843,61.587,44.833,106.646,118.211,94.667,99.947,89.335,204.538,86.718,88.241
432,49.059,77.577,75.935,176.667,94.457,85.127,116.750,100.462,83.050,80.231,87.293,77.010,30.562,80.977,60.078,26.000,92.573,55.031,21.500,70.083,66.066,19.308,101.398,64.423,42.545,86.513,47.074,10.462,94.493,61.378,39.500,106.770,118.449,57.500,100.014,89.279,189.846,86.745,88.242
433,64.706,77.218,76.056,159.667,94.477,85.342,142.250,100.556,83.123,99.769,87.389,76.785,21.188,80.808,59.937,23.923,92.934,55.024,17.250,69.957,65.329,8.923,101.423,64.039,11.636,86.645,46.844,9.615,94.638,60.910,37.000,106.875,118.280,132.500,100.154,89.249,174.077,86.607,88.285
434,101.765,77.542,75.990,145.000,94.561,85.250,230.500,100.553,83.076,97.846,87.198,76.884,21.188,80.938,60.243,51.385,92.618,55.033,45.875,70.124,65.867,45.462,101.510,64.129,31.273,86.708,47.015,15.692,94.545,61.521,36.167,106.519,118.629,105.500,100.141,89.298,167.769,86.640,88.332
435,50.941,77.324,76.254,239.500,94.521,85.187,100.500,100.625,83.109,71.615,87.103,76.895,20.312,80.847,60.305,42.462,92.680,55.073,16.500,69.999,65.840,54.846,101.520,64.376,13.273,86.645,46.489,12.769,94.671,61.059,49.833,106.397,118.442,78.333,100.150,89.252,182.538,86.591,88.341
436,110.235,77.416,76.131,97.000,94.516,85.116,182.000,100.587,83.259,60.846,87.464,76.792,32.375,80.906,60.049,28.000,92.670,54.838,43.875,70.034,66.065,19.077,101.291,64.455,2.727,86.645,46.386,35.231,94.707,61.509,23.667,106.609,118.885,94.000,100.219,89.236,214.154,86.592,88.244
437,110.235,77.343,76.143,136.667,94.626,85.172,215.500,100.618,83.162,78.462,87.257,76.965,34.312,80.994,60.362,40.154,92.681,54.646,42.500,69.807,66.024,56.846,101.627,64.498,17.091,86.658,46.797,25.000,94.593,61.262,14.667,106.436,118.180,126.167,100.190,89.227,146.462,86.725,88.383
438,23.647,77.402,75.963,131.000,94.491,85.278,187.000,100.638,83.110,100.077,87.174,76.750,37.562,80.695,59.984,28.154,92.812,55.031,12.500,69.766,65.872,22.923,101.490,64.298,0.727,86.335,47.275,17.154,94.542,61.623,13.000,106.497,118.289,89.833,100.104,89.191,174.308,86.695,88.286
439,67.765,77.392,76.053,127.500,94.457,85.253,141.750,100.579,83.147,126.077,87.073,76.657,19.688,81.038,60.142,63.846,93.002,55.086,19.375,70.169,66.207,129.077,101.277,64.137,36.909,86.691,46.805,50.923,94.682,61.345,19.500,106.623,118.421,49.333,100.057,89.112,153.000,86.592,88.405
440,83.647,77.223,76.149,133.167,94.656,85.257,92.500,100.648,83.015,106.308,87.241,76.939,31.438,81.116,59.707,12.846,92.813,55.172,18.875,70.024,66.175,18.769,101.479,64.114,60.182,86.548,47.011,13.769,94.433,61.230,58.000,106.663,118.402,105.167,100.139,89.396,184.462,86.684,88.422
441,76.353,77.355,76.115,165.500,94.501,85.206,73.750,100.510,83.008,114.000,87.280,76.857,38.875,80.916,60.002,34.615,92.725,55.107,34.500,69.744,65.766,26.462,101.727,64.546,36.909,86.630,47.096,34.692,94.953,61.116,18.333,106.350,118.265,35.333,100.085,89.325,142.154,86.703,88.326
442,70.000,77.249,76.256,192.000,94.525,85.319,121.750,100.762,83.087,100.538,87.244,76.875,56.812,80.730,60.427,26.462,92.739,55.123,6.875,69.849,65.340,47.385,101.614,64.314,21.818,86.645,46.345,26.385,94.621,61.073,13.333,106.485,118.168,160.500,100.241,89.247,180.154,86.649,88.251
443,112.706,77.253,76.116,190.667,94.526,85.194,107.750,100.465,82.893,120.769,87.142,76.951,36.812,80.591,60.031,32.538,92.687,55.205,24.125,70.043,65.758,16.231,101.695,64.497,0.727,86.645,46.655,34.462,94.725,61.285,47.000,106.710,118.241,138.833,100.125,89.274,137.000,86.521,88.266
444,91.765,77.276,75.990,116.500,94.615,85.266,178.750,100.586,83.202,74.154,87.235,76.867,41.875,80.945,60.085,70.615,92.796,54.881,27.125,70.156,65.946,46.462,101.328,64.581,28.000,86.649,46.788,23.692,94.705,61.236,54.500,106.536,118.446,60.500,100.234,89.247,201.154,86.645,88.367
445,70.824,77.391,75.982,194.833,94.540,85.238,96.500,100.591,83.078,67.308,87.323,77.145,27.312,80.972,60.220,55.385,92.647,55.169,40.500,70.391,65.882,21.462,101.487,64.193,30.909,86.534,46.631,25.846,94.700,61.463,16.667,106.742,118.826,133.000,100.105,89.245,193.000,86.725,88.192
446,64.000,77.207,76.087,247.333,94.638,85.214,232.250,100.650,83.187,76.308,87.302,77.105,40.062,81.010,60.166,47.231,92.897,54.872,46.000,70.031,65.852,10.231,101.336,64.376,27.455,86.729,46.934,12.077,94.845,61.002,50.667,106.459,118.196,105.167,100.051,89.267,175.923,86.713,88.371
447,76.824,77.277,76.147,546.500,94.560,85.212,106.500,100.562,83.127,61.769,87.149,76.839,42.188,80.582,60.209,27.231,92.827,54.995,67.000,69.997,66.068,33.231,101.597,64.469,45.091,86.736,47.089,12.385,94.497,61.108,43.000,106.572,118.275,135.500,100.016,89.192,196.077,86.756,88.412
448,69.176,77.437,76.106,1060.833,94.535,85.188,177.750,100.660,83.234,80.385,87.289,77.003,42.938,80.888,60.562,39.000,92.736,54.998,61.375,70.157,66.147,31.923,101.610,64.310,40.727,86.811,47.155,24.308,94.533,61.332,24.333,106.517,118.386,68.833,100.103,88.952,180.615,86.552,88.330
449,92.353,77.347,76.211,914.000,94.605,85.248,190.250,100.628,83.247,72.923,87.140,76.915,39.812,80.873,59.981,51.615,92.743,55.113,33.750,70.123,66.267,25.538,101.533,64.491,28.727,86.623,47.073,17.615,94.873,61.197,20.333,106.780,118.250,120.167,100.275,89.233,180.154,86.677,88.485
450,141.529,77.070,76.117,1125.167,94.555,85.240,153.500,100.659,83.069,82.000,87.289,76.635,38.125,80.773,60.174,27.769,92.588,54.997,26.375,70.027,66.067,49.231,101.443,64.653,7.091,86.939,47.235,15.923,94.715,61.728,44.167,106.562,118.190,96.333,100.065,89.424,132.846,86.600,88.245
451,78.706,77.361,76.202,808.000,94.554,85.241,87.750,100.619,83.207,51.923,87.305,76.970,45.812,80.946,60.292,7.154,92.932,54.982,3.125,69.905,65.565,30.846,101.501,64.401,4.727,86.705,46.977,23.692,94.320,61.322,30.667,106.839,118.563,164.667,100.081,89.314,229.077,86.693,88.329
452,67.412,77.481,76.080,669.833,94.558,85.166,155.500,100.528,83.185,90.692,87.167,76.956,50.562,80.827,60.006,49.462,92.649,55.174,6.000,70.150,66.082,15.385,101.489,64.981,14.909,86.516,46.485,32.462,94.601,61.415,34.167,106.715,118.192,157.500,100.173,89.196,200.769,86.769,88.371
453,30.941,77.041,76.065,234.500,94.586,85.221,175.750,100.517,83.032,91.231,87.201,76.809,33.812,80.881,59.971,34.615,92.621,54.911,30.500,70.132,65.810,9.692,101.500,64.441,48.909,86.881,47.123,23.538,94.953,61.159,25.667,106.582,118.182,71.167,100.057,89.339,155.308,86.573,88.410
454,74.941,77.619,76.188,274.833,94.547,85.269,235.750,100.534,83.159,100.231,87.427,76.762,23.750,80.778,60.359,50.154,92.726,55.071,16.500,70.109,65.974,17.385,101.407,64.451,32.364,86.601,46.570,26.077,94.539,61.236,43.000,106.499,118.805,126.833,100.193,89.204,124.231,86.846,88.466
455,56.235,77.180,76.115,191.333,94.517,85.180,217.000,100.549,83.124,78.385,87.211,76.936,28.750,80.620,60.182,38.615,92.733,55.079,23.375,70.132,65.746,26.692,101.355,63.958,57.273,86.728,47.033,17.231,94.171,61.345,14.667,106.295,118.575,106.333,100.088,89.351,149.385,86.774,88.328
456,69.765,77.248,76.018,193.500,94.603,85.292,169.000,100.557,83.113,79.077,87.266,76.976,27.188,80.773,59.793,21.692,92.915,55.012,33.625,69.900,65.922,59.923,101.426,64.418,7.455,86.645,47.109,18.538,94.847,60.939,27.000,106.722,118.609,139.667,100.235,89.341,171.846,86.600,88.271
457,21.176,77.073,75.955,106.667,94.507,85.286,133.250,100.636,83.123,72.538,87.260,76.942,37.062,80.834,60.330,49.846,92.834,54.930,22.500,69.776,65.904,29.000,101.220,64.700,57.818,86.678,46.693,28.615,94.437,61.350,36.000,106.600,118.134,166.833,100.167,89.348,147.231,86.513,88.409
458,54.941,77.307,76.161,242.167,94.701,85.235,112.750,100.613,83.022,54.154,87.122,76.793,40.125,80.755,60.291,40.769,92.781,55.000,30.000,70.127,65.883,45.462,101.370,64.490,22.364,86.489,47.144,28.000,94.481,60.877,21.167,106.417,118.612,132.833,100.190,89.294,151.846,86.639,88.370
459,66.353,77.208,76.213,128.833,94.574,85.114,244.000,100.489,83.131,61.385,87.282,77.204,15.625,81.113,60.394,20.538,92.689,55.087,46.500,69.975,65.993,52.538,101.675,64.631,16.909,86.692,47.275,13.692,94.917,61.552,32.333,106.667,118.369,123.833,100.155,89.281,107.462,86.619,88.269
460,46.588,76.925,76.138,221.000,94.547,85.371,115.500,100.661,83.052,75.538,87.062,76.780,30.125,80.957,60.150,46.462,92.971,55.083,70.875,70.038,65.806,43.769,101.591,64.434,25.455,86.678,46.965,39.692,94.766,61.764,23.333,106.370,118.422,118.167,100.125,89.227,201.462,86.643,88.241
461,43.765,77.516,75.883,181.333,94.582,85.148,173.250,100.577,83.086,69.538,87.297,76.748,12.438,81.057,60.315,23.923,92.755,54.629,52.500,69.985,65.820,49.615,101.346,64.317,39.455,86.811,46.772,40.462,94.637,61.359,38.667,106.436,118.329,194.167,100.126,89.394,118.923,86.705,88.269
462,50.000,77.371,76.178,173.500,94.431,85.315,156.750,100.640,83.132,86.385,87.231,77.237,42.438,80.949,60.047,13.154,92.171,55.257,24.750,70.182,65.920,24.615,101.498,64.161,120.909,86.577,46.778,25.000,94.593,61.479,78.667,106.478,118.309,120.833,99.989,89.302,184.692,86.614,88.332
463,60.941,77.405,76.051,128.000,94.574,85.338,106.250,100.500,83.161,103.077,87.282,76.954,45.938,80.949,60.136,23.385,92.356,55.026,17.500,70.087,65.977,23.000,101.355,64.270,40.364,86.662,47.063,35.308,94.620,61.514,27.500,106.658,118.257,115.667,100.122,89.348,161.846,86.539,88.402
464,102.588,77.548,76.063,166.833,94.593,85.233,143.000,100.684,83.031,106.462,87.331,76.901,54.625,80.859,59.891,35.231,92.717,55.236,67.250,69.963,65.970,42.538,101.723,64.978,47.818,86.639,47.018,33.077,94.549,61.162,41.333,106.896,118.613,119.333,100.027,89.371,150.923,86.739,88.272
465,31.647,77.625,76.189,142.667,94.482,85.269,172.250,100.573,83.055,114.231,87.357,76.896,47.625,80.836,60.319,54.385,92.752,54.969,25.375,70.340,65.857,13.538,101.352,64.237,22.727,86.603,46.950,23.462,94.639,61.074,31.833,106.720,118.275,107.833,100.001,89.261,168.769,86.718,88.433
466,46.471,77.323,76.147,136.667,94.725,85.110,174.500,100.634,83.137,108.846,87.203,76.841,15.375,80.562,60.376,47.846,92.797,54.855,17.250,69.988,66.059,44.769,101.373,64.107,79.818,86.689,46.949,24.923,94.644,61.469,53.333,106.785,118.209,141.500,100.277,89.290,157.615,86.648,88.243
467,89.059,77.325,76.153,200.167,94.608,85.395,130.500,100.609,83.253,66.692,87.281,76.850,37.188,80.813,60.128,33.846,92.761,54.895,46.250,70.290,65.924,22.769,101.671,64.484,57.636,86.528,47.000,20.077,94.958,60.959,49.167,106.896,118.310,125.333,100.239,89.150,186.308,86.723,88.385
468,76.235,76.864,76.083,150.167,94.494,85.139,87.250,100.608,83.217,87.308,87.293,76.808,28.375,81.344,59.916,46.000,92.648,54.975,24.875,69.974,65.694,20.231,101.586,64.395,66.182,86.793,47.014,52.231,94.775,61.103,37.667,106.831,118.707,139.167,100.275,89.307,166.154,86.699,88.277
469,41.294,77.198,76.147,104.000,94.521,85.242,130.500,100.596,83.283,78.615,87.234,76.884,45.750,81.141,60.345,28.385,92.785,54.996,8.375,70.178,65.625,7.308,101.633,64.110,47.091,86.667,47.061,16.462,94.531,61.479,27.167,106.323,118.701,129.667,100.163,89.350,149.308,86.626,88.330
470,69.529,77.451,76.113,147.000,94.575,85.350,285.250,100.596,83.189,86.000,87.171,76.729,33.625,81.081,60.451,48.692,92.789,55.194,17.750,70.204,66.076,25.462,101.779,64.072,13.818,86.743,46.810,13.615,94.649,60.971,12.167,106.553,118.197,81.833,100.346,89.440,137.538,86.725,88.321
471,44.471,77.254,76.025,231.500,94.636,85.235,308.750,100.547,82.984,74.308,87.229,76.751,25.000,81.106,59.900,8.462,92.631,55.405,40.500,70.143,65.887,27.462,101.462,64.156,21.273,86.669,46.650,20.385,94.849,61.555,1.333,106.795,118.575,191.833,100.024,89.363,144.692,86.678,88.210
472,44.588,77.164,76.185,182.167,94.470,85.372,109.000,100.430,83.062,64.231,87.424,76.854,16.938,81.096,60.417,77.769,92.955,54.866,39.125,69.879,65.540,34.077,101.339,64.893,5.455,86.738,46.748,25.538,94.915,61.489,2.833,106.430,118.776,57.333,99.911,89.296,171.385,86.677,88.296
473,49.176,77.241,76.145,82.667,94.551,85.247,281.000,100.634,82.918,92.231,87.317,76.848,13.000,80.999,60.088,31.154,92.891,55.160,27.500,70.273,65.724,33.308,101.585,64.341,27.636,86.657,47.030,16.385,94.516,61.704,47.333,106.971,118.499,96.333,100.097,89.204,199.846,86.660,88.408
474,61.882,77.058,75.995,152.000,94.468,85.057,79.000,100.532,83.082,97.231,87.236,76.859,51.000,80.818,60.010,31.692,92.968,54.843,34.875,70.172,65.915,21.769,101.647,63.972,6.545,86.688,47.068,20.154,94.700,61.259,42.667,106.457,118.455,134.833,100.093,89.246,170.154,86.733,88.388
