 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52,Mean53,XM53,YM53,Mean54,XM54,YM54
324,57.846,63.011,29.629,314.000,89.959,22.505,56.357,162.447,48.295,15.625,128.138,105.607,143.667,130.810,21.421,7.935,64.764,98.546,267.462,136.686,107.190,92.429,125.839,100.278,37.308,121.229,89.122,57.462,81.911,40.970,13.278,158.151,41.388,26.353,116.417,92.105,43.889,131.384,131.130,252.000,137.098,22.945,269.243,159.472,20.366,50.000,105.489,80.529,18.000,106.576,17.571,32.000,79.359,25.640,221.938,87.243,19.544,50.600,121.846,36.448,68.865,160.974,55.707,58.581,161.903,66.694,201.769,156.366,23.506,197.619,146.840,15.628,33.451,110.685,38.141,174.649,131.361,109.491,31.000,101.138,17.580,184.750,84.893,21.296,295.500,118.478,14.811,445.727,128.144,24.880,120.811,112.480,28.248,64.529,80.355,31.115,101.538,129.711,34.348,7.375,116.316,97.632,79.462,13.909,61.458,196.235,116.807,20.879,148.750,114.953,36.867,45.571,65.399,117.365,32.188,142.313,82.956,42.077,131.085,17.957,10.387,84.954,35.788,222.000,150.577,12.319,96.286,115.026,83.031,55.692,135.622,14.990,45.217,137.601,78.299,438.812,150.831,21.101,366.875,14.621,55.866,9.750,80.350,16.722,11.583,77.976,49.833,29.300,84.898,48.010,117.806,120.953,17.806,221.250,110.518,25.060,13.400,64.357,25.418,33.500,121.899,51.874
325,72.769,62.926,29.279,339.062,89.955,22.528,119.643,162.505,48.064,25.188,128.042,105.360,152.333,130.827,21.469,3.290,63.705,99.665,348.615,136.757,107.173,126.857,125.568,100.457,24.615,121.175,89.673,31.538,81.697,41.002,2.778,158.292,41.224,33.941,116.345,92.125,23.333,131.290,130.788,219.583,137.253,22.883,244.108,159.435,20.580,14.500,105.389,80.303,53.484,107.230,17.305,31.048,79.344,25.505,184.812,87.073,19.543,52.886,121.876,36.733,82.973,161.161,56.013,59.742,161.951,66.514,195.846,156.512,23.392,265.048,146.802,15.534,15.137,110.555,37.588,149.081,131.260,109.492,41.167,101.345,17.451,177.000,84.757,21.319,204.500,118.794,14.797,247.364,127.953,24.971,135.622,112.506,28.233,73.529,80.294,31.096,60.385,129.780,34.183,12.000,116.408,97.405,121.385,13.882,61.525,100.118,116.718,21.073,74.750,114.835,36.885,27.500,65.431,117.028,19.062,142.071,82.889,38.308,131.401,17.792,9.677,84.523,34.947,369.429,150.544,12.520,18.857,115.069,82.878,64.923,135.506,15.115,78.435,137.498,77.737,393.625,150.849,21.138,197.375,14.574,55.875,18.625,80.010,16.622,31.250,78.275,48.942,23.667,85.212,47.881,134.516,121.041,17.403,75.500,110.511,24.969,11.500,64.082,26.109,68.562,121.791,51.382
326,41.385,62.627,29.306,366.125,89.902,22.518,68.286,162.406,48.203,24.062,127.698,105.579,115.556,131.100,21.424,4.710,64.677,99.130,297.385,136.799,107.193,106.571,125.711,100.481,58.000,120.672,89.648,37.038,81.696,40.981,9.944,158.085,40.801,9.882,116.540,92.273,25.444,130.984,130.808,248.500,137.163,22.920,227.784,159.537,20.415,65.750,105.349,80.586,48.581,107.174,16.955,62.238,79.513,25.533,270.250,87.095,19.535,57.943,121.909,36.291,82.324,160.919,55.948,20.258,162.016,66.225,208.154,156.456,23.434,217.048,146.614,15.643,19.137,110.600,38.146,236.541,131.316,109.441,21.944,101.438,17.342,244.375,84.749,21.349,52.750,118.525,14.749,296.091,128.092,24.980,99.568,112.151,28.110,108.647,80.549,31.239,76.846,129.738,34.334,6.375,115.919,97.531,72.615,13.970,61.311,74.941,116.700,20.560,148.000,114.830,36.855,35.786,65.349,116.654,14.062,141.836,82.131,37.077,131.418,17.921,20.258,84.763,35.475,335.571,150.541,12.454,34.571,115.346,83.299,70.538,135.544,15.070,60.000,137.447,78.009,376.312,150.820,20.870,233.625,14.756,55.705,11.875,80.809,16.539,14.833,78.104,49.138,21.933,85.011,47.324,150.194,121.089,17.595,153.000,110.578,25.038,8.000,64.778,25.761,23.625,121.771,51.777
327,39.077,62.760,29.590,297.875,89.907,22.602,58.071,162.363,47.629,20.750,127.874,105.774,186.889,130.679,21.546,5.484,64.219,99.133,260.231,136.603,107.124,48.857,125.470,100.494,19.385,121.193,88.956,27.615,81.924,40.914,9.167,158.691,40.729,8.765,116.309,91.736,9.833,130.579,130.499,325.167,137.267,22.919,211.568,159.541,20.218,58.625,105.121,80.678,45.290,107.116,17.290,28.286,79.206,25.508,290.500,87.137,19.461,40.029,121.591,36.650,81.243,160.987,55.994,63.097,161.906,66.582,160.000,156.476,23.505,237.143,146.599,15.670,24.353,110.534,38.014,190.108,131.445,109.199,19.500,101.798,17.436,183.250,84.804,21.261,110.250,118.683,14.833,311.136,128.126,24.858,111.892,112.368,28.237,89.353,80.267,31.155,67.077,129.790,33.997,8.500,116.405,97.805,68.846,13.606,61.215,172.471,116.689,21.082,213.500,114.794,36.930,26.714,65.248,116.858,16.000,142.082,83.333,73.462,131.255,17.722,1.677,85.000,34.851,235.857,150.539,12.486,6.000,115.143,82.991,38.077,135.519,15.120,65.217,137.442,78.096,489.125,150.837,21.142,303.750,14.719,55.790,31.500,79.875,16.168,20.500,78.241,49.464,24.233,85.316,47.861,66.452,121.071,17.323,208.000,110.480,25.003,9.000,64.945,25.947,34.312,121.429,51.473
328,99.077,63.062,29.344,376.312,89.941,22.510,49.857,162.367,48.184,9.688,127.783,105.861,166.167,130.925,21.421,4.774,63.705,99.351,222.385,136.815,107.104,115.714,125.675,100.460,53.308,120.888,88.863,36.462,81.751,40.886,319.667,158.159,41.030,15.706,116.422,91.474,14.889,131.396,131.105,323.250,137.179,22.904,260.216,159.492,20.401,11.750,105.717,80.135,80.839,107.298,17.279,39.762,79.164,25.748,266.438,87.183,19.623,54.314,121.861,36.409,52.432,161.138,55.902,64.194,162.192,66.573,199.615,156.426,23.659,341.619,146.655,15.681,12.588,110.952,38.293,150.486,131.311,109.484,28.500,101.176,17.377,205.250,84.964,21.351,108.000,118.783,14.846,246.136,128.024,24.979,117.189,112.551,28.408,78.000,80.239,31.078,79.538,129.969,34.187,9.500,115.785,98.115,101.692,13.859,61.530,204.471,116.684,20.984,46.250,114.991,36.908,19.714,65.244,116.490,11.438,142.582,82.710,44.923,131.258,17.245,6.065,84.739,35.053,357.571,150.512,12.553,44.857,115.121,83.325,46.385,135.787,14.875,88.783,137.360,78.051,315.750,150.789,21.088,267.875,14.723,55.784,27.125,80.661,16.364,22.083,78.249,49.140,31.533,85.186,47.511,103.161,120.913,17.694,217.750,110.486,24.993,14.000,64.318,26.073,30.938,121.904,51.368
329,59.308,63.046,29.374,352.750,89.939,22.604,75.929,162.355,48.235,54.375,128.364,105.420,110.944,130.916,21.478,17.355,64.371,99.489,252.231,136.611,107.252,66.857,125.418,100.451,29.308,121.046,89.242,25.423,81.689,41.108,137.667,157.880,40.920,4.647,116.637,92.013,24.556,131.285,131.216,199.250,137.260,22.975,244.270,159.475,20.407,16.875,105.670,80.192,29.548,107.158,17.465,51.095,79.507,25.648,257.812,87.130,19.580,48.714,121.711,36.507,97.676,161.000,55.696,41.548,162.040,66.831,242.692,156.273,23.514,257.905,146.674,15.509,7.765,110.748,38.155,156.216,131.276,109.732,51.000,101.995,17.243,227.375,84.867,21.462,167.000,118.932,14.836,93.045,128.160,24.674,152.486,112.105,28.253,77.000,80.098,31.025,111.692,129.988,34.374,14.750,116.003,97.886,128.615,13.691,61.250,117.412,116.763,21.001,96.000,114.788,36.530,46.929,65.659,117.049,19.062,142.081,82.842,87.615,131.100,17.570,15.419,84.422,35.479,429.571,150.498,12.524,8.714,114.886,83.006,24.846,135.789,15.106,72.783,137.509,78.284,426.500,150.858,21.013,339.875,14.710,55.860,4.500,80.755,16.482,42.417,77.912,49.203,22.900,84.994,47.877,194.645,121.034,17.453,142.250,110.451,25.134,23.500,64.413,25.323,28.562,121.721,51.716
330,40.308,63.087,29.339,325.125,89.837,22.461,73.500,162.552,47.759,15.938,128.142,105.171,132.722,130.949,21.439,1.032,64.887,98.696,247.385,136.655,107.223,54.857,125.614,100.323,56.692,121.134,89.220,25.500,82.021,41.233,228.889,158.033,41.003,23.882,116.290,91.701,29.833,131.211,130.439,285.583,137.168,22.912,230.486,159.531,20.279,15.250,105.349,80.135,45.419,107.271,17.191,29.667,78.847,25.894,255.062,87.267,19.579,59.543,121.823,36.722,82.270,161.049,55.671,35.032,161.932,66.248,218.538,156.424,23.704,285.429,146.834,15.640,9.843,110.650,37.953,178.162,131.503,109.286,30.500,101.559,17.089,271.500,84.932,21.423,53.500,118.792,15.023,29.409,128.491,24.829,99.838,112.366,28.308,75.000,80.200,30.692,104.769,129.908,34.260,14.750,116.310,97.403,81.692,13.852,61.284,154.824,116.627,20.813,87.000,114.877,36.732,39.143,65.287,116.937,28.875,142.405,82.516,27.692,131.344,18.094,6.323,84.801,34.970,211.571,150.507,12.510,19.857,115.138,83.309,49.000,135.625,15.148,55.130,137.437,78.225,411.500,150.828,21.148,384.000,14.747,55.717,18.500,80.430,16.231,27.167,78.233,49.364,26.167,85.011,47.742,112.000,120.947,17.599,135.750,110.390,25.054,6.600,64.494,26.505,59.062,121.721,51.604
331,81.231,62.854,29.587,319.812,89.920,22.579,78.143,162.391,47.901,63.750,128.299,105.574,98.556,130.894,21.168,3.355,63.848,99.665,263.846,136.614,107.133,46.714,125.548,100.416,24.538,120.938,89.278,19.654,82.015,40.992,147.056,158.201,40.989,24.176,116.566,92.038,6.056,130.984,130.366,248.083,137.258,22.883,270.054,159.581,20.060,45.875,105.737,80.424,60.065,107.274,17.145,47.619,79.314,26.105,211.562,87.027,19.547,36.800,121.848,36.544,87.514,161.035,55.765,51.806,162.053,66.244,227.154,156.367,23.765,258.286,146.787,15.576,10.314,111.021,37.983,166.270,131.300,109.452,8.556,101.946,17.477,195.750,84.985,21.446,130.500,118.716,14.957,26.273,128.557,25.284,85.351,112.363,28.235,95.235,80.269,31.286,55.231,129.950,34.328,0.000,NaN,NaN,59.615,13.730,61.331,122.824,116.616,21.071,134.750,114.852,36.817,28.857,65.450,116.247,5.625,142.194,82.439,50.385,131.445,17.818,6.387,84.494,35.598,326.571,150.470,12.339,42.286,115.074,83.609,104.000,135.665,15.092,78.000,137.550,78.034,338.875,150.807,21.019,247.625,14.765,55.714,38.875,80.318,15.966,22.917,77.851,49.523,20.533,85.519,47.706,120.774,121.009,17.514,158.000,110.419,24.984,6.400,64.325,24.955,62.812,121.868,51.841
332,103.846,62.709,29.501,378.375,89.893,22.545,75.500,162.548,48.070,15.312,127.956,105.245,105.167,130.909,21.234,20.516,64.494,99.043,251.769,136.710,107.167,42.357,125.531,100.386,43.615,121.075,89.196,22.423,81.715,41.054,127.667,157.939,41.027,13.471,116.429,92.031,23.333,131.072,130.724,154.000,137.269,22.920,302.541,159.389,20.347,37.750,105.308,80.470,55.935,107.065,17.038,44.905,79.467,25.764,299.750,87.268,19.529,53.914,121.962,36.706,92.973,161.172,55.746,64.774,161.949,66.619,172.077,156.511,23.595,347.429,146.793,15.695,11.098,110.372,37.505,170.865,131.363,109.184,20.167,101.014,17.385,233.875,84.814,21.283,57.750,118.649,14.846,25.682,128.247,25.018,91.297,112.211,28.311,51.294,80.001,30.924,83.077,130.012,34.244,4.000,116.405,97.185,124.692,13.923,61.544,158.824,116.590,21.074,149.500,114.969,37.051,42.571,65.381,116.974,8.000,141.917,83.533,61.615,131.380,17.563,12.581,85.093,35.541,302.143,150.436,12.508,22.857,115.186,83.154,37.000,135.346,14.987,90.348,137.472,78.590,316.625,150.788,21.037,337.750,14.662,55.841,18.562,80.227,16.083,40.333,78.047,49.421,19.767,85.251,47.497,156.000,121.087,17.519,159.750,110.410,25.060,23.900,64.421,26.048,31.062,121.653,51.017
333,32.846,62.959,29.318,316.125,89.979,22.644,44.429,162.379,47.777,18.875,128.029,105.331,130.833,131.005,21.502,2.968,64.325,99.355,248.308,136.636,107.130,61.286,125.556,100.548,25.692,120.590,89.238,36.462,81.955,41.100,15.667,158.402,41.221,11.353,116.440,92.622,20.556,130.825,130.696,181.583,137.282,22.805,242.432,159.555,20.378,48.750,105.817,80.682,59.613,107.100,17.141,39.286,79.306,25.867,234.125,87.249,19.540,51.486,121.960,36.723,69.622,161.137,56.070,53.484,161.931,66.202,180.000,156.495,23.607,188.190,146.768,15.679,21.216,110.729,38.338,142.216,131.273,109.585,5.667,101.920,17.925,89.500,85.082,21.432,228.750,118.819,14.873,29.273,127.964,25.045,96.486,112.089,28.346,61.882,80.177,30.971,78.308,129.861,34.245,7.125,116.160,97.832,89.769,13.998,61.496,137.882,116.726,20.776,278.500,114.925,36.802,23.286,65.481,116.895,8.125,141.892,82.594,54.923,131.348,17.703,7.935,84.538,35.119,377.143,150.514,12.563,75.143,114.936,82.977,89.769,135.661,14.954,76.957,137.423,78.246,432.125,150.810,21.116,229.500,14.770,55.896,24.062,80.679,16.219,45.167,78.049,49.666,18.867,84.976,47.603,96.903,121.067,17.620,166.500,110.415,24.969,11.400,64.178,25.409,25.250,121.911,51.824
334,29.462,62.786,29.350,325.875,89.940,22.541,55.929,162.258,48.127,34.875,127.706,105.213,101.778,130.484,21.363,15.677,64.322,99.039,198.692,136.560,107.201,47.929,125.946,100.421,14.769,121.129,89.246,28.462,81.095,41.056,8.444,158.106,41.002,6.000,116.138,92.483,30.444,131.064,130.662,297.583,137.236,22.942,330.270,159.502,20.250,67.875,105.479,80.617,53.419,106.898,17.146,59.190,79.402,26.007,251.688,87.197,19.510,55.857,121.951,36.533,43.892,161.098,55.951,8.774,162.141,66.614,199.692,156.537,23.764,217.048,146.788,15.721,23.686,110.712,37.788,153.514,131.318,109.445,16.500,101.879,17.493,114.500,84.847,21.372,136.750,118.770,14.884,46.273,128.228,25.024,122.649,112.518,28.400,75.588,80.000,30.962,126.769,129.800,33.936,0.375,116.715,97.805,99.769,13.784,61.316,98.824,116.776,21.171,151.000,114.972,36.854,53.000,65.512,117.282,13.250,142.359,82.548,91.154,131.168,17.590,21.548,85.099,35.223,188.429,150.544,12.301,45.286,115.131,82.917,34.923,135.466,14.819,35.652,137.553,77.796,439.312,150.799,21.149,304.250,14.663,55.817,20.562,79.799,16.514,36.917,78.044,49.102,17.633,85.093,47.450,118.387,121.132,17.586,177.500,110.493,25.219,13.300,64.504,26.134,44.500,121.734,51.426
335,87.462,62.783,29.116,351.250,89.908,22.486,48.857,162.384,47.923,42.375,128.301,105.316,101.556,130.887,21.553,21.226,64.136,99.475,220.000,136.620,107.042,101.071,125.533,100.340,32.923,120.832,89.173,28.577,81.821,41.159,8.333,157.488,41.075,12.647,116.339,92.277,24.222,131.418,130.703,276.417,137.341,22.870,301.189,159.500,20.418,38.500,105.641,80.695,72.710,107.162,17.093,85.571,79.194,25.791,235.125,87.242,19.665,57.229,121.605,36.437,111.676,161.164,56.140,76.645,162.278,66.478,213.462,156.480,23.605,326.286,146.753,15.681,10.118,110.878,37.801,164.595,131.373,109.567,56.667,101.267,17.602,154.250,84.961,21.260,64.500,118.397,14.774,29.091,128.034,25.242,110.108,112.298,28.256,100.235,80.183,31.034,107.154,129.514,34.182,38.625,116.560,97.742,121.385,13.946,61.454,120.235,116.637,20.907,66.750,114.994,37.050,41.286,65.426,117.169,22.812,142.301,83.011,53.154,131.068,18.158,8.710,84.622,35.066,389.000,150.552,12.490,59.857,115.359,83.213,30.615,135.672,14.880,81.739,137.403,78.533,297.188,150.778,21.037,303.125,14.775,55.826,45.500,80.308,16.134,36.500,78.002,49.129,25.033,84.802,47.963,154.839,121.074,17.470,142.250,110.492,25.071,38.500,64.259,26.141,59.250,121.886,51.426
336,101.308,62.924,29.281,296.688,90.095,22.509,47.714,162.505,48.113,27.125,128.235,105.080,77.000,130.912,21.221,10.194,64.523,99.180,246.000,136.603,107.106,100.286,125.460,100.398,16.923,120.815,89.448,25.385,81.729,41.285,2.722,158.249,41.176,8.588,116.377,92.102,10.278,130.886,130.823,201.917,137.163,22.908,225.297,159.554,20.089,45.750,105.716,80.755,100.452,107.174,17.178,83.714,79.426,25.778,208.062,87.177,19.528,43.971,121.769,36.309,82.919,161.073,55.954,74.065,161.976,66.324,244.769,156.461,23.437,273.619,146.738,15.726,13.686,111.195,38.006,145.405,131.390,109.495,1.944,101.109,16.992,230.750,84.770,21.361,135.500,118.911,14.755,23.636,128.093,25.413,128.811,112.352,28.322,89.412,80.449,30.925,109.923,129.901,34.187,8.875,115.837,97.443,75.769,13.977,61.196,86.000,116.640,21.137,55.500,114.847,37.030,28.786,65.540,116.923,23.000,142.247,83.074,70.692,131.434,17.765,8.581,85.062,35.621,310.714,150.528,12.295,38.286,115.178,83.182,44.615,135.505,15.045,28.435,137.479,78.108,359.125,150.787,21.121,234.375,14.718,55.859,15.562,80.683,16.346,39.500,78.058,48.886,16.800,85.122,47.737,139.935,121.036,17.215,208.250,110.534,25.250,23.100,64.685,25.566,40.312,121.590,51.529
337,55.077,62.815,29.428,306.062,89.893,22.494,79.929,162.466,47.911,84.438,127.842,105.172,131.111,130.935,21.394,1.161,64.170,99.045,211.000,136.596,107.116,48.643,125.504,100.279,58.231,120.871,89.120,27.885,81.908,41.266,4.722,157.325,41.130,18.588,116.413,91.775,9.500,131.528,130.498,263.500,136.990,23.006,192.432,159.504,20.307,48.250,105.693,80.488,56.194,107.140,17.312,78.143,79.223,25.738,273.688,87.201,19.562,41.286,121.898,36.465,68.108,161.110,55.808,23.355,162.061,66.218,192.769,156.503,23.606,275.333,146.743,15.674,22.627,110.717,38.465,144.973,131.373,109.482,17.167,101.381,17.539,274.625,84.882,21.375,98.000,118.936,14.708,17.545,128.210,25.077,99.459,112.201,28.468,119.235,80.292,30.990,59.308,129.754,34.041,5.375,115.475,97.531,103.000,13.964,61.442,191.882,116.725,21.017,63.250,114.989,36.731,65.571,65.374,116.899,28.750,142.239,82.898,75.923,131.261,17.770,19.613,84.594,35.038,363.857,150.537,12.337,25.714,115.150,83.493,79.231,135.584,14.938,55.826,137.603,78.309,316.312,150.767,21.083,306.375,14.749,55.829,11.750,80.016,16.247,12.333,78.017,49.663,15.500,85.223,48.241,122.194,120.935,17.732,112.750,110.451,25.126,105.600,64.552,25.455,31.938,121.642,51.545
338,84.385,63.061,29.203,371.438,89.939,22.636,61.357,162.387,47.771,29.938,127.974,105.639,96.222,130.999,21.545,0.645,64.480,99.200,310.000,136.621,107.144,39.786,125.301,100.188,9.231,120.866,89.091,31.615,81.749,41.045,7.944,158.006,40.550,12.647,116.424,91.644,40.611,131.020,130.448,250.917,137.196,23.043,247.514,159.587,20.356,12.875,105.540,80.430,79.290,107.001,17.506,77.381,79.131,25.622,241.188,87.204,19.569,28.943,121.465,36.964,39.027,161.231,56.091,19.613,161.776,66.409,202.692,156.394,23.641,313.429,146.761,15.707,5.804,110.247,37.770,155.514,131.359,109.528,8.389,101.252,17.554,199.375,84.881,21.328,203.500,118.689,14.808,18.909,128.469,24.893,106.541,112.460,28.405,75.118,80.376,31.135,56.462,129.931,34.215,8.500,116.565,97.431,99.692,13.851,61.518,175.176,116.746,21.033,66.250,114.967,36.871,18.643,65.566,116.548,10.250,142.360,82.074,91.154,131.377,17.614,13.355,84.632,34.921,417.857,150.545,12.420,23.857,115.028,82.442,54.077,135.568,15.228,58.957,137.273,77.914,319.562,150.841,20.969,318.250,14.646,55.838,20.750,80.009,16.582,16.083,78.082,49.541,13.667,85.478,47.797,117.677,121.112,17.407,219.000,110.556,25.017,379.600,64.492,25.770,42.438,121.628,51.916
339,77.308,62.594,29.752,360.250,89.883,22.452,61.357,162.605,48.391,53.188,128.254,105.442,81.833,130.993,21.381,1.226,64.325,98.115,297.231,136.651,107.048,31.929,125.412,100.371,18.615,121.035,89.294,36.000,81.973,40.927,15.500,158.082,41.169,29.353,116.553,91.864,14.556,130.625,130.750,248.750,137.238,22.955,211.784,159.555,20.348,44.000,105.428,80.539,75.226,107.007,17.352,39.524,79.030,25.771,290.062,87.039,19.465,51.200,121.961,36.726,51.081,161.166,55.599,39.097,162.014,66.402,263.077,156.483,23.492,273.714,146.802,15.736,18.627,110.833,37.962,158.703,131.478,109.468,30.556,101.678,17.376,199.250,84.905,21.332,197.000,118.555,14.787,6.318,128.408,24.826,95.027,112.253,28.451,108.706,80.221,31.044,86.077,129.915,34.137,16.750,115.829,97.409,52.154,14.045,61.419,187.647,116.631,20.852,23.000,114.643,37.075,49.357,65.541,116.650,10.750,142.135,83.269,30.538,131.170,17.785,2.387,84.802,36.065,505.286,150.530,12.459,32.000,115.153,82.925,72.846,135.527,14.934,60.087,137.477,77.702,318.562,150.812,21.139,253.250,14.772,55.769,9.062,80.620,16.572,28.583,78.214,49.134,17.933,85.395,47.100,115.613,121.000,17.674,31.750,110.522,24.872,56.600,64.536,25.887,37.812,121.642,51.524
340,80.615,62.799,29.545,343.125,89.969,22.559,85.214,162.512,47.891,7.062,128.009,104.971,126.944,130.800,21.471,16.710,64.017,98.727,321.923,136.681,107.174,86.643,125.793,100.436,10.308,121.416,89.211,16.154,81.846,41.017,19.667,158.583,40.820,26.294,116.302,91.898,24.333,131.160,130.903,179.417,137.182,22.930,253.243,159.541,20.238,48.250,105.537,80.395,877.484,107.121,17.309,39.190,79.197,25.517,222.125,87.130,19.554,68.829,121.900,36.490,67.622,161.091,56.282,36.968,161.938,66.728,224.077,156.389,23.542,309.524,146.774,15.730,15.490,110.743,38.382,132.378,131.419,109.303,22.722,101.005,17.411,199.875,84.807,21.501,88.750,118.501,14.759,17.136,128.116,24.903,125.459,112.331,28.177,159.294,80.178,31.087,67.462,130.151,34.248,8.500,116.633,97.468,31.231,13.971,61.424,185.765,116.721,20.893,191.750,114.830,36.781,33.643,65.227,117.130,10.125,141.995,82.688,50.308,131.358,18.163,3.226,84.971,35.111,308.429,150.558,12.417,19.857,115.225,82.854,27.077,135.729,14.944,104.522,137.567,77.553,336.000,150.788,21.064,277.500,14.778,55.799,16.062,80.485,16.160,39.417,78.223,49.607,31.833,85.172,47.925,105.742,120.876,17.392,218.250,110.511,24.902,20.700,64.530,25.764,54.000,121.631,51.408
341,71.923,62.930,29.719,295.062,89.854,22.639,59.143,162.614,47.537,39.438,128.047,105.521,77.556,130.895,21.675,1.677,64.707,98.604,298.846,136.657,107.195,43.857,125.375,100.288,54.231,121.102,89.457,24.923,81.715,40.915,6.333,157.572,40.988,16.000,116.630,92.148,17.611,130.885,130.675,212.750,137.135,22.979,210.595,159.448,20.221,45.500,105.584,80.645,348.710,107.110,17.328,52.143,79.140,25.786,200.500,87.237,19.622,42.686,122.145,36.926,54.000,160.854,56.152,46.581,161.905,66.020,191.462,156.331,23.520,283.810,146.669,15.628,27.294,111.251,38.080,112.811,131.297,109.762,66.889,101.655,17.534,271.750,84.816,21.332,124.000,118.676,14.843,9.409,128.167,24.844,81.622,112.376,28.426,130.235,80.232,31.110,78.615,130.007,34.188,0.000,NaN,NaN,107.769,13.918,61.300,197.647,116.766,20.716,27.500,114.677,37.028,12.357,65.484,117.068,16.625,142.037,83.155,30.923,131.413,17.985,9.484,84.852,36.003,394.286,150.477,12.475,56.143,115.062,83.203,51.308,135.660,14.995,52.348,137.550,77.858,389.312,150.830,21.278,279.000,14.613,55.838,23.375,80.189,16.104,33.833,78.089,49.548,26.633,85.231,47.259,133.871,121.137,17.717,144.750,110.551,24.935,15.700,64.246,25.348,34.938,121.631,51.587
