 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52,Mean53,XM53,YM53
159,127.812,56.248,83.926,354.700,73.462,101.915,329.538,31.187,78.165,146.647,34.383,91.395,193.308,124.774,87.001,35.875,16.132,77.706,42.846,22.171,80.523,496.438,41.932,91.960,96.462,39.495,51.061,72.700,62.968,123.552,728.750,43.506,96.053,424.000,50.623,90.635,3.714,81.629,105.754,71.900,84.932,103.564,338.571,77.625,94.253,118.054,125.420,109.095,266.588,46.960,87.717,303.846,53.900,118.121,227.769,59.819,119.502,22.857,76.925,127.418,188.129,25.177,77.013,226.952,76.256,111.153,81.400,34.571,106.292,29.000,42.099,61.379,87.875,71.670,93.817,77.385,86.544,128.785,42.000,12.610,93.978,60.323,55.368,111.160,12.387,27.603,108.011,0.824,69.905,130.665,101.417,62.336,85.580,26.811,97.103,123.571,298.125,43.366,127.172,42.923,32.211,59.424,41.714,75.805,132.830,151.786,65.317,126.882,29.750,66.575,114.909,117.000,21.975,71.897,308.286,35.740,75.628,51.318,27.995,98.876,129.125,117.860,80.771,2.516,30.217,113.369,310.688,66.040,119.696,142.143,81.306,131.192,47.647,55.645,126.880,278.692,50.492,122.667,129.000,118.400,62.212,119.000,61.986,112.731,405.750,69.841,125.026,37.077,34.280,96.802,103.871,73.124,119.247,3.548,68.795,102.438,254.235,83.233,125.263
160,150.188,56.428,83.966,308.400,73.483,101.971,318.462,31.145,78.114,563.941,34.505,91.368,162.615,124.636,86.976,28.625,15.680,77.506,20.385,22.325,80.695,2103.938,41.807,91.934,119.538,39.628,50.923,14.600,63.236,123.832,409.875,43.415,96.115,234.129,50.496,90.672,33.238,81.363,105.650,28.100,84.991,103.336,256.857,77.747,94.160,84.324,125.624,108.909,244.235,46.948,87.655,318.692,53.891,118.165,249.000,59.904,119.515,40.714,76.993,127.846,202.516,25.146,76.967,139.905,76.362,111.190,45.500,34.911,106.646,48.188,42.415,61.481,118.750,71.501,93.753,153.769,86.471,128.867,55.226,12.011,93.696,88.323,55.474,111.205,17.226,27.766,108.733,5.765,70.718,130.934,43.167,61.992,85.493,6.919,97.185,122.605,1980.625,43.215,127.135,25.308,32.288,59.268,17.905,75.830,132.551,223.500,65.364,126.760,32.167,66.530,114.813,123.250,21.934,71.986,287.810,35.734,75.550,58.455,28.142,99.084,212.500,117.848,80.807,7.419,30.333,113.947,265.750,65.915,119.810,229.857,81.269,131.100,50.118,55.572,126.783,318.692,50.405,122.841,57.900,118.526,61.967,173.700,61.989,112.920,341.875,69.887,125.011,77.692,34.236,96.614,80.258,72.718,119.246,0.000,NaN,NaN,245.529,83.301,125.453
161,152.625,56.447,84.013,194.900,73.417,102.003,329.385,31.119,78.037,440.588,34.403,91.473,137.846,124.821,86.882,23.375,15.720,77.735,60.308,22.434,80.375,1859.750,41.826,91.932,119.692,39.394,51.149,939.800,62.944,123.626,1106.250,43.557,96.134,338.903,50.740,90.692,1.524,81.181,105.342,35.500,84.685,102.901,198.143,77.633,94.085,91.405,125.538,108.798,222.706,46.996,87.742,297.500,53.921,118.166,201.846,59.675,119.527,3.571,77.035,126.635,267.935,25.268,77.018,117.714,76.124,111.187,43.900,34.746,106.414,26.562,42.174,61.488,58.625,71.803,93.486,82.000,86.536,128.859,78.774,12.353,93.971,100.581,55.703,111.129,37.871,27.663,108.443,3.353,70.574,130.573,51.417,62.540,85.538,7.243,96.586,124.037,1382.125,43.208,127.109,26.923,31.993,59.517,9.238,75.316,132.624,159.714,65.514,126.969,19.167,66.341,114.440,98.750,21.777,71.949,407.905,35.864,75.407,69.545,28.216,98.876,91.750,117.839,80.699,0.065,29.295,113.925,276.312,66.157,119.671,230.000,81.402,131.190,14.941,55.912,126.518,332.231,50.444,122.721,45.500,118.384,62.637,147.100,62.112,112.936,383.250,69.952,124.923,61.615,34.096,96.416,75.290,73.079,119.167,1.871,69.467,102.904,325.412,83.236,125.327
162,139.625,56.502,84.204,244.000,73.546,101.968,314.462,31.251,77.989,263.412,34.506,91.491,254.231,124.936,86.832,55.188,15.831,77.854,32.692,22.296,80.285,930.375,41.823,91.890,130.923,39.485,51.026,951.200,62.902,123.610,372.250,43.572,96.139,312.645,50.664,90.631,38.476,81.255,105.685,48.700,84.945,103.179,160.857,77.715,94.270,89.027,125.662,108.932,318.824,47.000,87.384,223.192,53.980,118.181,229.538,59.960,119.435,85.571,76.921,127.639,228.387,25.300,77.073,116.857,76.557,111.149,7.100,35.141,106.057,24.812,42.198,61.541,113.625,71.670,93.653,90.923,86.549,128.666,42.581,11.983,93.584,88.903,55.818,111.278,41.484,27.838,108.510,0.647,70.525,131.285,23.417,62.163,85.739,18.378,97.046,123.050,1082.875,43.237,127.113,35.154,31.750,59.565,10.381,75.778,132.912,229.429,65.377,127.007,50.583,66.774,114.708,147.250,21.950,71.971,299.619,35.877,75.480,77.682,28.148,98.828,216.125,117.920,80.785,0.903,30.225,113.925,258.875,66.028,119.682,201.857,81.258,131.078,42.941,55.614,126.299,292.385,50.441,122.624,110.200,118.380,62.301,131.600,62.077,112.816,374.250,69.874,125.003,65.615,34.458,96.590,94.258,73.115,119.314,3.161,68.355,102.765,230.000,83.280,125.340
163,163.375,56.419,84.057,357.000,73.521,101.960,383.538,31.247,78.091,125.588,34.430,91.301,246.615,124.779,86.839,56.500,16.132,77.369,40.385,22.760,80.604,488.312,41.738,91.877,148.923,39.507,50.994,771.900,62.956,123.615,167.000,43.583,96.180,245.097,50.619,90.722,43.619,81.156,105.355,94.900,84.952,103.252,218.143,77.641,94.102,31.676,125.711,108.877,148.235,46.921,87.739,299.308,53.861,118.070,250.385,59.950,119.618,28.714,77.107,126.786,276.065,25.285,77.015,99.810,76.577,111.052,38.300,34.801,106.393,45.312,41.827,61.317,121.750,71.727,93.568,94.231,86.444,128.719,68.129,12.211,93.616,136.000,55.892,111.109,41.742,27.883,108.596,18.294,70.756,131.224,59.083,62.537,85.316,14.216,97.435,123.583,829.125,43.221,127.060,17.077,32.442,59.425,42.095,75.799,132.740,175.643,65.344,126.990,45.833,66.831,114.857,72.500,22.102,71.905,265.048,35.753,75.574,110.045,28.058,98.730,177.500,117.674,80.703,6.839,29.807,113.948,296.312,65.954,119.631,229.286,81.250,131.048,42.941,55.476,126.649,264.692,50.435,122.733,130.900,118.407,62.304,132.600,62.045,112.790,445.250,69.939,125.009,75.154,34.433,96.597,95.677,73.020,119.062,12.581,69.392,102.778,210.941,83.270,125.316
164,138.562,56.370,84.048,297.100,73.538,102.000,315.231,31.093,78.067,74.882,34.404,91.354,193.846,124.758,86.982,78.688,15.927,77.796,59.615,22.056,80.331,273.062,41.884,91.905,160.692,39.669,50.905,403.700,62.974,123.660,67.375,43.572,96.095,294.065,50.736,90.654,10.095,80.717,105.710,52.000,84.834,103.306,274.000,77.758,94.294,43.622,125.621,108.977,125.176,46.955,87.804,352.423,53.964,118.169,181.000,59.940,119.514,19.000,76.758,127.222,210.839,25.509,77.049,58.000,76.251,110.970,51.600,34.697,106.591,1063.000,42.190,61.593,146.750,71.725,93.879,74.231,86.432,128.824,47.484,12.287,93.643,68.903,55.895,111.098,29.355,27.431,108.483,6.706,70.623,130.967,44.333,62.848,85.635,10.324,97.149,123.358,613.500,43.258,127.132,173.846,32.055,59.522,22.476,75.664,132.886,191.357,65.537,126.786,18.833,66.542,114.236,163.000,21.923,71.896,291.143,35.858,75.420,86.273,27.959,98.896,197.750,117.806,80.825,15.935,29.788,113.712,257.750,66.014,119.624,165.429,81.393,131.339,39.647,55.709,126.327,391.077,50.383,122.657,34.000,118.415,62.449,175.000,61.863,112.746,400.375,69.839,124.835,38.615,34.624,96.454,58.903,73.363,119.252,2.323,68.699,102.972,266.118,83.213,125.439
165,127.875,56.284,84.048,298.400,73.474,101.990,380.615,31.231,78.156,105.471,34.277,91.319,239.846,124.712,86.740,54.250,15.678,77.444,33.308,22.308,80.577,277.750,41.792,91.979,173.308,39.465,50.843,446.100,62.906,123.531,137.625,43.715,96.124,232.387,50.533,90.678,68.286,81.089,105.388,30.900,85.092,103.815,168.286,77.632,94.123,20.432,125.543,109.218,236.118,46.951,87.523,303.500,53.858,118.147,316.154,59.952,119.517,9.429,76.974,127.448,168.774,25.450,76.985,110.476,76.481,111.175,25.200,34.561,106.414,725.625,42.190,61.517,281.750,71.659,93.855,95.615,86.625,128.702,62.194,12.411,93.696,51.419,55.715,111.117,31.613,27.311,108.341,24.294,70.825,131.115,49.583,62.376,85.323,10.919,96.850,123.075,288.625,43.234,127.136,1059.538,31.958,59.330,26.190,75.504,132.948,187.786,65.326,127.001,26.667,66.303,114.239,72.750,21.987,72.022,304.381,35.834,75.506,65.545,28.060,98.786,133.125,117.925,80.762,16.710,30.109,114.120,220.438,66.177,119.612,88.286,81.358,130.914,24.176,55.400,126.623,305.923,50.462,122.738,75.800,118.459,62.380,209.900,61.862,112.951,492.750,69.900,124.969,37.769,34.278,96.433,55.806,72.728,119.228,1.484,68.665,102.765,425.765,83.234,125.463
166,105.500,56.512,84.036,238.200,73.462,101.955,333.846,30.986,78.210,99.059,34.365,91.257,294.692,124.692,86.874,49.750,15.754,77.859,52.462,22.384,80.778,262.938,41.829,91.952,106.077,39.559,50.966,299.700,63.040,123.630,56.000,43.500,96.049,316.968,50.596,90.672,20.952,81.292,105.201,56.100,85.005,103.147,213.143,77.658,94.311,56.054,125.142,108.987,146.706,46.959,87.444,299.538,53.807,118.145,282.308,59.888,119.575,16.857,76.848,127.355,194.129,25.362,76.905,42.286,76.395,111.152,8.100,34.829,106.229,402.562,42.063,61.588,296.500,71.598,93.796,43.000,86.615,128.544,68.065,12.528,93.637,77.355,55.619,111.214,55.290,27.872,108.455,50.235,70.096,131.263,93.667,62.330,85.598,7.838,96.441,123.903,162.375,43.177,127.045,735.923,31.958,59.397,36.762,75.765,132.676,155.643,65.310,126.851,28.750,66.377,114.812,93.750,22.120,71.912,351.524,35.825,75.516,80.727,28.055,99.017,102.750,117.617,80.718,9.032,30.017,114.120,162.312,65.966,119.792,128.143,81.330,131.042,56.353,55.682,126.404,360.231,50.355,122.755,106.100,118.408,62.594,165.200,61.810,112.742,465.375,69.966,124.864,68.154,34.305,96.533,103.935,72.963,119.215,6.645,68.665,101.835,196.824,83.318,125.368
167,101.125,56.549,84.054,258.400,73.445,101.910,391.923,31.140,78.103,73.471,34.416,91.560,435.154,124.754,86.820,37.500,15.698,77.097,28.385,22.295,80.568,254.812,41.897,91.913,125.077,39.624,50.899,128.500,62.943,123.647,88.125,43.776,95.931,337.290,50.517,90.723,32.762,80.815,105.090,85.500,84.850,103.471,329.857,77.633,94.147,48.000,125.589,109.149,181.412,47.023,87.725,246.692,53.892,118.127,236.077,59.876,119.597,33.143,76.883,127.556,247.935,25.303,77.074,68.667,76.547,111.160,34.100,34.993,106.472,370.625,42.121,61.549,206.875,71.696,93.724,80.692,86.158,128.704,100.903,12.317,93.756,100.774,55.644,110.838,41.290,27.854,108.493,6.235,70.519,131.133,89.250,62.097,85.586,7.514,97.187,123.129,116.125,43.161,127.157,388.769,31.904,59.334,22.095,76.021,132.951,154.357,65.506,126.949,13.250,66.450,115.062,24.500,22.165,71.948,226.190,35.793,75.517,99.136,28.172,98.887,232.875,117.871,80.737,6.387,29.730,113.696,191.938,66.127,119.566,144.857,81.288,130.981,9.706,55.482,127.187,318.385,50.434,122.744,44.600,118.517,62.183,204.100,62.014,112.843,416.625,69.821,125.005,48.385,34.845,96.443,60.516,73.113,119.229,4.774,69.595,102.145,247.882,83.309,125.459
168,115.562,56.614,84.026,278.300,73.443,101.978,320.154,31.112,78.044,95.882,34.322,91.415,224.077,124.748,86.814,80.875,15.870,77.604,28.538,22.106,80.433,266.438,41.795,91.845,207.846,39.461,50.965,45.400,62.823,123.345,96.625,43.570,95.871,246.581,50.696,90.693,32.000,81.178,105.453,68.700,85.098,103.171,217.714,77.535,94.091,31.622,125.516,108.952,191.176,46.893,87.690,327.115,53.869,118.127,199.538,59.935,119.543,5.714,76.849,127.263,183.161,25.331,77.005,45.810,76.291,111.245,19.900,34.520,106.529,316.562,42.224,61.531,102.375,71.690,93.656,126.615,86.401,128.746,46.968,12.467,93.645,100.387,55.437,111.087,63.548,27.159,108.310,9.353,70.556,131.139,53.667,62.206,85.702,17.946,96.966,123.870,111.500,43.262,126.963,161.385,31.990,59.230,43.524,75.841,133.079,221.929,65.433,126.790,26.083,66.397,114.439,199.500,22.036,72.062,287.048,35.836,75.546,77.182,27.915,98.982,239.875,117.754,80.640,12.258,29.860,113.736,234.250,66.085,119.727,117.714,81.310,130.914,11.059,55.475,127.263,236.077,50.196,122.705,19.000,118.608,62.348,157.200,61.985,112.750,447.375,69.923,124.991,75.000,34.307,96.695,104.581,73.136,119.190,2.903,69.251,102.111,347.765,83.190,125.499
169,148.875,56.396,84.051,240.300,73.498,101.977,297.692,31.143,78.251,138.235,34.376,91.378,181.692,124.761,86.882,62.375,15.961,77.318,35.462,22.022,80.509,215.875,41.861,91.953,176.154,39.598,50.872,47.000,62.749,123.794,86.125,43.228,95.966,277.355,50.621,90.634,4.381,80.863,105.737,55.100,84.939,103.104,211.286,77.688,94.210,60.811,125.460,109.058,245.529,47.016,87.776,313.308,53.926,118.046,220.769,59.914,119.501,4.429,77.035,128.185,231.226,25.405,76.989,66.190,76.730,111.014,20.600,35.159,106.515,368.062,42.170,61.518,125.375,71.659,93.554,85.692,86.545,128.734,80.839,12.419,93.749,95.484,55.626,111.171,11.032,27.121,108.408,3.765,70.603,131.130,76.333,62.633,85.610,18.378,96.895,123.344,40.750,43.183,127.205,87.462,32.104,59.541,1.524,76.415,133.145,223.500,65.459,126.918,42.750,66.720,114.686,57.750,22.475,71.957,304.952,35.829,75.507,87.364,28.113,98.715,189.625,117.722,80.714,14.774,30.201,114.064,297.875,66.042,119.680,169.143,81.343,131.046,48.529,55.593,126.324,332.385,50.431,122.689,109.700,118.571,62.267,240.800,61.971,112.904,410.000,70.016,124.977,69.692,34.100,96.460,96.258,72.861,119.122,3.032,68.975,103.260,213.412,83.228,125.270
170,181.438,56.426,84.211,276.100,73.472,102.104,338.923,31.170,78.092,124.882,34.452,91.551,154.462,124.775,86.888,46.062,16.210,77.819,33.615,22.417,80.318,249.938,41.799,91.873,161.769,39.411,50.964,37.900,63.092,123.589,75.375,43.707,96.082,329.226,50.771,90.626,22.476,81.069,105.270,63.200,84.860,103.455,242.714,77.642,94.214,56.865,125.478,109.130,191.765,47.007,87.648,315.538,54.067,118.064,273.462,59.993,119.455,20.286,76.806,127.476,234.839,25.140,76.905,100.476,76.340,111.082,26.300,34.853,106.121,362.000,42.210,61.551,115.625,71.577,93.648,83.000,86.284,128.722,50.774,12.342,93.625,106.968,55.672,111.177,18.323,27.509,107.961,1.765,70.360,131.006,35.500,62.001,85.357,19.135,96.777,123.120,38.625,43.448,126.794,11.538,31.878,59.423,17.333,75.746,132.786,155.643,65.267,127.026,28.833,66.880,114.647,39.500,22.285,71.912,371.810,35.858,75.463,77.136,27.842,99.020,93.125,117.879,80.712,18.065,29.810,113.952,310.688,66.082,119.682,153.714,81.231,130.960,49.000,55.271,127.116,324.615,50.426,122.653,83.100,118.316,62.315,202.500,61.967,112.755,432.375,69.891,125.041,60.385,34.506,96.748,107.677,73.182,119.137,9.290,68.443,102.765,259.647,83.193,125.319
171,186.250,56.444,84.112,288.400,73.364,101.985,375.385,31.195,78.190,134.588,34.369,91.437,106.846,124.632,86.982,54.812,15.789,77.480,82.846,22.315,80.601,287.000,41.714,91.933,142.231,39.515,51.089,55.600,62.790,123.747,66.375,43.748,96.066,338.000,50.642,90.570,15.524,80.839,105.525,46.000,84.714,103.516,249.714,77.717,94.170,41.189,125.312,108.933,2380.412,46.950,87.627,301.192,53.937,118.098,273.769,59.913,119.635,11.571,76.951,127.848,242.323,25.381,77.079,97.048,76.365,111.089,30.800,34.317,106.164,235.562,42.110,61.755,81.875,71.590,93.646,109.538,86.496,128.831,137.871,12.247,93.850,80.968,55.689,111.121,22.452,27.354,108.583,9.824,70.714,131.170,49.083,62.719,85.292,9.730,96.970,124.322,90.000,43.141,126.875,25.846,31.684,59.701,15.524,75.386,132.995,199.000,65.241,126.895,51.333,66.599,114.605,101.250,21.964,72.016,335.048,35.823,75.461,54.045,28.017,98.878,136.500,117.667,80.967,8.065,29.506,113.667,324.938,66.152,119.727,233.286,81.333,130.993,31.235,55.559,126.616,318.231,50.380,122.694,60.000,118.561,62.725,186.000,62.082,112.701,440.750,69.951,124.933,66.385,34.604,96.410,45.742,72.981,119.127,4.065,68.665,103.695,180.118,83.183,125.135
172,153.625,56.365,84.071,215.600,73.429,101.995,412.846,31.158,78.100,105.235,34.583,91.226,67.846,124.745,86.892,61.438,15.992,77.620,46.385,22.522,80.591,323.062,41.851,91.835,126.000,39.435,51.062,55.000,62.910,123.514,80.625,43.552,96.013,293.806,50.555,90.658,35.238,81.217,105.852,37.000,84.676,103.478,857.714,77.633,94.285,62.865,125.522,109.166,2351.765,46.963,87.660,258.538,53.963,118.199,287.462,59.845,119.410,43.000,76.954,127.460,247.484,25.348,76.883,87.524,76.591,111.188,34.800,34.815,106.159,91.375,41.825,61.503,91.250,71.378,93.797,105.692,86.420,128.779,53.806,12.480,93.762,81.677,55.613,111.005,12.065,27.035,108.358,9.118,70.265,130.665,52.083,62.805,85.540,112.324,96.788,123.425,112.250,43.467,127.187,24.231,32.569,59.676,7.333,75.529,132.746,180.714,65.433,126.882,51.750,66.645,114.708,165.750,21.738,71.765,312.095,35.852,75.574,69.318,28.101,98.759,200.500,117.913,80.604,30.323,29.582,113.873,319.500,66.083,119.683,212.571,81.464,131.141,19.000,55.514,126.438,365.231,50.327,122.693,78.100,118.426,62.532,176.900,62.129,112.791,419.125,69.796,124.923,80.846,34.327,96.530,92.903,73.053,119.159,4.323,69.438,103.279,244.000,83.248,125.642
173,206.500,56.618,83.997,334.900,73.460,102.022,281.846,31.129,78.209,88.647,34.591,91.267,165.154,124.891,86.787,52.938,16.013,77.256,43.000,22.481,80.612,270.875,41.931,91.929,114.231,39.534,51.055,63.400,63.055,123.557,386.375,43.646,96.144,220.258,50.714,90.678,31.619,81.211,105.429,32.500,84.893,103.458,2623.572,77.635,94.236,1211.135,125.444,108.806,1388.235,46.962,87.620,347.808,53.870,118.026,244.308,59.990,119.381,12.429,76.960,127.711,195.871,25.142,77.031,109.714,76.379,111.194,15.600,34.833,106.370,43.125,41.842,61.649,83.375,71.627,93.893,92.846,86.575,128.741,69.290,12.222,93.738,65.677,56.072,110.985,24.258,27.504,108.399,3.412,71.220,131.536,94.500,62.488,85.523,635.568,96.843,123.589,105.500,43.325,127.208,29.846,32.093,59.721,29.714,75.889,132.976,281.643,65.471,126.837,391.583,66.616,114.389,50.000,21.943,71.781,239.714,35.840,75.510,53.136,27.874,98.493,110.500,117.859,80.692,6.774,29.345,114.374,230.938,65.935,119.719,166.000,81.414,131.197,50.412,55.510,126.729,274.538,50.422,122.719,77.300,118.401,62.230,178.200,62.029,112.781,560.250,69.920,124.922,67.154,34.259,96.389,74.387,72.730,119.039,9.871,69.030,102.706,236.000,83.219,125.599
174,109.750,56.417,84.232,269.200,73.448,102.049,370.923,31.194,78.142,84.765,34.386,91.507,150.385,124.857,86.751,28.688,16.160,77.551,67.692,22.358,80.377,282.625,41.851,91.873,59.154,39.596,51.184,82.700,63.092,124.047,282.250,43.563,96.159,323.806,50.709,90.696,37.238,81.027,105.660,41.100,84.842,103.657,1891.714,77.685,94.285,1240.054,125.443,108.868,625.765,46.958,87.622,356.308,53.901,118.025,189.077,60.002,119.410,16.857,77.053,127.384,231.677,25.359,77.033,72.571,76.643,111.029,42.700,34.921,106.113,50.312,41.998,61.594,49.375,71.909,93.697,115.692,86.493,128.793,79.806,12.265,93.799,147.355,55.652,111.127,26.194,27.166,108.267,10.765,70.606,131.241,57.000,62.283,85.662,358.216,96.828,123.453,106.125,43.338,127.139,21.385,32.209,59.439,41.714,75.928,132.509,292.929,65.431,126.820,215.917,66.667,114.575,55.000,21.844,71.776,337.048,35.741,75.385,80.591,27.969,98.698,229.625,117.876,80.701,15.613,29.782,113.620,197.938,66.097,119.627,236.143,81.462,131.032,37.765,55.594,126.410,331.385,50.306,122.802,82.300,118.283,62.469,237.500,61.988,112.751,362.000,69.904,124.901,92.385,34.226,96.346,96.387,73.333,119.178,7.742,69.419,102.987,217.647,83.215,125.423
175,183.750,56.492,84.170,308.200,73.498,101.974,310.462,31.193,78.147,83.000,34.352,91.547,148.000,124.930,86.746,50.500,16.043,77.548,102.308,22.245,80.618,207.125,42.069,91.834,146.538,39.629,51.246,42.700,62.912,123.850,194.000,43.435,96.065,219.290,50.609,90.585,41.333,81.065,105.469,104.100,84.950,103.292,1386.429,77.657,94.205,952.757,125.411,108.894,256.118,46.996,87.508,286.115,53.908,118.047,267.615,59.869,119.536,29.857,76.835,127.328,233.226,25.429,77.062,69.048,76.556,111.206,31.900,35.003,106.470,19.625,41.771,61.364,113.125,71.591,93.725,106.923,86.485,128.747,57.613,11.994,93.791,132.129,55.755,111.028,24.194,27.502,108.228,14.353,70.641,131.115,89.250,62.348,85.572,264.432,96.875,123.529,94.375,43.419,127.120,33.846,32.000,59.734,34.667,75.683,133.060,231.786,65.394,127.125,172.833,66.635,114.424,69.000,21.944,71.969,301.619,35.784,75.474,89.136,27.823,98.686,214.125,117.759,80.838,11.226,29.719,113.888,225.688,66.021,119.667,88.429,81.350,131.327,28.176,55.737,126.508,422.615,50.291,122.795,70.000,118.381,62.407,197.400,62.024,112.706,441.500,69.899,124.960,82.077,34.150,96.373,85.742,73.197,119.222,8.968,69.492,103.253,259.882,83.162,125.449
176,111.688,56.497,84.225,238.800,73.444,101.897,322.077,31.203,78.103,91.824,34.524,91.426,131.000,124.744,87.033,40.188,15.919,77.696,40.538,22.494,80.567,210.562,41.909,91.809,143.077,39.698,51.127,65.000,63.157,123.551,125.000,43.390,95.979,309.097,50.701,90.768,10.667,81.466,105.328,40.700,84.856,103.548,1323.857,77.673,94.241,667.459,125.377,108.841,286.353,47.006,87.693,265.923,53.925,118.066,238.846,59.881,119.524,58.571,77.084,127.743,211.097,25.212,76.973,60.667,76.201,111.158,39.000,34.491,106.347,9.062,42.011,60.917,126.250,71.462,93.709,149.462,86.502,128.635,50.645,12.000,93.640,75.226,55.759,110.984,11.613,27.158,108.621,0.824,70.791,131.506,25.833,62.449,85.257,153.676,96.767,123.602,116.125,43.298,127.319,27.692,32.048,59.566,37.143,75.614,132.612,218.143,65.311,126.875,73.167,66.658,114.194,63.250,21.833,72.046,320.476,35.771,75.497,67.409,28.005,98.822,224.750,117.866,80.878,13.935,29.911,113.912,155.000,65.998,119.688,210.286,81.309,131.077,39.941,55.602,126.536,322.615,50.280,122.640,86.800,118.411,62.254,151.100,62.118,112.946,489.000,69.900,124.922,83.538,34.251,96.501,42.000,72.586,119.116,0.065,68.975,102.455,313.765,83.229,125.498
177,174.375,56.667,84.049,247.600,73.338,101.983,351.077,31.078,78.135,109.941,34.362,91.217,117.154,124.755,86.814,95.438,15.819,77.546,43.769,22.518,80.467,280.938,41.810,91.996,77.769,39.374,50.973,75.100,63.071,123.551,230.750,43.566,96.086,230.258,50.620,90.644,15.714,80.789,105.501,77.000,85.104,103.327,1166.143,77.680,94.187,719.189,125.543,108.967,196.235,47.002,87.567,337.346,53.904,118.033,261.385,59.947,119.627,26.571,76.997,127.520,280.581,25.222,77.177,20.000,76.275,111.126,44.600,34.683,106.514,52.062,41.809,61.273,86.125,71.531,93.792,92.231,86.458,128.713,105.355,12.297,93.669,74.710,55.793,111.047,42.000,27.314,108.068,11.765,70.525,131.285,82.750,62.282,85.784,69.297,96.868,123.463,120.500,43.183,126.925,3.462,32.002,59.647,52.476,76.011,132.859,220.571,65.420,126.752,94.833,66.627,114.534,76.500,22.012,72.041,333.429,35.793,75.541,60.955,28.009,98.743,292.250,117.818,80.761,11.806,29.971,114.260,218.375,66.057,119.644,158.857,81.298,131.103,33.000,55.922,126.730,348.154,50.430,122.798,86.900,118.589,62.357,193.500,61.783,112.781,529.250,69.878,124.971,71.385,34.400,96.542,83.484,72.884,119.228,2.452,68.828,103.507,251.294,83.171,125.442
178,172.312,56.667,84.142,344.600,73.504,101.889,398.615,31.141,78.075,86.471,34.454,91.493,131.000,124.772,86.796,76.500,15.714,77.378,68.615,22.344,80.666,184.375,41.852,91.882,103.462,39.658,51.053,81.000,62.933,123.562,69.375,43.568,96.098,304.452,50.667,90.620,14.857,81.063,105.499,69.900,85.018,103.679,1474.714,77.659,94.232,519.568,125.501,108.882,195.529,47.019,87.610,310.192,54.010,118.081,262.154,59.809,119.544,36.000,77.003,127.208,281.935,25.355,77.001,90.286,76.365,111.144,62.600,34.720,106.376,63.438,42.111,61.542,84.250,71.693,93.926,88.385,86.534,128.676,75.419,12.444,93.989,98.774,55.568,111.077,17.935,27.351,108.615,12.353,70.445,131.656,55.333,62.293,85.493,31.405,97.099,123.734,118.875,43.308,127.221,15.462,31.883,59.359,53.048,75.666,132.757,195.714,65.440,126.842,31.833,66.502,114.568,89.000,22.052,71.939,325.810,35.714,75.426,90.773,27.785,99.070,184.750,117.824,80.767,34.194,29.779,113.810,252.375,66.034,119.618,220.000,81.404,131.259,56.000,55.823,126.482,455.846,50.363,122.722,64.800,118.571,62.760,213.300,61.992,112.878,407.875,69.936,124.995,52.615,34.588,96.615,59.806,72.983,119.179,7.806,68.865,103.047,248.353,83.253,125.468
