 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52,Mean53,XM53,YM53,Mean54,XM54,YM54,Mean55,XM55,YM55
193,82.636,118.619,136.720,51.273,118.417,84.272,84.769,121.866,86.719,101.765,185.658,100.214,66.973,130.994,118.925,44.882,108.012,113.031,108.643,127.152,112.002,85.083,114.036,106.028,85.600,111.501,103.023,33.500,101.730,124.534,53.062,80.484,97.237,924.500,73.518,104.162,136.438,169.886,104.844,70.091,161.100,99.951,113.955,119.640,80.808,39.077,121.511,113.965,149.583,80.721,117.452,94.000,77.648,101.264,205.176,131.588,94.572,93.056,107.069,100.852,28.500,109.656,96.910,219.556,117.608,111.517,65.490,95.491,101.127,54.562,84.783,96.822,286.385,76.606,116.312,69.200,167.900,108.450,266.000,126.438,89.375,99.529,186.667,107.759,72.875,75.353,112.064,180.500,176.233,106.240,101.625,84.005,115.531,113.000,167.848,98.652,65.692,113.172,123.579,140.538,83.419,106.748,11.938,96.575,121.956,145.226,114.287,77.138,68.357,102.716,114.509,33.286,110.302,142.739,56.625,115.496,140.998,42.353,123.070,94.436,44.000,97.495,95.486,2.118,181.195,111.135,26.143,88.132,111.138,67.294,92.210,92.529,208.400,139.488,97.925,60.300,100.466,101.948,67.500,117.519,74.594,32.706,120.940,133.623,39.000,86.579,93.278,42.000,88.372,100.127,46.727,77.382,107.612,29.412,149.537,74.588,55.892,135.271,89.624,56.917,119.601,123.746,13.545,119.965,129.047
194,39.000,118.366,136.710,75.318,118.594,84.073,114.923,122.066,86.651,76.588,185.665,100.256,64.000,130.989,119.062,64.824,107.837,113.320,78.786,127.509,112.008,77.667,113.964,106.248,57.800,111.591,102.697,23.125,101.832,125.171,139.000,80.767,97.412,1958.167,73.547,104.108,287.312,169.770,104.887,67.955,161.102,99.831,135.045,119.758,80.799,77.077,121.722,114.389,124.333,80.903,117.581,124.231,77.941,101.270,193.882,131.639,94.597,84.167,107.226,100.601,12.875,109.850,97.363,61.778,117.443,111.515,41.843,95.791,100.902,76.688,85.004,96.538,224.538,76.546,116.305,49.800,167.580,108.339,334.308,126.395,89.426,74.176,186.481,108.016,106.312,75.524,112.324,136.000,176.238,106.250,135.625,84.063,115.382,96.227,167.827,98.497,39.462,112.843,123.572,93.769,83.650,106.431,14.875,97.094,122.266,139.806,114.356,76.975,47.500,102.805,114.164,56.357,110.435,142.594,41.500,115.659,141.241,32.353,123.016,94.742,24.500,97.660,95.717,21.059,180.159,110.953,29.714,88.596,111.110,115.176,92.033,92.581,164.700,139.189,97.949,28.400,100.156,102.680,142.438,117.422,74.744,33.588,120.766,133.214,110.125,86.410,93.543,49.455,88.421,99.904,27.636,77.372,107.307,6.941,149.186,74.788,34.108,135.373,89.692,13.583,119.885,124.423,21.773,119.821,129.076
195,33.500,118.648,136.780,101.409,118.454,84.319,50.462,122.030,86.675,75.882,185.540,100.488,67.730,131.055,119.071,66.235,108.014,113.138,122.429,127.403,112.072,55.917,113.930,105.896,20.100,111.646,103.215,13.500,101.684,125.018,85.312,80.656,97.505,1402.444,73.555,104.152,924.938,169.829,104.696,128.318,161.136,99.599,126.318,119.619,80.742,52.077,121.729,114.146,200.667,80.776,117.447,75.692,77.703,101.018,253.353,131.625,94.527,91.833,107.152,100.709,39.875,109.863,97.195,63.944,117.492,111.948,76.157,95.681,101.200,52.125,84.823,96.675,142.462,76.556,116.529,67.800,167.553,108.455,303.692,126.481,89.426,94.471,186.508,107.852,74.062,75.212,112.284,109.125,176.155,106.330,120.375,83.992,115.633,88.409,167.864,98.253,18.000,113.709,123.650,81.769,83.418,106.496,62.500,96.725,122.299,142.452,114.219,77.055,36.286,102.685,113.767,90.429,110.362,142.606,30.250,116.018,140.785,32.647,123.077,94.422,36.167,97.386,95.460,26.353,180.772,111.271,122.857,88.369,111.305,71.529,91.832,92.615,188.100,139.335,97.922,63.200,100.390,102.029,95.562,117.268,74.530,44.294,120.957,133.579,55.125,86.649,93.421,6.727,88.388,100.201,20.909,77.407,107.547,9.922,149.990,74.496,56.270,135.441,89.481,38.167,119.506,123.686,13.955,120.448,129.510
196,40.273,118.081,136.882,78.182,118.466,83.959,77.769,122.264,86.834,58.235,185.199,100.119,118.216,130.989,118.858,45.706,108.135,113.364,46.000,127.364,111.805,46.417,113.946,106.294,82.500,111.486,102.903,29.688,101.823,124.335,37.625,80.539,97.123,675.500,73.616,104.156,493.125,169.770,104.849,1509.909,161.104,99.845,96.773,119.670,80.880,40.769,121.325,113.700,139.000,80.836,117.431,67.538,77.882,101.094,218.529,131.659,94.529,118.222,107.136,100.581,16.000,109.587,96.873,86.389,117.592,111.675,65.686,95.746,101.430,81.562,85.159,96.725,197.462,76.639,116.376,46.800,167.954,108.406,342.462,126.507,89.478,213.529,186.540,107.804,59.750,75.173,112.244,77.188,176.304,106.331,130.375,83.990,115.512,135.545,167.926,98.390,52.000,113.237,123.700,71.923,83.529,106.845,43.125,96.263,121.985,109.290,114.239,76.826,52.714,102.617,114.291,59.643,110.134,142.538,41.125,116.184,141.105,38.824,122.742,94.514,19.611,97.246,95.495,20.059,180.670,111.082,10.571,88.107,111.097,83.235,91.977,92.355,170.700,139.557,97.913,29.900,100.404,102.357,111.125,117.435,75.001,31.235,120.733,133.371,53.625,86.553,93.571,56.000,88.504,100.047,23.091,77.633,107.403,11.961,149.683,74.750,49.243,135.410,89.791,19.667,119.860,123.859,33.364,119.980,128.909
197,35.636,118.468,136.822,71.227,118.238,84.104,89.308,122.269,86.499,61.843,185.641,100.234,73.027,130.729,118.816,29.706,107.995,113.462,62.857,127.360,111.985,42.083,114.108,106.498,56.200,111.658,102.778,30.375,101.802,124.388,548.562,80.536,97.346,197.556,73.435,104.229,226.438,169.839,104.834,810.273,161.026,99.929,100.000,119.593,80.727,68.615,121.641,114.518,127.167,80.747,117.276,52.077,78.014,100.795,239.294,131.640,94.524,62.167,107.242,100.584,11.375,109.718,97.086,69.611,117.725,111.719,87.569,95.563,100.741,43.000,84.951,96.413,293.000,76.420,116.408,57.400,167.977,108.365,250.538,126.282,89.340,104.059,186.623,107.729,74.250,75.343,112.214,138.875,176.107,106.133,52.375,83.913,115.667,94.909,167.846,98.426,55.077,113.138,123.478,87.538,83.399,106.661,5.688,96.793,122.356,144.968,114.336,77.048,61.786,102.726,114.125,73.929,110.358,142.624,33.875,116.085,141.007,38.588,122.878,94.547,36.111,97.305,95.490,30.412,180.456,111.463,41.429,88.512,111.035,64.647,92.050,92.916,188.100,139.402,97.969,29.300,100.329,102.524,103.812,117.510,74.724,39.588,121.023,133.493,61.750,86.441,93.648,33.455,88.670,99.761,36.545,77.459,107.403,7.843,149.406,74.831,77.243,135.501,89.643,22.500,119.743,124.201,44.955,120.158,129.187
198,60.000,118.509,136.892,65.091,118.604,84.273,93.000,121.899,86.692,80.275,185.440,100.393,40.486,130.937,118.621,37.353,108.346,113.016,95.214,127.613,111.898,32.083,113.968,106.139,111.700,111.641,103.090,51.812,101.816,124.810,985.812,80.553,97.318,154.111,73.592,104.134,196.688,169.917,104.627,113.636,161.018,100.005,96.182,119.949,80.997,75.154,121.814,114.257,202.583,80.713,117.472,104.231,77.774,100.749,189.647,131.619,94.670,73.389,107.164,100.734,26.875,109.976,97.220,49.778,117.498,111.763,51.176,95.466,100.967,28.188,84.549,96.922,234.462,76.644,116.432,46.700,168.217,108.552,291.846,126.462,89.453,142.059,186.332,107.991,102.250,75.232,112.240,137.875,176.198,106.273,196.375,84.074,115.659,107.955,167.877,98.496,18.077,113.103,123.600,104.231,83.448,106.654,20.875,96.464,122.256,103.742,114.171,76.760,36.071,102.704,114.040,28.071,110.421,142.523,70.875,115.758,141.204,40.118,123.015,94.415,38.722,97.407,95.739,30.706,180.163,111.246,27.143,88.084,111.101,41.294,91.755,92.601,220.500,139.398,97.889,96.700,100.658,102.345,105.312,117.240,74.678,47.471,120.574,133.359,19.375,86.525,93.335,44.364,88.472,99.882,90.182,77.488,107.594,23.608,149.544,74.658,78.324,135.553,89.654,46.583,119.496,124.176,21.818,120.236,129.339
199,42.227,118.151,136.697,58.818,118.455,84.107,66.308,122.172,86.825,87.725,185.721,99.899,60.216,130.931,118.808,63.588,108.013,112.996,63.357,127.421,111.973,70.833,114.094,106.317,60.000,111.358,103.068,51.125,101.647,124.732,710.750,80.668,97.313,201.778,73.612,104.092,131.500,169.896,104.674,63.364,161.205,100.108,104.273,119.573,80.738,42.385,121.524,113.718,140.000,80.817,117.359,102.462,77.838,100.803,214.647,131.692,94.503,52.222,107.197,100.895,46.375,109.777,97.299,81.056,117.337,111.783,54.000,95.604,100.945,79.125,84.911,96.654,215.000,76.612,116.418,38.700,167.907,108.698,200.846,126.558,89.529,98.471,186.583,107.656,67.688,75.450,112.104,138.875,176.213,105.946,50.875,84.064,115.282,97.773,167.828,98.198,53.231,113.336,123.585,95.692,83.374,106.775,40.375,96.936,122.176,142.710,114.196,76.894,58.357,102.603,114.059,48.286,110.149,142.703,29.625,115.374,140.840,29.588,123.266,94.757,39.278,97.249,95.383,38.824,180.191,111.351,15.714,87.986,111.301,31.941,91.772,92.872,171.400,139.523,98.025,53.300,100.287,102.391,83.688,117.446,74.654,42.176,120.771,133.284,54.625,86.627,93.640,34.182,88.337,100.059,59.455,77.382,107.424,18.471,149.737,74.352,116.757,135.212,89.587,26.917,120.033,123.820,23.727,120.105,129.084
200,37.591,118.625,136.809,50.318,118.497,84.230,71.692,122.225,86.806,99.137,185.277,100.395,93.027,130.997,118.934,37.471,107.805,112.902,57.643,127.581,112.045,36.833,113.823,106.284,53.700,111.418,102.936,45.125,101.848,124.202,781.688,80.493,97.334,165.500,73.588,104.278,192.438,169.872,104.753,66.182,161.071,100.047,98.045,119.856,80.807,55.846,121.721,114.263,157.583,80.793,117.421,68.077,77.911,100.812,244.118,131.595,94.553,46.500,106.968,100.830,16.125,109.664,97.108,74.000,117.411,111.722,95.922,95.852,100.998,195.875,85.005,96.535,209.769,76.483,116.401,25.600,167.970,108.586,239.308,126.406,89.437,95.353,186.669,107.796,80.312,75.251,112.342,96.938,176.195,106.250,144.500,84.005,115.601,73.909,167.927,98.190,24.000,113.236,123.152,72.769,83.526,106.702,31.812,96.650,122.043,136.452,114.172,76.897,28.857,102.599,113.783,55.571,110.125,142.573,26.250,115.437,141.257,20.706,122.958,94.627,50.833,97.332,95.681,33.706,180.435,111.137,58.714,88.705,111.121,70.824,92.076,92.386,129.900,139.421,97.823,61.200,100.436,102.188,148.438,117.406,74.640,68.000,120.836,133.376,146.375,86.534,93.628,19.636,88.560,99.665,56.545,77.327,107.711,23.412,150.096,74.466,65.459,135.274,89.546,44.417,119.672,124.173,41.136,119.987,129.284
201,56.682,118.457,136.790,64.909,118.493,84.012,88.692,122.172,86.721,82.745,185.564,100.308,86.865,130.991,118.910,44.000,107.916,113.115,54.429,127.254,111.967,21.500,113.748,106.373,43.000,111.395,103.100,42.750,101.777,124.454,499.000,80.495,97.398,248.389,73.516,104.255,128.625,169.908,104.769,58.909,161.215,99.939,97.182,119.771,80.792,181.231,121.639,113.930,166.500,80.603,117.404,37.231,77.926,100.917,250.412,131.630,94.461,78.111,107.306,100.488,22.125,110.128,97.495,81.056,117.492,111.565,77.922,95.405,101.068,115.812,84.775,96.868,284.692,76.667,116.390,45.500,167.710,108.690,241.385,126.383,89.458,53.529,186.365,108.078,81.000,75.489,112.336,161.250,176.176,106.141,107.375,84.018,115.670,94.318,167.878,98.218,25.385,113.288,123.605,185.000,83.724,106.500,14.812,97.171,122.394,120.710,114.250,76.777,57.571,102.524,114.121,48.000,110.173,142.414,45.875,116.016,141.049,76.765,123.082,94.234,23.278,97.472,95.258,51.706,180.053,111.473,110.571,88.517,111.057,64.000,92.061,92.578,208.500,139.409,97.850,46.500,100.390,102.150,93.500,117.290,74.719,41.000,121.081,133.552,114.000,86.615,93.631,44.727,88.505,99.925,13.455,77.211,107.842,13.255,149.463,74.597,57.189,135.261,89.685,24.833,119.615,123.870,17.273,119.543,128.748
202,33.182,118.762,136.800,57.045,118.656,84.055,76.769,121.980,86.788,94.275,185.572,100.280,85.405,130.897,118.887,63.176,107.967,113.177,109.643,127.448,112.043,85.000,114.175,106.282,104.200,111.513,102.894,29.125,101.849,123.987,139.812,80.623,97.320,172.389,73.502,104.203,222.625,169.893,104.856,37.818,161.025,99.962,113.318,119.509,80.748,153.615,121.772,114.218,143.000,80.518,117.493,28.923,78.163,100.790,262.235,131.549,94.588,1149.944,107.248,100.797,23.750,110.050,97.345,91.944,117.688,111.395,65.294,95.906,101.009,80.938,84.944,96.898,233.538,76.679,116.416,26.500,167.725,108.339,412.615,126.435,89.456,153.235,186.392,107.754,103.125,75.378,112.072,122.438,176.127,106.161,157.875,84.029,115.521,89.455,167.754,98.438,19.615,113.425,124.009,52.385,83.382,106.778,54.625,96.460,122.198,81.806,114.187,77.041,31.714,102.637,113.803,39.857,110.410,142.803,20.375,115.707,140.965,44.588,122.978,94.190,55.222,97.191,95.457,17.000,179.811,111.403,34.857,88.716,111.139,33.000,92.310,92.794,203.400,139.351,97.863,26.500,100.242,102.007,137.812,117.588,74.698,26.059,120.791,133.374,32.250,86.542,93.199,45.455,88.831,99.689,17.455,77.080,108.006,15.059,149.705,74.607,41.622,135.455,89.706,30.750,119.940,124.102,18.818,120.152,128.834
203,65.545,118.493,137.034,33.455,118.373,83.971,38.308,122.416,86.765,82.980,185.616,100.132,72.541,131.298,118.880,100.588,107.820,113.259,73.857,127.581,111.945,31.583,113.964,106.267,94.000,111.610,102.819,16.875,101.695,124.641,58.938,80.232,97.146,215.500,73.668,104.197,144.438,169.736,104.829,73.409,161.018,100.106,86.864,119.874,80.668,116.000,121.646,114.083,160.250,80.742,117.566,111.462,77.817,100.774,372.235,131.716,94.532,922.167,107.326,100.796,28.125,109.895,97.181,242.500,117.548,111.680,74.118,95.624,101.070,66.062,85.093,96.741,316.692,76.576,116.427,36.100,168.077,108.448,380.077,126.470,89.399,79.941,186.545,107.727,88.188,75.522,112.361,158.812,176.236,106.181,51.125,84.011,115.492,102.227,167.948,98.303,82.769,113.339,123.787,48.769,83.520,106.864,48.375,96.716,122.308,48.581,114.177,76.781,60.643,102.645,113.635,33.214,110.365,142.778,43.375,115.756,141.119,30.471,123.102,94.220,37.056,97.298,95.396,30.000,180.533,111.209,47.571,88.296,111.220,43.529,91.807,92.596,204.600,139.440,97.894,76.500,100.394,102.370,71.438,117.346,74.929,26.765,120.680,133.533,87.000,86.336,93.791,14.909,88.135,100.179,21.636,77.556,107.910,13.490,149.609,74.450,68.162,135.350,89.587,38.667,119.420,124.015,31.227,120.127,128.955
204,42.636,118.593,136.830,61.045,118.678,84.093,47.769,121.847,86.587,87.412,185.491,100.251,40.216,130.668,118.796,82.412,108.014,113.077,83.286,127.658,111.856,14.583,114.162,106.042,1027.700,111.616,102.939,21.750,101.830,124.567,76.000,80.480,97.262,168.278,73.583,104.063,251.500,169.818,104.646,79.682,161.107,99.862,80.318,119.704,80.884,89.538,121.676,114.047,158.917,80.816,117.478,105.538,77.805,101.099,797.000,131.775,94.531,546.889,107.204,100.776,6.000,109.779,97.624,389.722,117.534,111.577,58.706,95.583,101.352,47.375,84.998,96.733,278.077,76.574,116.521,8.200,168.262,108.568,309.000,126.529,89.390,57.118,186.458,107.748,69.812,75.480,112.417,114.875,176.171,106.256,71.375,84.100,115.321,133.273,167.896,98.397,18.077,112.746,123.403,62.385,83.465,106.800,19.375,96.726,122.316,75.871,114.312,76.900,106.857,102.705,113.826,53.786,110.165,142.595,2.750,115.841,141.177,45.647,123.031,94.679,22.722,97.365,95.169,43.059,180.111,111.217,10.000,88.682,111.100,48.882,91.928,92.680,172.800,139.531,97.966,58.000,100.569,102.474,58.125,117.619,74.738,47.000,120.858,133.469,62.125,86.644,93.676,167.455,88.243,99.938,24.364,77.581,107.621,9.961,149.277,74.697,30.270,135.475,89.779,34.417,119.767,123.684,14.682,120.159,129.516
205,21.818,118.770,137.128,68.136,118.396,84.120,66.462,121.946,86.517,96.784,185.522,100.006,77.568,131.056,118.812,43.529,107.513,113.014,64.000,127.595,111.838,36.583,113.941,106.540,575.200,111.613,102.893,61.812,102.161,124.427,83.250,80.600,97.351,222.111,73.551,104.166,187.375,169.935,104.767,60.000,160.949,99.895,100.273,119.670,80.988,62.692,121.815,114.281,233.833,80.770,117.462,65.538,77.827,100.983,514.353,131.611,94.568,358.278,107.229,100.750,10.875,109.585,97.805,189.111,117.547,111.484,63.216,95.560,100.985,60.562,85.139,96.385,241.538,76.677,116.484,38.900,168.129,108.438,235.077,126.464,89.375,112.706,186.442,107.968,102.250,75.332,112.449,137.562,176.178,106.216,105.125,84.148,115.345,103.227,167.724,98.547,47.000,113.132,123.664,40.692,83.627,106.646,38.562,96.587,122.572,102.581,114.263,76.961,114.929,102.663,113.770,75.929,110.065,142.697,106.375,115.609,141.133,21.118,123.354,94.348,50.167,96.928,95.297,29.294,180.299,111.202,67.571,87.935,111.158,40.882,92.378,92.283,296.900,139.364,97.934,46.500,100.331,102.239,85.375,117.509,74.717,41.824,120.803,133.799,80.125,86.468,93.761,59.091,88.639,99.892,56.364,77.195,107.951,10.667,149.558,74.507,66.000,135.557,89.624,24.667,119.648,123.502,24.500,119.928,128.808
