 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23
182,150.222,90.508,137.455,50.000,83.026,120.113,47.308,69.121,89.212,32.500,50.397,50.620,20.000,54.095,55.335,78.000,90.551,130.757,60.667,101.888,124.752,75.500,59.196,64.804,47.400,93.988,130.146,63.000,96.475,91.723,32.778,57.345,74.894,90.444,78.774,123.753,57.667,85.500,77.843,92.471,89.417,90.816,57.000,86.098,134.968,90.800,98.859,125.424,31.333,93.780,125.496,164.750,89.818,107.550,210.364,84.489,97.064,15.250,84.531,68.045,18.692,63.665,94.019,144.000,110.205,118.920,45.818,94.238,107.619
183,212.444,90.352,137.632,48.625,82.715,120.037,129.231,69.159,89.162,46.500,50.433,50.697,40.250,53.683,55.608,102.667,90.560,130.784,141.833,101.536,124.526,41.000,59.231,64.470,60.800,93.921,130.226,85.750,96.568,91.668,31.611,57.352,74.862,89.778,78.665,124.002,61.000,85.773,77.815,111.529,89.452,91.067,105.500,86.070,135.416,116.400,98.905,125.303,72.667,93.543,125.420,202.250,89.815,107.642,208.545,84.541,97.073,38.750,84.695,67.687,40.154,63.434,93.809,356.000,110.205,119.070,126.909,94.121,107.587
184,120.444,90.214,137.512,87.125,82.835,119.902,51.077,69.133,89.309,37.667,50.570,50.578,71.750,53.646,55.353,121.000,90.509,130.870,118.333,101.792,124.652,45.625,59.443,64.437,63.400,94.005,130.600,42.750,96.714,91.672,18.056,57.470,74.743,54.667,78.702,123.877,93.667,85.772,77.761,156.824,89.534,91.048,52.250,86.127,135.088,102.400,98.866,125.403,111.667,93.613,125.533,208.875,89.840,107.607,224.182,84.542,97.142,117.000,84.804,67.703,50.692,63.449,93.867,286.667,110.205,119.014,56.545,94.314,107.655
185,159.778,90.313,137.499,23.875,82.803,119.896,109.154,69.322,89.185,41.000,50.454,50.512,107.750,53.884,55.526,96.167,90.403,130.832,43.500,101.886,124.606,33.375,59.386,64.854,118.200,93.951,130.203,55.750,96.711,91.590,28.833,57.402,75.116,51.778,78.391,123.893,71.167,85.726,77.849,117.647,89.328,90.905,13.250,86.306,135.262,120.000,98.828,125.324,173.000,93.548,125.483,301.125,89.665,107.595,214.909,84.523,97.183,46.250,84.519,67.469,39.538,63.487,93.880,296.000,110.205,119.150,76.000,94.237,107.485
186,89.333,90.269,137.328,27.125,82.955,119.848,63.077,69.545,89.225,77.333,50.605,50.457,52.250,53.717,55.500,134.500,90.658,130.897,93.333,101.710,124.633,87.750,59.362,64.824,102.600,93.890,130.211,39.250,96.603,91.641,41.778,57.254,75.312,66.667,78.612,123.688,66.000,85.717,77.989,148.235,89.541,90.887,28.250,86.247,135.008,41.000,98.785,125.518,120.833,93.633,125.636,242.875,89.748,107.646,145.273,84.472,97.165,50.500,84.739,67.534,53.846,63.396,94.050,189.333,110.205,119.095,75.818,93.975,107.691
187,115.778,90.341,137.458,73.375,82.720,119.919,75.077,69.317,89.188,68.167,50.395,50.659,71.000,53.710,55.504,65.333,90.409,130.818,77.833,101.645,124.598,72.875,59.174,64.766,106.400,93.921,130.174,1.250,96.255,91.853,60.444,57.537,75.155,60.667,78.670,124.003,74.333,85.686,77.969,115.529,89.410,90.831,97.750,85.929,135.072,82.200,98.832,125.450,23.667,93.485,125.635,193.000,89.807,107.587,193.455,84.548,97.182,66.500,84.807,67.711,51.000,63.629,93.825,56.667,110.205,118.458,58.182,94.023,107.815
188,126.222,90.235,137.478,75.125,82.862,119.952,51.769,69.329,89.318,54.833,50.338,50.438,27.250,53.785,55.767,87.833,90.592,130.916,45.167,101.853,124.661,44.500,59.213,64.762,64.000,93.997,130.546,86.500,96.481,91.841,34.611,57.306,75.112,34.000,78.547,123.845,127.000,85.416,77.784,152.824,89.436,91.012,24.750,85.903,135.137,121.600,98.872,125.408,118.167,93.588,125.701,248.125,89.805,107.592,177.091,84.482,97.123,1.000,84.785,68.045,66.846,63.675,94.001,367.667,110.205,119.311,85.818,94.230,107.707
189,128.444,90.353,137.402,19.375,83.125,120.065,47.692,69.449,89.108,63.000,50.295,50.384,77.250,53.863,55.550,71.333,90.676,130.974,93.667,101.613,124.743,44.875,59.153,64.524,56.000,93.983,130.500,84.250,96.657,91.811,61.000,57.355,74.904,74.222,78.762,124.047,50.500,85.695,77.863,104.235,89.491,91.052,66.750,86.005,134.937,68.800,98.916,125.247,99.833,93.527,125.512,287.375,89.751,107.604,270.545,84.495,97.188,32.250,84.905,67.677,42.462,63.588,93.753,226.333,110.205,119.195,62.545,94.094,107.836
190,248.889,90.467,137.324,68.125,82.983,120.037,60.462,69.155,89.288,56.167,50.313,50.624,75.250,53.689,55.517,147.500,90.573,130.900,76.667,101.633,124.459,43.625,59.207,64.314,77.600,94.016,130.242,128.750,96.545,91.707,38.278,57.338,75.117,6.444,78.275,123.845,77.667,85.551,77.661,96.000,89.451,91.095,106.250,85.862,135.182,36.400,98.977,125.235,116.000,93.705,125.536,258.750,89.903,107.607,163.455,84.465,97.327,31.500,84.497,67.519,43.385,63.319,93.828,216.333,110.205,119.055,111.091,94.247,107.597
191,152.889,90.369,137.497,83.000,83.010,119.893,62.615,69.115,88.969,71.167,50.421,50.572,75.000,53.819,55.378,73.000,90.663,130.900,103.500,101.592,124.531,42.750,59.137,64.422,58.200,93.978,130.426,98.250,96.491,92.065,36.333,57.389,74.814,8.444,78.389,123.592,53.833,85.576,77.868,118.000,89.329,90.971,96.500,86.145,135.264,109.400,98.800,125.273,95.000,93.655,125.800,179.625,89.749,107.646,114.909,84.559,97.206,57.750,84.755,67.589,69.231,63.562,93.757,220.000,110.205,119.031,59.091,94.137,107.596
192,175.111,90.328,137.445,68.000,82.715,119.988,60.462,69.366,89.289,26.167,50.343,50.373,47.750,53.644,55.645,116.000,90.347,130.622,65.500,101.942,124.529,16.375,58.996,64.763,34.800,93.787,129.767,33.250,96.395,91.733,44.167,57.108,74.969,17.333,78.867,123.607,52.000,85.680,77.859,151.412,89.362,91.018,98.750,86.159,135.032,146.800,98.874,125.297,75.833,93.667,125.658,250.875,89.760,107.493,251.636,84.420,97.169,44.000,84.838,67.541,66.154,63.519,93.774,232.667,110.205,119.223,90.364,94.175,107.740
193,84.222,90.527,137.486,56.375,82.918,119.949,67.769,69.460,89.258,58.333,50.443,50.353,43.750,53.714,55.301,53.833,90.748,130.834,116.500,101.486,124.621,66.500,59.180,64.673,65.400,93.891,130.240,32.250,96.611,91.612,24.278,57.296,74.752,58.444,78.722,123.946,32.833,85.440,77.888,129.176,89.436,90.943,65.500,86.152,135.236,17.800,98.923,125.423,109.000,93.545,125.485,251.750,89.616,107.570,218.182,84.553,97.155,21.000,84.475,67.735,28.462,63.484,93.683,250.000,110.205,118.858,64.727,94.138,107.870
194,114.000,90.380,137.518,14.250,82.789,119.899,63.692,69.292,89.309,42.167,50.567,50.368,92.000,53.843,55.466,95.333,90.372,130.724,72.667,101.623,124.667,39.375,58.896,64.536,45.200,93.918,130.404,97.250,96.518,91.942,54.389,57.224,75.245,20.667,78.782,124.155,43.167,85.349,77.757,124.471,89.428,90.991,66.000,86.292,135.265,121.600,98.969,125.085,102.500,93.447,125.512,237.625,89.843,107.499,231.636,84.473,97.221,4.000,84.901,67.735,54.769,63.608,93.767,201.667,110.205,119.156,121.636,94.049,107.738
195,166.889,90.396,137.461,27.000,82.885,120.075,24.154,69.363,89.343,85.500,50.518,50.457,55.250,53.687,55.370,67.500,90.365,130.833,131.833,101.405,124.592,79.250,59.089,64.321,61.200,93.888,130.123,103.250,96.598,91.732,50.556,57.486,74.969,20.222,78.776,123.733,95.333,85.685,77.869,106.941,89.443,91.099,126.250,86.039,135.161,109.000,98.881,125.078,127.500,93.598,125.626,221.500,89.630,107.663,210.545,84.503,97.285,28.250,84.758,67.938,86.385,63.604,93.979,227.333,110.205,118.926,106.545,94.070,107.694
196,168.000,90.379,137.382,82.250,82.931,120.023,70.308,69.221,89.336,54.833,50.555,50.602,74.000,53.762,55.321,70.167,90.646,130.827,61.167,101.685,124.646,46.625,59.417,64.546,60.800,93.867,130.169,120.500,96.528,91.747,171.667,57.252,75.024,23.333,78.718,124.096,146.000,85.646,77.752,154.353,89.461,90.942,86.250,86.004,135.240,91.600,98.902,125.334,95.000,93.629,125.450,247.000,89.789,107.568,171.455,84.444,97.247,27.000,84.429,67.680,51.308,63.648,93.751,211.333,110.205,119.025,37.818,94.192,107.934
197,87.111,90.358,137.494,59.875,82.874,119.948,53.615,69.221,89.438,32.167,50.316,50.574,102.000,53.806,55.517,96.000,90.505,130.555,88.167,101.618,124.530,62.500,59.165,64.696,57.600,94.020,130.509,76.750,96.583,91.772,135.556,57.506,74.949,70.444,78.491,123.965,102.667,85.577,77.697,142.235,89.482,90.971,83.500,86.109,135.175,85.800,98.818,125.294,132.167,93.410,125.456,269.750,89.833,107.560,113.818,84.511,97.054,39.500,84.867,67.723,65.769,63.738,93.803,178.000,110.205,119.139,64.182,94.034,107.682
198,184.444,90.413,137.499,47.375,82.828,119.999,102.769,69.321,89.401,31.333,50.489,50.520,88.000,53.766,55.556,172.500,90.511,130.802,79.167,101.654,124.780,67.750,59.098,64.611,76.800,93.936,130.278,104.500,96.462,91.802,203.556,57.378,75.048,65.333,78.395,123.930,144.167,85.508,77.772,153.176,89.473,91.107,60.000,85.959,134.969,131.600,98.845,125.268,142.667,93.492,125.595,223.250,89.805,107.538,90.909,84.534,97.092,11.250,84.599,67.701,87.154,63.503,93.925,200.000,110.205,118.883,101.636,94.123,107.624
199,202.000,90.281,137.359,30.375,82.894,119.983,60.077,69.284,89.098,41.000,50.473,50.531,242.000,53.765,55.379,139.833,90.493,130.832,78.167,101.538,124.630,68.875,59.472,64.473,74.400,93.798,130.414,158.250,96.630,91.835,134.444,57.380,75.121,51.333,78.470,123.731,75.167,85.516,77.946,183.059,89.410,90.929,140.750,86.045,135.256,127.400,98.784,125.125,98.833,93.698,125.750,226.125,89.861,107.608,159.818,84.450,97.180,35.250,84.734,67.542,69.538,63.580,93.904,117.333,110.205,119.233,62.545,94.117,107.877
200,96.000,90.384,137.542,74.875,82.928,119.882,32.923,69.217,89.305,43.000,50.482,50.612,186.750,53.806,55.557,91.667,90.444,130.742,81.333,101.519,124.519,51.875,59.156,64.534,12.800,93.886,130.340,175.750,96.624,91.952,65.389,57.302,74.937,43.111,78.559,123.656,77.500,85.474,77.858,116.824,89.448,90.826,78.250,86.134,135.248,384.200,98.855,125.086,138.833,93.636,125.383,232.375,89.702,107.562,170.182,84.584,97.339,39.250,84.374,67.853,63.462,63.605,93.844,153.000,110.205,118.937,129.091,94.069,107.682
201,181.556,90.429,137.409,53.625,82.949,119.816,55.615,69.277,89.294,43.000,50.475,50.524,143.000,53.703,55.494,102.500,90.443,130.758,147.500,101.557,124.623,38.000,59.097,64.317,53.600,93.949,130.435,76.500,96.567,91.702,53.333,57.406,75.216,51.111,78.600,124.036,86.333,85.743,77.714,134.353,89.413,90.811,110.500,85.951,135.086,434.800,98.854,125.171,141.333,93.721,125.618,179.125,89.763,107.635,165.455,84.379,97.458,18.250,84.611,67.871,79.385,63.499,94.003,297.333,110.205,119.028,69.636,94.106,107.835
202,217.556,90.241,137.547,69.000,82.693,120.028,60.231,68.979,89.431,69.167,50.457,50.383,158.000,53.862,55.422,56.833,90.455,130.851,130.833,101.882,124.661,70.375,59.362,64.328,56.400,93.894,130.054,0.000,NaN,NaN,51.167,57.556,74.754,46.444,78.469,123.947,125.000,85.514,77.743,149.647,89.435,90.975,50.500,85.911,135.158,250.600,98.842,125.233,58.500,93.532,125.305,218.250,89.775,107.552,187.455,84.480,97.181,33.500,84.732,67.726,28.462,63.547,93.840,178.000,110.205,118.973,197.818,94.008,107.599
203,103.778,90.356,137.450,50.875,82.763,119.803,79.000,69.227,89.441,47.500,50.721,50.403,155.750,53.884,55.594,163.500,90.454,130.906,135.167,101.602,124.619,36.375,59.184,64.410,87.400,94.052,130.156,131.750,96.537,91.776,33.778,57.153,75.022,70.444,78.603,123.895,89.333,85.616,77.787,133.294,89.467,91.032,113.000,85.989,135.301,132.200,98.818,125.195,163.333,93.501,125.623,277.125,89.831,107.531,172.727,84.460,97.198,9.500,84.475,68.045,76.846,63.563,93.745,300.667,110.205,118.796,61.818,94.041,107.674
204,218.000,90.400,137.453,50.625,82.915,119.787,53.769,69.302,89.148,27.833,50.416,50.520,44.500,53.870,55.140,84.500,90.383,130.894,81.833,101.677,124.793,104.875,59.191,64.583,57.400,93.816,130.482,79.750,96.603,91.712,36.500,57.143,74.938,65.111,78.719,123.887,41.500,85.864,77.689,151.647,89.415,90.899,171.750,86.186,135.142,44.600,98.834,125.245,66.000,93.726,125.574,258.500,89.864,107.466,147.455,84.422,97.245,45.750,84.602,67.766,55.385,63.643,93.767,186.000,110.205,119.277,65.818,93.861,107.560
205,195.556,90.273,137.524,28.125,83.074,119.984,56.154,69.437,89.290,40.500,50.610,50.580,108.750,53.730,55.428,117.167,90.519,130.892,87.833,101.697,124.655,41.125,59.122,64.528,58.000,93.932,130.331,25.250,96.501,91.820,34.167,57.235,74.943,80.000,78.756,123.883,125.833,85.508,77.977,164.118,89.416,90.928,55.000,85.949,135.192,188.600,98.839,125.329,163.333,93.686,125.529,167.500,89.704,107.556,119.455,84.616,97.141,20.750,84.512,67.623,44.846,63.507,93.933,215.000,110.205,119.123,138.545,94.037,107.782
206,227.333,90.270,137.462,59.750,82.828,120.250,39.385,69.392,89.313,28.000,50.190,50.255,28.500,53.869,55.308,156.500,90.600,130.826,164.000,101.599,124.563,49.750,59.076,64.546,59.400,93.969,130.501,47.000,96.682,91.648,38.833,57.233,74.973,22.444,78.662,123.553,74.167,85.731,77.707,174.588,89.468,90.856,127.000,86.012,135.129,98.200,98.891,125.261,67.333,93.544,125.465,172.375,89.809,107.587,198.727,84.456,97.235,17.250,84.628,67.618,56.000,63.540,93.921,94.000,110.205,118.716,86.727,94.143,107.673
207,573.556,90.425,137.508,33.000,82.993,119.884,47.462,69.253,89.473,58.000,50.624,50.310,32.000,53.933,55.505,95.500,90.449,130.863,49.167,101.789,124.498,85.000,59.205,64.694,75.400,93.979,130.195,96.500,96.644,91.889,51.611,57.321,75.076,58.000,78.576,123.841,62.833,85.563,77.715,146.353,89.383,90.764,93.250,85.791,134.963,133.000,98.884,125.339,86.167,93.801,125.592,333.375,89.722,107.619,142.909,84.488,97.196,18.250,84.704,67.463,54.231,63.443,93.782,198.000,110.205,119.230,46.545,94.081,107.942
208,1144.222,90.311,137.423,48.125,82.840,119.901,63.385,69.435,89.512,15.500,50.298,50.418,84.250,53.615,55.372,76.167,90.469,130.932,64.833,101.590,124.706,45.250,59.270,64.536,102.200,93.922,130.051,48.750,96.543,91.702,49.167,57.448,75.250,49.333,78.553,123.985,108.833,85.419,77.773,145.294,89.397,90.905,61.500,86.046,135.060,139.400,98.876,125.303,88.500,93.551,125.749,207.000,89.806,107.544,126.000,84.441,97.205,26.000,84.943,67.732,49.462,63.486,93.642,220.667,110.205,118.944,72.545,94.087,107.683
209,788.000,90.407,137.531,63.375,82.709,119.995,96.000,69.243,89.392,51.333,50.567,50.547,23.500,53.785,55.787,82.167,90.407,130.791,64.333,101.437,124.627,40.500,59.342,64.569,106.000,93.898,130.309,73.500,96.499,91.669,56.111,57.564,74.929,37.333,78.436,123.716,58.833,85.496,77.845,153.059,89.471,90.869,75.000,85.990,135.043,124.400,98.890,125.533,64.500,93.518,125.521,243.250,89.781,107.522,207.091,84.441,97.167,93.500,84.862,67.587,43.769,63.707,93.826,397.000,110.205,119.106,61.273,93.953,107.872
210,422.000,90.375,137.464,72.125,82.861,119.977,45.308,69.320,89.556,101.667,50.568,50.481,52.500,53.815,55.506,37.500,90.585,130.647,64.167,101.822,124.545,97.500,59.171,64.569,63.000,93.965,130.344,91.500,96.673,91.851,34.333,57.060,75.196,88.667,78.546,123.730,98.667,85.840,77.883,92.235,89.370,91.082,82.750,86.078,135.027,90.600,98.854,125.342,133.333,93.711,125.424,195.750,89.698,107.595,234.909,84.494,97.239,29.750,84.722,68.045,22.308,63.615,93.918,176.667,110.205,119.228,52.545,94.003,107.729
211,251.556,90.397,137.530,56.000,82.980,120.078,44.154,69.261,89.697,393.833,50.527,50.526,47.250,54.038,55.450,115.167,90.435,130.833,122.333,101.660,124.643,53.625,59.157,64.533,26.000,93.961,130.355,46.500,96.598,91.875,52.167,57.167,74.944,72.667,78.783,123.701,74.833,85.674,77.871,118.588,89.348,90.836,97.250,86.157,135.138,121.000,98.798,125.333,48.500,93.583,125.440,251.625,89.725,107.556,106.364,84.469,97.179,17.750,84.754,67.630,28.615,63.516,93.982,192.333,110.205,118.836,70.000,93.992,107.711
212,186.667,90.445,137.426,50.500,82.967,120.064,80.692,69.377,89.192,274.167,50.454,50.450,13.000,53.743,55.144,51.333,90.393,130.866,71.167,101.699,124.782,64.250,59.144,64.753,82.200,93.937,130.140,71.500,96.596,92.023,24.444,57.597,75.269,9.111,78.759,123.535,118.333,85.611,77.747,177.176,89.417,90.979,113.000,86.242,134.995,131.000,98.889,125.353,90.333,93.657,125.513,108.500,89.719,107.544,267.091,84.583,97.158,35.500,85.027,67.700,102.769,63.517,93.617,241.333,110.205,118.871,118.545,94.062,107.898
213,195.111,90.369,137.376,34.375,83.203,119.927,25.462,68.963,89.304,273.167,50.511,50.538,88.000,53.746,55.551,121.833,90.588,130.933,39.000,101.611,124.945,62.000,59.231,64.513,76.800,93.961,130.505,51.250,96.465,91.673,43.278,57.404,74.874,83.333,78.629,123.655,12.000,85.659,77.586,106.588,89.459,91.103,65.000,85.894,135.351,46.000,98.949,125.616,61.167,93.855,125.544,229.375,89.762,107.631,146.727,84.446,97.212,22.750,84.601,67.626,41.615,63.747,93.790,196.000,110.205,119.191,119.636,93.938,107.652
214,184.000,90.354,137.445,72.375,82.718,119.838,101.231,69.326,89.293,121.667,50.590,50.429,120.750,53.769,55.409,129.000,90.619,130.769,84.000,101.487,124.441,57.250,59.010,64.768,59.400,93.886,130.182,74.500,96.534,91.864,22.889,57.242,74.788,37.333,78.572,123.841,132.000,85.437,77.747,139.765,89.393,90.928,110.250,86.111,135.120,102.800,98.893,124.998,98.833,93.585,125.637,230.125,89.656,107.495,150.182,84.464,97.272,107.250,84.581,67.660,75.000,63.434,93.834,332.000,110.205,119.002,81.818,94.111,107.460
215,156.222,90.382,137.537,42.125,83.131,120.184,104.692,69.169,89.347,34.167,50.265,50.709,97.750,53.805,55.476,146.333,90.533,130.918,76.333,101.548,124.600,50.625,59.063,64.722,38.600,93.895,130.129,73.500,96.662,91.845,37.000,57.304,74.821,6.000,78.390,123.535,75.167,85.558,77.750,92.353,89.568,90.843,54.500,86.055,135.402,109.400,98.961,125.362,84.833,93.581,125.416,193.500,89.725,107.593,185.636,84.448,97.242,88.000,84.758,67.723,29.462,63.604,93.846,157.000,110.205,119.041,64.727,93.998,107.561
216,113.333,90.262,137.642,38.250,82.895,119.894,70.846,69.233,89.214,98.667,50.456,50.433,47.750,53.980,55.528,91.500,90.486,130.863,68.833,101.675,124.594,75.000,59.198,64.592,116.600,93.912,130.300,46.500,96.715,91.642,24.833,57.496,74.924,77.111,78.371,123.807,69.333,85.625,77.925,127.765,89.331,90.967,60.250,86.114,135.140,77.800,98.875,125.201,78.667,93.627,125.654,222.875,89.717,107.504,214.545,84.552,97.132,39.500,84.695,67.735,25.308,63.746,93.869,249.667,110.205,118.870,81.455,94.083,107.630
217,209.778,90.382,137.479,331.000,83.060,119.933,62.769,69.221,89.204,87.667,50.455,50.458,93.500,53.745,55.492,65.833,90.557,130.700,130.000,101.528,124.727,52.125,59.135,64.689,39.800,93.926,130.079,115.000,96.661,91.822,19.389,57.495,74.906,27.778,78.374,123.617,71.000,85.585,77.676,55.412,89.386,91.205,91.000,85.982,135.169,146.200,98.900,125.251,159.167,93.643,125.590,141.625,89.821,107.623,145.818,84.484,97.266,69.250,84.569,67.720,42.077,63.785,93.996,219.000,110.205,119.247,69.455,94.335,107.746
218,96.222,90.173,137.567,167.750,82.923,120.066,61.077,69.226,89.259,72.500,50.359,50.530,109.000,53.831,55.309,77.667,90.531,131.035,64.000,101.851,124.636,62.750,59.177,64.659,111.000,94.012,130.271,36.250,96.734,91.971,54.333,57.364,74.867,78.222,78.513,123.900,63.333,85.598,77.729,108.000,89.455,90.903,35.500,86.058,135.245,96.400,98.780,125.166,70.000,93.655,125.439,219.125,89.747,107.539,244.182,84.487,97.077,28.500,84.557,67.931,43.615,63.537,93.797,307.667,110.205,119.060,69.455,94.006,107.959
219,124.222,90.367,137.462,143.625,82.949,119.899,78.154,69.208,89.367,70.667,50.396,50.369,67.000,53.997,55.469,102.667,90.481,130.886,55.167,101.561,124.505,75.625,59.324,64.510,34.200,93.980,130.783,70.000,96.471,91.860,46.722,57.179,74.865,48.222,78.392,123.701,95.000,85.392,77.740,111.294,89.491,90.718,95.500,86.125,135.213,109.600,98.934,125.116,101.833,93.685,125.423,181.375,89.751,107.627,174.182,84.503,97.133,34.250,84.855,67.975,64.231,63.663,93.957,174.333,110.205,119.264,59.091,94.161,107.732
220,122.667,90.502,137.481,34.875,82.782,120.153,57.231,69.386,89.362,73.000,50.568,50.539,83.500,53.881,55.547,118.333,90.579,130.926,120.667,101.533,124.535,62.125,59.248,64.599,42.600,93.822,130.474,136.500,96.630,91.963,48.000,57.265,75.115,15.111,78.640,123.859,53.667,85.532,77.716,115.647,89.349,90.920,154.500,86.059,135.218,74.800,98.836,125.543,76.667,93.600,125.635,332.875,89.777,107.611,137.273,84.474,97.199,33.750,84.526,68.045,61.000,63.447,94.030,251.333,110.205,119.184,56.545,94.069,107.880
221,166.667,90.322,137.430,34.625,82.754,120.053,45.846,69.354,89.355,7.167,50.815,50.685,39.500,53.812,55.445,182.167,90.447,130.934,100.667,101.672,124.468,66.125,59.111,64.571,114.200,93.995,130.650,81.750,96.499,91.706,27.944,57.315,74.969,57.778,78.477,124.054,31.333,85.644,77.765,152.824,89.520,90.912,57.750,85.923,135.237,172.800,98.940,125.378,118.667,93.680,125.536,218.250,89.740,107.642,140.909,84.467,97.235,11.750,84.719,67.821,59.615,63.399,93.899,350.333,110.205,119.157,85.455,93.936,107.835
