 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20
271,52.375,78.330,60.818,64.500,86.852,62.436,108.500,78.393,81.271,41.455,129.315,59.161,117.000,96.275,73.909,46.250,102.569,79.011,69.059,60.937,63.932,124.500,75.866,97.305,70.706,71.952,90.522,93.750,98.557,42.587,83.524,115.866,72.633,89.833,92.756,76.487,239.250,69.960,93.219,77.917,110.825,76.043,46.762,106.491,76.782,70.571,85.718,91.788,62.286,100.748,71.585,56.182,105.543,40.236,50.333,106.330,82.611,135.250,75.610,101.465
272,38.125,78.344,60.799,182.500,87.015,62.345,120.125,78.219,81.124,117.091,129.416,59.378,49.500,96.463,73.908,105.625,102.458,78.748,79.176,60.908,63.740,72.750,76.115,97.066,92.000,71.770,90.476,143.750,98.629,42.714,64.952,115.810,72.769,96.667,93.357,76.585,377.500,70.108,93.224,85.833,110.756,75.989,58.857,106.425,76.786,67.571,85.720,91.892,21.857,100.715,71.560,73.636,105.486,40.354,35.833,106.087,82.772,71.250,75.704,101.621
273,63.375,78.236,60.943,128.750,87.006,62.479,65.500,78.396,81.485,358.364,129.442,59.289,94.167,96.307,73.754,85.625,102.643,78.720,68.118,61.118,64.101,56.250,76.017,97.208,94.471,71.901,90.385,130.250,98.637,42.680,64.286,115.584,72.754,138.000,92.827,76.637,131.750,70.238,93.220,54.417,110.612,76.268,98.190,106.527,76.852,43.286,85.594,91.625,35.857,100.460,71.338,100.727,105.535,40.125,7.833,106.083,82.806,109.250,75.550,101.380
274,99.000,78.289,60.838,111.750,86.862,62.483,74.625,78.202,81.235,174.364,129.459,59.317,60.333,96.326,74.022,78.125,102.364,78.998,94.353,60.970,64.208,140.750,75.994,97.241,43.176,71.795,90.246,42.875,98.353,42.795,88.000,115.735,72.690,16.833,92.639,76.562,115.500,69.924,93.062,69.417,110.769,76.005,32.381,106.190,76.599,55.714,85.713,91.673,34.143,100.635,71.461,87.818,105.506,40.065,78.500,106.401,82.764,82.125,75.848,101.598
275,60.625,78.040,60.825,84.750,86.933,62.375,119.750,78.127,81.178,175.636,129.473,59.412,49.500,96.235,73.788,34.250,102.690,78.618,26.941,60.930,64.000,80.250,76.036,97.282,39.882,71.722,90.392,70.375,98.602,42.779,50.476,115.827,72.703,154.667,92.932,76.522,28.250,69.875,92.883,55.667,110.758,76.108,34.095,106.572,76.765,29.286,85.750,91.678,54.714,100.500,71.563,63.091,105.561,39.934,33.500,106.261,82.643,110.250,75.576,101.337
276,55.125,78.319,60.677,34.500,87.189,62.124,91.500,78.324,81.211,175.273,129.501,59.416,51.000,96.339,73.924,84.250,102.545,78.931,17.882,60.886,63.534,69.750,75.926,97.224,41.412,72.055,90.485,95.000,98.638,42.368,39.238,115.419,72.609,129.000,92.907,76.602,106.000,70.079,93.187,64.583,110.824,75.980,59.143,106.527,76.760,60.286,85.667,91.631,26.143,100.626,71.731,50.727,105.658,39.846,48.000,106.253,82.911,128.500,75.591,101.508
277,61.875,78.199,60.816,42.000,87.012,62.327,96.875,78.130,81.346,64.909,129.381,59.351,35.333,96.372,73.992,74.375,102.513,78.638,42.471,60.858,63.871,29.750,75.873,97.099,51.647,72.458,90.491,91.250,98.511,42.635,95.810,115.771,72.639,110.000,92.771,76.595,70.000,70.145,93.103,70.583,110.733,75.836,31.524,106.461,76.851,10.571,85.686,91.659,32.571,100.738,71.591,53.091,105.670,40.296,32.833,106.336,82.750,144.000,75.663,101.418
278,52.500,78.428,60.992,37.750,86.955,62.775,152.250,78.122,81.180,11.818,129.249,59.241,119.000,96.356,73.792,78.375,102.466,78.681,98.471,60.936,63.998,60.000,76.060,97.207,40.118,71.760,90.356,155.625,98.690,42.491,67.714,115.650,72.470,49.167,93.010,76.536,99.250,70.207,93.381,83.083,110.725,76.180,80.286,106.535,76.567,43.286,85.625,91.897,15.286,100.476,71.414,66.545,105.432,40.164,54.333,106.234,82.732,157.625,75.762,101.368
279,108.750,78.191,60.643,48.250,86.788,62.240,141.375,78.330,81.112,61.455,129.336,59.285,52.667,96.482,73.847,90.000,102.626,78.765,31.529,61.079,64.076,142.750,75.908,97.109,56.824,71.824,90.418,73.875,98.477,42.640,72.095,115.800,72.380,99.833,93.063,76.570,35.000,69.757,93.131,42.500,110.468,76.104,30.381,106.558,77.023,35.000,85.624,91.585,28.429,100.628,71.682,54.909,105.481,40.260,64.333,106.129,82.760,100.250,75.489,101.335
280,95.375,78.370,60.793,0.250,86.955,62.155,100.000,78.241,81.122,21.636,129.365,59.381,82.500,96.433,73.795,72.500,102.676,78.764,56.118,60.943,64.056,62.000,76.030,97.115,64.824,72.215,90.237,121.625,98.611,42.576,68.762,115.753,72.885,72.500,92.890,76.566,58.250,70.236,93.379,55.333,110.699,76.133,68.000,106.296,76.502,52.286,85.626,91.557,50.429,100.535,71.921,45.273,105.335,40.411,59.667,106.249,82.801,90.125,75.634,101.510
281,233.375,78.332,60.764,32.250,86.741,62.407,112.375,78.141,81.198,28.364,129.272,59.055,66.000,96.379,73.836,54.875,102.788,78.822,31.294,60.880,64.130,113.250,75.944,97.160,40.706,71.769,90.260,125.000,98.566,42.684,62.381,115.596,72.820,108.667,92.922,76.609,41.250,70.048,93.461,62.667,110.715,76.396,46.095,106.313,76.596,72.000,85.714,91.673,26.143,100.590,71.753,56.182,105.567,39.938,36.333,106.320,82.669,83.750,75.536,101.376
282,181.125,78.280,60.731,62.750,86.792,62.550,142.500,78.115,81.146,46.727,129.675,59.314,87.667,96.322,73.789,109.875,102.138,78.779,90.000,60.930,63.750,52.000,75.881,97.495,53.529,71.941,90.196,156.375,98.454,42.499,67.048,115.818,72.546,85.000,93.257,76.597,32.750,69.910,93.122,81.167,110.674,76.159,50.952,106.334,76.833,39.000,85.800,91.663,67.000,100.598,71.801,58.727,105.501,40.275,26.833,106.044,82.865,77.000,75.633,101.458
283,171.375,78.346,60.809,14.750,86.876,62.202,62.500,78.151,81.121,63.091,129.269,59.257,65.500,96.396,73.823,22.750,102.661,78.713,64.353,60.989,63.712,125.000,75.877,97.287,84.588,72.054,90.540,66.375,98.451,42.508,80.000,115.755,72.773,123.667,93.218,76.423,84.500,70.100,93.121,38.917,110.689,75.883,88.000,106.504,76.762,32.714,85.666,91.612,38.286,100.497,71.602,71.636,105.652,40.089,45.333,106.354,82.541,112.750,75.640,101.450
284,123.625,78.341,60.806,10.500,87.103,62.384,143.625,78.281,81.204,74.909,129.573,59.297,74.833,96.390,73.858,67.000,102.564,78.640,27.647,60.758,63.775,174.500,75.996,97.182,68.471,72.273,90.444,88.125,98.597,42.562,51.048,115.817,72.711,73.333,93.082,76.476,68.750,70.186,93.389,34.500,110.660,75.934,42.095,106.423,76.935,57.571,85.710,91.610,6.857,100.556,71.939,74.364,105.606,39.717,54.667,106.425,82.628,111.875,75.680,101.610
285,229.750,78.269,60.679,22.250,86.955,62.528,140.625,78.313,81.165,38.727,129.329,59.301,103.000,96.420,73.775,93.125,102.479,78.686,65.765,60.897,63.749,92.500,76.004,97.258,49.294,71.879,90.386,170.750,98.732,42.580,65.048,115.908,72.798,97.333,92.992,76.589,63.250,69.997,93.085,48.167,110.577,75.969,87.143,106.322,76.695,46.571,85.662,91.918,45.714,100.508,71.626,54.364,105.457,40.073,46.000,106.473,82.451,127.625,75.791,101.534
286,123.375,78.128,60.975,32.500,86.843,62.470,59.500,78.433,81.240,48.364,129.166,59.367,48.500,96.535,73.699,77.625,102.516,78.797,35.529,60.995,64.447,66.750,75.989,97.055,64.706,71.822,90.301,119.000,98.478,42.832,50.190,115.661,72.630,91.333,93.154,76.545,33.250,69.879,93.202,38.250,110.560,76.058,76.095,106.463,76.821,25.571,85.926,91.669,21.714,100.524,71.443,104.000,105.541,40.002,44.833,106.198,82.665,98.750,75.608,101.539
287,59.000,78.247,60.738,2.500,86.955,61.845,27.000,78.588,81.352,26.182,129.184,59.335,45.333,96.392,73.599,76.625,102.352,78.773,18.706,60.989,64.035,178.750,75.970,97.295,64.118,72.136,90.431,55.625,98.543,42.477,84.667,115.830,72.705,82.000,93.286,76.634,115.500,70.245,93.324,32.167,110.676,76.139,112.857,106.430,76.810,76.714,85.737,91.763,24.429,100.445,71.076,7.455,105.268,40.432,33.000,106.235,82.790,95.000,75.574,101.469
288,71.250,78.125,60.725,84.000,86.890,62.294,45.375,78.155,81.310,60.000,129.726,59.379,97.667,96.402,73.570,80.625,102.379,78.775,58.824,60.877,63.858,96.000,75.990,97.170,81.059,72.195,90.356,137.875,98.510,42.701,44.667,115.652,72.514,174.667,92.876,76.576,33.500,69.905,92.988,65.750,110.632,76.041,66.571,106.476,76.533,61.714,85.554,91.751,65.000,100.855,71.527,26.545,105.551,39.884,75.167,106.334,82.796,129.500,75.562,101.407
289,37.750,78.262,60.972,0.000,NaN,NaN,41.750,78.244,81.480,45.636,129.437,59.470,86.333,96.261,73.695,56.250,102.648,78.774,55.765,61.036,64.010,56.500,75.939,97.208,12.353,71.963,90.380,89.125,98.607,42.716,65.905,115.890,72.625,125.667,93.083,76.560,26.500,70.019,93.249,89.167,110.730,76.236,64.762,106.534,76.713,38.286,85.699,91.706,22.571,100.622,72.126,45.636,105.724,39.804,57.000,106.274,82.602,104.125,75.593,101.345
290,39.125,78.187,60.814,14.500,87.265,62.198,86.875,78.210,81.157,45.455,129.344,59.262,160.833,96.390,73.794,48.375,102.658,78.788,68.706,60.792,63.755,176.250,75.891,97.131,46.118,71.709,90.427,87.625,98.630,42.815,66.095,115.823,72.721,88.333,93.071,76.537,77.500,70.157,93.067,46.250,110.706,76.065,53.619,106.424,76.707,12.143,85.441,91.897,27.143,100.717,71.307,85.273,105.567,40.322,20.167,106.549,82.784,49.875,75.514,101.346
291,45.875,78.260,60.753,58.750,86.991,62.235,110.625,78.503,81.099,49.455,129.638,59.620,169.167,96.476,73.861,110.500,102.395,78.775,91.529,60.904,64.126,90.750,76.135,97.130,57.647,72.019,90.473,153.250,98.622,42.637,54.381,115.762,72.760,163.833,92.934,76.618,71.750,70.318,93.359,85.917,110.610,76.107,89.048,106.540,76.476,51.429,85.714,91.520,38.143,100.630,71.252,73.636,105.658,40.055,17.500,106.311,82.937,65.750,75.690,101.467
292,36.875,78.240,60.797,55.500,86.965,62.303,107.500,78.440,81.021,70.182,129.378,59.336,69.833,96.254,73.555,95.250,102.527,78.718,70.235,60.822,64.135,87.250,75.974,97.232,70.941,72.388,90.577,116.875,98.530,42.462,76.286,116.039,72.680,137.167,92.811,76.699,117.250,70.092,93.152,61.917,110.644,76.201,73.619,106.567,76.771,95.286,85.677,91.699,51.000,100.604,71.507,112.909,105.368,40.011,61.500,106.445,82.849,102.875,75.608,101.657
293,105.750,78.490,60.948,30.750,86.726,62.324,121.625,78.211,81.338,33.636,129.459,59.675,80.667,96.409,73.840,86.000,102.464,78.734,52.706,60.959,64.259,94.000,75.977,97.163,77.647,72.309,90.206,79.875,98.590,42.623,69.619,115.878,72.661,64.833,92.684,76.574,50.500,70.074,92.885,64.583,110.599,76.147,52.857,106.696,76.713,15.143,85.671,91.664,38.429,100.581,71.320,53.818,105.573,40.282,15.667,106.604,82.533,102.750,75.631,101.545
294,53.625,78.214,60.739,1.750,86.734,62.244,103.125,78.042,81.113,7.818,129.540,59.300,104.167,96.441,73.891,59.125,102.625,78.642,51.412,60.938,64.204,91.000,75.726,97.176,39.294,72.280,90.356,136.250,98.643,42.535,64.476,115.703,72.774,48.000,93.055,76.465,53.750,70.015,93.056,69.917,110.760,76.116,46.952,106.647,76.745,68.857,85.885,91.846,60.571,100.730,71.870,111.273,105.530,40.178,38.167,106.153,82.764,105.750,75.661,101.447
295,97.000,78.233,60.823,42.500,86.787,62.465,65.250,78.264,81.372,23.455,129.197,59.238,41.167,96.628,73.675,136.375,102.541,78.871,38.471,61.013,63.740,151.500,76.004,97.197,48.118,72.023,90.503,121.000,98.467,42.601,79.333,115.734,72.609,100.667,93.004,76.557,50.500,69.959,93.445,71.083,110.594,76.349,52.000,106.251,76.766,10.143,85.929,91.688,37.000,100.624,71.697,31.636,105.576,39.767,61.500,106.183,82.755,178.125,75.610,101.469
296,77.500,78.485,60.849,64.250,86.933,61.978,98.125,78.460,81.167,39.091,129.661,59.408,131.500,96.391,73.616,82.375,102.467,78.781,108.000,60.906,64.174,95.750,75.962,96.934,40.588,72.111,90.396,97.125,98.565,42.510,84.286,115.600,72.575,115.333,93.181,76.503,35.250,70.310,93.344,58.583,110.762,75.930,58.000,106.314,76.690,30.429,85.813,91.445,52.286,100.753,71.247,89.455,105.472,40.102,62.167,106.309,82.613,150.500,75.707,101.527
297,73.875,78.129,60.577,66.500,86.812,62.210,141.250,78.344,81.258,94.364,129.389,59.277,45.667,96.454,74.085,76.375,102.357,78.579,52.588,60.887,63.799,101.750,75.857,97.128,77.529,71.964,90.365,125.125,98.554,42.744,71.905,116.089,72.454,57.500,92.818,76.640,56.750,70.129,93.089,75.000,110.586,76.050,41.619,106.308,76.651,63.857,85.720,91.474,42.857,100.658,71.210,88.909,105.642,40.048,45.167,106.365,82.729,57.500,75.632,101.565
298,77.750,78.215,60.883,53.500,87.082,62.356,80.125,78.223,81.102,81.273,129.406,59.383,65.333,96.354,73.844,44.375,102.715,78.608,75.412,60.861,64.168,152.000,75.927,97.424,32.235,71.829,90.278,147.000,98.672,42.614,85.905,115.689,72.781,122.500,92.807,76.599,18.250,70.449,93.155,63.667,110.657,76.405,60.667,106.510,76.879,64.429,85.718,91.660,33.714,100.697,72.059,66.727,105.654,40.164,35.500,106.245,82.727,113.500,75.732,101.570
299,57.375,78.354,60.727,35.500,87.034,62.487,104.125,78.218,81.247,67.818,129.460,59.402,74.333,96.335,73.670,63.875,102.667,78.908,34.471,60.844,64.104,83.750,75.802,97.255,53.412,72.160,90.316,60.125,98.580,42.639,84.476,115.728,72.595,89.167,93.088,76.581,34.500,70.330,93.180,71.167,110.630,76.272,32.762,106.306,76.652,54.571,85.839,91.708,47.143,100.824,71.758,53.091,105.526,40.140,63.333,106.142,82.948,96.500,75.610,101.450
300,65.250,78.228,60.834,50.000,86.760,62.370,92.125,78.135,81.160,53.273,129.513,59.178,84.500,96.355,73.677,68.375,102.421,78.512,14.118,60.812,63.834,106.000,75.837,97.239,32.706,72.016,90.369,57.500,98.465,42.669,81.143,115.651,72.629,182.333,93.211,76.667,113.000,70.013,93.181,61.917,110.664,75.880,88.667,106.502,76.876,32.429,85.722,91.462,23.143,100.704,71.193,59.091,105.619,40.328,69.000,106.432,82.772,148.875,75.781,101.495
301,102.375,78.316,60.897,83.000,87.027,62.388,1010.500,78.275,81.292,76.545,129.258,59.277,30.500,96.475,73.725,97.000,102.593,78.710,70.118,60.926,63.903,117.750,75.734,97.194,44.941,72.280,90.235,83.625,98.666,42.562,77.048,115.718,72.782,135.333,92.915,76.508,42.250,70.022,92.873,69.417,110.655,75.908,63.810,106.242,76.806,43.143,85.622,91.463,57.857,100.840,71.477,92.000,105.477,39.760,40.167,106.237,82.705,130.750,75.730,101.459
302,56.375,78.320,60.820,19.000,87.163,62.388,666.000,78.270,81.169,15.273,129.451,59.391,54.500,96.416,73.784,66.250,102.595,78.839,66.235,61.066,64.311,95.000,75.917,97.325,82.588,72.198,90.327,121.000,98.568,42.571,72.762,115.490,72.646,100.167,92.883,76.542,92.000,69.965,92.925,60.083,110.548,76.287,66.000,106.491,76.662,88.714,85.668,91.757,30.000,100.539,71.902,54.727,105.485,40.194,1.667,106.175,82.305,164.875,75.665,101.664
303,55.375,78.317,60.801,10.000,87.002,62.465,659.750,78.298,81.161,96.364,129.373,59.280,36.833,96.154,73.748,45.375,102.226,78.648,59.059,60.932,63.745,52.250,76.004,97.141,71.882,72.298,90.391,108.500,98.630,42.709,91.333,115.921,72.629,149.000,93.153,76.534,71.750,70.199,93.295,73.250,110.750,75.828,43.048,106.492,76.556,41.429,85.912,91.647,55.571,100.675,71.817,94.727,105.622,40.061,28.167,106.470,82.643,89.000,75.571,101.628
304,100.250,78.372,60.755,47.750,86.953,62.270,685.500,78.285,81.221,58.364,129.478,59.177,61.833,96.244,73.821,77.500,102.483,78.794,71.529,60.806,64.065,183.750,75.912,97.206,41.529,72.237,90.326,104.875,98.503,42.675,95.048,115.608,72.606,106.500,92.852,76.539,55.000,70.355,93.155,58.500,110.552,75.845,57.333,106.306,76.953,19.714,85.713,91.803,51.857,100.580,71.195,22.727,105.619,40.316,64.000,106.331,82.822,76.125,75.706,101.473
305,35.125,78.393,60.774,18.000,87.028,62.271,582.750,78.218,81.225,56.364,129.782,59.434,53.667,96.353,73.921,70.625,102.615,78.648,30.118,60.827,64.216,65.250,75.913,96.944,27.882,72.363,90.249,139.375,98.671,42.576,84.000,115.668,72.649,90.000,92.719,76.706,75.000,69.984,93.128,45.250,110.516,76.054,41.333,106.394,76.854,36.429,85.829,91.702,58.000,100.652,71.647,28.000,105.589,40.137,77.667,106.134,82.903,62.750,75.514,101.182
306,61.875,78.193,60.549,36.000,87.005,62.588,545.875,78.270,81.223,46.909,129.307,59.331,95.167,96.372,73.857,86.500,102.719,78.767,71.647,60.807,64.096,172.750,75.965,97.140,74.824,72.031,90.281,119.625,98.414,42.683,70.190,115.888,72.711,85.167,92.978,76.622,55.500,69.839,93.250,66.750,110.717,76.137,64.667,106.623,76.663,54.571,85.746,91.740,28.571,100.569,71.622,58.182,105.608,40.299,23.000,106.247,82.431,109.625,75.642,101.694
307,84.875,78.225,60.899,20.250,86.955,62.499,560.125,78.249,81.253,31.273,129.380,59.275,51.000,96.489,73.879,84.375,102.696,78.765,55.647,61.047,64.242,24.250,75.878,96.971,44.941,72.053,90.269,115.875,98.613,42.599,58.762,115.923,72.405,56.667,92.702,76.547,30.000,70.401,93.243,66.250,110.507,76.140,69.333,106.486,76.568,33.857,85.620,91.236,52.857,100.775,71.489,65.455,105.651,39.999,28.167,106.239,82.736,105.875,75.611,101.393
308,64.125,78.144,60.908,47.750,86.794,62.306,319.125,78.167,81.170,56.545,129.423,59.346,130.833,96.506,73.687,81.875,102.492,78.905,35.529,60.791,63.661,59.750,76.044,97.191,71.765,72.190,90.367,88.875,98.448,42.907,64.762,115.717,72.669,76.000,92.600,76.465,79.500,69.870,93.154,83.333,110.684,76.043,73.238,106.340,76.841,60.143,85.715,91.551,60.571,100.665,71.823,51.091,105.707,39.887,53.333,106.235,82.661,102.000,75.552,101.386
309,44.125,78.304,60.739,9.500,86.727,62.163,274.375,78.258,81.235,47.636,129.575,59.289,86.000,96.399,73.943,105.500,102.725,78.760,68.941,60.761,64.116,74.250,75.907,97.293,70.588,72.136,90.423,104.125,98.573,42.576,101.524,115.719,72.699,143.500,92.796,76.652,109.750,70.164,93.014,97.917,110.799,76.129,51.143,106.401,76.986,80.429,85.629,91.736,24.714,100.532,71.201,54.000,105.573,40.065,20.833,105.907,82.675,165.625,75.711,101.361
310,80.125,78.402,60.796,67.000,87.038,62.431,224.250,78.359,81.244,34.364,129.325,59.337,95.667,96.449,73.576,81.375,102.577,78.783,51.059,60.844,64.154,46.500,76.280,97.215,106.941,72.268,90.395,157.750,98.496,42.676,92.095,115.542,72.572,147.500,92.843,76.673,111.500,70.021,93.042,89.500,110.713,76.510,79.714,106.449,76.631,35.429,85.724,91.599,60.000,100.428,71.767,86.364,105.511,40.234,136.667,106.406,82.449,84.875,75.477,101.635
311,59.875,78.367,60.729,2.500,86.645,62.186,63.000,78.076,81.202,20.182,129.140,59.373,70.167,96.435,73.778,107.875,102.539,78.708,31.647,60.711,64.405,119.000,75.795,97.162,51.647,72.241,90.290,98.250,98.702,42.459,95.333,115.835,72.836,91.000,92.880,76.546,114.000,70.008,93.174,73.750,110.586,76.250,84.095,106.503,76.823,35.429,85.800,91.394,1.143,100.479,71.533,87.636,105.734,39.947,21.167,106.180,82.571,118.500,75.776,101.445
312,52.375,78.356,60.971,31.750,86.887,62.419,58.500,78.283,81.101,51.091,129.529,59.305,66.833,96.329,73.744,135.125,102.454,78.736,39.294,60.959,64.047,51.500,75.942,97.111,75.294,72.002,90.302,123.500,98.489,42.672,67.238,115.844,72.498,134.167,92.996,76.628,55.250,70.138,92.981,63.333,110.721,76.392,59.048,106.200,76.826,26.000,85.722,91.660,47.000,100.575,71.690,108.727,105.626,40.100,26.667,106.222,82.445,78.875,75.728,101.374
313,70.375,78.292,60.976,64.750,86.927,62.326,107.500,78.369,81.203,40.000,129.649,59.395,90.500,96.368,73.741,74.500,102.537,78.769,60.588,60.959,63.840,103.250,76.128,97.145,37.294,71.924,90.235,130.750,98.722,42.649,97.905,115.732,72.757,70.333,93.108,76.575,52.000,70.138,93.362,77.833,110.598,76.264,86.762,106.338,76.613,76.571,85.710,91.401,57.857,100.684,71.584,27.273,105.681,39.978,44.167,106.396,82.441,101.000,75.694,101.471
314,97.875,78.181,60.771,34.500,86.757,62.496,69.625,78.207,81.358,70.000,129.472,59.324,64.833,96.594,73.753,49.750,102.530,78.842,39.059,60.966,63.909,90.000,75.739,97.136,8.941,72.548,90.292,230.250,98.568,42.565,68.571,115.909,72.473,87.333,93.271,76.563,16.000,69.905,93.073,93.167,110.754,76.294,65.524,106.495,76.626,63.714,85.600,91.640,16.286,100.497,71.648,99.455,105.481,40.068,85.500,106.319,82.575,123.375,75.728,101.507
315,166.250,78.367,60.712,56.750,86.955,62.501,81.875,78.197,81.188,49.818,129.368,59.418,65.500,96.386,73.595,83.125,102.469,78.980,69.529,60.801,64.008,59.750,75.857,97.177,47.765,72.130,90.297,103.125,98.607,42.654,97.524,115.783,72.624,198.167,93.083,76.554,56.250,70.065,93.125,60.250,110.502,76.252,49.333,106.537,76.596,56.143,85.586,91.612,3.571,100.880,71.467,86.182,105.586,40.225,23.000,106.487,82.703,95.250,75.547,101.400
316,202.500,78.274,60.756,38.000,87.012,61.996,217.500,78.147,81.384,69.273,129.396,59.411,76.500,96.352,73.530,111.625,102.644,78.757,69.176,60.940,63.694,201.750,76.102,97.128,80.118,71.973,90.389,135.625,98.505,42.833,70.667,115.725,72.459,71.667,93.238,76.507,83.500,69.995,93.287,306.167,110.521,76.069,63.048,106.679,76.641,28.000,85.481,91.605,49.000,100.666,71.757,39.818,105.565,39.933,31.333,106.694,82.856,83.125,75.579,101.484
317,100.875,78.128,60.818,29.750,86.825,62.298,84.875,78.466,81.041,91.818,129.491,59.545,65.167,96.379,73.869,74.375,102.608,78.788,44.588,60.807,64.134,106.500,75.893,97.071,64.824,71.719,90.538,218.875,98.576,42.586,85.238,115.740,72.481,51.833,92.855,76.527,68.750,70.239,93.075,294.250,110.639,76.157,402.190,106.481,76.691,101.857,85.711,91.662,47.714,100.600,71.707,78.182,105.565,40.071,14.833,106.158,82.925,90.375,75.705,101.549
318,67.875,78.238,60.946,73.250,87.164,62.254,106.500,78.370,81.120,89.818,129.175,59.279,146.167,96.342,73.787,90.750,102.549,78.617,115.647,60.970,64.235,114.500,75.999,97.169,39.294,72.268,90.294,121.875,98.553,42.748,38.476,115.678,72.750,44.000,93.155,76.657,130.000,70.070,93.076,212.083,110.565,76.221,278.857,106.476,76.734,89.571,85.760,91.671,34.429,100.643,71.900,91.455,105.553,39.939,48.667,106.432,82.654,104.000,75.703,101.584
319,107.750,78.265,60.679,17.250,86.892,61.971,83.625,78.383,81.190,34.182,129.816,59.238,94.000,96.243,73.918,84.250,102.224,78.610,41.647,60.797,64.056,60.000,76.049,97.306,27.647,71.793,90.296,130.750,98.718,42.525,95.143,115.818,72.586,153.500,92.933,76.619,107.750,69.909,93.106,278.833,110.692,76.182,209.524,106.482,76.769,106.286,85.875,91.544,50.000,100.548,71.824,70.000,105.397,40.333,54.000,106.589,82.943,79.250,75.531,101.437
320,51.500,78.154,60.800,91.000,86.872,62.503,75.375,78.204,81.528,58.727,129.316,59.339,41.167,96.394,73.703,96.250,102.339,78.781,20.000,60.997,64.086,162.500,75.894,97.255,59.412,71.858,90.350,167.875,98.533,42.646,74.857,115.826,72.884,138.167,92.731,76.522,26.750,70.021,93.384,205.167,110.619,76.165,228.000,106.534,76.717,38.000,85.774,91.391,36.429,100.510,71.126,24.909,105.526,40.068,60.500,106.407,82.828,133.125,75.689,101.381
321,67.125,78.434,60.889,24.000,86.697,62.297,98.250,78.208,81.207,14.909,129.807,59.354,87.667,96.460,73.799,70.250,102.603,78.798,54.706,60.817,63.585,105.250,75.877,97.146,72.235,71.963,90.377,127.000,98.650,42.618,61.429,115.679,72.683,174.667,93.263,76.563,72.500,70.095,93.130,316.667,110.649,76.011,280.095,106.535,76.763,38.286,85.934,91.635,46.286,100.520,71.610,33.636,105.731,39.949,61.000,106.323,82.774,133.625,75.683,101.672
322,50.750,78.480,60.820,35.750,87.061,62.179,67.500,78.166,81.271,45.636,129.276,59.613,75.500,96.395,73.752,71.875,102.360,78.831,42.706,60.934,63.891,105.750,75.931,97.296,41.294,71.821,90.324,63.250,98.668,42.531,50.762,115.958,72.553,107.667,93.205,76.527,37.500,69.847,93.227,356.833,110.715,76.174,295.048,106.525,76.705,60.000,85.726,91.784,18.714,100.668,71.774,63.273,105.618,40.009,68.333,106.252,82.914,89.000,75.563,101.626
323,119.250,78.391,60.839,91.500,86.747,62.382,51.000,78.338,81.242,55.455,129.276,59.242,46.667,96.452,73.760,64.625,102.516,78.743,45.882,60.983,64.237,582.250,75.947,97.188,77.882,71.708,90.393,163.875,98.622,42.606,75.048,115.792,72.639,45.500,93.095,76.614,66.500,70.265,93.105,349.083,110.648,75.996,302.381,106.496,76.761,38.714,85.777,91.700,61.714,100.787,71.517,46.182,105.523,40.282,60.667,106.416,82.841,82.375,75.489,101.355
324,81.875,78.418,60.605,73.750,86.881,62.385,95.375,78.158,81.230,82.545,129.342,59.396,59.333,96.353,73.484,103.500,102.501,78.641,68.118,60.994,63.779,574.250,75.965,97.186,26.235,72.076,90.326,137.250,98.582,42.650,51.714,115.850,72.464,119.667,92.928,76.587,45.000,70.150,93.355,318.417,110.703,76.028,258.857,106.438,76.734,60.571,85.708,91.504,46.000,100.327,71.615,26.364,105.555,40.258,54.333,106.223,82.902,119.750,75.795,101.493
325,60.000,78.234,60.746,77.000,86.901,62.427,73.375,78.352,81.188,43.273,129.386,59.495,68.500,96.433,73.902,23.750,102.816,78.663,61.059,60.910,63.784,624.500,75.949,97.151,30.588,71.919,90.311,186.875,98.633,42.661,39.143,115.857,72.702,69.667,93.262,76.549,66.250,69.973,93.209,260.917,110.712,76.103,186.381,106.380,76.774,65.143,85.620,91.714,63.143,100.624,71.751,55.273,105.503,39.925,58.500,106.323,82.808,107.750,75.492,101.513
326,64.250,78.430,60.726,66.750,87.055,62.248,125.375,78.351,81.240,73.091,129.462,59.284,35.667,96.267,73.419,46.375,102.535,78.754,49.882,60.857,64.018,482.250,75.999,97.231,50.000,72.022,90.340,197.250,98.552,42.563,120.381,115.874,72.603,52.833,92.617,76.535,112.250,70.059,93.098,110.250,110.694,75.940,173.524,106.558,76.655,265.571,85.741,91.722,28.714,100.492,71.751,63.818,105.716,40.291,22.833,106.127,82.801,95.125,75.652,101.393
