 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16
526,27.692,42.029,102.721,63.667,40.479,107.454,122.700,39.409,83.785,184.727,60.531,86.956,164.545,43.204,80.132,248.375,52.860,80.649,99.875,44.010,95.963,24.000,44.105,76.082,110.143,39.380,75.603,125.750,21.764,91.829,59.500,51.494,69.644,31.750,66.194,76.167,150.824,54.159,86.938,211.250,62.858,63.528,94.100,33.823,95.122,49.154,47.387,64.003
527,76.692,42.269,102.790,92.333,40.685,107.653,109.200,39.427,84.117,261.455,60.618,87.097,63.818,43.234,80.192,277.625,52.897,80.681,95.875,44.019,95.849,18.182,43.952,76.000,86.929,39.300,75.637,184.500,21.876,91.760,43.167,51.422,69.473,101.750,65.939,76.295,102.941,54.085,86.709,189.500,63.013,63.588,80.700,33.772,95.320,53.846,47.711,63.988
528,37.000,42.212,102.824,79.500,40.740,107.683,116.400,39.496,83.957,196.182,60.505,86.940,185.818,43.233,80.005,157.625,52.853,80.556,131.625,44.010,95.972,48.364,43.872,75.788,105.714,39.290,75.760,129.750,21.849,91.723,16.833,51.523,69.187,54.250,66.073,76.143,136.353,54.113,87.086,218.000,63.042,63.566,73.800,33.702,94.861,54.846,47.458,63.912
529,20.692,42.193,102.887,97.167,40.817,107.464,131.100,39.428,83.872,209.818,60.593,86.971,113.273,43.199,80.172,232.125,52.927,80.602,134.875,43.971,95.793,71.636,44.058,75.992,106.071,39.278,75.704,220.500,21.912,91.943,52.833,51.373,69.328,45.250,66.165,76.331,124.235,54.174,86.913,289.250,62.941,63.534,88.300,33.755,95.277,42.231,47.334,63.905
530,49.077,42.040,102.762,69.667,40.901,107.470,128.100,39.416,84.037,250.909,60.491,87.089,121.818,43.209,80.248,246.750,52.938,80.617,91.375,43.985,95.906,11.636,43.865,75.509,85.571,39.316,75.693,109.250,21.846,91.838,38.000,51.297,69.403,78.625,66.238,76.216,149.765,54.069,86.760,289.250,62.849,63.606,79.400,33.600,95.032,68.923,47.158,64.077
531,35.000,42.220,102.582,80.167,40.620,107.629,57.500,39.323,84.155,227.273,60.666,86.954,116.909,43.251,80.198,244.875,52.852,80.649,45.375,43.988,96.097,94.909,43.875,75.868,115.357,39.275,75.577,107.250,21.926,91.565,16.000,51.402,69.673,111.750,66.193,76.243,151.059,54.105,86.970,224.750,62.778,63.592,67.700,33.601,95.141,57.077,47.525,64.098
532,22.923,41.905,102.766,79.000,40.662,107.727,141.500,39.301,83.956,173.455,60.712,86.903,109.818,43.242,80.116,162.625,52.748,80.683,111.125,43.986,95.958,14.000,43.744,75.912,75.429,39.432,75.757,148.000,21.883,91.837,201.500,51.509,69.491,26.500,65.897,76.310,139.765,54.151,86.965,277.250,62.905,63.457,56.400,33.739,95.184,91.769,47.263,63.776
533,34.385,42.142,102.854,37.833,40.492,107.388,145.000,39.387,84.206,310.182,60.593,87.029,80.909,43.255,79.959,242.750,52.930,80.605,77.250,44.001,95.800,67.636,44.008,76.053,107.571,39.340,75.878,132.000,21.753,91.825,180.333,51.466,69.446,51.875,66.275,76.292,119.412,54.141,86.686,198.500,63.149,63.530,103.400,33.890,95.207,107.846,47.518,63.974
534,49.615,42.469,102.652,70.333,40.730,107.508,111.500,39.280,84.169,259.091,60.548,86.908,153.455,43.280,80.017,120.625,52.943,80.585,104.875,43.920,95.924,70.545,43.866,75.653,102.643,39.342,75.989,108.750,21.858,91.951,160.667,51.356,69.401,56.125,66.184,76.436,165.647,54.176,87.002,319.750,62.983,63.528,78.900,33.752,95.104,70.923,47.475,64.100
535,78.769,42.299,102.583,55.167,40.794,107.732,93.600,39.362,84.079,288.000,60.620,86.955,120.364,43.223,80.062,312.000,52.702,80.554,71.000,43.982,96.083,68.545,43.912,75.766,63.143,39.415,75.523,59.750,21.672,91.656,43.500,51.402,69.233,71.500,66.292,76.391,125.176,54.109,86.951,291.750,62.888,63.586,68.700,33.732,95.485,59.615,47.493,63.992
536,28.231,41.897,102.686,102.333,40.695,107.481,80.700,39.310,84.027,365.636,60.642,86.971,135.636,43.244,80.253,155.125,52.854,80.668,87.000,44.128,96.174,56.000,43.922,75.990,76.500,39.295,75.555,94.000,21.859,91.770,112.333,51.564,69.503,63.625,66.377,76.197,138.000,54.037,86.683,180.250,63.021,63.572,59.500,33.747,95.127,98.538,47.460,64.150
537,54.385,42.357,102.942,94.000,40.756,107.503,77.100,39.230,83.915,264.909,60.563,86.955,128.000,43.271,80.179,159.625,52.919,80.638,110.750,44.173,95.817,14.727,43.796,75.891,115.786,39.306,75.514,106.750,21.884,91.651,44.333,51.145,69.558,22.000,66.321,76.256,139.412,54.124,86.787,328.000,62.708,63.585,119.500,33.623,95.101,45.231,47.309,64.095
538,57.231,42.120,102.685,24.667,40.874,107.580,101.500,39.408,83.789,390.545,60.649,86.871,65.091,43.304,80.345,299.500,52.811,80.663,38.750,44.167,96.118,21.091,43.902,76.073,136.286,39.414,75.706,96.500,21.706,91.916,89.333,51.431,69.544,66.750,66.331,76.259,182.941,54.139,86.861,327.000,62.910,63.526,85.400,33.773,95.213,70.538,47.396,64.066
539,36.923,42.421,102.750,57.833,40.662,107.845,99.100,39.458,84.127,246.364,60.622,86.893,88.182,43.340,80.172,240.750,52.866,80.614,79.250,43.979,95.905,30.545,43.979,75.760,130.071,39.488,75.523,89.000,21.814,91.752,37.667,51.463,69.005,39.750,65.978,76.018,202.824,54.096,86.836,287.000,62.871,63.567,137.800,33.808,95.126,68.615,47.293,64.004
540,53.462,42.137,102.826,66.000,40.619,107.573,60.700,39.372,84.014,259.091,60.523,87.101,145.818,43.236,80.244,262.750,52.811,80.589,80.375,44.000,95.872,74.000,43.952,75.691,117.643,39.367,75.550,76.250,21.941,91.825,49.667,51.540,69.563,45.750,66.088,76.212,185.882,54.126,86.943,349.500,62.940,63.544,108.600,33.837,95.186,48.769,47.742,64.189
541,38.615,41.974,102.713,106.333,40.593,107.608,59.900,39.409,83.856,229.636,60.583,87.019,188.182,43.246,80.237,243.125,52.828,80.594,61.875,43.896,95.935,38.182,43.618,75.842,116.643,39.312,75.599,115.750,21.752,91.689,22.500,51.916,69.577,26.375,66.062,76.436,104.000,54.069,86.785,210.500,62.943,63.537,69.900,33.835,95.350,50.077,47.335,64.078
542,50.615,42.190,102.753,61.500,40.682,107.584,99.400,39.328,83.809,138.727,60.662,86.980,46.182,43.117,80.170,232.625,52.788,80.583,89.000,43.865,96.012,35.455,44.011,75.867,90.357,39.319,75.707,92.250,21.743,91.722,17.667,51.624,69.285,29.250,65.894,76.395,153.647,54.104,86.912,280.250,63.009,63.601,106.800,33.772,95.119,43.000,47.686,64.047
543,19.769,42.305,102.787,40.833,40.861,107.624,110.700,39.255,84.063,283.091,60.684,86.917,105.636,43.222,80.167,207.500,52.873,80.613,44.250,43.794,95.976,16.364,43.975,75.581,124.929,39.370,75.653,192.500,21.967,91.673,16.333,51.371,69.756,27.000,66.377,76.342,154.118,54.070,86.826,236.250,62.830,63.575,52.100,33.697,95.305,50.231,47.194,64.006
544,69.923,42.177,102.915,100.167,40.617,107.559,139.900,39.324,83.936,225.455,60.637,87.114,75.818,43.180,80.035,221.750,52.949,80.625,97.500,43.865,95.892,47.636,43.848,75.835,130.929,39.484,75.696,49.500,22.008,91.580,51.333,51.481,69.359,38.875,66.014,76.302,187.412,54.028,86.788,176.250,62.929,63.503,80.900,33.827,95.054,39.615,47.529,64.067
545,37.154,42.075,102.530,36.000,40.413,107.619,68.100,39.447,83.975,300.545,60.633,86.912,127.636,43.220,80.275,225.125,52.981,80.687,135.000,43.866,95.883,20.727,43.846,75.678,129.071,39.388,75.682,180.250,21.769,91.853,14.667,51.576,69.630,58.875,66.276,76.150,244.000,54.067,86.625,189.750,62.942,63.531,67.100,33.904,95.362,66.538,47.580,64.056
546,48.000,42.291,102.705,65.333,40.822,107.537,148.200,39.243,83.996,245.818,60.599,86.890,225.636,43.221,80.401,194.875,52.865,80.595,63.625,44.047,95.845,31.273,43.894,75.359,101.214,39.340,75.884,117.250,21.742,91.719,8.667,51.418,69.708,39.500,66.053,76.367,439.294,54.161,86.867,239.250,62.886,63.548,71.600,33.904,95.503,49.077,47.442,64.029
547,48.615,42.358,102.645,38.333,40.695,107.547,109.400,39.340,84.015,260.364,60.597,87.081,149.455,43.255,80.151,231.250,53.007,80.523,97.750,44.002,96.038,56.545,44.001,75.770,108.286,39.377,75.444,43.750,21.958,91.655,87.833,51.461,69.301,28.000,66.404,76.403,621.176,54.089,86.830,225.750,62.895,63.523,102.200,34.003,94.996,45.846,47.645,64.103
548,47.615,42.243,103.048,87.333,40.685,107.593,103.700,39.393,84.012,208.909,60.593,86.865,239.636,43.190,80.175,331.875,52.815,80.670,127.125,44.090,95.815,74.909,43.848,75.575,106.714,39.251,75.631,69.000,21.945,91.744,59.000,51.568,69.635,69.375,66.221,76.266,630.706,54.119,86.826,279.000,62.943,63.548,59.400,33.761,95.438,58.077,47.270,63.800
549,32.462,42.139,102.748,84.333,40.668,107.674,120.500,39.485,84.176,180.909,60.612,86.912,201.636,43.246,80.201,192.000,52.884,80.619,102.125,44.133,95.984,68.182,43.963,75.906,127.714,39.414,75.718,110.250,21.950,91.805,13.333,51.208,69.285,48.875,66.328,76.433,369.765,54.096,86.784,190.250,62.864,63.582,112.900,33.887,95.292,74.462,47.404,64.088
550,27.923,42.014,102.747,49.333,40.441,107.670,94.600,39.520,84.174,223.636,60.547,87.017,54.545,43.179,80.149,245.375,52.901,80.670,113.000,43.957,96.167,55.273,43.953,75.569,66.071,39.264,75.710,118.500,21.863,91.827,34.667,51.597,69.373,39.000,66.290,76.158,330.353,54.092,86.781,214.500,62.684,63.511,55.600,33.929,95.235,43.615,47.510,64.012
551,30.692,42.115,102.485,82.833,40.755,107.499,88.300,39.434,83.961,222.182,60.600,87.002,168.182,43.191,80.277,212.250,52.844,80.547,70.250,44.069,96.097,30.545,43.856,75.845,103.000,39.337,75.765,69.500,21.906,91.776,15.000,51.274,69.430,61.750,66.392,75.961,230.941,54.187,86.715,288.750,62.911,63.527,47.000,33.642,95.195,38.692,47.577,64.158
552,31.615,42.189,102.777,51.500,40.728,107.715,82.500,39.266,83.908,318.545,60.566,86.914,77.818,43.173,80.207,336.500,52.870,80.584,58.000,44.077,95.860,108.364,43.794,76.028,124.071,39.401,75.679,148.000,21.800,91.618,2.333,51.615,69.905,74.375,66.275,76.231,215.882,54.144,86.941,297.000,62.867,63.519,72.900,33.869,94.946,43.615,47.470,63.965
553,54.538,41.966,102.856,58.833,40.588,107.417,84.000,39.245,83.915,275.455,60.599,86.780,150.182,43.301,80.109,256.250,52.793,80.625,82.875,43.979,95.830,64.545,43.828,75.665,108.429,39.312,75.592,101.000,22.060,91.828,35.833,51.452,69.621,52.125,65.904,76.509,151.647,53.983,86.874,297.500,62.962,63.514,101.000,33.766,94.935,40.615,47.128,64.048
554,76.077,42.223,102.649,84.333,40.639,107.490,86.100,39.239,83.981,206.727,60.621,86.945,90.909,43.243,80.000,369.625,52.904,80.729,63.125,43.944,95.983,43.273,43.839,76.128,101.643,39.351,75.585,125.000,22.059,91.799,30.667,51.479,69.699,64.625,65.967,76.362,127.529,54.124,86.937,159.500,62.841,63.505,77.400,33.821,95.306,56.385,47.412,64.042
555,43.385,42.019,102.869,57.333,40.645,107.746,116.700,39.337,84.127,286.909,60.669,86.912,127.091,43.193,79.978,262.875,52.913,80.651,79.125,44.113,95.975,44.364,43.899,75.471,102.429,39.298,75.616,88.000,21.763,91.889,55.667,51.432,69.465,37.000,66.059,76.046,212.824,54.047,86.734,220.000,62.879,63.494,73.100,33.755,95.067,49.769,47.539,63.984
556,73.615,42.014,102.638,69.333,40.556,107.464,143.200,39.268,84.031,179.636,60.555,86.934,80.727,43.272,80.117,291.625,52.907,80.658,86.625,43.857,95.903,19.455,44.163,75.879,139.000,39.335,75.736,92.750,21.754,91.659,8.667,51.365,69.494,98.125,66.113,76.436,188.941,54.088,86.736,223.750,62.884,63.563,111.100,33.728,95.238,55.462,47.655,63.995
557,49.385,42.170,102.972,94.667,40.719,107.554,128.700,39.393,83.919,293.273,60.696,86.909,90.364,43.292,80.046,238.250,52.876,80.580,125.000,43.991,96.082,70.545,43.942,75.762,127.286,39.256,75.840,153.000,21.991,91.739,73.000,51.287,69.590,52.625,66.105,76.469,184.353,54.083,87.042,341.750,62.846,63.543,80.600,33.892,95.216,65.923,47.133,64.076
558,51.923,42.116,102.760,62.000,40.601,107.628,87.600,39.417,83.800,291.455,60.620,86.996,110.909,43.302,80.208,262.875,52.845,80.575,65.250,44.073,96.003,31.273,43.629,75.618,104.643,39.339,75.500,78.500,21.894,91.803,61.833,51.516,69.496,43.375,66.478,75.914,152.118,54.174,86.833,272.000,62.900,63.452,61.100,33.871,95.351,54.385,47.336,64.031
559,15.308,42.352,102.756,71.000,40.664,107.398,106.900,39.265,83.938,331.818,60.612,86.963,125.818,43.157,80.243,303.125,52.875,80.570,133.375,44.005,96.034,51.636,43.875,76.035,63.071,39.329,75.648,160.000,21.926,91.829,78.667,51.504,69.423,29.875,66.254,76.053,148.353,54.099,87.043,261.250,62.883,63.547,100.400,33.794,95.162,47.923,47.532,64.119
560,59.231,42.216,102.684,33.333,40.695,107.156,116.400,39.287,84.049,255.455,60.661,87.087,127.273,43.243,80.382,258.125,52.896,80.586,77.875,44.096,96.020,47.091,43.799,75.704,93.643,39.308,75.584,35.250,21.710,91.831,15.667,51.186,69.592,34.750,65.833,76.447,158.235,54.023,86.808,275.750,63.030,63.512,38.200,33.887,95.453,54.538,47.570,64.048
561,37.538,42.051,102.876,60.167,40.634,107.576,99.100,39.388,83.981,247.455,60.623,87.042,102.727,43.250,79.923,193.250,52.792,80.600,134.250,44.065,95.954,72.000,43.764,75.903,120.571,39.325,75.674,134.500,21.877,91.749,28.333,51.183,69.369,18.375,66.385,76.320,137.176,54.239,86.920,319.750,62.799,63.534,88.200,33.766,95.473,29.308,47.545,64.020
562,70.462,42.061,102.857,123.333,40.561,107.482,73.000,39.383,84.030,300.182,60.572,87.080,185.818,43.395,80.260,281.375,52.832,80.623,54.375,44.155,95.967,73.455,43.915,75.710,112.429,39.362,75.661,99.000,21.867,91.868,42.833,51.525,69.585,53.625,66.178,76.107,144.824,54.153,86.623,275.750,62.626,63.580,58.100,33.731,95.179,91.615,47.396,64.118
563,70.615,42.156,102.788,114.000,40.369,107.641,72.700,39.372,83.796,219.273,60.658,86.898,108.364,43.150,80.128,214.625,52.673,80.609,86.000,44.026,96.125,67.818,43.967,75.761,155.214,39.387,75.752,145.500,21.782,91.646,58.500,51.522,69.508,35.250,66.303,76.322,162.118,54.077,86.893,305.500,62.823,63.575,78.400,33.864,95.281,54.923,47.552,63.952
564,58.769,42.203,102.775,80.333,40.488,107.714,134.000,39.343,84.096,285.455,60.682,86.915,94.727,43.157,80.167,204.125,52.878,80.826,84.500,43.860,96.106,56.364,44.078,75.801,118.143,39.269,75.788,121.250,21.861,91.829,42.833,51.547,69.386,41.375,65.917,76.357,181.529,54.132,86.895,283.250,62.798,63.571,90.500,33.756,95.175,19.538,47.347,64.207
565,61.692,42.139,102.681,92.167,40.790,107.681,143.300,39.371,84.010,269.455,60.640,86.912,96.545,43.267,80.188,237.250,52.853,80.633,67.750,43.967,95.864,53.091,43.972,76.088,92.357,39.400,75.608,76.750,21.901,91.727,51.833,51.379,69.682,75.875,66.093,76.061,240.706,54.086,87.041,297.500,62.916,63.602,125.300,33.869,95.052,114.462,47.467,63.881
566,21.692,41.920,102.643,84.667,40.492,107.556,216.900,39.307,84.011,248.727,60.650,87.010,87.091,43.159,80.020,226.250,52.940,80.664,70.875,43.856,96.161,101.091,43.782,75.789,114.571,39.419,75.617,146.500,21.793,91.688,20.333,51.468,69.595,42.375,66.003,76.126,186.235,54.142,86.871,250.750,62.957,63.527,77.100,33.701,95.345,83.538,47.316,63.916
567,58.538,42.267,102.948,106.333,40.759,107.675,112.300,39.468,84.046,104.364,60.525,86.824,163.636,43.262,80.070,288.125,52.873,80.457,120.250,43.993,96.052,46.182,43.989,75.584,114.429,39.247,75.736,83.000,21.892,91.536,53.167,51.495,69.262,50.750,66.165,76.199,196.706,54.061,86.614,319.000,62.794,63.518,134.200,33.683,95.267,40.154,47.363,64.001
568,38.077,42.337,102.537,61.500,40.536,107.521,68.400,39.273,84.038,235.818,60.629,86.882,98.000,43.330,80.120,134.250,52.778,80.607,54.750,44.146,96.189,8.182,43.817,75.581,119.071,39.498,75.650,120.500,21.906,91.763,63.833,51.504,69.597,56.125,66.106,76.232,112.000,54.060,86.875,324.000,62.700,63.479,105.500,33.864,95.426,64.308,47.596,64.157
569,44.769,41.976,102.591,39.500,40.654,107.640,132.700,39.449,84.076,190.000,60.640,86.989,83.818,43.369,80.232,161.875,52.929,80.491,47.625,43.903,96.127,46.545,43.774,75.566,50.214,39.403,75.791,83.000,21.931,91.721,52.667,51.540,69.712,65.625,66.115,76.245,147.059,54.070,86.888,238.000,62.929,63.533,97.300,33.880,95.308,35.308,47.305,63.856
570,72.308,42.012,102.633,172.667,40.642,107.568,144.800,39.346,84.055,178.000,60.678,86.974,49.455,43.305,80.173,211.000,52.796,80.676,83.375,43.868,96.118,72.909,43.925,75.951,79.786,39.321,75.721,59.250,21.775,91.886,42.833,51.519,69.562,50.500,66.282,76.340,195.176,54.201,86.951,140.000,62.970,63.544,54.700,33.967,94.963,63.769,47.299,63.750
571,55.231,42.188,102.960,50.000,40.648,107.745,105.500,39.162,83.866,229.455,60.618,87.005,80.727,43.191,80.192,214.000,52.818,80.614,60.500,43.812,96.110,62.545,43.774,75.821,149.286,39.362,75.588,58.250,21.838,91.738,52.500,51.400,69.447,20.375,65.797,76.198,136.353,54.008,86.743,260.250,62.954,63.492,95.200,33.890,95.149,61.846,47.211,64.171
572,32.308,42.215,102.854,52.333,40.398,107.425,98.500,39.525,84.176,248.545,60.596,86.995,76.545,43.223,80.153,231.125,52.905,80.626,100.750,44.090,95.796,28.182,44.079,75.755,83.143,39.353,75.708,116.250,21.778,91.653,96.167,51.515,69.312,22.625,66.384,76.223,151.294,54.101,86.898,273.750,62.708,63.579,116.400,33.882,95.198,110.154,47.341,64.194
573,37.077,41.925,102.597,57.000,40.712,107.475,117.100,39.295,84.154,349.818,60.633,86.873,120.909,43.329,80.045,279.750,52.839,80.540,95.375,44.016,96.081,73.273,43.871,75.668,81.786,39.271,75.723,65.500,21.976,91.829,74.833,51.516,69.598,87.375,66.366,76.259,152.000,54.026,86.862,142.250,62.597,63.608,101.000,33.739,95.368,76.615,47.587,64.123
574,79.846,42.065,102.793,60.667,40.548,107.720,114.800,39.510,84.039,237.455,60.614,86.951,130.545,43.186,80.056,147.125,52.825,80.583,104.750,44.218,95.861,38.182,43.881,75.760,97.929,39.369,75.898,101.750,21.905,91.856,65.333,51.516,69.404,70.625,65.948,76.038,147.294,54.091,86.771,256.000,62.816,63.519,85.200,33.703,95.495,64.000,47.639,64.045
575,28.000,42.050,102.865,81.500,40.761,107.498,104.200,39.378,83.968,157.636,60.532,86.877,84.545,43.149,80.151,249.875,52.927,80.500,71.375,44.085,96.092,62.364,43.763,75.642,84.000,39.278,75.995,86.250,21.786,91.786,37.167,51.394,69.197,19.750,66.169,76.315,192.235,54.149,86.754,223.750,62.909,63.511,83.800,33.979,95.105,51.538,47.495,63.962
576,43.385,42.214,102.802,56.333,40.717,107.393,84.000,39.293,83.955,211.091,60.615,87.031,61.818,43.251,80.109,201.500,52.869,80.543,110.500,44.052,95.902,76.909,43.990,75.763,119.286,39.469,75.721,146.000,21.841,91.607,42.833,51.557,69.547,66.375,66.183,76.088,264.941,54.075,86.813,237.500,62.891,63.560,64.200,33.834,95.119,57.000,47.346,63.700
577,52.692,42.476,102.779,70.333,40.792,107.470,95.200,39.359,84.019,194.545,60.525,86.997,157.818,43.351,80.155,243.250,52.800,80.599,86.500,44.082,96.052,90.909,43.967,76.103,82.786,39.354,75.802,98.250,21.732,91.621,76.667,51.568,69.408,68.500,65.982,76.261,65.176,53.988,87.019,373.250,62.847,63.570,73.000,34.010,95.192,71.231,47.396,63.952
578,71.077,42.183,102.330,48.000,40.714,107.373,89.000,39.516,84.022,155.636,60.623,86.926,184.909,43.235,80.133,248.250,52.918,80.596,93.375,44.087,95.762,22.000,43.714,75.877,121.857,39.315,75.401,186.000,21.928,91.715,14.833,51.657,69.435,38.625,66.065,76.414,132.706,54.122,86.653,223.750,62.748,63.502,103.600,33.713,95.023,43.231,47.264,63.993
579,43.615,42.229,102.781,62.667,40.838,107.676,113.800,39.223,84.005,273.818,60.608,86.829,158.000,43.203,80.243,264.875,52.979,80.582,69.625,43.954,96.044,60.000,43.725,75.619,103.071,39.418,75.488,44.500,21.904,91.817,40.833,51.640,69.401,51.750,66.159,76.229,220.471,54.085,87.010,303.000,62.984,63.512,75.500,33.882,95.069,86.000,47.447,64.109
580,86.538,42.290,102.735,94.833,40.521,107.633,85.300,39.370,84.116,183.455,60.581,86.828,77.455,43.175,80.245,228.000,52.808,80.540,83.500,43.921,95.853,79.273,43.703,75.574,93.857,39.294,76.023,143.750,21.841,91.847,58.833,51.555,69.437,21.250,66.159,76.134,170.000,54.045,86.753,224.250,62.946,63.518,43.900,33.752,95.063,62.846,47.332,63.877
581,37.077,42.262,102.641,89.833,40.576,107.472,89.000,39.326,83.981,305.091,60.626,86.970,110.364,43.337,80.262,262.750,52.811,80.606,73.000,43.896,96.031,48.909,43.916,75.737,93.857,39.337,75.952,90.000,21.779,91.658,43.500,51.429,69.678,49.500,66.395,76.111,206.588,54.037,86.715,302.750,62.900,63.560,167.100,33.937,95.064,58.692,47.353,64.014
582,49.385,42.018,102.723,22.167,40.679,107.751,138.500,39.338,84.001,302.545,60.608,86.938,104.909,43.189,80.170,195.875,52.779,80.569,108.125,44.095,95.749,92.545,44.104,75.715,81.214,39.412,75.681,93.500,21.898,91.729,87.500,51.474,69.509,84.375,66.379,76.221,104.118,54.099,86.645,209.750,62.887,63.497,102.500,33.797,95.100,55.692,47.287,63.854
583,58.692,42.027,102.660,110.500,40.688,107.606,106.100,39.228,84.031,273.636,60.618,86.915,137.091,43.218,79.996,221.875,52.984,80.641,118.000,44.083,95.846,30.182,43.880,75.851,116.643,39.227,75.522,82.250,21.851,91.397,75.833,51.527,69.593,65.375,66.014,76.135,164.353,54.123,86.733,235.500,62.775,63.502,92.200,33.927,95.269,53.769,47.369,63.887
