 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19
340,158.812,65.987,66.152,713.455,63.882,69.198,410.167,70.281,67.653,146.750,73.404,60.801,384.125,73.490,72.458,953.300,75.742,76.963,265.500,68.311,70.674,149.125,42.334,56.394,267.476,67.268,74.844,355.778,76.135,67.796,541.875,67.752,95.155,143.654,62.513,61.506,1085.250,60.822,69.999,164.500,68.142,56.380,378.600,67.147,61.816,73.062,62.262,54.715,88.667,69.928,59.946,93.000,36.304,60.758,443.667,71.313,70.239
341,122.312,65.851,66.218,452.545,63.944,69.193,320.333,70.307,67.639,156.000,73.527,60.742,414.875,73.514,72.442,1122.500,75.738,76.935,428.250,68.285,70.663,95.125,42.061,56.421,283.619,67.302,74.942,372.222,76.147,67.780,617.500,67.748,95.190,243.000,62.564,61.677,692.000,60.850,70.071,148.583,68.128,56.495,308.100,67.195,61.847,71.875,62.217,54.842,247.833,70.007,60.020,41.250,36.419,60.756,222.667,71.305,70.222
342,163.875,65.938,66.092,326.545,63.923,69.162,288.917,70.284,67.568,318.625,73.496,60.686,435.000,73.477,72.339,1123.600,75.786,76.992,281.375,68.208,70.675,56.875,42.375,56.311,237.905,67.245,74.873,373.333,76.111,67.756,498.375,67.768,95.170,196.769,62.497,61.664,384.000,60.792,70.028,154.667,68.144,56.414,412.300,67.141,61.755,43.562,62.462,54.877,68.167,69.811,60.099,35.083,36.153,60.730,275.333,71.322,70.311
343,141.312,66.027,66.128,297.182,63.884,69.129,312.500,70.303,67.662,254.500,73.452,60.769,434.250,73.494,72.422,1365.750,75.768,76.936,321.125,68.303,70.742,145.500,42.436,56.373,233.190,67.290,74.906,365.778,76.116,67.750,551.250,67.771,95.176,217.577,62.515,61.684,341.125,60.778,70.085,204.667,68.033,56.407,447.400,67.144,61.798,50.438,62.152,54.691,108.333,69.893,60.014,77.750,36.449,60.655,273.500,71.385,70.278
344,451.625,65.998,66.091,336.545,63.928,69.119,289.750,70.278,67.628,237.000,73.476,60.580,339.500,73.463,72.387,838.950,75.750,76.943,259.625,68.239,70.755,102.875,42.138,56.474,228.667,67.239,74.888,328.111,76.094,67.737,690.125,67.766,95.159,188.115,62.481,61.627,306.000,60.830,70.081,182.583,68.073,56.403,641.800,67.138,61.737,43.562,62.295,54.858,266.833,69.950,59.977,88.750,36.413,60.678,308.833,71.314,70.293
345,300.750,65.984,66.082,304.364,63.833,69.171,363.250,70.334,67.683,220.625,73.517,60.675,322.625,73.500,72.448,783.900,75.797,76.952,426.500,68.210,70.721,40.000,42.302,56.327,251.190,67.284,74.916,327.889,76.102,67.757,572.375,67.767,95.192,213.462,62.629,61.690,248.875,60.811,69.978,172.167,68.000,56.427,833.900,67.154,61.814,109.438,62.294,54.743,109.500,69.699,60.058,57.917,36.243,60.709,598.333,71.348,70.291
346,323.750,66.010,66.133,330.000,63.943,69.184,398.333,70.314,67.658,266.250,73.493,60.757,1015.250,73.471,72.416,570.750,75.782,76.987,364.375,68.217,70.734,96.750,42.240,56.419,271.857,67.269,75.004,249.000,76.138,67.722,479.125,67.724,95.164,300.500,62.549,61.659,180.625,60.811,70.074,204.500,68.111,56.376,675.600,67.160,61.727,70.438,62.241,54.810,104.833,69.934,60.036,98.833,36.319,60.646,344.833,71.329,70.269
347,393.750,65.976,66.065,328.091,63.887,69.176,333.167,70.265,67.624,143.625,73.523,60.664,2151.000,73.522,72.398,450.450,75.793,76.959,458.375,68.211,70.733,77.500,42.343,56.369,262.667,67.144,74.891,390.222,76.091,67.719,646.875,67.771,95.144,252.308,62.527,61.671,208.125,60.812,69.944,200.083,68.098,56.339,327.900,67.178,61.839,57.812,62.110,54.766,160.667,69.907,59.977,37.083,36.459,60.693,361.833,71.344,70.267
348,333.438,65.968,66.111,225.364,63.904,69.252,382.833,70.289,67.716,212.375,73.445,60.661,2204.375,73.470,72.419,602.100,75.777,76.960,299.000,68.319,70.781,127.875,42.522,56.364,277.048,67.335,74.960,316.889,76.146,67.805,733.500,67.768,95.126,206.308,62.560,61.611,164.875,60.739,70.017,215.583,68.175,56.372,499.300,67.151,61.793,59.875,62.146,54.917,159.167,69.899,59.974,111.167,36.510,60.779,493.833,71.350,70.289
349,258.688,66.004,66.042,328.909,63.958,69.162,354.167,70.254,67.689,128.000,73.494,60.693,1653.625,73.513,72.419,461.300,75.780,77.000,451.500,68.242,70.726,133.250,42.361,56.436,333.238,67.321,74.903,265.667,76.181,67.752,519.250,67.744,95.162,222.885,62.517,61.560,304.500,60.870,70.042,191.000,68.161,56.341,355.000,67.170,61.785,100.938,62.201,54.706,193.000,69.911,59.977,138.833,36.242,60.686,503.500,71.342,70.321
350,271.312,65.912,66.209,347.545,63.978,69.161,316.667,70.258,67.652,106.625,73.426,60.895,1073.500,73.495,72.414,408.850,75.819,76.997,269.000,68.250,70.802,211.000,42.185,56.395,632.429,67.282,74.925,302.111,76.154,67.771,540.875,67.713,95.103,197.154,62.526,61.671,225.625,60.764,69.989,202.333,68.162,56.460,313.400,67.184,61.825,68.688,62.233,54.845,59.833,69.923,60.009,87.667,36.499,60.619,300.333,71.368,70.261
351,129.688,65.982,66.061,275.000,63.951,69.111,204.250,70.249,67.674,101.875,73.471,60.623,773.125,73.498,72.414,641.100,75.745,76.922,322.125,68.186,70.773,41.500,42.431,56.331,398.810,67.249,74.888,463.778,76.160,67.771,525.125,67.758,95.163,189.538,62.513,61.697,294.500,60.844,70.039,124.000,68.101,56.340,345.100,67.154,61.830,73.312,62.253,54.760,168.167,69.865,59.893,126.917,36.288,60.637,425.000,71.396,70.280
352,146.438,65.965,66.065,374.364,63.926,69.174,375.417,70.311,67.626,165.875,73.509,60.659,685.375,73.471,72.403,997.500,75.767,76.943,391.000,68.251,70.700,176.250,42.318,56.468,397.095,67.296,74.901,241.889,76.075,67.761,636.250,67.748,95.171,219.115,62.485,61.587,230.375,60.790,69.960,175.167,68.149,56.414,309.500,67.158,61.735,41.438,62.336,54.711,83.667,69.856,59.881,104.000,36.157,60.717,314.500,71.342,70.238
353,129.188,65.937,66.053,272.182,63.906,69.214,335.167,70.300,67.546,155.000,73.528,60.719,544.500,73.466,72.471,854.000,75.794,76.984,264.625,68.224,70.752,181.500,42.384,56.470,348.905,67.351,74.738,331.000,76.173,67.752,492.000,67.721,95.151,242.308,62.553,61.561,324.000,60.835,69.984,165.583,68.053,56.360,373.600,67.194,61.750,64.812,62.291,54.731,120.667,69.869,60.010,124.083,36.449,60.770,330.000,71.296,70.280
354,124.062,65.911,66.098,524.818,63.930,69.135,320.500,70.251,67.579,152.250,73.467,60.818,533.125,73.477,72.397,544.650,75.752,76.974,347.250,68.239,70.703,126.125,42.376,56.492,305.381,67.299,74.838,250.333,76.140,67.773,557.625,67.764,95.156,269.769,62.475,61.707,162.500,60.790,70.007,163.500,68.010,56.412,327.500,67.181,61.774,32.875,62.298,54.824,114.000,70.026,60.020,69.833,36.498,60.746,375.000,71.338,70.250
355,87.625,66.032,66.132,306.000,63.973,69.080,271.417,70.273,67.636,245.000,73.569,60.674,481.250,73.473,72.418,387.450,75.764,76.978,319.750,68.234,70.756,134.250,42.532,56.518,330.905,67.255,74.937,221.667,76.127,67.811,580.375,67.699,95.120,229.269,62.482,61.697,242.750,60.752,70.000,167.833,68.160,56.416,355.800,67.157,61.809,79.250,62.243,54.826,132.500,69.854,59.969,59.250,36.347,60.770,440.000,71.391,70.258
356,99.688,66.008,66.151,359.455,63.937,69.181,305.333,70.299,67.636,92.250,73.456,60.667,418.250,73.453,72.396,416.600,75.777,76.937,299.125,68.160,70.739,140.500,42.346,56.485,484.190,67.259,74.873,391.889,76.090,67.730,576.500,67.721,95.073,261.231,62.428,61.686,293.375,60.864,69.913,124.500,68.083,56.401,403.100,67.168,61.839,34.375,62.319,54.835,116.167,69.876,59.944,70.333,36.461,60.748,307.333,71.413,70.258
357,106.375,65.939,66.039,295.364,63.969,69.312,209.167,70.249,67.619,119.875,73.498,60.647,248.500,73.446,72.436,407.850,75.812,76.900,362.250,68.220,70.810,84.375,42.239,56.435,625.476,67.308,74.912,465.889,76.102,67.696,598.500,67.746,95.153,196.654,62.578,61.692,237.500,60.840,70.027,166.583,68.111,56.411,295.600,67.170,61.750,95.250,62.520,54.721,149.333,69.948,59.972,122.333,36.049,60.676,310.167,71.460,70.300
358,146.125,65.894,66.171,317.545,63.905,69.159,381.667,70.240,67.627,130.875,73.403,60.644,339.500,73.535,72.332,439.650,75.788,76.981,270.875,68.212,70.763,122.625,42.385,56.386,536.952,67.248,74.921,342.111,76.168,67.795,501.875,67.744,95.187,215.846,62.531,61.668,283.000,60.842,69.949,176.250,68.017,56.448,394.700,67.161,61.835,49.875,62.299,54.683,82.500,69.844,60.005,42.667,36.149,60.666,289.333,71.285,70.275
359,153.188,65.841,66.038,272.455,63.918,69.172,303.250,70.234,67.593,101.375,73.429,60.815,417.250,73.485,72.389,409.200,75.798,76.970,276.500,68.236,70.771,138.000,42.332,56.367,728.810,67.262,74.912,311.333,76.087,67.740,586.000,67.765,95.223,279.346,62.522,61.685,178.375,60.920,69.995,136.250,68.153,56.488,262.600,67.140,61.801,49.375,62.377,54.909,151.500,69.979,60.028,73.083,36.595,60.643,388.833,71.361,70.309
360,123.250,66.051,65.998,307.182,63.907,69.206,252.083,70.235,67.677,209.125,73.488,60.761,405.875,73.488,72.437,459.550,75.807,77.018,304.875,68.220,70.739,104.250,42.328,56.369,756.429,67.307,74.926,421.444,76.136,67.765,576.750,67.794,95.123,232.500,62.555,61.740,217.125,60.785,70.080,116.667,68.038,56.328,335.000,67.179,61.867,62.188,62.161,54.675,231.500,69.965,60.039,38.083,36.124,60.644,330.000,71.277,70.271
361,118.000,65.926,66.130,357.091,63.885,69.156,347.583,70.275,67.665,129.375,73.508,60.763,500.875,73.495,72.389,419.050,75.800,76.970,377.125,68.151,70.764,86.750,42.174,56.422,790.476,67.274,74.896,442.222,76.153,67.787,597.375,67.748,95.111,229.308,62.526,61.690,211.750,60.746,70.040,171.167,68.094,56.373,276.900,67.169,61.876,73.812,62.262,54.687,130.500,69.906,59.994,100.750,36.225,60.672,307.333,71.294,70.296
362,151.000,65.942,66.217,305.545,63.978,69.179,381.500,70.257,67.696,148.000,73.522,60.618,364.750,73.473,72.391,412.950,75.819,77.002,392.000,68.167,70.797,72.875,42.427,56.444,1074.667,67.243,74.911,334.778,76.130,67.828,527.250,67.740,95.147,224.808,62.598,61.622,170.750,60.828,70.035,96.083,68.178,56.334,392.400,67.189,61.833,126.000,62.299,54.874,151.167,70.030,60.034,66.167,36.238,60.697,434.167,71.385,70.252
363,106.375,66.016,66.120,273.364,63.924,69.193,283.000,70.361,67.577,169.625,73.468,60.676,542.250,73.510,72.466,485.850,75.762,76.984,408.750,68.212,70.769,87.500,42.243,56.394,1090.619,67.258,74.899,383.889,76.123,67.778,442.000,67.697,95.181,176.000,62.578,61.598,208.500,60.751,70.001,254.167,68.189,56.455,530.900,67.163,61.863,48.312,62.206,54.649,113.000,69.749,60.024,19.833,36.358,60.783,313.500,71.430,70.290
364,95.312,65.985,66.066,290.636,63.926,69.148,265.250,70.330,67.663,190.125,73.508,60.690,409.500,73.436,72.332,431.300,75.752,76.982,252.125,68.255,70.796,96.250,42.364,56.509,1067.952,67.297,74.879,321.000,76.133,67.621,688.500,67.738,95.171,192.038,62.527,61.710,334.125,60.851,70.044,99.583,68.176,56.416,498.000,67.099,61.798,46.562,62.381,54.732,255.333,70.027,59.997,34.750,36.396,60.720,711.500,71.369,70.289
365,125.500,66.003,66.067,324.364,63.941,69.186,247.167,70.242,67.632,223.375,73.461,60.661,643.375,73.493,72.453,615.000,75.756,76.995,237.250,68.193,70.722,125.125,42.530,56.428,970.048,67.266,74.879,380.556,76.132,67.830,621.500,67.775,95.130,210.885,62.462,61.735,196.000,60.846,70.020,185.500,68.258,56.450,417.400,67.174,61.708,81.062,62.175,54.869,157.833,69.897,59.975,105.500,36.312,60.760,459.000,71.350,70.274
366,80.500,65.904,66.155,361.182,63.948,69.139,208.333,70.268,67.742,186.000,73.505,60.809,761.500,73.492,72.423,670.450,75.756,76.988,379.000,68.234,70.703,129.375,42.330,56.453,630.857,67.301,74.905,263.333,76.061,67.879,632.625,67.718,95.135,169.923,62.530,61.668,300.500,60.935,70.037,140.917,68.161,56.394,348.500,67.179,61.894,99.312,62.263,54.572,125.833,69.906,60.054,80.333,36.355,60.727,446.500,71.343,70.288
367,148.375,65.912,66.157,444.636,63.976,69.198,316.833,70.294,67.682,140.125,73.426,60.733,1278.250,73.493,72.434,885.250,75.732,76.993,504.625,68.262,70.792,118.750,42.301,56.381,418.952,67.319,74.882,405.444,76.135,67.754,524.375,67.737,95.182,212.423,62.436,61.498,300.500,60.852,70.029,209.417,68.167,56.427,513.100,67.111,61.777,70.750,62.170,54.779,166.500,69.913,59.998,140.833,36.482,60.711,510.167,71.332,70.259
368,88.188,66.032,66.159,288.909,63.923,69.259,203.583,70.237,67.640,246.875,73.521,60.717,1095.000,73.458,72.457,1183.900,75.778,76.979,187.375,68.257,70.736,110.375,42.169,56.414,318.286,67.273,74.983,403.111,76.125,67.722,565.125,67.723,95.113,210.692,62.491,61.595,222.875,60.775,69.985,230.583,68.039,56.412,412.900,67.157,61.739,67.750,62.209,54.771,386.000,69.913,59.920,74.000,36.509,60.698,479.333,71.312,70.279
369,155.000,65.950,66.044,443.909,63.947,69.138,240.917,70.296,67.679,553.375,73.482,60.689,588.250,73.484,72.432,928.600,75.807,76.947,462.125,68.244,70.710,79.125,42.458,56.292,325.143,67.311,74.955,286.667,76.158,67.713,646.125,67.715,95.122,208.423,62.471,61.621,242.250,60.856,70.082,184.917,68.074,56.422,299.000,67.198,61.812,28.375,62.238,54.895,163.667,69.860,60.019,68.167,36.072,60.623,385.833,71.340,70.291
370,81.000,65.979,66.199,278.636,63.882,69.240,245.000,70.289,67.713,287.500,73.492,60.733,504.125,73.485,72.416,902.550,75.783,77.003,214.125,68.261,70.805,115.250,42.198,56.412,317.571,67.231,74.828,399.000,76.102,67.753,589.500,67.737,95.158,140.385,62.529,61.650,239.500,60.795,70.114,112.250,68.149,56.475,419.400,67.184,61.781,63.750,62.255,54.860,111.167,69.755,59.870,117.500,36.266,60.699,248.500,71.395,70.264
371,55.688,65.825,66.106,238.636,63.988,69.134,253.000,70.214,67.630,443.250,73.517,60.756,428.625,73.500,72.387,654.450,75.817,76.957,350.750,68.186,70.686,64.000,42.381,56.448,307.524,67.273,74.908,401.111,76.148,67.770,488.625,67.758,95.153,161.769,62.549,61.553,171.500,60.830,69.968,227.417,68.165,56.375,412.400,67.156,61.840,37.438,62.250,54.895,279.333,69.926,60.032,155.583,36.261,60.718,453.167,71.375,70.258
372,80.125,65.967,66.095,323.455,63.901,69.122,272.667,70.225,67.688,435.875,73.491,60.772,489.500,73.465,72.454,549.650,75.765,76.986,302.875,68.205,70.676,78.250,42.186,56.383,202.333,67.299,74.807,289.333,76.141,67.820,520.750,67.727,95.182,164.962,62.546,61.574,261.000,60.835,70.008,162.583,68.115,56.505,403.200,67.169,61.738,67.750,62.220,54.764,96.833,70.019,59.944,142.833,36.347,60.755,346.000,71.340,70.235
373,134.375,66.008,65.997,367.273,63.940,69.155,161.167,70.200,67.684,534.125,73.534,60.699,492.750,73.504,72.415,580.300,75.773,76.996,325.500,68.260,70.784,169.875,42.216,56.393,350.429,67.259,74.899,371.000,76.164,67.729,660.250,67.713,95.123,224.077,62.496,61.677,244.625,60.758,69.941,100.500,68.210,56.446,480.600,67.159,61.793,60.938,62.246,54.589,398.000,69.967,59.995,150.000,36.156,60.716,300.167,71.325,70.231
374,125.562,65.852,66.133,387.909,63.876,69.234,256.417,70.235,67.675,340.875,73.509,60.710,370.875,73.498,72.403,560.550,75.793,77.021,461.875,68.228,70.738,100.625,42.263,56.449,225.429,67.209,74.911,374.667,76.141,67.709,610.125,67.693,95.129,167.231,62.482,61.563,228.500,60.873,69.941,187.750,68.146,56.368,345.200,67.186,61.642,53.938,62.127,54.761,110.167,69.887,59.952,94.167,36.356,60.752,406.000,71.392,70.310
375,68.812,65.952,66.162,321.818,63.957,69.071,140.917,70.203,67.668,263.125,73.528,60.689,419.500,73.450,72.451,543.250,75.774,76.987,439.375,68.248,70.720,122.750,42.283,56.436,242.810,67.174,74.973,272.000,76.135,67.847,460.500,67.734,95.090,279.346,62.495,61.636,151.625,60.797,69.980,141.000,68.120,56.419,459.200,67.164,61.813,81.062,62.366,54.733,122.000,69.878,60.034,66.500,36.394,60.735,431.833,71.330,70.235
376,137.812,65.887,66.120,358.000,63.883,69.188,216.833,70.330,67.688,177.000,73.468,60.712,405.750,73.522,72.467,402.700,75.769,77.046,439.125,68.213,70.725,154.500,42.327,56.436,253.810,67.201,74.907,161.444,76.058,67.753,599.000,67.746,95.131,234.423,62.501,61.719,237.125,60.793,70.052,249.333,68.115,56.311,505.100,67.156,61.852,99.062,62.230,54.714,226.833,69.879,59.987,76.000,36.224,60.712,479.000,71.358,70.261
377,165.688,65.939,66.196,395.273,63.966,69.211,386.833,70.326,67.658,227.625,73.481,60.758,460.875,73.482,72.449,442.950,75.736,76.979,320.125,68.193,70.781,175.500,42.279,56.359,219.619,67.212,74.904,303.778,76.149,67.777,634.000,67.735,95.161,200.154,62.464,61.639,223.125,60.856,69.936,335.750,67.940,56.448,529.700,67.170,61.777,129.500,62.268,54.664,82.833,69.862,59.933,53.333,36.116,60.769,467.000,71.291,70.260
378,132.812,65.990,66.218,429.364,63.948,69.182,718.083,70.301,67.662,246.000,73.513,60.720,509.375,73.587,72.429,359.950,75.816,76.974,346.625,68.212,70.821,148.875,42.374,56.387,190.571,67.268,74.893,407.222,76.076,67.728,430.125,67.769,95.196,192.423,62.439,61.657,221.250,60.762,70.122,182.333,68.004,56.389,462.600,67.186,61.818,369.812,62.312,54.746,130.500,69.913,60.014,76.667,36.133,60.627,382.333,71.416,70.278
379,223.188,65.951,66.107,355.636,63.917,69.224,828.917,70.250,67.637,244.625,73.404,60.726,657.500,73.490,72.409,604.950,75.790,77.001,354.250,68.260,70.746,221.250,42.330,56.445,252.714,67.351,74.856,260.889,76.080,67.751,557.000,67.753,95.152,203.500,62.427,61.698,167.625,60.765,70.092,120.083,68.117,56.454,516.200,67.175,61.778,404.812,62.255,54.694,56.333,70.005,60.034,41.417,36.218,60.640,461.000,71.250,70.229
380,314.125,66.016,66.167,417.000,63.911,69.151,718.250,70.278,67.609,277.375,73.507,60.705,571.000,73.501,72.420,427.250,75.755,76.996,413.500,68.196,70.779,180.250,42.323,56.310,248.619,67.271,74.951,225.889,76.098,67.777,437.625,67.755,95.139,144.308,62.553,61.641,226.250,60.853,69.989,215.167,68.027,56.351,428.900,67.157,61.904,333.062,62.294,54.749,276.000,69.898,59.946,62.417,36.373,60.711,427.333,71.379,70.271
381,313.312,66.015,66.092,364.182,63.942,69.186,364.833,70.317,67.615,289.875,73.514,60.739,419.750,73.516,72.397,446.300,75.749,76.944,398.125,68.230,70.728,67.125,42.222,56.293,223.333,67.381,74.993,165.889,76.149,67.720,526.625,67.733,95.168,209.115,62.443,61.660,289.625,60.756,70.109,158.250,68.162,56.419,409.500,67.135,61.810,388.750,62.214,54.700,160.833,69.867,59.890,60.000,36.234,60.756,375.667,71.328,70.279
382,105.562,66.059,66.050,395.273,63.929,69.224,256.167,70.243,67.668,76.625,73.536,60.836,455.500,73.501,72.427,569.300,75.822,76.970,348.500,68.260,70.733,169.375,42.379,56.391,251.429,67.285,74.897,174.333,76.127,67.820,701.375,67.761,95.170,216.692,62.532,61.669,276.125,60.800,70.010,123.417,68.143,56.427,483.000,67.167,61.847,318.375,62.295,54.768,210.167,69.901,59.997,84.417,36.358,60.747,331.500,71.364,70.253
383,261.125,65.959,65.985,392.273,63.945,69.143,156.167,70.251,67.616,152.500,73.501,60.764,570.125,73.497,72.419,454.150,75.784,77.020,334.250,68.256,70.730,198.125,42.343,56.386,295.905,67.309,74.921,278.667,76.207,67.725,628.875,67.751,95.150,296.577,62.515,61.645,324.250,60.819,69.995,223.833,68.084,56.472,770.500,67.155,61.750,285.938,62.246,54.740,251.000,69.835,59.962,37.333,36.662,60.633,266.000,71.387,70.269
384,158.875,65.909,66.020,332.909,63.946,69.135,261.250,70.287,67.565,306.375,73.495,60.650,994.125,73.470,72.409,530.650,75.752,76.955,468.375,68.216,70.782,96.500,42.164,56.425,244.095,67.280,74.934,337.778,76.122,67.795,545.375,67.823,95.190,278.923,62.550,61.663,157.375,60.854,70.000,188.667,68.056,56.386,458.600,67.154,61.797,313.438,62.318,54.706,108.500,69.992,59.918,89.917,36.015,60.710,288.333,71.324,70.289
385,191.188,66.046,66.138,284.818,63.889,69.123,1055.250,70.288,67.680,253.125,73.530,60.773,791.875,73.460,72.409,420.400,75.749,76.960,227.750,68.227,70.791,122.375,42.348,56.402,272.095,67.296,74.916,303.556,76.154,67.754,605.500,67.714,95.139,179.077,62.500,61.644,335.125,60.729,70.077,234.333,68.142,56.350,397.300,67.173,61.809,368.062,62.307,54.763,523.000,69.886,59.980,50.250,36.181,60.732,473.667,71.314,70.254
386,161.750,65.936,66.177,241.455,63.975,69.185,984.167,70.297,67.691,108.750,73.497,60.719,573.500,73.519,72.457,430.500,75.771,76.989,295.500,68.271,70.677,97.375,42.428,56.347,287.952,67.213,74.995,291.667,76.053,67.719,622.500,67.722,95.176,269.577,62.518,61.675,191.875,60.776,69.982,162.083,68.137,56.389,300.400,67.129,61.691,381.062,62.249,54.699,346.500,69.930,59.996,67.167,36.305,60.629,364.000,71.347,70.236
387,148.375,65.989,66.139,262.091,63.936,69.185,820.917,70.235,67.621,229.250,73.516,60.751,403.875,73.475,72.449,481.450,75.781,76.963,341.750,68.233,70.783,106.875,42.372,56.497,295.381,67.289,74.828,215.444,76.219,67.667,524.125,67.746,95.106,246.308,62.415,61.663,167.250,60.885,70.027,159.500,68.130,56.431,486.900,67.165,61.687,196.125,62.312,54.738,359.000,69.933,60.011,65.333,36.214,60.700,260.500,71.241,70.227
388,147.188,65.967,66.151,236.000,63.958,69.235,616.083,70.322,67.644,160.625,73.408,60.810,406.625,73.512,72.415,473.700,75.715,76.968,401.375,68.218,70.669,110.375,42.243,56.405,286.952,67.204,74.864,263.111,76.121,67.767,394.250,67.722,95.135,238.192,62.615,61.614,189.250,60.818,69.855,262.000,68.093,56.382,293.800,67.147,61.849,224.750,62.301,54.721,228.833,69.834,59.952,100.750,36.205,60.731,373.500,71.357,70.229
389,129.812,65.971,66.095,255.727,63.944,69.213,503.417,70.253,67.610,249.500,73.478,60.694,634.625,73.519,72.421,466.550,75.763,77.010,352.000,68.230,70.757,163.000,42.343,56.434,332.286,67.299,74.850,349.222,76.172,67.728,685.750,67.772,95.153,164.885,62.459,61.593,240.750,60.849,70.068,142.917,68.097,56.496,451.700,67.170,61.709,173.812,62.250,54.823,195.833,69.859,59.916,125.333,36.426,60.711,448.167,71.289,70.326
390,171.375,65.976,66.127,262.091,63.896,69.232,245.250,70.266,67.667,135.500,73.502,60.763,591.375,73.522,72.418,481.200,75.804,76.994,193.375,68.241,70.789,77.000,42.322,56.466,467.571,67.318,74.998,300.667,76.131,67.842,424.625,67.786,95.147,195.692,62.433,61.678,148.875,60.843,70.036,275.500,68.088,56.365,337.800,67.119,61.837,51.062,62.211,54.945,151.167,69.887,59.978,70.250,36.283,60.666,389.500,71.347,70.284
391,120.375,65.851,66.198,311.000,63.869,69.145,355.667,70.261,67.629,141.875,73.511,60.649,491.375,73.459,72.470,571.600,75.782,77.001,291.250,68.217,70.683,114.875,42.321,56.355,416.286,67.309,74.865,363.556,76.178,67.809,411.750,67.735,95.115,227.577,62.466,61.629,251.500,60.849,69.970,155.250,68.074,56.388,230.500,67.172,61.870,101.688,62.281,54.742,214.833,69.871,59.895,78.583,36.628,60.614,430.667,71.365,70.293
