 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18
478,79.500,96.638,84.699,132.444,76.171,110.741,150.444,88.133,100.894,195.167,80.717,87.513,239.250,94.456,98.275,104.500,86.348,57.910,11.625,91.668,79.362,225.375,79.110,64.336,559.750,70.240,109.759,160.250,89.016,42.661,150.200,80.881,57.814,97.714,91.057,83.500,116.833,93.515,104.200,111.500,81.526,35.461,127.625,92.246,89.901,54.750,63.266,90.071,153.000,88.992,109.833,82.375,87.138,89.279
479,135.625,96.380,84.644,102.667,76.187,110.798,210.000,88.109,100.813,213.167,80.590,87.564,196.375,94.459,98.147,131.250,86.422,57.906,45.500,91.732,79.773,157.000,79.090,64.229,319.500,70.183,109.685,63.500,89.132,42.829,134.200,80.915,57.818,113.619,90.904,83.451,73.667,93.652,104.328,119.333,81.622,35.547,116.625,92.194,89.942,54.000,63.165,89.831,262.800,88.926,109.985,83.875,87.248,89.423
480,80.000,96.516,84.498,135.778,76.126,110.830,225.778,88.270,100.904,103.833,80.457,87.548,216.000,94.427,98.271,164.750,86.304,57.863,49.875,91.674,79.551,230.625,79.035,64.289,420.250,70.182,109.723,98.250,89.153,42.544,157.200,80.901,57.697,82.667,91.049,83.509,137.500,93.504,104.164,119.667,81.419,35.479,134.500,92.250,89.852,101.500,63.021,90.046,217.600,89.020,109.887,56.875,87.228,89.385
481,156.375,96.534,84.707,42.667,76.220,110.599,205.111,88.099,100.947,231.167,80.589,87.495,263.125,94.292,98.211,86.750,86.290,58.146,39.125,91.846,79.577,129.125,79.076,64.351,506.250,70.171,109.767,69.750,89.074,42.395,139.000,80.934,57.648,102.476,90.969,83.635,70.000,93.791,104.128,91.333,81.264,35.677,125.250,92.169,89.947,50.000,62.958,89.788,109.000,88.927,109.571,125.750,87.106,89.413
482,131.250,96.507,84.739,198.222,76.089,110.801,223.778,88.218,100.750,271.833,80.643,87.437,207.625,94.370,98.269,200.000,86.373,57.898,35.250,91.397,79.558,210.000,79.069,64.350,438.000,70.266,109.663,90.750,89.140,42.551,158.000,80.892,57.745,108.286,91.202,83.397,90.667,93.431,104.222,150.833,81.570,35.539,133.000,92.384,89.899,29.500,62.833,90.087,183.200,88.979,110.032,92.125,87.290,89.183
483,73.875,96.417,84.706,91.556,76.025,110.765,307.111,88.204,100.919,331.667,80.643,87.344,202.875,94.375,98.302,84.250,86.459,57.916,73.000,91.709,79.545,236.000,79.104,64.337,367.500,70.187,109.826,83.750,88.964,42.850,143.600,80.822,57.864,92.095,91.166,83.648,66.333,93.388,104.031,154.167,81.632,35.518,148.375,92.253,90.001,91.750,63.050,89.768,157.200,88.978,110.018,88.000,87.545,89.235
484,135.375,96.694,84.646,289.778,76.165,110.924,243.556,88.297,100.940,807.667,80.630,87.428,297.125,94.418,98.271,87.500,86.156,57.975,33.000,91.917,79.251,218.875,79.024,64.247,263.250,70.200,109.768,70.500,89.165,42.637,179.000,80.938,57.879,121.524,90.906,83.445,89.667,93.599,104.054,133.833,81.392,35.666,79.250,92.207,89.806,66.750,63.188,89.968,136.200,88.939,109.716,119.250,87.229,89.272
485,52.125,96.769,84.699,576.889,76.084,110.842,191.556,88.215,100.894,625.000,80.605,87.465,223.625,94.441,98.327,156.250,86.361,58.047,63.875,91.672,79.581,320.000,78.980,64.425,204.250,70.159,109.889,125.500,88.839,42.615,104.200,80.817,57.877,88.857,91.026,83.649,126.167,93.671,104.155,139.667,81.448,35.740,179.875,92.136,89.849,31.250,63.075,89.951,111.600,89.078,109.746,78.250,87.186,89.521
486,104.000,96.483,84.641,653.333,76.105,110.853,343.111,88.171,100.911,502.167,80.599,87.457,190.250,94.396,98.265,146.750,86.379,57.990,82.750,91.703,79.348,225.125,79.138,64.239,246.500,70.220,109.730,65.250,88.977,42.522,185.800,80.932,57.887,114.476,90.962,83.669,76.667,93.500,104.068,98.833,81.541,35.570,163.000,92.196,89.935,49.750,62.995,89.946,213.800,88.948,109.920,117.750,87.282,89.426
487,80.875,96.644,84.829,475.333,76.149,110.863,127.778,88.223,100.925,416.500,80.557,87.439,223.250,94.509,98.305,99.000,86.221,58.242,41.625,91.867,79.174,157.125,79.086,64.222,208.000,70.270,109.742,91.250,88.935,42.695,128.200,80.989,57.784,119.810,90.851,83.626,27.000,93.584,104.061,121.333,81.329,35.633,113.750,92.163,89.961,63.500,63.035,90.061,213.200,88.938,109.924,166.000,87.296,89.281
488,45.750,96.678,84.577,478.444,76.147,110.818,217.556,88.171,100.914,275.000,80.590,87.492,169.125,94.410,98.238,147.750,86.305,57.927,63.625,91.886,79.513,184.625,79.067,64.264,219.750,70.233,109.674,105.250,88.853,42.551,84.000,80.917,57.595,100.952,91.091,83.445,83.833,93.626,104.254,72.333,81.516,35.711,132.625,92.318,89.901,68.500,63.052,89.813,210.800,88.935,109.901,106.125,87.494,89.226
489,81.375,96.842,84.705,358.000,76.144,110.788,240.444,88.151,100.961,212.500,80.577,87.361,220.250,94.491,98.239,100.250,86.378,57.809,53.875,91.700,79.315,250.125,79.130,64.415,202.000,70.288,109.739,79.750,89.050,42.501,94.200,80.937,58.018,96.286,90.905,83.377,107.833,93.651,104.214,203.667,81.419,35.755,266.500,92.320,89.915,23.750,62.808,89.745,216.800,88.936,109.836,150.375,87.169,89.406
490,116.375,96.730,84.521,120.000,76.007,110.838,273.556,88.175,100.846,398.667,80.641,87.400,252.875,94.537,98.259,118.500,86.400,58.261,30.375,91.683,79.077,214.125,79.071,64.328,343.500,70.260,109.770,62.250,89.020,42.715,101.800,80.914,57.520,68.095,91.028,83.642,113.833,93.754,104.351,270.333,81.495,35.506,133.250,92.236,89.949,88.500,63.164,89.882,135.800,89.096,109.933,110.000,87.251,89.226
491,48.250,96.628,84.591,193.111,76.108,110.908,367.556,88.156,100.927,405.833,80.613,87.429,191.125,94.377,98.299,147.250,86.402,57.941,99.125,91.648,79.529,113.750,79.130,64.375,208.500,70.176,109.593,91.500,89.122,42.603,88.400,80.962,57.755,47.143,91.117,83.578,73.667,93.725,104.159,219.667,81.427,35.549,134.500,92.048,90.054,29.750,63.359,89.818,99.600,88.965,110.081,51.125,87.266,89.295
492,121.750,96.591,84.730,123.778,75.993,110.796,202.667,88.105,100.955,651.333,80.592,87.440,224.750,94.454,98.317,172.500,86.357,57.990,62.000,91.606,79.825,276.500,78.996,64.314,189.000,70.270,109.699,76.500,88.961,42.571,115.400,80.894,57.809,109.905,91.025,83.651,111.667,93.823,104.176,152.167,81.559,35.770,125.625,92.164,90.016,51.000,63.056,89.759,193.000,88.984,109.640,79.000,87.226,89.424
493,92.375,96.749,84.511,158.889,75.915,110.871,263.556,88.131,100.946,567.333,80.591,87.439,225.875,94.492,98.230,117.750,86.342,57.949,30.250,91.710,79.352,235.625,79.029,64.163,162.500,70.236,109.791,96.500,88.775,42.749,120.200,80.866,58.083,148.000,90.993,83.644,51.500,93.671,104.189,156.500,81.504,35.700,127.250,92.421,89.835,107.750,63.095,89.982,199.000,88.927,109.949,132.625,87.079,89.347
494,54.500,96.561,84.892,152.000,76.160,110.835,162.000,88.234,100.988,571.000,80.621,87.360,251.125,94.344,98.340,35.250,86.295,58.022,40.250,91.807,79.534,210.875,79.166,64.349,179.500,70.149,109.727,75.750,88.983,42.716,160.400,80.993,57.773,119.714,90.975,83.469,92.500,93.803,104.261,148.333,81.401,35.729,124.125,92.224,89.908,22.750,63.272,89.932,101.400,88.971,109.925,108.375,87.219,89.313
495,63.625,96.528,84.569,132.889,76.045,110.790,285.333,88.171,100.738,477.500,80.612,87.423,244.250,94.420,98.349,105.000,86.376,58.202,50.625,91.793,79.451,260.625,79.096,64.257,208.750,70.221,109.710,63.250,89.053,42.534,146.000,80.873,57.980,100.190,91.090,83.605,158.333,93.610,104.076,165.333,81.543,35.456,301.125,92.223,89.802,101.250,63.172,89.804,147.800,88.989,109.974,112.750,87.147,89.228
496,74.500,96.435,84.500,71.778,76.105,110.798,245.778,88.268,100.825,625.667,80.627,87.414,262.250,94.375,98.223,52.500,86.217,58.025,85.375,91.897,79.528,226.250,79.109,64.424,130.250,70.159,109.818,132.750,88.976,42.724,113.000,80.965,57.688,85.714,91.064,83.478,115.000,93.548,104.182,91.167,81.609,35.755,89.625,92.154,90.028,130.000,63.022,89.941,124.000,88.973,109.741,113.250,87.140,89.457
497,95.750,96.611,84.569,88.000,76.062,110.810,162.000,88.227,100.993,756.000,80.595,87.408,259.875,94.407,98.282,104.000,86.353,57.831,60.000,91.779,79.527,208.125,79.109,64.383,230.250,70.294,109.763,76.250,89.098,42.631,188.800,80.892,57.687,129.048,91.093,83.595,64.333,93.651,104.408,102.500,81.416,35.625,158.000,92.280,89.952,17.000,63.153,89.873,117.600,88.897,109.832,65.750,87.191,89.229
498,100.375,96.496,84.730,50.222,76.131,110.968,206.667,88.113,100.903,732.333,80.590,87.398,211.250,94.345,98.204,111.750,86.304,58.018,52.125,91.898,79.598,236.625,79.079,64.356,195.500,70.213,109.655,43.000,89.093,42.800,133.000,80.873,57.778,107.714,91.014,83.531,120.167,93.649,104.288,81.667,81.550,35.803,169.125,92.307,89.928,149.250,63.117,89.803,172.400,88.947,109.913,93.250,87.330,89.419
499,101.125,96.523,84.637,105.556,76.010,110.806,327.111,88.305,100.915,668.333,80.603,87.457,269.750,94.373,98.298,123.500,86.379,57.884,14.125,91.564,79.496,191.625,79.165,64.255,183.750,70.258,109.760,88.250,88.915,42.467,90.400,80.914,57.433,137.048,90.937,83.499,98.000,93.496,104.158,116.833,81.642,35.660,163.000,92.109,89.917,6.250,62.775,89.857,104.600,88.983,109.713,60.625,87.284,89.305
500,76.875,96.607,84.658,133.111,76.078,110.761,164.222,88.219,100.970,559.000,80.554,87.408,173.375,94.478,98.311,213.000,86.299,58.035,71.500,91.743,79.701,218.125,79.087,64.216,285.000,70.192,109.801,31.250,88.882,42.625,216.600,80.953,57.725,101.619,90.882,83.437,137.000,93.567,104.199,122.667,81.495,35.650,143.000,92.281,90.026,34.250,63.047,89.473,173.600,88.979,109.764,108.125,87.486,89.233
501,148.750,96.432,84.653,127.778,76.116,110.991,170.889,88.348,100.920,411.333,80.627,87.366,317.625,94.386,98.341,62.750,86.267,58.119,34.625,91.698,79.584,202.500,79.057,64.365,204.000,70.255,109.739,74.000,89.327,42.665,207.000,80.962,57.942,189.905,90.802,83.126,82.500,93.726,104.139,58.333,81.401,35.624,199.750,92.245,89.975,73.000,62.995,89.848,177.400,89.033,109.699,67.000,87.222,89.389
502,115.625,96.668,84.652,103.778,76.153,110.713,208.222,88.308,100.867,448.167,80.672,87.404,328.750,94.357,98.393,195.000,86.407,57.936,51.375,91.762,79.474,218.875,79.048,64.205,170.500,70.236,109.773,57.500,89.002,42.672,122.200,80.925,57.783,68.857,90.829,83.401,122.000,93.692,104.221,32.833,81.218,35.673,135.125,92.264,89.919,103.000,63.087,89.788,86.600,88.978,109.768,81.750,87.135,89.364
503,98.750,96.893,84.703,142.667,76.150,110.844,139.778,88.195,100.915,440.667,80.514,87.399,280.250,94.452,98.288,120.250,86.330,58.047,44.875,91.869,79.579,228.000,79.086,64.325,191.750,70.119,109.832,76.750,88.920,42.541,108.400,80.862,57.820,94.286,90.892,83.589,114.667,93.617,104.135,99.167,81.566,35.792,165.125,91.977,89.917,36.500,63.034,90.314,168.200,89.003,110.017,74.375,87.343,89.360
504,89.125,96.649,84.575,151.778,76.042,110.874,163.556,88.136,100.958,205.333,80.741,87.455,285.500,94.426,98.258,73.500,86.272,57.795,43.625,91.951,79.513,214.750,79.033,64.334,317.250,70.222,109.839,92.500,89.026,42.661,149.600,80.889,57.844,87.905,90.929,83.768,99.833,93.426,103.993,91.833,81.425,35.739,160.375,92.156,89.917,37.750,63.157,89.642,130.600,88.920,109.979,58.750,87.252,89.286
505,71.500,96.528,84.566,67.556,76.132,110.809,132.222,88.146,100.895,212.500,80.638,87.450,230.375,94.307,98.261,128.000,86.329,57.886,43.375,91.563,79.527,200.375,79.038,64.255,226.500,70.187,109.742,68.250,88.921,42.733,127.800,80.986,57.887,111.048,91.056,83.516,110.333,93.728,104.361,149.667,81.464,35.593,140.125,92.234,89.878,70.500,63.078,89.853,100.800,88.904,109.878,59.125,87.067,89.280
506,59.125,96.696,84.640,61.333,76.232,110.566,236.000,88.219,100.866,167.667,80.595,87.460,232.750,94.311,98.218,40.500,86.524,58.048,28.500,91.643,79.367,220.375,79.056,64.280,166.250,70.168,109.786,14.750,88.815,42.604,120.200,80.991,57.976,106.381,91.150,83.406,72.833,93.690,104.282,137.000,81.565,35.865,119.000,92.139,89.840,76.250,62.819,89.831,208.000,88.928,110.011,80.750,87.319,89.345
507,108.750,96.683,84.665,181.556,76.099,110.808,111.111,88.331,100.960,236.333,80.551,87.411,253.875,94.505,98.235,107.500,86.220,57.795,75.500,91.729,79.526,215.375,79.165,64.428,437.000,70.061,109.645,80.500,88.874,42.630,179.800,80.925,57.697,95.810,91.072,83.503,77.833,93.451,104.185,147.500,81.662,35.678,108.000,92.303,89.873,97.250,63.042,89.908,173.800,88.952,109.998,165.750,87.323,89.312
508,66.750,96.562,84.726,162.444,75.920,110.802,161.778,88.173,100.966,207.333,80.548,87.412,231.250,94.358,98.337,136.000,86.216,57.926,22.625,91.704,79.458,225.875,78.985,64.311,313.250,70.237,109.759,72.750,88.880,42.616,152.800,80.929,57.724,103.524,91.141,83.465,67.333,93.559,104.246,104.333,81.567,35.897,173.125,92.208,90.025,72.500,63.078,90.062,129.000,89.018,109.933,109.125,87.193,89.242
509,90.625,96.544,84.803,49.111,76.136,110.796,133.778,88.190,100.963,224.333,80.645,87.365,283.125,94.410,98.348,113.250,86.371,57.846,38.375,91.805,79.593,211.000,79.008,64.259,160.500,70.276,109.761,121.000,89.023,42.731,219.000,80.921,57.814,127.048,91.021,83.471,126.167,93.647,104.136,76.833,81.544,35.588,159.750,92.141,89.784,124.500,63.165,89.888,286.400,88.907,109.795,57.500,87.219,89.139
510,125.125,96.719,84.475,91.778,75.908,110.851,216.667,88.176,100.890,165.667,80.631,87.450,245.250,94.412,98.273,108.000,86.390,57.960,72.250,91.438,79.826,161.875,78.993,64.376,284.750,70.243,109.863,41.750,89.244,42.697,157.800,80.944,58.091,66.476,91.022,83.425,80.500,93.599,104.321,135.000,81.623,35.615,109.875,92.064,90.061,47.250,63.055,89.745,99.200,88.922,109.835,110.250,87.270,89.299
511,74.750,96.625,84.674,130.444,75.910,110.850,272.889,88.172,100.913,285.167,80.661,87.380,322.000,94.477,98.247,183.500,86.269,58.020,49.125,91.811,79.627,203.750,78.944,64.357,278.250,70.175,109.764,90.750,88.966,42.651,102.600,80.816,57.869,159.619,91.050,83.504,66.500,93.606,104.389,116.833,81.519,35.681,78.000,92.225,89.864,48.250,63.022,89.992,168.400,88.882,110.019,130.125,87.242,89.294
512,76.375,96.761,84.692,60.667,76.030,110.699,239.333,88.180,100.958,150.000,80.700,87.369,279.000,94.493,98.244,144.750,86.325,57.820,100.000,91.692,79.624,208.250,79.115,64.383,203.000,70.200,109.769,91.500,89.133,42.633,72.400,80.946,57.565,97.619,90.890,83.544,144.500,93.608,104.156,157.500,81.531,35.602,147.625,92.383,89.920,81.000,63.089,90.067,164.200,89.004,109.781,86.125,87.445,89.326
513,100.000,96.729,84.672,194.889,76.127,110.778,228.000,88.273,100.966,197.000,80.664,87.499,204.375,94.327,98.246,215.750,86.201,57.976,97.125,91.738,79.361,184.625,79.087,64.364,355.250,70.179,109.716,95.750,89.097,42.660,152.800,80.889,57.805,121.905,90.918,83.384,95.167,93.651,104.247,111.000,81.382,35.543,141.750,92.276,89.906,45.500,63.303,89.793,175.000,88.991,109.885,122.750,87.266,89.240
514,121.375,96.620,84.648,180.444,76.238,110.765,242.444,88.144,100.891,168.333,80.657,87.383,181.750,94.430,98.247,94.000,86.384,58.011,59.500,91.884,79.396,226.625,79.042,64.310,116.750,70.206,109.790,150.500,89.051,42.612,109.800,80.887,57.997,146.095,90.982,83.559,92.333,93.462,104.351,111.000,81.616,35.754,107.750,92.133,89.848,41.750,62.859,89.673,202.800,89.027,110.068,89.250,87.196,89.302
515,115.250,96.648,84.577,184.889,76.126,110.885,217.333,88.126,100.849,325.500,80.538,87.395,216.625,94.436,98.381,160.750,86.361,57.917,65.250,91.953,79.559,180.000,79.063,64.258,242.750,70.209,109.671,54.000,88.723,42.665,228.800,80.912,57.848,66.762,90.889,83.802,102.167,93.615,104.129,123.333,81.458,35.511,96.000,92.218,89.887,49.000,63.120,89.978,546.000,88.979,109.847,82.250,87.221,89.386
516,74.250,96.804,84.763,137.778,76.202,110.830,123.556,88.162,100.907,287.333,80.530,87.405,225.250,94.373,98.232,104.000,86.382,58.109,24.250,91.912,79.279,181.375,79.104,64.365,198.750,70.216,109.563,20.250,89.098,42.698,227.400,80.888,58.006,145.333,91.152,83.682,94.500,93.697,104.331,101.333,81.456,35.631,184.875,92.238,90.020,20.750,62.988,90.010,475.200,88.978,109.804,88.750,87.244,89.159
517,66.875,96.600,84.672,84.889,76.163,110.884,195.111,88.142,100.832,274.667,80.601,87.526,216.375,94.489,98.271,96.750,86.278,58.044,68.625,91.805,79.591,125.000,78.974,64.288,109.000,70.240,109.690,70.000,89.107,42.531,157.200,80.908,57.535,126.286,91.162,83.358,104.000,93.640,104.016,186.333,81.402,35.715,170.750,92.212,89.886,59.750,63.128,89.679,596.200,88.961,109.878,124.250,87.108,89.089
518,112.750,96.317,84.657,129.111,76.160,110.863,218.444,88.269,100.820,290.000,80.669,87.410,236.750,94.387,98.162,110.500,86.240,57.900,61.875,91.906,79.295,218.125,79.157,64.216,183.250,70.232,109.796,51.500,89.163,42.608,185.200,80.982,57.757,100.095,90.828,83.482,39.833,93.591,104.263,95.500,81.376,35.524,152.500,92.113,89.978,103.250,63.065,90.139,261.000,88.976,109.907,196.750,87.259,89.251
519,109.000,96.743,84.628,86.444,76.085,110.702,223.556,88.162,100.916,306.167,80.577,87.359,242.625,94.380,98.280,221.750,86.398,57.974,43.500,91.703,79.489,155.000,78.962,64.287,181.750,70.228,109.790,26.250,89.276,42.483,49.200,80.907,58.111,65.048,90.955,83.441,88.500,93.581,104.272,133.167,81.528,35.692,144.125,92.267,89.910,42.750,62.949,89.772,198.200,89.056,110.003,182.625,87.277,89.336
520,102.125,96.481,84.844,152.222,76.215,110.894,270.889,88.206,100.992,271.667,80.533,87.437,206.625,94.399,98.195,153.000,86.309,57.988,38.000,91.908,79.784,191.625,79.098,64.428,221.250,70.192,109.830,354.250,89.045,42.631,104.600,80.950,57.631,84.762,90.906,83.277,79.667,93.743,104.159,45.667,81.492,35.467,196.250,92.111,89.839,5.250,62.775,90.055,226.000,88.974,109.738,520.875,87.255,89.274
521,155.500,96.631,84.634,186.222,76.000,110.884,263.556,88.136,100.926,174.167,80.498,87.533,298.000,94.367,98.249,186.000,86.359,57.746,49.000,91.790,79.562,153.750,79.031,64.253,298.500,70.111,109.812,316.250,88.990,42.548,200.600,80.982,57.914,106.857,91.005,83.565,73.500,93.556,104.173,88.667,81.556,35.507,161.500,92.391,89.923,104.750,62.933,89.836,291.200,88.956,109.910,296.750,87.413,89.256
522,63.625,96.634,84.624,160.222,76.037,110.811,238.444,88.192,100.957,160.333,80.533,87.400,273.875,94.347,98.228,216.000,86.304,57.879,36.500,91.739,79.735,214.000,79.062,64.275,186.250,70.213,109.847,370.000,89.010,42.623,107.600,80.932,57.682,133.429,90.904,83.442,135.833,93.667,104.166,39.500,81.541,35.853,163.375,92.318,89.985,86.750,62.968,89.793,198.800,89.003,110.043,237.000,87.294,89.322
523,136.750,96.371,84.504,74.222,75.984,110.847,186.667,88.198,100.916,188.000,80.660,87.360,153.125,94.408,98.255,224.000,86.334,57.900,41.500,91.428,79.578,211.125,79.191,64.326,252.000,70.228,109.776,175.500,88.900,42.568,92.600,80.793,57.759,80.571,90.931,83.434,104.500,93.519,104.119,219.500,81.388,35.722,139.875,92.163,89.982,166.500,63.024,89.744,138.400,88.940,109.851,251.750,87.143,89.250
524,92.000,96.432,84.489,186.000,76.069,110.747,234.000,88.181,101.020,206.667,80.516,87.366,336.625,94.456,98.239,217.250,86.315,57.954,68.500,91.928,79.539,321.750,79.052,64.256,253.500,70.215,109.765,315.000,88.936,42.636,162.200,80.903,57.818,166.571,91.054,83.488,100.000,93.770,104.141,92.667,81.542,35.713,99.875,92.069,90.020,35.000,63.209,90.035,239.600,88.980,109.917,298.875,87.324,89.179
525,98.125,96.591,84.773,81.333,76.152,110.872,339.333,88.128,100.985,268.833,80.643,87.299,201.000,94.410,98.239,73.250,86.144,58.109,22.500,91.800,79.360,218.875,79.223,64.298,282.500,70.193,109.720,194.500,88.960,42.695,103.800,80.804,57.728,96.095,90.945,83.520,48.667,93.338,104.055,148.333,81.536,35.618,203.625,92.162,89.917,38.750,62.883,89.941,146.000,88.987,109.979,235.375,87.199,89.127
526,111.625,96.471,84.532,157.111,76.150,110.845,247.333,88.155,100.959,215.500,80.615,87.435,216.750,94.455,98.176,124.000,86.336,57.919,76.000,91.646,79.431,144.750,79.129,64.287,222.750,70.189,109.610,171.750,88.917,42.490,145.600,80.896,57.838,107.333,90.896,83.539,68.000,93.837,104.313,104.500,81.495,35.594,261.875,92.341,89.923,91.750,63.165,89.840,177.200,88.979,109.857,383.875,87.273,89.287
527,79.750,96.451,84.613,159.333,76.093,110.708,267.111,88.189,100.822,138.500,80.659,87.391,234.500,94.389,98.325,100.000,86.294,57.954,82.750,91.687,79.420,195.125,79.009,64.454,302.500,70.133,109.830,70.500,89.032,42.618,124.400,80.898,57.886,148.381,91.069,83.521,40.500,93.697,104.082,112.500,81.512,35.518,822.625,92.203,89.959,87.750,63.155,89.943,256.400,88.971,109.812,362.375,87.246,89.323
528,96.625,96.694,84.616,39.333,76.221,110.674,202.222,88.199,100.889,154.333,80.672,87.470,248.750,94.335,98.244,75.500,86.351,58.042,70.375,91.715,79.413,213.250,79.116,64.338,208.500,70.189,109.794,70.000,89.010,42.672,136.200,80.974,57.918,124.381,91.052,83.700,151.333,93.591,104.243,151.167,81.672,35.691,968.250,92.244,89.931,77.750,63.223,89.963,200.200,88.953,110.000,175.625,87.329,89.197
529,146.125,96.664,84.551,108.000,76.044,110.751,208.667,88.117,100.777,106.167,80.604,87.383,176.500,94.304,98.157,149.500,86.237,57.786,46.125,91.723,79.450,274.875,78.992,64.226,279.250,70.191,109.561,105.000,88.978,42.502,163.800,80.907,57.678,116.286,91.001,83.510,101.000,93.592,104.137,91.167,81.524,35.823,732.000,92.257,89.973,53.000,62.940,89.828,214.200,88.967,109.806,132.750,87.395,89.169
530,112.375,96.364,84.624,64.000,76.069,110.912,224.222,88.219,100.937,174.167,80.654,87.385,238.375,94.445,98.202,287.250,86.348,58.027,40.500,91.712,79.856,214.750,79.159,64.432,213.250,70.189,109.559,142.250,89.012,42.535,153.400,80.962,57.813,114.095,91.093,83.570,75.667,93.513,104.110,164.833,81.474,35.632,419.000,92.263,89.781,43.000,63.049,89.907,212.000,88.982,109.962,56.875,87.368,89.374
531,92.250,96.449,84.459,106.000,76.006,110.893,254.222,88.106,100.965,215.000,80.663,87.518,282.375,94.489,98.387,199.000,86.293,58.014,34.125,91.770,79.415,190.375,78.945,64.230,163.750,70.255,109.826,123.000,88.914,42.703,137.800,80.903,57.778,132.000,91.153,83.325,94.000,93.523,104.335,75.167,81.598,35.723,198.375,92.293,89.935,45.000,63.118,89.845,143.200,88.925,109.977,100.750,87.367,89.242
532,112.000,96.501,84.558,101.333,76.225,110.731,165.111,88.197,100.996,173.000,80.607,87.475,280.000,94.485,98.292,112.500,86.283,58.100,53.375,91.885,79.651,257.375,79.021,64.400,238.500,70.158,109.785,38.500,89.177,42.625,251.800,80.915,57.898,152.000,90.924,83.674,38.333,93.590,104.192,184.000,81.485,35.809,187.000,92.348,89.925,46.250,63.164,89.936,106.800,89.027,110.020,80.875,87.211,89.178
533,82.625,96.720,84.713,164.222,76.216,110.927,172.667,88.086,100.826,195.667,80.630,87.523,234.125,94.370,98.301,104.000,86.418,57.968,99.500,91.653,79.332,215.125,79.076,64.309,214.750,70.253,109.768,41.000,88.696,42.685,183.800,80.917,57.768,122.286,90.985,83.643,98.833,93.733,104.138,73.167,81.532,35.568,146.750,92.231,89.988,93.500,62.981,89.918,141.800,89.000,109.965,67.500,87.378,89.510
534,100.500,96.480,84.616,156.444,76.275,110.751,232.889,88.268,100.830,136.667,80.647,87.500,283.875,94.383,98.214,142.750,86.469,57.943,86.375,91.845,79.626,431.000,78.984,64.342,250.250,70.207,109.681,82.750,88.972,42.632,167.000,80.950,57.545,165.143,90.881,83.529,75.667,93.699,104.166,75.333,81.570,35.749,150.625,92.277,90.038,91.500,63.129,89.840,204.800,88.919,109.957,60.750,87.181,89.258
535,90.000,96.450,84.728,116.444,76.114,110.884,256.889,88.287,100.856,160.000,80.442,87.388,259.625,94.340,98.298,49.500,86.426,58.106,45.125,91.743,79.777,489.375,79.009,64.381,164.500,70.142,109.753,87.000,88.972,42.841,240.200,80.864,58.033,78.095,90.874,83.512,58.167,93.787,104.257,15.000,81.358,35.705,120.250,92.320,89.956,18.750,63.122,89.828,263.600,88.977,109.915,143.750,87.174,89.302
536,120.750,96.817,84.628,98.000,76.085,110.759,164.222,88.188,100.838,175.167,80.506,87.447,262.625,94.370,98.244,200.750,86.464,57.841,81.375,91.851,79.393,535.125,78.998,64.331,203.500,70.251,109.812,9.500,89.353,42.633,88.400,80.862,57.831,129.333,90.958,83.399,90.667,93.594,103.920,66.333,81.560,35.626,159.500,92.154,89.964,110.250,63.131,89.857,190.000,88.968,109.826,52.750,87.253,89.212
537,130.875,96.540,84.477,200.444,76.078,110.855,220.667,88.074,100.807,240.833,80.640,87.488,232.875,94.430,98.346,117.500,86.367,58.114,52.500,91.889,79.323,708.125,79.028,64.363,273.750,70.251,109.752,82.000,88.923,42.575,148.400,80.895,57.697,122.095,91.189,83.456,112.500,93.629,104.216,87.667,81.431,35.421,173.000,92.322,89.796,37.250,63.064,90.188,259.000,88.985,109.823,89.375,87.284,89.178
538,89.250,96.592,84.765,77.111,75.983,110.938,140.889,88.072,100.850,135.833,80.700,87.420,215.500,94.391,98.313,164.000,86.402,58.055,87.625,91.742,79.713,743.250,79.011,64.300,152.000,70.288,109.599,60.250,88.879,42.562,86.400,80.972,58.000,163.810,90.973,83.552,69.833,93.550,104.234,99.500,81.562,35.570,182.375,92.269,90.036,85.000,63.111,89.837,94.800,88.970,109.700,97.375,87.082,89.194
539,127.500,96.459,84.669,101.333,76.121,110.866,194.889,88.319,100.887,190.833,80.603,87.416,237.000,94.331,98.283,57.750,86.292,58.038,39.750,91.971,79.185,559.375,79.107,64.363,230.250,70.142,109.823,27.500,89.043,42.636,178.000,80.886,57.848,126.095,90.937,83.398,155.167,93.603,104.189,54.500,81.645,35.767,131.375,92.154,89.896,40.750,62.775,89.954,112.400,88.847,109.793,69.750,87.331,89.367
540,80.875,96.514,84.530,73.111,76.195,110.817,140.889,88.051,100.836,193.833,80.606,87.453,226.625,94.343,98.240,72.250,86.392,57.952,25.500,91.543,79.688,426.000,79.024,64.409,189.000,70.256,109.659,32.000,88.745,42.511,139.000,80.939,57.912,114.762,90.948,83.644,89.500,93.639,104.290,96.833,81.517,35.713,166.375,92.158,89.859,34.750,63.395,89.763,139.000,88.902,109.958,122.625,87.154,89.222
