 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52
419,41.045,145.375,169.333,161.778,147.173,175.183,17.290,167.796,180.095,72.000,198.678,170.454,71.727,141.094,160.852,13.385,93.424,74.585,118.722,87.452,61.024,59.944,90.628,56.547,52.122,201.197,159.332,10.471,164.410,167.280,23.062,199.151,131.474,92.723,146.444,80.403,73.143,113.809,73.254,226.745,84.361,66.530,184.167,87.654,74.694,36.595,95.324,67.977,33.843,163.473,161.469,125.900,153.017,170.759,9.200,128.541,69.404,18.500,116.236,66.635,27.273,115.288,47.437,0.000,NaN,NaN,32.054,157.071,182.504,201.647,142.609,157.150,344.627,195.112,108.649,121.732,134.212,174.728,308.600,95.067,179.041,65.692,127.576,171.464,52.591,139.809,106.535,35.308,193.060,127.204,52.722,196.075,91.539,0.324,174.478,77.862,95.192,110.762,69.548,162.966,171.292,161.261,271.207,111.304,137.290,12.591,167.506,118.790,45.333,157.997,124.183,27.692,208.836,158.919,80.824,141.832,179.980,53.083,149.760,182.121,154.708,154.654,166.298,221.308,184.756,142.957,10.556,180.165,173.556,8.438,190.525,158.108,40.379,200.915,146.813,248.595,93.452,59.824,252.167,106.894,54.237,40.312,158.315,116.488,17.639,172.109,97.002,69.176,131.894,162.750,217.125,89.994,67.246,72.438,140.985,173.686
420,66.864,145.086,169.490,190.667,147.192,175.182,15.290,167.139,180.346,60.562,198.847,170.456,77.909,141.035,160.837,15.231,93.470,74.056,86.889,87.414,60.956,58.611,90.798,56.728,64.898,201.120,159.356,6.000,163.908,167.002,69.250,199.251,131.473,25.830,146.561,80.253,81.143,113.632,73.020,271.647,84.200,66.492,166.333,87.755,74.634,14.919,94.931,68.529,40.588,163.464,161.309,121.600,153.074,170.808,10.800,128.942,69.600,17.875,116.107,65.960,31.727,115.020,47.720,1.935,139.645,133.000,66.162,157.786,182.387,193.059,142.895,157.166,134.667,195.074,108.682,121.134,134.027,174.631,256.433,95.096,179.007,126.385,127.270,171.610,47.818,140.041,106.905,73.000,192.985,127.261,48.444,196.258,91.321,8.000,173.908,78.302,131.500,110.704,69.651,133.310,171.526,161.384,241.483,111.339,137.326,19.773,167.186,118.818,52.700,157.717,124.042,30.577,208.911,159.243,133.882,141.568,179.953,73.333,149.750,182.050,181.708,154.551,166.195,33.308,185.010,143.184,24.556,179.936,173.911,21.312,190.277,158.050,32.034,200.164,146.660,240.541,93.429,59.849,246.333,106.894,54.349,97.375,158.450,116.537,33.194,171.772,96.983,55.647,132.233,162.626,215.062,89.951,67.211,109.750,141.128,173.552
421,37.455,145.273,169.631,210.778,147.228,175.342,19.613,167.485,180.461,57.875,198.868,170.265,104.773,140.965,160.842,3.923,93.684,74.421,115.722,87.271,61.191,60.139,90.526,56.707,41.959,200.723,159.166,10.647,164.035,167.548,29.125,199.122,131.497,50.340,146.419,80.357,68.571,114.048,73.048,248.941,84.225,66.443,168.944,87.610,74.685,50.649,95.159,68.483,21.216,163.723,161.501,143.367,152.894,170.882,13.733,128.866,69.658,22.688,116.607,66.026,16.727,114.927,47.685,1.613,140.275,132.835,44.595,157.600,182.382,169.706,142.849,157.078,176.235,195.106,108.488,145.423,134.277,174.572,212.600,95.254,178.997,138.231,127.416,171.447,83.455,139.863,106.605,65.538,192.894,126.985,36.944,196.208,91.508,1.081,173.941,77.872,84.462,110.791,69.861,147.207,171.232,161.516,305.655,111.435,137.343,18.136,167.361,118.507,54.500,157.887,123.964,56.923,209.087,158.987,76.471,141.746,179.968,188.583,149.741,182.188,169.875,154.521,166.185,15.462,184.571,143.312,21.278,180.021,174.122,22.062,190.823,158.540,20.276,200.418,146.410,224.000,93.367,59.743,336.367,106.971,54.365,76.438,158.473,116.503,25.750,171.909,96.788,37.647,132.185,162.752,224.562,89.850,67.247,111.750,141.145,173.551
422,83.136,145.236,169.352,393.889,147.375,175.470,18.000,167.243,180.224,51.750,198.805,170.720,64.227,141.131,160.734,2.846,94.085,74.245,87.444,87.356,60.896,83.222,90.709,56.689,68.286,201.208,159.299,24.235,164.110,166.929,31.625,199.074,131.770,28.638,146.535,80.135,92.571,113.789,72.976,243.529,84.261,66.401,179.833,87.505,74.623,16.703,95.269,68.305,20.471,163.622,161.496,124.233,153.078,170.918,8.633,128.520,69.390,40.125,116.345,66.602,21.364,114.983,47.818,0.000,NaN,NaN,45.676,157.219,182.466,173.588,142.730,157.205,174.706,195.176,108.542,109.505,134.082,174.790,298.900,95.040,178.833,111.308,127.279,171.266,77.000,139.977,106.920,70.308,193.018,127.007,30.889,196.085,91.161,5.351,173.836,78.097,105.577,110.640,69.888,144.517,171.230,161.301,221.897,111.216,137.345,15.318,166.961,118.957,61.067,158.042,123.792,40.154,209.082,159.121,166.941,141.678,180.033,576.250,149.796,181.957,143.083,154.704,166.395,9.231,184.781,143.150,45.944,180.119,173.695,21.062,190.989,158.008,29.207,200.108,146.501,276.595,93.443,59.748,234.633,107.010,54.266,96.625,158.709,116.535,14.694,171.601,96.280,41.647,132.112,162.838,195.875,89.992,67.307,80.438,141.139,173.617
423,68.636,145.280,169.512,408.167,147.571,175.336,19.484,167.081,179.869,49.938,198.978,170.492,47.182,140.845,161.042,6.000,93.851,74.225,104.778,87.632,61.160,58.278,90.580,56.670,25.102,201.088,159.250,33.118,164.461,167.123,32.688,199.194,131.710,14.085,146.796,80.379,177.333,113.892,73.021,243.098,84.164,66.433,175.056,87.653,74.824,9.892,94.371,68.430,30.392,163.580,161.473,113.933,152.952,170.968,12.700,128.203,69.589,27.188,116.019,66.338,22.636,115.188,47.780,0.000,NaN,NaN,34.973,157.119,182.671,163.647,142.768,157.042,174.196,195.103,108.529,121.897,134.190,174.835,286.167,95.142,179.028,90.923,127.275,171.386,84.636,140.024,106.809,72.923,192.820,126.836,27.056,196.069,91.408,3.784,174.061,78.541,177.462,110.624,69.833,164.862,171.229,161.375,273.655,111.330,137.369,8.955,167.173,118.950,52.867,157.609,123.851,29.538,209.069,159.068,89.412,141.491,179.964,341.000,149.706,181.908,135.125,154.586,166.166,5.154,184.698,143.592,31.278,180.022,173.221,11.438,191.093,157.789,27.897,200.182,146.818,246.378,93.482,59.718,304.467,107.079,54.180,74.500,158.700,116.279,21.778,171.922,96.733,31.000,132.066,162.442,288.750,89.885,67.189,139.500,141.004,173.419
424,72.227,145.230,169.463,119.167,147.157,175.082,21.161,167.409,180.395,43.062,198.722,170.961,60.182,140.834,160.864,7.462,93.893,73.635,105.500,87.343,61.083,58.917,90.784,56.467,25.837,201.029,159.295,33.294,164.412,167.321,46.438,199.334,131.517,28.723,146.899,80.091,47.143,113.886,73.558,289.490,84.234,66.359,267.167,87.751,74.651,32.811,94.562,68.208,13.255,163.610,161.213,99.567,153.270,171.066,10.600,128.484,69.866,38.812,116.475,66.319,34.591,114.963,48.050,0.000,NaN,NaN,54.649,156.898,182.617,190.294,142.748,157.233,183.725,195.000,108.505,128.041,134.080,174.666,261.667,95.126,178.977,94.692,127.225,171.366,75.455,139.896,106.754,91.231,192.767,126.976,33.944,196.293,91.638,7.351,173.874,78.241,117.038,110.690,69.752,169.586,171.320,161.280,262.552,111.383,137.326,26.455,167.189,118.740,60.700,157.836,123.890,50.846,208.877,159.006,154.353,141.805,179.874,51.750,149.820,181.913,169.875,154.657,166.278,29.308,184.603,142.824,39.000,180.258,173.428,13.188,190.940,158.240,36.931,200.614,146.596,192.541,93.520,59.794,344.967,107.076,54.260,37.562,158.384,116.350,24.500,171.670,97.016,55.941,132.001,162.880,256.438,89.954,67.351,51.812,141.056,173.718
425,77.818,145.131,169.357,157.611,147.206,175.080,27.032,167.573,180.207,78.375,198.610,170.177,87.545,140.839,161.112,14.385,92.938,74.510,64.389,87.083,60.999,72.056,90.697,56.753,59.224,200.957,159.250,7.412,164.359,167.316,35.938,199.183,131.700,19.872,146.895,80.559,77.714,113.811,73.203,263.451,84.224,66.374,190.111,87.709,74.723,17.946,94.640,68.444,25.137,163.815,161.653,88.400,153.046,171.057,9.833,128.248,69.186,32.312,116.132,66.268,26.227,115.047,47.936,1.419,139.655,133.455,33.027,157.016,182.498,233.647,142.879,157.155,166.039,195.169,108.738,117.691,134.163,174.675,286.067,95.139,178.917,128.154,127.283,171.551,54.136,139.981,106.925,85.923,193.060,126.936,30.556,196.334,91.254,2.216,174.375,78.275,133.846,110.644,69.594,137.793,171.410,161.478,278.000,111.369,137.325,11.545,167.171,118.908,71.500,157.756,123.804,34.423,209.045,158.844,158.000,141.757,179.973,35.750,149.699,181.808,137.125,154.494,166.366,10.077,185.208,142.928,17.111,180.211,173.376,16.250,190.228,158.042,23.414,200.112,146.505,213.135,93.356,59.701,283.533,106.984,54.250,85.062,158.580,116.066,23.361,172.226,96.920,26.706,132.220,162.491,233.312,89.979,67.402,89.438,140.910,173.461
426,62.864,145.118,169.290,159.000,147.351,175.076,11.677,167.278,180.092,46.250,199.136,170.369,47.182,140.840,161.057,59.231,93.024,74.195,106.556,87.652,61.172,69.028,90.674,56.696,48.776,201.115,159.375,23.882,164.663,167.184,57.188,199.309,131.536,20.553,146.242,80.519,42.952,113.833,73.313,229.922,84.208,66.458,195.444,87.612,74.699,13.351,95.169,68.542,13.843,163.727,161.433,134.067,153.117,170.821,16.567,128.562,69.516,39.250,116.171,66.270,28.045,114.794,47.753,3.613,140.020,133.715,42.432,157.410,182.486,238.471,142.716,157.256,147.843,195.079,108.764,147.835,134.213,174.769,306.300,95.168,179.038,102.692,127.441,171.492,56.955,139.937,106.647,33.692,192.881,127.248,50.333,196.051,91.304,5.730,173.951,78.260,143.308,110.631,69.503,164.724,171.404,161.310,303.224,111.219,137.361,22.045,167.376,118.541,73.533,157.669,124.096,42.615,208.983,159.087,109.412,141.820,179.971,48.167,149.483,181.893,129.083,154.527,166.160,23.385,184.413,142.889,53.944,180.133,173.146,16.562,190.625,158.391,42.414,200.676,146.472,245.730,93.325,59.902,239.167,106.946,54.296,38.250,158.392,116.316,10.528,171.966,96.578,32.882,132.005,162.521,195.938,89.986,67.318,78.000,140.937,173.725
427,50.818,145.276,169.518,148.389,147.372,175.193,22.194,167.411,180.319,50.125,198.748,170.527,64.318,141.052,161.222,1.923,93.849,74.047,77.889,87.253,61.073,67.639,90.562,56.607,33.143,201.465,159.284,15.412,164.221,167.139,24.062,199.388,132.135,39.064,146.740,80.158,52.857,113.745,73.206,293.412,84.239,66.522,159.722,87.485,74.656,27.730,94.709,68.092,39.255,163.622,161.253,77.700,153.130,170.912,19.900,128.354,69.458,37.188,116.353,66.233,10.818,115.587,47.984,1.032,140.043,133.009,30.973,157.052,182.506,207.059,142.795,157.255,137.098,195.097,108.722,137.216,134.221,174.706,235.700,95.060,178.964,122.692,127.397,171.357,73.636,139.763,106.656,40.769,193.338,126.924,22.889,196.420,91.509,1.568,173.776,78.104,115.385,110.654,69.723,143.138,171.256,161.375,254.948,111.358,137.294,12.591,166.980,119.053,84.400,157.657,123.878,29.308,208.641,159.385,111.176,141.682,179.860,44.583,149.815,182.097,156.750,154.548,165.965,32.462,184.717,142.994,17.500,180.061,173.611,32.625,191.038,158.023,553.414,200.440,146.668,289.892,93.455,59.756,222.967,106.764,54.191,69.438,158.551,116.762,31.611,171.724,96.624,37.235,132.305,162.493,272.000,90.000,67.320,96.125,141.126,173.759
428,98.364,145.483,169.546,173.722,147.257,175.196,2.323,167.633,180.523,38.000,198.823,170.102,79.091,140.907,160.921,6.231,92.845,73.935,93.833,87.236,61.136,73.722,90.816,56.822,45.102,201.036,159.168,12.882,163.739,167.099,45.750,199.222,131.389,16.511,147.145,80.173,62.095,113.821,73.236,189.490,84.186,66.430,139.500,87.524,74.835,204.703,95.049,68.103,15.843,163.415,161.287,129.267,153.085,170.705,28.167,128.019,69.329,31.875,116.421,66.789,24.136,114.830,47.965,3.484,138.725,133.145,39.838,157.255,182.496,155.588,142.754,157.148,188.196,195.120,108.566,157.629,134.230,174.615,238.633,95.099,178.989,158.231,127.284,171.289,40.636,139.675,106.849,65.231,192.888,127.346,57.444,196.395,91.558,0.541,174.375,77.345,195.192,110.650,69.751,142.759,171.188,161.268,255.466,111.040,137.311,18.818,167.340,119.008,69.033,157.929,123.925,35.500,209.084,159.391,148.588,141.611,179.820,52.417,149.565,181.691,161.792,154.599,166.346,40.769,184.603,143.032,28.833,180.074,173.897,12.250,190.883,158.494,51.517,200.649,146.625,247.351,93.480,59.697,288.133,106.892,54.224,59.875,158.447,116.676,24.833,172.238,96.889,20.000,132.293,162.395,238.750,89.959,67.269,114.938,141.042,173.764
429,47.273,145.355,169.368,167.667,147.265,175.140,28.516,167.408,180.428,52.188,198.657,170.421,104.818,140.933,160.891,14.769,93.489,74.000,81.778,87.374,61.048,56.167,90.930,56.713,38.490,201.133,159.483,22.941,164.471,167.194,64.500,199.347,131.603,14.723,146.729,80.174,69.238,113.782,73.059,222.588,84.101,66.458,147.000,87.852,74.598,47.135,94.909,68.403,21.804,163.819,161.822,162.967,153.013,170.967,33.133,128.351,69.270,14.438,115.919,66.443,104.591,115.113,47.789,0.000,NaN,NaN,63.838,157.290,182.542,207.765,142.878,157.134,138.588,195.255,108.515,137.794,134.067,174.673,280.500,94.978,178.938,61.154,127.244,171.405,83.136,139.886,106.672,72.769,192.986,127.004,45.611,196.233,91.653,4.000,173.541,77.986,143.731,110.547,69.701,154.655,171.380,161.219,234.310,111.189,137.286,11.318,167.058,118.896,53.867,157.868,123.722,23.385,209.033,159.332,71.765,141.707,179.869,56.333,149.928,181.913,151.125,154.573,166.198,28.923,185.042,143.179,29.889,179.957,173.676,19.250,190.443,157.865,36.483,200.229,146.726,195.892,93.462,59.804,250.767,106.965,54.249,55.375,158.707,116.617,25.417,171.761,96.950,69.059,131.904,162.506,246.750,89.980,67.277,143.125,141.165,173.651
430,65.909,145.197,169.611,136.889,147.119,175.171,25.613,167.296,180.172,82.938,198.775,170.349,89.364,140.675,160.880,5.077,93.019,74.320,71.389,87.282,61.085,45.667,90.867,56.501,37.918,201.133,159.349,21.882,164.498,166.969,40.938,199.161,131.776,20.809,147.151,80.237,103.810,113.849,73.028,301.020,84.290,66.424,138.667,87.534,74.695,36.811,95.088,68.677,11.098,163.817,161.401,535.267,153.023,170.881,12.000,128.232,69.425,25.688,116.453,66.418,64.227,114.939,47.868,0.000,NaN,NaN,64.000,157.465,182.524,191.353,142.682,157.162,144.941,195.149,108.572,146.021,133.991,174.778,259.233,95.132,178.830,305.615,127.330,171.391,34.045,139.758,106.713,74.077,192.968,126.822,40.167,196.234,91.295,7.892,173.878,78.014,145.038,110.731,69.633,168.655,171.346,161.416,239.707,111.146,137.370,16.091,167.882,118.549,65.933,157.940,123.898,48.962,208.819,158.909,113.529,141.739,179.983,72.833,149.705,181.933,166.250,154.717,166.363,24.923,184.930,142.941,31.722,180.193,173.500,18.938,190.576,158.376,22.897,200.627,146.390,200.865,93.457,59.818,236.100,106.870,54.163,96.125,158.674,116.458,17.611,171.565,96.778,796.294,132.035,162.520,151.750,90.048,67.274,123.562,141.182,173.578
431,64.500,145.239,169.396,142.444,147.255,175.003,18.903,167.416,180.087,55.562,198.704,170.365,78.545,141.042,160.903,9.923,93.631,74.238,102.333,87.467,61.056,55.028,90.693,56.580,55.918,201.317,159.375,13.706,164.176,166.988,42.438,199.449,131.663,33.915,147.066,80.201,112.190,113.615,73.111,214.431,84.273,66.515,127.722,87.461,74.585,64.541,94.839,68.435,24.118,163.782,161.968,345.933,153.026,170.922,10.800,128.488,69.739,35.562,116.198,66.305,74.045,114.941,47.808,0.000,NaN,NaN,80.378,157.429,182.443,196.529,142.857,157.187,181.804,195.138,108.797,171.897,134.128,174.677,245.100,95.079,178.972,1286.231,127.296,171.367,85.636,139.647,106.778,53.692,192.764,127.305,22.667,196.068,91.319,0.162,173.755,78.482,153.115,110.623,69.662,158.655,171.346,161.329,248.966,111.299,137.308,10.818,166.787,118.738,69.033,157.857,123.874,49.077,208.808,159.276,92.118,141.765,180.058,35.083,149.709,181.520,158.500,154.668,166.258,22.846,184.865,143.402,29.722,180.066,173.865,12.000,190.585,158.045,45.345,200.216,146.446,281.892,93.499,59.606,250.633,107.128,54.206,143.688,158.531,116.594,22.278,171.306,96.858,538.941,132.045,162.464,250.812,90.095,67.131,2109.688,141.047,173.630
432,67.682,145.232,169.476,147.222,147.243,175.105,16.839,167.717,180.157,55.562,198.918,170.579,64.955,140.903,160.656,16.077,93.446,74.166,73.611,87.386,60.899,54.639,90.572,56.935,44.653,201.334,159.302,9.647,164.102,166.844,58.938,199.336,131.802,309.574,146.674,80.249,93.333,113.838,73.069,278.235,84.228,66.415,158.167,87.756,74.597,20.541,95.092,68.248,9.922,163.793,161.611,225.800,152.805,170.918,20.467,128.331,69.368,41.375,116.524,66.149,31.773,114.922,47.555,3.097,140.223,133.145,42.216,157.015,182.446,178.588,143.022,157.194,159.686,195.249,108.652,111.588,134.077,174.833,287.000,95.067,178.955,1022.385,127.288,171.424,90.773,139.795,106.663,45.308,193.035,126.985,40.778,196.256,91.635,1.081,174.003,78.213,115.385,110.523,69.717,215.483,171.242,161.424,241.414,111.300,137.328,11.000,167.577,118.212,306.800,157.973,123.911,63.308,208.984,159.073,130.471,141.732,179.973,65.917,149.571,181.838,170.708,154.680,166.262,36.077,184.793,142.631,27.889,180.374,173.511,19.312,190.639,157.975,24.172,200.306,146.477,206.486,93.365,59.659,224.700,106.926,54.224,301.875,158.438,116.611,25.611,172.280,97.089,93.647,132.217,163.037,271.250,89.944,67.228,266.000,141.180,173.629
433,45.182,145.318,169.355,168.889,147.382,175.237,32.194,167.448,179.956,38.188,198.610,170.285,96.227,140.929,160.936,7.462,93.554,73.609,95.667,87.714,61.248,64.528,90.779,56.333,29.633,201.252,159.285,30.471,164.441,167.180,26.062,199.153,131.855,102.638,146.600,80.174,84.381,113.959,73.031,276.431,84.214,66.332,195.667,87.518,74.690,34.216,94.917,68.413,10.980,164.167,161.530,400.467,153.012,170.909,23.067,128.437,69.446,39.375,116.405,66.380,37.636,115.079,47.584,4.387,139.418,133.865,22.865,157.064,182.424,202.412,142.635,157.271,361.137,195.163,108.686,175.093,133.897,174.596,228.600,95.042,178.978,310.231,127.324,171.353,58.545,139.821,106.637,67.077,193.098,126.946,44.722,196.344,91.610,5.568,173.743,78.778,144.692,110.623,69.899,212.690,171.377,161.358,219.862,111.232,137.312,14.045,167.056,118.980,450.433,157.922,123.929,27.615,208.854,159.356,85.176,141.961,179.839,60.000,149.770,182.359,186.000,154.520,166.210,23.538,184.964,143.185,23.889,180.496,173.658,31.562,190.653,157.998,31.138,200.473,146.329,237.135,93.454,59.826,258.367,106.964,54.375,86.438,158.420,116.794,20.028,171.278,96.674,50.059,131.836,162.602,242.375,89.977,67.350,159.688,141.133,173.665
434,66.818,145.207,169.478,125.611,147.112,175.266,12.258,167.124,180.294,31.688,198.737,170.546,87.591,140.890,160.795,9.846,93.763,74.444,83.556,87.320,61.207,31.861,90.731,56.651,38.286,201.272,159.135,5.647,164.003,166.538,51.875,199.187,131.602,29.106,146.670,80.414,52.095,113.788,73.055,254.706,84.147,66.418,176.000,87.650,74.605,18.811,94.561,68.558,21.569,163.602,161.271,150.267,153.020,170.911,6.567,128.874,69.331,43.375,116.194,65.988,28.955,114.859,47.754,1.935,139.655,132.835,36.108,157.450,182.670,244.706,142.863,157.193,432.275,195.076,108.649,134.639,134.236,174.609,336.133,95.062,179.052,99.154,127.239,171.352,64.727,139.700,106.687,43.769,193.155,127.210,33.833,196.420,91.694,0.108,174.065,77.655,113.885,110.702,69.692,124.276,171.165,161.409,260.259,111.281,137.374,26.136,167.519,118.960,303.833,157.985,123.931,19.385,208.642,158.951,90.588,141.808,180.002,73.583,149.719,182.088,206.583,154.629,166.439,41.692,184.640,143.147,22.278,179.821,173.478,18.375,190.648,157.925,45.310,200.195,146.628,240.649,93.510,59.719,214.700,106.937,54.305,60.000,158.525,116.461,25.917,172.183,96.818,43.529,132.015,162.797,187.875,90.063,67.265,148.125,141.146,173.498
435,64.636,145.253,169.426,148.222,147.267,175.134,35.161,167.669,180.218,71.812,198.995,170.560,102.273,141.036,161.080,3.000,93.632,73.625,790.056,87.446,61.112,91.361,90.724,56.354,52.898,201.689,159.313,17.647,163.939,167.045,38.000,199.200,131.786,23.362,146.599,80.301,277.143,113.807,73.104,259.843,84.190,66.405,224.778,87.493,74.771,19.027,94.620,68.080,9.608,163.593,161.093,104.200,153.091,170.947,20.533,128.513,69.636,15.125,116.069,66.258,13.318,115.032,47.714,2.000,139.895,133.105,26.324,157.284,182.474,216.059,142.859,157.243,163.020,195.133,108.523,132.186,134.131,174.757,277.867,95.130,178.863,79.000,127.172,171.475,57.636,139.861,106.385,54.385,193.157,127.119,46.444,196.139,91.396,4.000,173.990,78.811,138.038,110.571,69.850,147.448,171.275,161.309,223.431,111.208,137.328,11.864,167.567,118.767,53.133,157.706,123.927,19.192,209.127,159.228,107.294,141.847,179.949,59.667,149.839,181.853,212.833,154.626,166.294,12.154,184.891,142.588,27.222,179.899,173.615,23.938,190.671,158.105,40.552,200.829,146.568,270.919,93.401,59.870,252.900,106.991,54.213,111.688,158.609,116.666,23.083,171.745,96.511,23.765,131.880,162.428,305.188,89.981,67.404,92.562,141.181,173.632
436,60.545,145.130,169.417,160.278,147.162,175.074,25.355,167.095,180.121,44.000,198.876,170.132,123.091,140.797,160.832,0.000,NaN,NaN,317.944,87.546,61.013,79.556,90.700,56.374,36.816,201.150,159.198,11.529,164.153,166.791,63.562,199.336,131.559,18.170,146.623,80.372,554.476,113.888,73.126,232.824,84.205,66.398,197.611,87.603,74.723,40.649,94.995,68.481,25.294,163.653,161.556,104.233,152.989,170.908,8.267,128.661,69.361,21.750,116.316,66.281,29.182,114.867,47.558,0.645,140.585,133.145,27.568,157.375,182.331,226.471,142.749,157.251,169.059,195.237,108.570,137.753,134.093,174.563,274.900,95.118,179.024,62.308,127.423,171.557,78.545,139.784,106.593,50.846,192.967,126.862,48.556,196.254,91.732,1.189,173.755,78.895,116.654,110.466,69.716,152.138,171.208,161.455,220.293,111.035,137.266,30.318,167.464,119.051,47.100,158.035,123.794,33.038,208.986,158.828,151.765,141.777,180.044,101.333,149.613,181.856,136.167,154.609,166.131,20.385,184.671,142.897,53.222,180.264,173.450,4.688,190.367,157.829,23.448,200.463,146.558,209.622,93.379,59.720,305.033,107.026,54.211,192.312,158.603,116.461,14.111,171.559,97.134,32.471,132.237,162.997,280.125,89.947,67.295,130.125,141.168,173.718
437,723.409,145.083,169.312,232.500,147.276,175.110,30.323,167.249,179.807,65.812,198.646,170.654,87.955,140.854,161.003,8.923,93.353,73.882,95.333,87.492,61.295,64.806,90.758,56.452,29.714,201.590,159.237,20.176,163.849,166.979,60.875,199.039,131.502,6.681,146.969,80.013,201.143,113.684,73.147,270.314,84.156,66.518,190.222,87.577,74.622,18.054,94.970,68.205,10.902,164.144,161.089,108.233,153.079,171.115,11.767,128.596,69.527,36.062,116.241,66.399,17.455,114.979,48.014,10.839,139.651,133.560,58.000,157.373,182.555,211.000,142.847,157.126,163.922,195.297,108.658,139.299,134.050,174.785,290.233,95.125,178.916,74.846,127.420,171.466,47.727,139.877,106.600,70.154,193.064,127.117,37.556,196.001,91.428,12.973,173.755,78.346,128.885,110.675,69.671,124.966,171.260,161.486,248.621,111.222,137.316,19.636,167.208,118.883,69.467,157.676,123.939,36.231,208.952,159.423,144.471,141.498,179.897,57.250,149.733,181.992,144.875,154.541,166.261,12.846,185.201,142.902,67.944,180.179,173.908,60.375,190.296,158.043,30.724,200.324,146.630,269.514,93.460,59.695,293.833,107.011,54.365,166.938,158.418,116.519,14.333,172.209,96.700,41.647,131.917,162.257,247.750,90.024,67.274,349.938,141.353,173.655
438,1042.273,145.177,169.454,181.611,147.182,175.269,10.258,167.255,180.491,63.938,198.771,170.229,74.773,140.848,160.959,12.385,93.638,73.502,63.111,87.583,61.057,69.667,90.462,56.750,37.469,201.137,159.332,11.941,163.711,166.958,51.438,199.436,131.343,26.383,146.360,80.368,98.952,113.868,73.138,273.333,84.230,66.397,128.056,87.665,74.589,23.027,95.011,68.394,21.059,163.974,161.834,141.967,153.236,170.873,27.667,128.403,69.830,74.000,116.358,66.414,31.818,114.679,47.957,2.258,139.513,133.145,26.216,157.319,182.248,145.118,142.724,157.073,166.196,195.209,108.740,135.072,134.157,174.734,254.333,95.103,179.036,96.000,127.520,171.366,73.636,139.744,106.535,117.154,192.963,127.227,45.500,196.099,91.359,4.649,174.083,78.044,107.231,110.454,69.778,189.690,171.201,161.319,280.155,111.098,137.320,13.273,168.089,118.819,42.000,157.907,124.035,44.000,208.646,159.560,150.706,141.997,179.898,99.000,149.787,182.091,154.792,154.500,166.268,0.692,185.328,143.237,50.333,179.908,173.861,40.562,190.485,157.789,37.069,200.168,146.575,285.676,93.488,59.761,309.733,106.968,54.282,81.125,158.532,116.566,10.722,172.191,96.621,47.412,131.976,162.938,242.375,90.066,67.207,515.438,141.337,173.546
439,453.864,145.125,169.402,148.667,147.245,175.059,21.097,167.125,179.992,44.875,198.917,170.624,77.136,140.981,160.803,10.308,93.060,74.446,69.000,87.250,61.056,79.694,90.555,56.656,34.082,201.378,159.326,11.529,164.177,166.897,14.500,199.103,131.592,70.213,146.651,80.355,32.857,113.680,73.156,228.745,84.167,66.361,334.333,87.721,74.690,46.486,94.902,68.351,13.882,163.731,161.429,98.267,153.071,170.979,10.600,128.490,69.628,21.812,116.334,66.302,36.591,114.988,47.840,0.000,NaN,NaN,65.405,157.260,182.461,225.000,142.874,157.149,155.294,195.225,108.536,152.330,134.144,174.764,280.100,94.999,178.944,102.538,127.233,171.345,67.864,139.820,106.469,121.692,192.849,127.250,63.389,196.104,91.149,11.838,174.328,78.248,162.269,110.622,69.858,172.862,171.300,161.319,243.241,111.322,137.267,20.227,166.926,118.700,51.000,158.078,123.850,18.000,208.816,159.089,85.647,141.705,179.993,85.083,149.729,182.108,121.458,154.728,166.243,7.923,185.186,143.104,32.167,179.956,173.506,22.812,190.178,157.849,25.345,200.059,146.561,299.946,93.498,59.805,3279.950,107.076,54.290,44.125,158.621,116.817,30.389,172.022,96.830,43.059,132.131,162.329,224.938,90.082,67.257,286.875,141.279,173.595
