 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18
174,81.250,166.241,98.263,308.611,185.402,70.413,10.367,64.395,53.231,15.867,182.389,100.151,36.250,209.611,131.961,232.516,191.548,73.662,16.923,213.170,135.493,135.137,190.782,123.443,215.591,184.022,78.909,65.095,135.157,68.197,221.933,148.206,66.773,31.357,120.784,79.096,57.081,199.005,108.196,99.233,198.730,115.245,407.889,155.962,56.830,25.500,176.334,41.771,53.804,161.484,30.437,13.727,171.747,90.941
175,72.583,166.285,98.350,336.333,185.423,70.404,26.733,64.424,52.669,13.200,181.760,100.755,99.625,209.712,131.685,270.258,191.546,73.674,16.077,213.775,135.451,96.353,190.675,123.608,231.273,184.100,79.046,66.238,134.954,67.826,199.800,148.145,66.915,20.976,120.635,79.464,43.622,199.183,108.070,78.367,198.565,115.329,412.500,155.878,56.947,21.429,176.819,42.443,56.549,161.538,30.413,9.455,171.625,90.714
176,73.833,166.057,98.381,365.444,185.405,70.421,20.200,64.447,52.558,21.733,181.507,100.628,57.438,209.398,131.580,238.452,191.705,73.570,9.231,213.169,135.643,117.765,190.674,123.475,214.909,184.129,78.888,84.095,135.045,68.117,201.933,148.314,66.715,27.500,121.083,78.919,61.568,199.252,108.186,87.800,198.581,115.165,375.000,155.948,56.923,18.964,176.564,41.377,100.627,161.518,30.373,17.136,171.338,90.617
177,98.083,166.073,98.317,343.389,185.433,70.367,18.700,64.476,52.522,11.900,181.755,100.941,28.188,209.593,131.494,231.871,191.526,73.540,6.692,213.674,135.354,147.020,190.571,123.553,301.500,184.099,78.831,46.524,134.928,68.550,153.667,148.284,66.826,24.548,120.925,79.246,62.324,199.270,108.015,112.167,198.780,115.375,249.944,155.934,57.064,22.679,176.765,42.097,66.118,161.308,30.482,16.682,172.084,91.191
178,93.611,166.024,98.427,360.222,185.370,70.306,29.833,64.744,52.808,12.333,181.951,100.242,47.312,209.318,131.639,232.581,191.601,73.772,18.615,213.760,135.028,92.667,190.605,123.551,236.000,184.103,78.901,77.286,134.859,68.014,168.867,148.111,66.898,30.381,120.766,78.948,62.432,199.203,107.969,79.233,198.563,115.091,335.056,155.910,57.013,11.357,176.653,42.267,90.745,161.533,30.546,22.000,171.828,90.414
179,81.250,166.050,98.641,278.500,185.454,70.383,31.233,64.022,52.843,31.700,181.590,100.365,233.500,209.657,131.390,224.710,191.754,73.618,8.462,213.500,134.760,79.647,190.619,123.575,250.773,184.145,78.966,79.333,135.016,67.758,197.833,148.266,66.727,22.238,120.779,79.169,68.865,199.167,108.096,101.467,198.610,115.223,297.722,155.888,56.954,7.571,176.887,42.001,66.471,161.365,30.438,17.136,171.799,90.812
180,90.611,166.254,98.877,341.000,185.558,70.387,22.700,64.774,53.116,16.133,181.677,100.485,534.562,209.563,131.475,183.419,191.504,73.599,31.923,213.089,135.190,119.176,190.668,123.588,291.500,184.028,78.907,81.095,135.080,67.793,176.233,148.074,66.667,26.952,120.852,79.361,28.919,199.517,108.088,70.700,198.846,115.341,325.778,155.859,57.019,15.786,176.890,43.296,57.922,161.267,30.510,13.909,171.460,90.723
181,96.694,166.157,98.379,328.167,185.452,70.419,26.400,64.406,53.094,18.133,181.788,100.004,66.500,209.206,131.747,237.290,191.636,73.478,11.154,213.685,135.822,65.176,190.372,123.371,273.409,184.250,78.830,51.857,135.171,68.226,178.700,148.125,66.724,32.857,120.833,79.401,56.865,199.420,108.239,102.267,198.632,115.043,447.222,156.022,56.933,21.571,176.552,41.948,74.902,161.671,30.506,24.500,171.828,90.532
182,84.139,165.916,98.516,341.389,185.426,70.367,19.933,64.650,52.789,21.767,181.536,100.613,53.000,209.597,131.759,211.032,191.621,73.675,4.692,213.750,135.335,100.118,190.553,123.554,324.091,184.164,78.927,80.333,135.161,67.779,179.867,148.253,66.819,16.119,120.832,79.201,75.514,199.335,108.223,76.967,198.683,115.444,388.889,155.871,56.931,26.429,176.463,42.088,45.059,161.331,30.710,28.864,171.857,90.906
183,67.000,166.040,98.605,349.500,185.363,70.434,22.767,64.630,52.647,18.100,181.876,100.953,52.625,209.501,131.274,165.484,191.721,73.516,22.769,213.730,135.361,81.333,190.773,123.383,262.409,184.175,78.886,77.810,134.936,68.090,188.867,148.233,66.708,29.714,120.887,79.384,62.054,199.271,107.816,71.933,198.635,115.336,420.889,155.883,56.974,7.750,176.664,42.276,52.314,161.434,30.676,32.182,171.287,90.478
184,83.722,165.933,98.603,311.944,185.463,70.484,14.167,64.029,53.377,14.567,182.209,100.258,63.562,209.224,131.678,178.258,191.810,73.457,9.538,213.345,135.450,103.922,190.620,123.468,279.455,184.139,78.923,39.429,134.985,68.092,144.500,148.169,66.775,21.643,120.689,79.065,100.919,199.302,107.928,69.367,198.694,115.288,408.000,155.939,57.084,20.393,176.756,42.799,95.529,161.407,30.451,19.136,171.614,90.459
185,85.083,166.247,98.435,417.889,185.435,70.459,37.500,64.405,52.987,21.100,181.878,100.541,19.250,209.448,131.242,176.129,191.641,73.572,1.308,213.745,135.625,160.039,190.682,123.497,248.682,184.153,78.882,38.429,134.877,67.941,172.833,148.136,66.819,22.452,120.817,79.186,31.081,199.151,108.626,64.800,198.630,115.108,376.944,155.937,56.966,16.429,176.299,41.545,70.902,161.567,30.480,45.818,171.800,90.657
186,92.083,165.994,98.427,363.611,185.433,70.402,25.233,64.651,52.812,14.133,181.572,100.298,58.125,209.459,131.529,291.484,191.616,73.660,13.846,213.736,135.401,115.569,190.603,123.479,250.318,184.128,78.904,58.286,134.936,68.098,218.867,148.205,66.864,25.500,120.868,79.707,59.946,199.355,108.163,78.967,198.723,115.363,333.444,155.951,56.964,19.393,176.521,42.189,77.725,161.562,30.541,16.136,171.643,90.123
187,68.333,166.294,98.454,395.389,185.500,70.411,24.633,64.773,52.451,32.067,181.705,100.462,62.312,209.526,131.499,182.710,191.671,73.679,20.692,213.367,135.817,93.216,190.599,123.572,315.318,184.070,78.823,45.952,135.065,68.142,201.200,148.207,66.766,36.524,120.375,79.174,63.027,199.275,107.935,118.633,198.698,115.054,341.278,155.891,56.929,17.357,176.755,42.170,78.078,161.685,30.441,13.227,171.918,90.901
188,105.306,166.056,98.445,355.722,185.478,70.338,13.133,64.650,53.059,30.133,181.524,100.135,21.688,209.563,131.904,210.645,191.767,73.561,34.231,213.413,135.103,105.137,190.735,123.587,256.455,184.081,78.889,67.667,135.176,68.050,260.000,148.282,66.906,20.976,120.372,79.256,49.784,199.052,108.082,89.133,198.859,115.172,432.667,155.948,57.013,23.893,176.575,42.425,69.529,161.594,30.399,44.500,171.950,90.637
189,116.194,165.881,98.574,343.611,185.464,70.319,40.433,65.079,52.817,11.300,181.527,99.949,22.375,209.378,131.745,231.871,191.578,73.659,31.154,213.743,135.358,121.255,190.751,123.542,268.045,184.066,78.907,44.143,135.130,68.559,174.833,148.265,66.718,16.548,120.935,79.080,101.568,199.309,108.027,80.933,198.609,115.323,340.722,155.943,57.003,13.786,176.542,41.518,80.196,161.530,30.485,10.045,171.693,91.036
190,83.806,166.144,98.565,390.889,185.480,70.487,22.800,64.635,52.896,31.400,182.119,100.140,7.562,209.525,131.416,213.613,191.916,73.641,12.846,213.611,135.571,140.000,190.654,123.530,264.045,184.090,78.781,72.952,134.878,68.128,240.467,148.212,66.757,48.976,121.165,79.393,77.676,199.274,108.170,74.767,198.686,115.217,356.833,155.909,56.915,19.071,176.625,41.708,94.078,161.571,30.672,29.636,171.881,90.444
191,54.306,166.275,98.427,501.722,185.393,70.404,24.100,64.313,53.137,17.100,182.014,100.333,65.250,209.305,131.849,225.806,191.666,73.559,9.077,213.945,135.788,96.471,190.636,123.493,308.682,183.980,78.730,67.095,134.757,68.366,168.867,148.211,66.695,30.810,120.753,79.015,66.108,199.220,108.222,84.933,198.777,115.076,383.778,155.914,57.006,11.750,176.742,41.295,67.098,161.632,30.715,41.000,171.649,90.692
192,58.694,166.288,98.407,372.556,185.359,70.433,25.833,64.191,52.706,11.367,182.226,100.495,40.062,209.347,131.409,223.935,191.835,73.631,10.231,213.456,135.485,123.843,190.602,123.603,288.045,184.020,78.854,50.524,134.939,67.862,169.433,148.295,66.814,27.905,120.693,79.049,80.216,199.405,108.132,98.800,198.741,115.396,362.667,155.953,56.956,10.250,176.868,42.102,72.745,161.523,30.431,30.727,171.547,90.436
193,57.250,165.997,98.832,337.167,185.460,70.508,15.400,64.403,52.646,11.700,181.691,99.834,32.688,209.459,131.629,200.129,191.686,73.550,0.308,213.435,135.625,81.765,190.726,123.650,282.091,184.143,78.846,34.619,134.907,67.971,207.367,148.251,66.555,22.929,120.785,79.371,68.919,199.176,108.038,79.233,198.624,115.409,337.500,155.998,56.863,17.786,176.543,41.662,110.000,161.411,30.634,32.045,171.549,90.575
194,80.278,166.324,98.453,341.944,185.468,70.344,32.167,64.516,53.023,15.267,181.674,100.707,54.375,209.329,131.564,264.968,191.718,73.539,10.000,213.545,135.484,96.078,190.747,123.514,331.545,184.162,78.872,81.810,135.122,68.279,215.100,148.358,66.735,32.000,120.754,79.255,63.514,199.035,108.119,81.333,198.643,115.129,312.667,155.861,57.013,22.321,176.601,42.408,118.235,161.587,30.494,13.227,171.675,91.279
195,84.972,166.174,98.689,418.833,185.496,70.353,31.500,64.832,52.941,22.967,181.887,99.899,52.625,209.511,131.515,186.903,191.569,73.559,8.000,213.745,135.315,92.000,190.599,123.568,892.591,184.088,78.797,69.524,135.022,67.937,266.367,148.186,66.778,24.905,120.993,79.431,141.838,199.274,108.024,81.600,198.977,115.352,399.667,155.861,56.982,8.036,176.670,41.780,87.020,161.384,30.632,19.727,171.554,90.574
196,64.444,166.029,98.334,324.278,185.534,70.339,24.567,64.553,53.189,15.733,181.899,100.678,23.312,209.512,132.069,207.742,191.578,73.565,10.462,213.312,135.057,77.373,190.678,123.490,769.318,184.092,78.812,34.048,134.863,68.107,167.733,148.128,66.516,18.452,120.791,79.283,74.865,199.455,108.131,90.400,198.770,115.439,432.167,155.870,56.881,13.964,176.642,41.395,80.941,161.566,30.850,53.591,171.916,90.691
197,37.639,166.501,98.672,323.111,185.302,70.399,26.167,64.964,53.488,18.067,182.311,100.291,89.688,209.294,131.474,267.355,191.666,73.599,15.231,213.595,135.212,120.196,190.769,123.681,370.909,184.087,78.839,77.952,134.997,67.924,227.833,148.329,66.591,17.286,120.911,79.162,90.541,199.419,108.270,111.600,198.609,115.087,306.944,155.891,56.935,30.536,176.673,42.862,48.118,161.619,30.532,31.636,171.524,90.434
198,95.611,166.129,98.591,441.611,185.350,70.452,18.167,64.644,52.705,29.300,182.035,100.347,61.188,209.329,131.969,206.000,191.688,73.586,7.846,213.441,135.014,147.529,190.652,123.601,339.818,184.165,78.929,60.238,135.090,67.957,198.733,148.275,66.572,44.976,120.606,79.470,106.541,199.564,108.045,71.867,198.875,115.293,395.278,155.842,57.018,31.929,176.939,42.373,96.353,161.527,30.647,37.409,171.632,90.586
199,93.472,166.176,98.578,415.111,185.462,70.338,185.167,64.878,53.157,16.200,181.747,100.032,100.312,209.260,131.559,234.839,191.692,73.601,0.538,213.524,135.935,94.549,190.732,123.486,360.955,184.154,78.845,61.190,135.042,67.804,194.767,148.234,66.705,16.667,120.771,79.507,39.946,199.553,107.795,66.567,198.636,115.049,404.556,155.852,57.035,13.607,176.644,41.938,59.922,161.462,30.448,21.864,171.987,90.784
200,55.417,166.255,98.286,366.444,185.427,70.350,79.167,64.747,53.220,12.400,182.031,100.511,66.938,209.438,131.591,236.645,191.693,73.545,13.000,213.791,135.407,94.588,190.748,123.335,248.500,184.027,78.829,53.524,135.028,68.271,193.133,148.202,66.611,48.238,120.738,79.201,74.811,199.167,108.146,99.600,198.773,114.957,411.500,155.939,56.809,25.250,176.841,42.408,99.137,161.686,30.420,25.273,171.448,90.682
201,78.611,166.240,98.477,358.167,185.313,70.368,34.800,64.617,52.853,28.600,181.686,100.670,65.250,209.650,131.473,229.355,191.638,73.607,2.154,213.435,135.625,78.706,190.730,123.493,261.318,184.067,78.924,34.381,135.104,68.094,207.367,148.352,66.841,35.810,120.970,79.607,59.730,199.358,108.464,115.967,198.555,115.269,408.611,155.871,57.031,10.607,176.493,41.539,57.490,161.839,30.441,9.136,171.724,90.906
202,76.389,166.227,98.398,341.500,185.511,70.334,16.133,64.628,53.172,10.767,181.917,100.399,48.312,209.419,131.437,237.613,191.762,73.595,20.077,213.635,135.858,88.824,190.498,123.625,297.500,184.115,78.969,48.000,134.803,68.253,219.500,148.212,66.710,1330.048,120.715,79.255,97.946,199.367,108.055,127.433,198.793,115.084,399.611,155.866,57.088,18.250,176.732,42.155,58.353,161.544,30.557,21.818,171.835,90.574
203,68.333,166.198,98.218,349.556,185.491,70.299,28.900,64.469,52.872,8.867,181.781,100.660,53.562,209.528,131.660,285.032,191.695,73.722,11.077,213.782,135.067,105.725,190.508,123.480,314.591,184.013,78.912,72.667,134.809,68.079,201.933,148.167,66.693,619.929,120.743,79.248,48.973,199.405,108.012,101.567,198.901,115.473,357.944,155.905,57.031,22.607,176.800,43.110,62.039,161.553,30.657,33.409,171.409,90.918
204,54.917,166.139,98.303,451.167,185.410,70.387,31.400,65.054,53.232,9.767,182.062,99.946,873.062,209.542,131.403,217.419,191.741,73.576,22.692,213.551,135.599,95.843,190.892,123.557,303.318,184.148,78.972,35.238,134.998,68.710,186.067,148.104,66.639,270.667,120.687,79.181,85.838,199.211,108.129,72.933,198.570,114.973,322.167,155.927,57.004,10.071,176.288,42.257,52.118,161.518,30.692,16.682,171.892,90.493
205,106.944,166.186,98.536,444.944,185.382,70.365,22.767,64.363,53.133,14.567,181.470,100.089,148.688,209.824,131.497,298.452,191.696,73.634,23.769,213.547,135.687,131.804,190.807,123.444,276.000,184.193,78.812,42.524,135.005,68.498,195.300,148.194,66.759,51.905,120.669,79.533,88.378,199.070,107.736,113.667,198.598,115.199,403.667,155.895,56.917,15.464,176.777,42.228,82.941,161.455,30.352,62.500,171.408,90.487
206,60.000,166.339,98.390,443.222,185.431,70.333,14.000,64.118,52.895,34.767,181.599,99.881,57.500,209.349,131.552,292.258,191.742,73.669,20.923,214.040,135.263,55.529,190.811,123.662,284.909,184.134,78.892,43.381,135.112,68.468,177.667,148.353,66.779,27.429,120.919,79.133,83.243,198.928,108.212,104.767,198.669,115.524,431.333,155.941,57.050,24.643,176.542,42.410,58.039,161.286,30.497,16.955,171.738,90.521
207,88.222,166.116,98.491,275.833,185.363,70.351,26.533,64.955,52.989,11.833,181.937,100.077,51.875,209.289,131.725,245.161,191.707,73.568,4.538,213.682,135.499,63.020,190.708,123.545,264.182,184.201,78.929,30.667,135.227,68.273,180.267,148.280,66.613,30.833,120.870,79.366,67.297,199.136,108.075,112.633,198.745,115.399,272.444,155.953,57.001,23.143,176.380,41.882,76.353,161.691,30.647,30.864,171.694,91.089
208,93.944,166.359,98.605,391.944,185.585,70.345,29.600,64.918,53.468,8.233,181.598,100.646,45.438,209.375,131.836,266.129,191.808,73.667,15.923,213.465,135.555,111.059,190.687,123.576,231.000,184.105,78.946,48.095,134.957,68.374,193.133,148.202,66.685,32.238,121.133,79.053,65.514,199.034,108.021,69.533,198.638,115.232,399.556,155.957,56.986,7.179,176.628,41.246,58.353,161.318,30.271,24.091,171.379,90.524
209,68.194,166.198,98.699,339.000,185.495,70.330,11.933,65.018,53.100,6.767,181.943,100.254,27.250,209.783,131.266,334.258,191.802,73.698,19.231,213.540,135.482,86.588,190.484,123.492,308.409,184.088,78.775,48.286,135.254,68.523,163.767,148.256,66.700,12.929,121.152,79.170,111.784,199.226,108.149,90.100,198.620,115.149,354.167,155.965,57.037,28.857,176.884,41.677,61.098,161.749,30.697,8.591,171.554,90.750
210,64.500,166.529,98.624,414.000,185.412,70.376,37.300,64.681,52.661,8.267,182.084,100.091,51.500,209.697,131.356,365.419,191.777,73.669,26.000,213.702,135.467,94.588,190.609,123.583,281.636,184.104,78.835,41.524,134.983,68.282,211.067,148.352,66.682,33.524,120.668,79.530,63.405,199.486,108.134,94.833,198.725,115.313,361.000,155.896,56.963,22.679,176.623,41.704,57.216,161.560,30.623,28.727,171.702,90.804
211,67.361,165.999,98.291,365.500,185.403,70.322,35.433,64.725,52.488,7.967,181.772,100.032,48.438,209.382,131.573,332.129,191.752,73.598,8.692,213.386,135.814,100.431,190.558,123.552,249.727,184.095,78.891,64.143,134.976,68.340,179.633,148.153,66.838,42.190,120.684,79.810,98.108,199.278,107.922,85.033,198.727,115.214,362.778,155.996,56.916,16.429,176.425,41.868,66.863,161.612,30.638,23.773,171.518,90.482
212,81.056,166.074,98.373,302.167,185.236,70.449,32.667,64.872,53.016,40.833,182.234,100.297,42.375,209.176,131.610,301.677,191.707,73.611,11.538,214.117,135.278,83.216,190.941,123.648,319.045,184.157,78.796,33.000,135.204,69.181,164.200,148.160,66.585,16.833,120.857,79.007,48.541,199.433,108.407,99.633,198.655,114.798,267.056,155.881,56.818,17.357,176.754,42.589,86.471,161.554,30.755,35.455,171.321,90.263
213,90.833,166.238,98.547,372.000,185.339,70.418,19.333,64.311,53.034,5.800,181.494,100.371,52.000,209.639,131.760,239.419,191.581,73.660,18.615,213.194,135.051,134.314,190.628,123.459,310.864,184.109,78.951,33.762,135.055,68.366,151.300,148.365,66.850,38.643,120.701,79.356,122.000,199.411,108.105,116.900,198.778,115.196,402.611,155.997,56.931,20.071,176.728,42.554,36.824,161.465,30.084,20.773,171.859,90.710
214,75.972,166.372,98.822,332.056,185.470,70.336,11.600,64.354,52.774,14.533,182.063,100.686,40.938,209.379,131.633,174.516,191.663,73.631,14.615,213.869,135.723,112.431,190.784,123.671,343.364,184.117,78.912,44.619,134.723,68.281,173.500,148.294,66.751,24.833,120.763,79.220,80.432,199.292,107.951,95.633,198.908,115.318,458.389,155.964,56.932,21.357,176.754,42.606,45.922,161.589,30.438,28.591,171.795,90.659
215,104.417,166.309,98.759,371.722,185.380,70.405,37.833,64.671,52.684,14.533,181.954,100.362,99.500,209.574,131.547,304.581,191.863,73.558,13.231,214.089,135.497,63.608,190.671,123.675,237.273,184.066,78.925,29.619,135.183,68.408,171.567,148.271,66.854,19.071,120.759,79.967,72.108,199.400,108.074,77.700,198.792,115.273,393.944,155.944,56.891,27.857,176.817,41.506,86.235,161.524,30.624,62.591,171.495,90.551
216,95.722,166.133,98.669,346.889,185.492,70.317,29.233,64.824,53.022,30.433,181.615,100.651,76.438,209.508,131.658,300.387,191.743,73.684,7.769,213.174,135.235,120.588,190.587,123.569,235.045,184.210,78.920,46.190,134.901,68.325,176.900,148.060,66.778,25.333,120.837,79.379,82.919,199.408,108.019,99.067,198.692,115.378,431.833,155.975,56.953,18.179,176.709,41.269,45.882,161.482,30.887,143.409,171.639,90.756
217,90.528,166.215,98.472,304.556,185.337,70.294,34.533,64.446,52.893,5.133,182.401,99.438,23.500,209.425,131.708,222.129,191.841,73.578,21.308,213.586,135.369,77.490,190.738,123.696,246.500,183.983,78.801,30.381,134.928,68.946,129.733,148.265,66.799,27.857,120.795,79.169,60.811,199.146,107.522,72.400,198.620,115.075,304.944,155.975,56.986,15.429,176.889,41.957,31.412,161.744,30.807,29.500,171.856,91.040
218,102.889,166.371,98.771,317.333,185.354,70.344,20.667,64.638,52.382,21.367,181.703,99.757,78.688,209.384,131.759,312.129,191.760,73.566,27.385,213.876,135.604,92.745,190.784,123.410,258.045,184.104,78.964,54.238,134.984,68.424,111.033,147.904,66.972,36.381,121.074,79.314,61.405,199.186,108.199,70.267,198.765,115.027,372.000,155.930,57.033,13.786,176.751,42.527,61.373,161.365,30.503,26.091,171.945,90.421
219,105.889,166.183,98.819,390.111,185.357,70.343,18.267,64.783,53.146,25.700,181.852,100.088,42.438,209.651,131.649,195.871,191.668,73.635,18.077,213.829,135.271,74.824,190.820,123.314,269.182,184.077,78.878,38.000,134.877,68.008,118.500,148.204,66.866,30.786,120.526,79.613,32.919,199.267,107.788,61.300,198.878,115.224,455.333,155.940,57.016,8.464,176.569,43.270,51.451,161.467,30.789,17.955,171.628,90.398
220,67.528,166.336,98.598,381.833,185.411,70.431,33.633,64.647,53.066,23.067,182.045,100.545,49.062,209.829,131.521,253.355,191.606,73.625,17.231,213.946,135.286,90.431,190.923,123.526,245.864,184.073,78.791,43.476,135.032,68.558,187.300,148.184,66.615,38.762,120.518,79.459,69.081,199.053,108.098,69.967,198.597,115.198,423.500,155.976,57.035,23.786,176.659,42.854,71.686,161.533,30.490,24.864,171.522,90.462
