 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35
168,343.418,109.294,166.502,762.100,106.421,160.394,150.190,99.961,153.886,171.333,108.344,214.252,161.014,101.044,145.568,240.267,105.989,151.887,53.836,93.214,192.843,348.318,112.610,162.505,65.275,94.336,116.252,135.562,134.671,171.481,203.619,102.336,210.496,230.483,92.220,159.636,265.292,87.183,158.358,123.667,123.831,168.719,407.059,107.252,157.288,125.682,123.417,160.417,57.412,117.808,160.838,257.793,97.483,160.503,246.710,126.739,171.285,129.941,113.564,218.199,218.865,117.681,173.662,260.361,118.246,167.974,233.364,90.059,153.317,1369.367,65.581,101.587,142.378,130.082,174.299,87.000,57.005,103.921,397.542,69.495,97.731,11.538,134.683,178.089,94.500,124.750,151.876,133.250,95.269,150.286,255.613,99.090,149.848,100.722,127.480,178.273,148.625,129.136,168.997,141.417,130.252,160.764,82.800,111.998,151.535
169,377.848,109.300,166.586,173.600,106.393,160.253,106.333,99.975,153.913,155.143,108.255,214.132,225.971,100.933,145.426,239.433,106.053,151.828,9.246,93.000,193.514,330.091,112.655,162.413,48.975,94.603,116.395,81.125,134.912,171.825,242.000,102.176,210.486,258.379,92.114,159.603,247.125,87.077,158.589,112.556,123.625,168.754,326.647,107.338,157.040,110.591,123.228,160.453,107.882,117.738,160.910,245.724,97.547,160.596,246.194,126.716,171.353,72.706,113.610,218.456,231.838,117.637,173.869,250.194,118.191,168.257,201.636,90.049,153.517,3093.567,65.650,101.614,110.757,129.902,174.359,72.455,57.079,103.715,440.375,69.492,97.612,40.769,134.850,177.925,134.500,124.705,151.931,192.250,95.375,150.396,158.387,99.054,149.828,129.111,127.399,178.393,163.375,129.117,168.814,92.625,130.303,160.895,82.300,112.177,151.669
170,371.848,109.295,166.536,149.700,106.370,160.161,121.048,100.101,153.823,157.857,108.281,214.127,210.812,100.820,145.502,187.567,106.074,151.622,44.656,93.209,193.037,434.182,112.628,162.334,77.275,94.547,115.946,81.750,134.636,171.457,311.905,102.272,210.378,234.241,92.259,159.675,254.792,87.085,158.470,167.222,123.638,168.508,318.118,107.225,156.932,87.409,123.465,160.405,82.059,117.833,160.739,254.069,97.411,160.521,168.774,126.743,171.355,97.824,113.418,218.172,299.892,117.718,173.762,313.750,118.477,168.025,212.045,90.094,153.436,2438.667,65.606,101.637,154.000,129.876,174.506,89.455,57.000,104.101,346.875,69.319,97.703,78.846,135.104,178.123,99.812,124.713,151.960,101.750,95.441,150.162,212.065,99.023,149.985,90.056,127.546,178.235,121.188,129.008,168.839,111.167,130.173,161.228,57.500,112.289,151.634
171,379.241,109.346,166.478,196.367,106.438,160.464,115.143,99.827,153.740,227.810,108.354,214.028,169.942,101.182,145.621,196.900,106.032,151.697,33.508,93.156,193.825,389.000,112.567,162.420,74.225,94.563,116.115,118.500,134.752,171.384,304.381,102.357,210.315,227.241,92.211,159.604,225.750,87.039,158.351,1562.278,123.678,168.642,307.294,107.390,157.049,112.455,123.547,160.306,106.059,117.601,160.687,265.931,97.420,160.533,246.194,126.576,171.289,96.824,113.507,218.286,242.973,117.656,173.713,332.194,118.301,167.998,209.182,90.006,153.488,2952.917,65.631,101.639,101.622,129.961,174.452,60.955,56.753,104.008,521.250,69.546,97.711,42.846,134.767,178.038,141.812,124.889,151.916,220.875,95.177,150.314,199.032,98.939,149.796,60.222,127.340,178.042,349.750,128.984,168.523,132.708,130.259,160.757,34.400,112.507,151.790
172,375.342,109.392,166.492,147.167,106.562,160.254,165.143,99.970,153.779,125.714,108.168,214.231,176.145,100.862,145.576,220.667,106.005,151.794,65.836,93.169,193.338,382.955,112.671,162.426,63.350,94.582,116.166,70.750,134.697,171.240,310.095,102.375,210.342,233.690,92.219,159.593,208.958,87.010,158.429,1215.167,123.699,168.658,277.882,107.206,156.954,79.091,123.623,160.312,116.412,117.772,160.846,287.655,97.456,160.536,223.161,126.571,171.451,108.824,113.391,218.440,292.108,117.573,173.697,336.361,118.208,167.988,250.000,89.985,153.332,2251.567,65.599,101.657,190.973,130.024,174.192,60.545,56.844,103.998,413.833,69.487,97.644,37.846,134.976,177.755,109.188,124.693,151.911,124.500,95.237,150.299,154.000,98.906,149.902,90.389,127.364,178.231,276.312,129.036,168.586,94.917,130.316,160.928,76.600,112.239,151.505
173,319.241,109.350,166.585,205.033,106.360,160.191,113.762,99.847,153.845,165.238,108.235,214.194,206.058,100.785,145.566,239.500,106.145,151.791,75.475,93.151,193.275,390.182,112.732,162.400,66.400,94.466,116.226,119.062,134.701,171.471,189.810,102.268,210.430,260.345,92.286,159.643,251.708,87.072,158.470,1391.722,123.684,168.667,308.824,107.274,156.853,101.000,123.334,160.382,107.118,117.743,160.758,209.897,97.425,160.491,200.065,126.675,171.277,115.529,113.434,218.463,282.703,117.776,173.679,269.333,118.339,168.006,193.636,90.037,153.414,1392.833,65.605,101.637,140.757,129.923,174.428,75.864,56.943,103.905,422.833,69.546,97.667,26.615,135.220,178.038,100.062,124.752,151.952,142.125,95.298,150.414,293.935,99.049,149.826,45.556,127.687,178.148,337.312,128.965,168.543,119.375,130.386,160.895,44.000,112.395,151.432
174,439.747,109.271,166.600,196.300,106.441,160.455,152.857,99.979,153.808,135.571,108.248,213.936,200.029,100.957,145.566,206.067,106.022,151.943,51.672,93.176,193.211,394.091,112.691,162.439,54.400,94.310,116.433,128.312,134.738,171.397,257.143,102.300,210.192,218.034,92.238,159.658,334.625,87.056,158.636,774.611,123.730,168.655,215.471,107.296,157.090,95.773,123.510,160.313,82.176,117.572,160.775,221.724,97.386,160.551,216.645,126.719,171.092,103.294,113.537,218.387,253.459,117.621,173.782,276.083,118.338,168.100,239.182,89.957,153.444,388.300,65.689,101.693,202.270,130.040,174.408,80.273,57.153,103.931,431.125,69.607,97.656,19.231,135.083,178.280,75.500,124.664,151.663,82.125,95.459,150.204,163.677,98.871,149.956,83.111,127.597,178.292,336.375,128.996,168.626,80.458,130.386,160.538,66.400,112.142,151.560
175,358.759,109.329,166.571,189.100,106.462,160.332,179.714,99.959,153.773,165.857,108.263,214.224,217.449,100.843,145.578,214.933,105.919,151.824,52.098,93.088,193.467,344.864,112.754,162.340,35.725,94.480,116.151,137.000,134.560,171.544,232.476,102.256,210.447,179.759,92.156,159.692,251.375,87.102,158.497,1039.389,123.719,168.673,306.000,107.270,156.914,98.909,123.480,160.432,85.412,117.619,160.710,270.793,97.531,160.499,151.548,126.628,171.272,91.588,113.438,218.445,239.892,117.684,173.761,352.833,118.208,168.081,217.864,90.119,153.287,325.900,65.677,101.668,191.459,129.992,174.358,75.955,56.945,103.832,421.500,69.602,97.608,45.231,135.128,178.323,134.000,124.805,151.728,245.125,95.447,150.464,170.710,98.873,149.937,50.778,127.402,178.183,388.000,129.003,168.683,81.500,130.378,160.913,124.600,112.433,151.853
176,356.987,109.239,166.575,175.933,106.442,160.489,116.095,99.923,153.733,222.143,108.236,214.119,198.203,100.828,145.531,266.567,106.038,151.800,38.951,92.920,193.132,276.364,112.688,162.375,49.300,94.440,116.016,152.312,134.889,171.627,243.190,102.385,210.292,202.241,92.065,159.665,249.250,87.050,158.402,227.111,123.839,168.849,346.176,107.131,157.071,97.500,123.462,160.307,112.176,117.842,160.802,207.000,97.433,160.641,188.258,126.568,171.301,73.000,113.336,218.110,228.432,117.544,173.829,258.472,118.209,168.056,225.955,90.023,153.489,392.067,65.515,101.594,106.108,130.028,174.389,89.636,56.942,104.104,353.000,69.379,97.583,25.769,135.024,178.123,90.062,124.641,151.755,95.500,95.212,150.323,163.742,99.092,149.896,92.778,127.512,178.187,157.062,128.965,168.624,144.042,130.323,160.757,52.800,111.908,151.749
177,369.797,109.310,166.529,165.433,106.407,160.339,129.429,99.920,153.930,345.048,108.282,214.126,184.435,100.968,145.460,243.233,106.049,151.867,50.459,93.281,193.143,376.727,112.669,162.421,67.325,94.539,116.206,79.500,134.742,171.699,251.286,102.203,210.308,209.828,92.340,159.712,255.667,87.094,158.396,117.611,123.621,168.754,285.529,107.315,157.084,112.273,123.525,160.376,101.706,117.596,160.835,203.483,97.503,160.524,165.677,126.796,171.236,87.882,113.296,218.155,215.027,117.695,173.790,278.389,118.183,168.085,215.909,90.025,153.451,381.100,65.580,101.623,183.027,130.040,174.271,79.091,56.979,103.833,463.583,69.600,97.745,53.000,134.842,178.109,126.500,124.675,151.898,171.750,95.217,150.224,248.194,98.989,149.831,66.222,127.265,178.298,82.875,129.147,168.933,113.208,130.265,160.750,89.900,112.241,151.719
178,356.987,109.344,166.618,193.300,106.352,160.495,103.238,100.083,153.769,403.143,108.333,214.213,178.638,100.890,145.638,244.167,106.004,151.760,48.984,93.117,193.574,392.636,112.704,162.427,75.750,94.411,116.482,122.562,134.761,171.660,276.143,102.385,210.305,217.828,92.219,159.899,191.250,87.215,158.445,100.000,123.489,168.812,339.882,107.237,157.016,75.864,123.336,160.405,122.059,117.792,160.804,271.379,97.548,160.611,182.581,126.769,171.200,82.471,113.406,218.421,235.514,117.612,173.801,272.583,118.252,168.148,204.136,89.976,153.494,435.667,65.595,101.688,177.027,129.944,174.658,105.727,57.062,103.979,483.042,69.561,97.697,55.923,135.150,178.098,118.062,124.991,151.929,115.750,95.340,150.230,178.194,99.049,149.840,92.056,127.597,178.147,120.375,129.120,168.892,108.500,130.265,160.868,204.000,112.207,151.801
179,368.506,109.318,166.482,235.933,106.329,160.263,156.143,99.935,153.874,187.048,108.426,214.241,178.609,100.952,145.506,218.533,106.116,151.871,48.984,93.378,193.652,364.182,112.685,162.416,49.100,94.340,116.286,76.875,134.620,171.373,259.429,102.215,210.315,202.000,92.120,159.639,268.250,87.138,158.522,114.556,123.617,168.617,235.294,107.231,157.048,72.545,123.152,160.617,71.882,117.713,160.803,315.138,97.533,160.538,147.677,126.778,171.275,95.176,113.341,218.516,235.784,117.603,173.878,271.361,118.298,168.224,143.591,89.979,153.483,386.900,65.620,101.671,219.189,129.957,174.516,83.364,57.067,104.069,333.125,69.411,97.677,27.923,134.887,178.137,91.875,124.574,152.009,158.875,95.063,150.374,206.194,99.000,149.948,78.056,127.398,178.366,183.125,129.109,168.855,122.458,130.291,160.629,173.000,112.183,151.660
180,376.025,109.392,166.539,180.967,106.361,160.265,103.333,99.889,153.877,187.238,108.273,214.345,189.478,101.095,145.573,272.333,105.950,151.872,36.492,92.904,193.374,363.318,112.573,162.383,47.700,94.642,116.404,300.062,134.500,171.633,242.190,102.292,210.462,240.690,92.181,159.593,243.500,87.090,158.448,137.611,123.681,168.529,264.471,107.280,157.057,56.545,123.456,160.507,66.412,117.719,160.790,281.138,97.507,160.658,203.742,126.745,171.310,96.118,113.133,218.420,265.514,117.582,173.763,323.889,118.171,168.034,215.727,90.007,153.300,390.200,65.573,101.560,1792.757,130.046,174.317,57.273,56.857,103.955,383.708,69.546,97.716,43.846,134.890,178.116,121.312,124.596,151.820,135.750,95.584,150.284,194.903,99.020,149.883,169.278,127.676,178.005,369.438,129.190,169.219,111.167,130.304,160.757,157.200,112.296,151.723
181,3338.468,109.326,166.626,215.733,106.218,160.281,67.476,100.021,153.754,164.667,108.256,214.294,161.971,100.794,145.549,200.200,106.039,151.835,50.787,93.007,193.061,360.227,112.710,162.366,74.600,94.415,116.169,137.938,134.667,171.735,214.571,102.263,210.342,242.000,92.130,159.758,256.667,87.023,158.505,154.056,123.749,168.591,355.294,107.146,157.022,87.273,123.510,160.202,71.647,117.722,160.834,298.207,97.510,160.714,250.968,126.750,171.449,100.706,113.495,218.726,273.568,117.665,173.790,275.528,118.350,168.077,250.545,90.064,153.567,381.933,65.696,101.631,1159.351,130.056,174.373,64.455,56.934,103.688,457.083,69.571,97.643,16.308,135.018,177.865,126.438,124.845,152.003,201.625,95.274,150.247,182.968,99.064,149.952,120.611,127.693,178.093,327.562,129.195,169.060,132.333,130.342,160.830,69.700,112.002,151.583
182,2290.747,109.340,166.605,226.100,106.310,160.393,123.286,100.144,153.784,184.476,108.187,213.990,176.870,100.815,145.575,217.400,106.148,151.800,75.639,93.170,193.189,391.091,112.625,162.467,94.500,94.637,116.006,234.375,134.775,171.643,270.762,102.296,210.433,264.207,92.108,159.607,175.625,87.238,158.417,99.222,123.680,168.395,263.176,107.110,157.036,85.773,123.307,160.471,153.647,117.723,160.896,266.310,97.438,160.505,304.903,126.677,171.343,68.471,113.426,218.509,276.649,117.691,173.739,291.500,118.365,168.219,287.182,90.133,153.491,372.067,65.602,101.714,978.541,130.050,174.279,70.591,57.056,104.269,365.000,69.521,97.710,6.923,134.898,177.682,91.250,124.875,151.655,162.125,95.156,150.235,180.387,99.060,149.879,161.833,127.574,178.141,226.562,129.196,169.125,79.042,130.298,160.651,19.200,112.557,151.861
183,2014.734,109.306,166.659,212.033,106.447,160.333,96.048,100.003,153.699,187.238,108.258,214.114,170.348,101.000,145.490,263.300,105.949,151.895,40.525,92.935,193.130,355.909,112.650,162.405,86.175,94.589,116.013,133.688,134.739,171.742,270.667,102.334,210.426,246.379,92.090,159.638,264.833,87.129,158.316,128.389,123.793,168.713,307.000,107.298,157.048,86.864,123.428,160.349,95.471,117.370,160.695,311.552,97.580,160.643,227.419,126.702,171.471,105.647,113.381,218.512,260.378,117.750,173.613,303.694,118.284,168.124,218.818,89.959,153.442,340.133,65.669,101.545,385.946,130.044,174.284,98.909,57.056,104.008,403.458,69.475,97.702,15.308,134.874,177.963,93.875,124.727,151.817,97.750,95.363,150.283,174.774,99.086,149.922,66.667,127.527,178.086,162.438,129.092,168.988,106.667,130.124,160.909,46.400,112.204,151.243
184,2024.886,109.298,166.653,214.533,106.351,160.269,105.381,100.065,154.000,165.238,108.364,214.212,222.348,100.727,145.468,221.233,106.112,151.782,79.803,93.287,193.319,351.591,112.643,162.521,98.950,94.656,116.074,142.312,134.880,171.663,260.810,102.291,210.378,183.276,92.167,159.638,286.792,87.148,158.449,119.722,123.840,168.756,278.706,107.251,156.987,132.955,123.343,160.501,97.706,117.555,160.922,333.448,97.513,160.470,194.194,126.641,171.214,1184.294,113.423,218.490,283.514,117.580,173.816,306.944,118.195,168.118,154.318,90.144,153.343,364.100,65.572,101.649,186.216,130.106,174.258,81.727,56.964,104.067,382.583,69.588,97.657,28.538,135.185,178.088,129.125,124.883,152.016,171.000,95.211,150.486,165.548,98.976,149.883,58.111,127.418,178.089,106.375,129.009,169.071,114.500,130.287,160.897,42.000,112.324,151.755
185,1072.228,109.359,166.594,162.067,106.402,160.241,91.000,100.082,153.828,134.381,108.309,214.214,169.855,101.005,145.408,232.200,106.076,151.860,33.148,93.264,193.563,354.591,112.682,162.432,55.700,94.365,116.213,127.625,134.866,171.484,256.952,102.272,210.470,202.966,92.183,159.801,271.667,87.121,158.326,128.833,123.748,168.931,365.118,107.166,157.033,110.909,123.181,160.463,87.824,117.740,160.748,283.172,97.510,160.456,126.065,126.633,171.350,1497.059,113.406,218.478,285.135,117.630,173.717,281.000,118.267,168.043,224.909,90.113,153.485,367.733,65.548,101.698,195.459,130.031,174.377,81.591,57.072,103.945,400.917,69.438,97.657,40.615,134.747,178.207,69.500,124.860,151.791,100.625,95.334,150.376,146.000,98.998,149.864,87.833,127.475,178.095,151.375,129.229,168.750,151.625,130.248,160.907,79.300,112.271,151.476
186,459.797,109.292,166.593,171.567,106.264,160.373,114.905,99.840,153.898,178.667,108.227,214.347,203.275,100.957,145.520,214.300,106.069,151.826,52.590,93.342,193.840,426.727,112.768,162.439,79.750,94.488,116.027,146.250,135.032,171.510,301.714,102.243,210.435,230.345,92.130,159.709,253.125,87.131,158.452,110.000,123.583,168.690,265.824,107.113,157.074,101.182,123.347,160.397,79.000,117.854,160.742,346.897,97.463,160.721,241.032,126.644,171.339,1318.294,113.378,218.464,303.351,117.674,173.875,272.611,118.206,168.138,199.682,89.841,153.449,389.400,65.521,101.652,144.919,130.094,174.473,68.455,56.847,104.045,354.208,69.481,97.710,26.000,135.027,177.737,69.312,124.769,151.674,96.750,95.351,150.539,232.452,99.023,149.901,69.722,127.419,178.199,86.438,129.100,168.607,149.333,130.178,160.655,58.500,112.368,151.860
187,369.494,109.356,166.615,231.833,106.346,160.402,118.000,99.980,153.745,166.476,108.291,214.286,203.681,100.699,145.487,192.333,105.971,151.997,53.344,93.039,193.648,367.545,112.736,162.396,34.275,94.499,116.349,116.812,134.746,171.420,275.619,102.322,210.532,194.034,91.999,159.700,244.500,87.113,158.469,176.778,123.635,168.739,310.706,107.282,156.920,91.455,123.429,160.459,79.235,117.793,160.538,264.414,97.444,160.440,156.323,126.723,171.214,1267.529,113.403,218.467,239.027,117.653,173.784,284.722,118.279,168.081,228.773,89.917,153.439,420.867,65.577,101.663,139.568,129.978,174.421,86.182,56.950,103.924,439.250,69.579,97.690,38.154,134.600,178.024,78.688,124.768,152.109,119.125,95.095,150.331,186.903,98.919,149.955,54.889,127.380,178.183,111.625,128.995,168.711,141.958,130.270,160.829,25.700,112.045,151.925
188,375.241,109.381,166.570,217.433,106.425,160.547,86.286,100.010,153.890,204.381,108.178,214.299,175.043,100.763,145.530,181.600,105.969,151.916,54.393,93.116,193.230,342.273,112.543,162.448,71.400,94.504,115.959,161.250,134.798,171.507,373.000,102.202,210.389,190.172,92.314,159.835,248.417,87.135,158.557,182.722,123.659,168.767,280.471,107.265,157.073,122.136,123.225,160.367,46.529,117.893,160.707,278.448,97.502,160.591,201.290,126.652,171.194,835.588,113.441,218.385,282.811,117.673,173.754,294.111,118.228,168.052,197.500,89.998,153.498,370.500,65.597,101.651,147.946,130.014,174.335,93.000,57.194,103.832,437.250,69.505,97.591,38.077,135.173,177.721,77.125,124.904,151.720,131.000,95.381,150.260,167.419,98.948,149.934,89.278,127.614,178.093,145.125,129.055,168.855,41.875,130.282,160.842,80.200,111.973,151.364
189,397.696,109.420,166.648,207.400,106.388,160.243,1373.095,100.004,153.754,148.143,108.224,214.286,188.986,100.982,145.521,230.300,106.046,151.981,64.623,93.175,193.509,444.409,112.630,162.422,49.375,94.517,116.303,142.688,134.933,171.679,349.619,102.201,210.343,209.586,92.157,159.708,255.958,87.034,158.622,133.333,123.710,168.661,350.294,107.252,156.956,118.545,123.526,160.306,103.118,117.549,160.811,208.276,97.553,160.457,195.677,126.710,171.333,197.471,113.498,218.482,270.703,117.690,173.796,283.139,118.273,168.071,141.591,90.057,153.475,425.400,65.574,101.764,149.189,130.035,174.321,106.182,57.186,103.832,461.792,69.478,97.644,44.692,134.970,178.086,144.375,124.840,151.853,163.875,95.369,150.185,153.484,98.978,150.017,60.500,127.348,177.953,120.125,129.118,168.769,114.875,130.223,160.763,100.800,112.236,151.484
190,333.367,109.342,166.614,199.333,106.326,160.374,1049.333,99.949,153.779,155.762,108.228,214.274,205.275,100.739,145.655,265.533,106.003,151.922,609.574,93.104,193.386,320.227,112.762,162.392,759.825,94.566,116.285,128.562,135.005,171.565,273.190,102.261,210.470,209.034,92.218,159.709,224.167,87.184,158.402,221.333,123.593,168.711,311.353,107.242,157.198,130.091,123.502,160.394,88.176,117.775,160.785,233.931,97.458,160.521,146.968,126.655,171.439,90.118,113.527,218.375,308.595,117.574,173.730,301.972,118.208,168.130,214.773,90.021,153.348,419.700,65.588,101.582,137.730,130.093,174.411,52.500,56.924,104.174,419.458,69.538,97.669,34.385,135.335,177.777,116.562,124.838,151.934,184.750,95.381,150.434,238.194,99.085,149.778,83.111,127.261,177.858,145.812,129.198,168.944,103.875,130.285,160.983,83.000,112.188,151.429
191,361.367,109.319,166.550,224.867,106.377,160.255,843.952,99.954,153.848,168.857,108.288,214.369,220.377,100.516,145.484,282.667,106.011,151.876,208.459,93.186,193.351,394.864,112.593,162.472,166.800,94.512,116.042,131.312,134.832,171.605,338.000,102.338,210.317,248.517,92.099,159.626,267.833,87.069,158.380,117.833,123.562,168.754,356.059,107.270,157.099,123.045,123.246,160.302,74.471,117.998,160.853,186.241,97.527,160.487,179.032,126.693,171.279,85.118,113.262,218.600,252.919,117.597,173.760,287.361,118.249,168.190,217.227,89.923,153.619,424.500,65.615,101.637,184.270,130.065,174.143,85.545,57.128,103.989,438.958,69.522,97.700,13.154,134.918,177.890,93.312,124.909,151.741,207.750,95.473,150.255,261.355,98.915,149.935,52.833,127.332,177.956,157.688,129.110,168.776,121.875,130.283,160.519,156.500,112.218,151.796
