 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52
548,289.250,53.316,132.463,356.500,31.907,90.098,96.762,99.426,121.587,393.250,48.791,185.096,218.000,60.801,133.578,142.625,59.494,65.072,410.000,62.675,105.633,10.250,75.553,175.486,198.588,73.909,76.905,140.700,56.439,57.561,266.000,77.201,126.306,227.200,39.835,138.778,327.471,57.061,103.659,193.125,29.178,131.607,124.000,34.878,113.685,245.333,56.602,120.392,246.100,58.468,82.476,176.500,65.748,82.024,158.143,51.903,80.973,156.750,94.003,103.039,64.333,99.735,101.589,101.500,47.134,114.836,84.909,45.144,137.287,74.385,100.730,107.868,331.188,54.203,187.222,266.625,14.014,160.255,183.438,20.413,157.540,101.700,75.805,85.488,108.500,77.735,150.041,116.429,28.357,169.848,199.700,18.916,170.748,191.000,52.761,116.552,185.375,87.496,121.631,222.667,29.360,127.291,135.818,91.229,98.674,115.714,86.015,105.857,127.375,35.202,132.732,7.000,49.334,136.024,333.250,68.621,78.683,386.250,64.135,62.130,349.833,74.079,122.115,303.111,41.335,108.372,381.000,61.100,75.921,65.556,36.196,176.815,174.071,36.462,88.921,117.500,71.566,147.805,210.750,67.923,117.514,411.250,36.634,83.390,48.909,47.384,86.943,113.000,73.741,169.656,189.250,69.758,141.807,220.444,39.808,134.404
549,338.000,53.349,132.489,378.625,31.978,90.103,112.286,99.196,121.771,380.500,48.847,185.087,231.600,60.696,133.561,142.125,59.496,64.908,395.000,62.700,105.661,37.000,75.741,175.349,169.059,73.959,76.784,150.100,56.496,57.824,300.750,77.155,126.254,340.800,39.835,138.646,347.882,57.057,103.641,250.000,29.153,131.628,128.000,35.005,113.508,238.762,56.677,120.422,215.200,58.495,82.399,115.300,65.689,81.997,172.429,52.046,81.000,162.833,93.925,102.944,104.000,99.816,101.727,121.200,47.283,114.648,136.727,45.231,137.386,47.077,100.696,107.722,376.000,54.257,187.251,300.625,13.947,160.207,228.750,20.419,157.699,62.300,75.996,85.571,133.900,77.857,150.236,102.857,28.331,169.933,189.400,18.936,170.844,212.833,52.707,116.489,230.625,87.562,121.664,145.810,29.246,127.194,114.545,91.261,98.651,97.429,86.074,105.982,202.875,35.063,132.622,40.500,49.481,135.904,352.000,68.574,78.687,471.500,64.084,62.235,277.500,74.094,122.119,361.778,41.462,108.312,391.500,61.064,75.931,152.444,36.160,176.867,212.214,36.505,88.788,118.083,71.590,147.596,497.750,67.887,117.489,370.500,36.479,83.373,93.818,47.408,86.958,373.400,73.811,169.677,373.000,69.793,141.841,209.111,39.707,134.439
550,257.000,53.332,132.520,258.500,31.911,90.067,85.905,99.279,121.697,357.250,48.873,185.025,145.800,60.719,133.700,118.750,59.405,64.875,532.833,62.681,105.700,41.500,75.468,175.158,210.941,73.856,77.131,128.400,56.427,57.870,346.000,77.227,126.209,188.400,39.835,138.618,345.118,57.013,103.768,261.125,29.071,131.533,144.381,34.801,113.741,263.524,56.636,120.373,212.700,58.700,82.375,157.200,65.694,82.216,144.714,51.803,81.003,162.667,93.966,102.934,88.667,99.775,101.766,107.600,47.068,114.706,229.091,45.044,137.380,56.462,100.561,108.047,361.625,54.242,187.270,300.000,13.948,160.171,194.188,20.386,157.568,100.900,76.035,85.607,82.800,77.750,150.067,135.000,28.386,169.763,156.300,19.006,170.750,158.333,52.768,116.582,205.375,87.517,121.691,148.857,29.349,127.257,114.909,91.303,98.764,122.714,86.135,106.030,168.375,35.198,132.647,96.250,49.392,135.849,364.500,68.608,78.691,419.250,64.105,62.276,413.667,74.067,122.151,418.889,41.270,108.313,329.250,61.109,75.879,94.667,36.058,176.886,226.714,36.574,88.902,90.167,71.586,147.590,220.250,67.924,117.539,340.750,36.619,83.303,34.545,47.379,86.988,206.800,73.737,169.811,419.625,69.782,141.835,147.778,39.744,134.372
551,352.000,53.351,132.543,321.000,31.924,90.183,87.619,99.445,121.584,500.750,48.836,185.054,188.400,60.760,133.712,133.000,59.665,64.906,613.167,62.573,105.583,40.750,75.546,175.579,203.882,73.914,77.024,125.500,56.357,57.822,383.750,77.183,126.171,193.200,39.835,138.786,351.882,56.971,103.670,255.875,29.107,131.632,139.238,35.033,113.615,282.000,56.669,120.433,214.500,58.601,82.399,205.800,65.686,82.098,249.143,52.105,81.118,231.333,93.901,102.924,69.500,99.933,101.704,112.300,47.107,114.602,222.909,45.201,137.543,29.769,100.745,107.948,348.438,54.222,187.338,303.875,13.960,160.104,131.875,20.510,157.619,71.200,76.011,85.455,97.200,77.941,149.978,88.571,28.373,169.821,182.900,19.107,170.751,186.833,52.686,116.521,197.000,87.440,121.570,151.429,29.465,127.259,68.182,91.393,98.570,120.286,85.892,105.987,132.375,35.265,132.612,18.250,49.424,135.893,350.500,68.634,78.740,407.500,64.165,62.126,287.667,74.066,122.153,437.333,41.381,108.366,422.250,61.060,75.965,89.111,36.183,176.847,272.000,36.485,88.971,152.750,71.589,147.758,337.000,67.904,117.553,372.750,36.508,83.344,97.091,47.320,87.126,171.200,73.785,169.848,296.125,69.771,141.931,172.667,39.910,134.425
552,342.500,53.355,132.506,309.250,31.893,90.077,61.429,99.422,121.950,317.250,48.803,185.040,224.000,60.749,133.653,56.625,59.427,64.979,499.500,62.606,105.698,54.250,75.641,175.551,256.941,73.939,76.885,127.100,56.391,57.668,286.500,77.188,126.138,241.600,39.835,138.650,345.824,56.992,103.740,266.000,29.090,131.580,174.381,34.875,113.619,149.619,56.646,120.433,216.800,58.488,82.472,188.500,65.711,82.128,194.143,52.019,80.994,164.833,93.945,102.989,98.000,100.026,101.876,83.700,46.901,114.765,159.091,45.122,137.430,56.846,100.615,107.917,329.625,54.221,187.329,319.500,13.907,160.179,203.875,20.521,157.491,101.200,75.899,85.695,108.700,77.679,150.133,112.571,28.269,169.952,148.600,18.985,170.633,148.833,52.726,116.586,171.375,87.341,121.524,177.238,29.254,127.272,130.727,91.375,98.790,129.429,86.104,105.900,250.125,35.231,132.642,84.250,49.635,135.935,375.750,68.718,78.776,367.500,64.159,62.101,382.667,74.091,122.195,464.667,41.381,108.421,200.000,61.068,76.013,109.111,36.009,176.825,239.500,36.456,88.911,105.083,71.663,147.618,278.250,67.902,117.649,453.250,36.532,83.411,79.455,47.435,86.980,170.400,73.746,169.680,104.750,69.865,141.717,318.000,39.830,134.358
553,438.250,53.347,132.527,387.000,31.931,90.132,92.571,99.341,121.738,463.500,48.819,185.073,164.400,60.714,133.468,170.125,59.452,64.877,470.833,62.583,105.686,73.250,75.391,175.475,243.176,73.906,77.042,105.800,56.461,57.642,226.000,77.216,126.145,298.400,39.835,138.934,374.588,57.001,103.652,277.375,29.186,131.578,203.143,34.914,113.642,241.524,56.653,120.375,208.900,58.499,82.417,163.500,65.702,82.213,220.286,52.175,81.091,149.417,93.953,103.029,102.000,99.812,101.535,109.000,47.160,114.687,198.000,45.144,137.590,47.385,100.570,107.757,353.938,54.265,187.267,373.375,13.928,160.138,192.000,20.407,157.637,99.400,76.020,85.785,110.400,77.851,150.151,112.000,28.298,170.049,249.600,18.887,170.902,112.500,52.721,116.609,138.375,87.467,121.658,185.619,29.335,127.288,100.545,91.231,98.715,89.857,86.025,105.786,182.000,35.126,132.744,48.750,49.273,135.911,395.750,68.672,78.703,351.500,64.160,62.221,306.333,74.139,122.173,320.889,41.342,108.391,390.750,61.064,76.001,181.333,36.099,176.897,186.643,36.484,88.935,150.583,71.555,147.686,410.000,67.919,117.552,395.500,36.587,83.358,73.818,47.243,86.876,196.800,73.796,169.690,104.000,69.742,141.763,262.000,39.869,134.343
554,241.750,53.317,132.530,370.750,31.973,90.124,116.190,99.239,121.803,386.250,48.861,185.016,171.400,60.751,133.707,131.500,59.480,64.972,501.667,62.602,105.721,79.750,75.313,175.493,226.235,73.819,76.911,91.200,56.311,57.574,390.500,77.212,126.045,296.400,39.835,138.786,395.765,57.055,103.634,246.875,29.248,131.590,230.952,34.884,113.617,222.286,56.512,120.405,180.800,58.449,82.354,133.100,65.718,82.140,170.429,52.024,81.101,206.583,93.966,102.938,83.500,99.992,101.781,58.800,47.185,114.692,133.636,45.007,137.527,80.923,100.435,107.636,329.812,54.272,187.227,331.875,14.034,160.137,214.000,20.473,157.622,112.600,75.818,85.566,108.200,77.767,150.195,137.286,28.386,169.947,146.300,18.968,170.653,179.000,52.656,116.549,132.625,87.516,121.460,155.810,29.174,127.314,99.091,91.342,98.643,71.714,86.120,106.118,181.750,35.196,132.713,131.500,49.603,135.929,318.250,68.712,78.723,435.000,64.033,62.151,276.500,74.094,122.236,402.444,41.379,108.451,377.000,61.055,76.037,144.000,36.174,176.863,196.643,36.487,88.817,135.167,71.563,147.729,340.000,67.934,117.431,475.000,36.563,83.391,105.091,47.190,86.852,141.400,73.753,169.514,84.125,69.820,141.914,218.000,39.963,134.392
555,391.250,53.277,132.498,422.500,31.956,90.065,100.857,99.419,121.655,310.750,48.815,185.161,213.300,60.858,133.793,97.750,59.361,65.028,521.000,62.614,105.677,33.000,75.325,175.577,182.706,74.006,76.860,127.500,56.385,57.602,450.500,77.224,126.030,229.200,39.835,138.602,374.000,57.049,103.590,207.625,29.177,131.630,180.190,34.822,113.739,169.143,56.596,120.474,235.700,58.567,82.320,151.300,65.626,82.260,141.000,52.053,80.952,181.333,93.978,103.055,151.667,99.793,101.734,130.500,47.231,114.684,189.273,45.101,137.316,71.462,100.533,108.161,374.688,54.169,187.268,324.875,13.996,160.167,175.625,20.328,157.512,127.300,76.005,85.705,88.500,77.729,149.970,126.143,28.257,169.991,203.800,19.032,170.869,74.500,52.689,116.553,149.625,87.400,121.619,183.333,29.215,127.191,75.455,91.308,98.985,104.571,85.966,106.125,166.625,35.213,132.677,69.500,49.437,135.637,252.750,68.638,78.783,534.500,64.170,62.181,297.667,74.097,122.146,391.111,41.333,108.403,382.750,61.073,75.932,167.556,36.173,176.833,194.429,36.437,88.912,126.417,71.572,147.809,322.750,67.921,117.505,581.250,36.488,83.392,49.455,47.349,86.990,200.000,73.764,169.866,79.250,69.729,141.880,208.667,39.890,134.478
556,315.250,53.213,132.547,344.250,31.974,90.182,96.190,99.211,121.604,578.500,48.834,185.025,193.100,60.775,133.564,157.375,59.579,64.956,396.833,62.589,105.649,81.000,75.406,175.345,220.235,73.929,77.174,104.100,56.581,57.715,320.250,77.218,126.349,176.000,39.835,138.859,352.000,57.095,103.673,291.500,29.091,131.645,131.524,34.837,113.609,201.714,56.586,120.420,261.200,58.498,82.494,188.900,65.747,82.009,196.143,52.160,81.065,153.833,93.918,102.868,88.500,99.765,101.652,97.500,47.236,114.714,111.091,45.065,137.450,79.923,100.479,108.011,355.750,54.233,187.235,358.375,13.926,160.162,168.000,20.371,157.582,82.200,76.145,85.441,90.300,77.891,150.276,106.000,28.425,169.972,197.400,18.962,170.760,90.000,52.846,116.718,160.125,87.394,121.693,166.857,29.324,127.197,183.091,91.197,98.630,77.714,85.992,106.108,246.625,35.146,132.753,35.000,49.547,135.804,397.750,68.580,78.678,488.625,64.103,62.197,276.000,74.191,122.167,196.444,41.414,108.537,357.750,61.092,75.860,118.000,36.176,176.693,182.357,36.550,89.025,140.000,71.542,147.659,394.750,67.902,117.496,356.250,36.644,83.335,94.909,47.214,86.937,151.200,73.837,170.031,83.500,69.711,141.820,196.889,39.830,134.322
557,307.750,53.269,132.552,392.000,31.890,90.053,54.095,99.540,121.823,647.750,48.779,185.062,274.300,60.776,133.513,118.000,59.579,64.950,576.833,62.592,105.689,77.000,75.553,175.258,218.235,73.929,76.837,175.200,56.471,57.722,362.250,77.213,126.257,202.000,39.835,138.677,291.471,56.978,103.719,266.875,29.228,131.452,129.238,34.848,113.778,138.667,56.587,120.408,212.800,58.514,82.335,186.900,65.816,82.188,187.143,52.034,81.066,156.750,93.938,102.997,70.333,99.918,101.751,86.400,46.966,114.809,134.727,45.125,137.490,57.077,100.692,108.111,310.375,54.266,187.324,231.375,13.913,160.246,161.062,20.383,157.515,89.700,75.986,85.560,79.800,77.915,150.110,157.286,28.380,169.740,186.600,18.975,170.789,132.833,52.761,116.598,282.125,87.480,121.738,228.190,29.376,127.216,86.545,91.350,98.570,48.143,85.929,105.899,255.125,35.276,132.628,41.250,49.458,135.625,406.000,68.776,78.732,492.250,64.168,62.122,406.000,74.096,122.188,373.778,41.417,108.404,233.000,61.049,75.780,189.556,36.049,176.856,149.500,36.562,88.773,121.667,71.529,147.893,321.500,67.883,117.386,447.000,36.725,83.380,153.091,47.145,86.979,221.400,73.772,169.656,134.500,69.842,141.753,230.889,39.879,134.382
558,280.500,53.414,132.625,348.250,31.978,90.123,50.571,99.491,121.600,894.750,48.867,185.071,208.500,60.767,133.523,93.875,59.504,65.040,554.667,62.599,105.689,62.000,75.683,175.529,240.588,73.923,77.044,127.400,56.488,57.740,438.750,77.233,126.113,308.800,39.835,138.729,328.765,56.953,103.771,261.750,29.094,131.700,119.429,34.902,113.589,181.143,56.639,120.417,261.800,58.633,82.372,118.400,65.710,82.231,323.571,52.012,81.072,167.417,93.965,103.132,104.333,99.980,101.791,84.200,47.209,114.704,184.909,45.125,137.419,59.154,100.451,108.170,404.438,54.210,187.376,284.000,14.046,160.234,183.375,20.402,157.417,143.500,76.001,85.551,100.000,77.731,149.832,153.143,28.331,169.756,220.300,18.942,170.822,157.667,52.618,116.596,140.625,87.335,121.627,236.571,29.323,127.210,92.909,91.306,98.767,61.000,86.082,105.845,189.750,35.157,132.567,28.750,49.491,135.808,303.500,68.614,78.854,564.000,64.126,62.198,308.167,74.028,122.169,336.667,41.411,108.426,234.750,61.062,75.938,136.000,36.127,176.775,196.857,36.512,88.773,101.417,71.608,147.591,311.250,67.877,117.549,323.500,36.558,83.375,123.455,47.217,87.047,133.400,73.808,169.586,49.750,69.694,141.925,310.222,39.815,134.326
559,339.750,53.328,132.516,490.500,31.926,90.041,94.476,99.474,121.507,2059.500,48.825,185.078,193.800,60.831,133.669,95.625,59.559,65.085,603.167,62.626,105.726,50.500,75.542,175.462,221.529,73.930,77.037,165.700,56.314,57.596,216.000,77.208,126.205,188.400,39.835,138.747,331.059,57.071,103.603,205.250,29.203,131.453,138.762,34.949,113.750,168.476,56.581,120.435,232.000,58.605,82.325,199.300,65.676,82.218,139.286,51.946,81.093,142.417,93.971,103.019,65.667,99.790,101.686,99.300,47.135,114.690,213.091,45.024,137.547,46.923,100.531,108.176,360.938,54.280,187.215,266.250,13.942,160.151,159.312,20.533,157.512,56.000,76.083,85.725,96.600,77.821,150.092,165.857,28.274,169.784,217.600,18.869,170.755,92.167,52.660,116.649,123.750,87.393,121.701,207.714,29.284,127.300,116.545,91.260,98.829,96.000,86.047,106.152,207.750,35.195,132.662,68.500,49.547,136.041,417.500,68.579,78.813,475.625,64.112,62.190,371.667,74.064,122.138,302.889,41.328,108.401,258.500,61.057,75.953,112.222,36.158,176.959,171.500,36.483,88.942,93.583,71.496,147.851,348.000,67.874,117.452,414.750,36.551,83.375,130.364,47.242,86.940,135.400,73.830,169.631,58.125,69.656,141.554,203.333,39.718,134.301
560,284.500,53.311,132.555,444.000,31.979,90.005,61.429,99.031,121.516,1934.500,48.848,185.083,187.100,60.882,133.827,115.500,59.488,64.896,442.833,62.620,105.730,188.500,75.471,175.504,178.353,74.007,77.221,108.400,56.275,57.506,515.500,77.240,126.110,260.800,39.835,138.854,329.176,56.991,103.792,249.125,29.135,131.532,148.857,34.958,113.570,226.000,56.679,120.343,216.400,58.469,82.400,165.900,65.690,82.189,173.143,52.184,81.015,178.083,94.019,102.852,67.000,99.868,101.577,82.500,47.079,114.745,216.727,45.081,137.492,60.231,100.664,107.780,347.062,54.301,187.338,259.750,14.001,160.180,152.500,20.493,157.602,92.200,75.979,85.536,94.100,77.693,150.000,143.714,28.353,169.835,253.000,18.996,170.832,128.500,52.755,116.597,175.125,87.409,121.685,179.238,29.347,127.303,115.455,91.392,98.872,83.286,86.120,106.019,232.500,35.102,132.696,28.500,49.442,135.636,437.000,68.695,78.765,297.125,64.107,62.131,313.833,74.087,122.151,324.667,41.422,108.280,240.250,61.080,75.857,202.444,36.158,176.983,186.357,36.510,88.945,92.500,71.702,147.526,328.000,67.854,117.551,334.750,36.588,83.463,100.909,47.135,86.797,183.400,73.763,169.704,36.375,69.637,141.773,236.667,39.778,134.533
561,318.250,53.354,132.544,402.625,31.920,90.072,100.286,99.508,121.573,1210.250,48.806,185.054,174.700,60.769,133.860,92.375,59.629,65.059,454.833,62.605,105.764,105.750,75.404,175.423,294.353,73.833,76.868,155.100,56.385,57.610,452.000,77.222,126.208,206.400,39.835,138.648,354.471,57.029,103.745,281.750,29.125,131.617,121.048,34.926,113.631,241.619,56.522,120.453,243.600,58.608,82.365,106.100,65.630,82.185,201.000,52.152,81.137,194.333,93.961,102.882,81.833,99.752,101.677,80.600,47.198,114.662,183.091,45.171,137.597,72.923,100.794,108.118,357.375,54.285,187.290,293.375,14.020,160.161,172.250,20.417,157.488,130.300,76.059,85.473,151.100,77.802,150.123,153.857,28.383,169.840,190.800,18.897,170.678,67.667,52.776,116.593,136.750,87.410,121.624,122.381,29.340,127.308,141.273,91.321,98.620,29.143,85.981,106.423,162.000,35.232,132.619,55.500,49.649,135.807,367.750,68.632,78.718,380.125,64.127,62.180,391.667,74.062,122.138,235.778,41.371,108.335,261.750,61.067,75.984,148.444,36.134,176.874,152.214,36.551,88.819,124.750,71.576,147.849,321.250,67.911,117.630,639.500,36.421,83.409,112.364,47.322,86.908,167.400,73.774,169.625,71.625,69.605,141.830,308.222,39.814,134.342
562,314.000,53.292,132.506,405.750,31.937,89.982,119.810,99.326,121.683,1179.750,48.818,185.036,177.600,60.628,133.571,119.500,59.525,64.811,634.667,62.604,105.720,90.250,75.436,175.340,224.824,73.833,76.993,145.200,56.463,57.580,241.500,77.222,126.141,304.800,39.835,138.398,353.000,56.903,103.778,216.750,29.121,131.577,132.381,34.945,113.770,156.571,56.478,120.496,309.000,58.467,82.416,189.700,65.711,82.184,188.857,51.965,81.128,158.333,94.021,102.884,74.333,99.849,101.833,98.600,46.937,114.807,185.818,45.083,137.405,301.615,100.633,107.838,286.875,54.258,187.374,245.500,13.906,160.330,176.875,20.482,157.534,115.000,76.040,85.528,79.000,77.872,150.316,124.857,28.392,169.816,230.200,18.967,170.817,174.167,52.533,116.691,162.250,87.439,121.467,194.952,29.195,127.448,123.455,91.268,98.704,177.000,85.989,105.992,158.250,35.298,132.709,23.000,49.755,135.935,351.250,68.603,78.759,438.000,64.174,62.194,333.333,74.157,122.092,368.667,41.409,108.380,325.000,61.026,75.944,197.778,36.108,176.736,136.000,36.433,89.021,118.750,71.509,147.753,228.250,67.921,117.462,456.000,36.620,83.396,110.909,47.273,87.043,179.400,73.734,169.789,169.625,69.826,141.762,227.333,39.867,134.483
563,355.500,53.378,132.519,294.750,31.930,90.123,99.524,99.327,121.702,1141.250,48.848,185.064,203.300,60.722,133.581,136.000,59.580,64.883,497.500,62.589,105.692,121.000,75.425,175.449,182.588,73.951,76.950,95.000,56.488,57.667,265.000,77.141,126.255,181.200,39.835,138.777,336.353,57.013,103.486,281.125,29.129,131.651,109.524,34.856,113.599,129.333,56.568,120.519,230.000,58.600,82.342,160.600,65.733,82.176,310.286,52.079,81.122,185.083,94.034,102.976,74.167,99.836,101.678,155.300,47.006,114.685,193.273,45.069,137.414,191.846,100.706,107.925,297.875,54.208,187.275,327.750,13.919,160.151,176.688,20.480,157.607,66.900,75.966,85.339,135.900,77.793,150.028,151.000,28.330,169.863,198.300,18.951,170.806,138.667,52.473,116.679,152.625,87.420,121.641,143.524,29.218,127.340,165.818,91.368,98.668,95.000,86.009,105.897,210.625,35.234,132.713,65.500,49.252,135.747,391.750,68.671,78.768,409.000,64.135,62.189,295.500,74.247,122.086,438.889,41.396,108.373,313.250,61.120,75.956,224.000,36.111,176.814,182.929,36.447,88.812,67.917,71.481,147.536,310.000,67.900,117.502,505.750,36.511,83.406,76.909,47.251,87.258,128.000,73.722,169.826,74.375,69.662,141.988,214.222,39.798,134.443
564,349.750,53.264,132.529,367.750,31.872,90.194,108.381,99.260,121.861,1088.750,48.844,185.084,172.400,60.837,133.689,87.625,59.429,65.066,439.500,62.591,105.772,114.000,75.334,175.590,262.706,73.903,76.889,146.500,56.464,57.758,557.750,77.158,126.217,194.800,39.835,138.731,390.824,57.032,103.594,254.500,29.106,131.512,130.000,34.762,113.622,189.143,56.452,120.532,234.300,58.602,82.379,153.200,65.747,82.260,216.000,52.233,81.104,162.417,93.987,102.830,133.833,99.750,101.664,131.900,47.301,114.814,150.909,45.053,137.424,157.615,100.446,107.825,306.438,54.306,187.226,208.250,14.024,160.225,176.062,20.435,157.558,38.600,75.758,85.815,201.300,77.732,150.082,135.429,28.310,169.981,224.200,18.981,170.692,205.167,52.721,116.640,176.500,87.375,121.705,172.762,29.292,127.278,162.364,91.282,98.635,83.571,85.983,105.865,144.375,35.173,132.600,30.000,49.603,135.785,478.500,68.645,78.732,450.625,64.232,62.132,302.667,74.122,122.175,404.222,41.365,108.356,148.500,61.146,76.030,154.000,36.043,176.753,159.571,36.511,88.847,119.667,71.513,147.545,340.750,67.899,117.478,415.000,36.536,83.331,113.636,47.391,87.053,185.200,73.814,170.073,90.125,69.813,141.753,181.556,39.800,134.454
565,374.000,53.274,132.457,493.625,31.865,90.024,111.810,99.371,121.685,647.750,48.832,185.064,188.100,60.635,133.608,109.875,59.550,65.024,637.500,62.570,105.690,86.750,75.576,175.648,225.294,73.943,76.991,117.300,56.490,57.592,278.000,77.143,126.163,238.400,39.835,138.593,387.412,57.100,103.799,257.250,29.206,131.429,191.905,34.804,113.738,219.048,56.496,120.544,254.800,58.634,82.384,163.000,65.753,82.268,233.714,51.906,81.030,205.083,94.003,103.088,140.500,99.762,101.693,81.300,47.230,114.690,106.909,45.151,137.546,213.615,100.509,108.040,246.812,54.335,187.335,329.250,13.910,160.073,197.562,20.285,157.386,145.000,75.864,85.668,113.000,77.702,150.041,131.857,28.281,169.749,267.600,18.949,170.786,216.167,52.787,116.582,211.875,87.525,121.753,169.524,29.362,127.378,111.636,91.248,98.672,176.857,86.038,106.021,183.875,35.205,132.620,58.750,49.519,135.837,403.500,68.633,78.775,412.250,64.122,62.149,337.500,74.129,122.212,285.778,41.535,108.368,225.000,61.069,76.095,193.556,36.080,176.795,175.643,36.575,88.766,96.583,71.532,147.611,369.250,67.908,117.633,365.500,36.498,83.425,121.091,47.350,86.844,97.800,73.865,169.677,120.625,69.663,141.789,126.667,39.834,134.301
566,270.250,53.332,132.506,438.000,31.964,90.088,127.810,99.441,121.538,767.750,48.868,185.095,202.800,60.694,133.673,117.750,59.539,64.804,501.333,62.568,105.698,47.250,75.457,175.630,226.824,73.896,76.988,122.900,56.469,57.520,318.000,77.177,126.208,162.400,39.835,138.564,340.118,57.027,103.784,275.375,29.140,131.591,96.857,34.866,113.843,176.857,56.524,120.433,268.500,58.472,82.460,150.800,65.810,82.304,142.714,52.069,81.158,243.333,93.886,103.103,66.167,99.841,101.622,122.300,47.062,114.642,226.909,45.059,137.545,224.462,100.548,107.946,423.812,54.294,187.318,234.625,13.985,160.160,226.750,20.562,157.505,92.700,75.888,85.604,124.500,77.874,149.986,146.429,28.327,169.861,205.200,18.971,170.919,266.000,52.873,116.487,239.000,87.372,121.657,198.952,29.320,127.258,125.636,91.240,98.849,135.571,86.057,105.956,202.625,35.074,132.677,68.000,49.210,135.656,337.750,68.691,78.703,500.375,64.180,62.170,192.333,74.005,122.123,370.889,41.394,108.357,352.000,61.049,75.924,71.556,35.994,176.835,147.429,36.493,88.911,102.167,71.473,147.690,355.000,67.920,117.578,495.750,36.600,83.343,81.273,47.459,87.113,142.200,73.773,169.865,151.125,69.888,141.838,201.556,39.844,134.351
567,330.750,53.342,132.492,391.500,31.857,90.029,113.619,99.277,121.616,505.500,48.866,185.090,173.000,60.817,133.340,110.000,59.520,64.851,541.000,62.598,105.705,18.250,75.544,175.615,265.176,73.896,76.888,143.700,56.420,57.587,292.500,77.145,126.099,240.400,39.835,138.979,323.529,57.026,103.613,235.500,29.148,131.575,145.619,34.749,113.751,150.476,56.612,120.391,231.000,58.529,82.476,147.700,65.719,82.121,280.429,52.077,81.100,226.333,93.945,102.844,98.333,99.757,101.847,94.100,47.053,114.564,142.909,45.103,137.531,131.385,100.510,107.954,263.500,54.236,187.282,196.000,13.941,160.190,206.625,20.377,157.516,77.500,75.812,85.666,145.200,77.796,150.013,119.857,28.395,169.638,223.000,18.995,170.764,208.500,52.792,116.526,123.875,87.349,121.597,144.095,29.273,127.368,84.909,91.385,98.770,128.429,86.002,106.168,235.250,35.208,132.707,120.750,49.376,135.746,281.250,68.583,78.735,438.500,64.143,62.173,279.000,74.096,122.157,325.556,41.417,108.318,286.000,61.117,75.978,266.444,36.084,176.831,152.357,36.520,88.756,116.000,71.548,147.538,436.500,67.851,117.482,395.750,36.556,83.405,110.000,47.315,86.858,173.600,73.773,169.765,100.375,69.871,141.833,222.444,39.816,134.437
568,386.750,53.345,132.504,372.375,31.924,90.087,98.190,99.489,121.872,342.750,48.861,185.081,167.200,60.735,133.707,117.375,59.544,64.906,623.500,62.660,105.706,38.000,75.616,175.493,230.353,73.952,77.051,81.300,56.495,57.863,302.750,77.191,125.978,268.000,39.835,138.827,371.706,57.037,103.681,224.125,29.094,131.485,132.476,34.926,113.693,166.952,56.577,120.477,215.500,58.608,82.455,150.100,65.722,82.123,310.429,52.137,81.077,133.500,93.871,102.866,79.667,99.869,101.786,101.300,47.199,114.699,221.818,45.052,137.390,117.692,100.542,108.041,311.500,54.185,187.283,212.875,13.953,160.190,115.375,20.209,157.514,89.000,75.901,85.394,103.200,78.010,150.096,128.143,28.369,169.770,173.700,18.975,170.791,128.500,52.709,116.648,170.625,87.423,121.789,135.905,29.367,127.320,163.818,91.262,98.926,122.857,86.028,105.799,206.500,35.295,132.667,42.000,49.504,135.811,317.250,68.683,78.693,379.375,64.153,62.294,308.333,74.214,122.134,312.000,41.495,108.366,324.250,61.018,75.935,148.222,36.060,176.781,162.500,36.545,88.941,124.667,71.542,147.562,418.250,67.860,117.615,394.500,36.466,83.398,68.182,47.376,87.043,146.600,73.774,169.689,182.125,69.720,141.858,192.667,39.766,134.461
