 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32
362,294.750,36.864,87.384,69.500,40.000,44.973,873.333,46.626,33.502,375.250,50.858,47.991,149.455,58.473,58.063,158.100,51.450,76.736,188.500,55.042,49.780,909.125,60.340,44.030,371.333,39.677,67.095,684.000,48.600,65.598,298.250,56.287,45.577,416.364,51.665,88.873,232.889,48.560,86.372,501.571,45.381,96.071,974.444,44.105,68.731,109.500,39.587,72.314,57.667,34.592,69.131,285.333,60.752,81.331,304.250,54.582,80.456,133.273,61.284,48.835,79.500,65.178,43.406,64.476,61.851,39.798,1785.750,55.458,104.335,290.200,57.944,77.577,199.333,47.141,39.043,312.000,44.934,100.804,608.000,51.327,98.586,79.750,63.623,52.379,409.250,62.038,76.692,196.250,55.999,65.818,171.250,32.480,74.216,670.222,53.764,26.876
363,196.750,36.941,87.297,26.000,39.847,44.822,789.000,46.628,33.509,279.500,50.813,48.089,147.455,58.397,57.854,91.600,51.413,76.829,119.250,55.099,49.825,889.250,60.297,44.047,298.000,39.671,67.137,450.500,48.595,65.551,294.000,56.235,45.518,178.909,51.595,88.878,148.444,48.524,86.402,365.000,45.370,96.134,1078.889,44.145,68.641,156.000,39.717,72.271,125.333,34.677,68.978,193.111,60.522,81.256,248.250,54.445,80.428,122.000,61.060,48.779,87.500,65.129,43.233,112.857,61.733,40.176,1590.250,55.477,104.342,148.800,57.996,77.662,244.500,47.188,39.020,231.000,45.034,100.786,559.250,51.233,98.516,97.875,63.646,52.500,406.500,62.047,76.750,157.500,55.980,65.658,230.250,32.497,74.301,544.444,53.756,26.814
364,235.250,37.013,87.367,78.500,39.918,45.060,965.667,46.714,33.499,293.750,50.922,47.991,60.727,58.461,58.299,217.000,51.460,76.970,106.250,54.935,49.806,953.500,60.293,43.991,544.333,39.695,67.095,954.000,48.710,65.540,382.000,56.282,45.597,198.182,51.682,88.628,287.333,48.489,86.345,339.143,45.385,96.199,860.667,44.159,68.694,154.750,39.464,72.447,260.000,34.727,69.025,242.667,60.513,81.410,243.000,54.554,80.493,54.727,61.463,48.804,48.750,65.040,43.280,109.238,62.044,40.089,875.500,55.472,104.292,244.800,57.963,77.388,197.833,47.074,38.970,259.500,44.912,100.762,485.750,51.302,98.575,123.500,63.746,52.335,399.375,61.954,76.632,223.250,55.948,65.757,263.000,32.581,74.188,533.556,53.782,26.804
365,290.750,36.984,87.232,75.750,39.840,45.060,842.333,46.677,33.496,170.500,50.781,47.986,106.364,58.495,58.006,137.600,51.551,76.891,235.000,54.855,49.901,858.625,60.261,44.081,578.333,39.676,67.188,444.750,48.574,65.592,279.000,56.315,45.539,209.818,51.628,88.745,262.444,48.496,86.297,362.286,45.407,96.164,856.889,44.136,68.692,55.750,39.542,72.438,93.333,34.799,68.946,220.222,60.723,81.442,274.250,54.559,80.439,146.000,61.256,48.796,13.250,64.945,43.485,116.286,61.728,40.071,884.250,55.562,104.347,212.000,57.958,77.638,297.167,47.167,39.040,393.000,44.911,100.745,668.250,51.353,98.538,129.625,63.496,52.409,281.875,61.995,76.649,189.500,55.896,65.729,160.250,32.617,74.341,512.000,53.765,26.800
366,225.750,36.914,87.270,70.750,39.741,45.031,792.333,46.714,33.441,290.250,50.902,48.104,95.455,58.476,57.880,114.600,51.599,76.931,180.250,55.097,49.610,823.250,60.311,44.004,405.000,39.663,67.213,492.250,48.735,65.545,268.500,56.313,45.646,152.727,51.629,88.896,209.111,48.582,86.333,345.714,45.411,96.181,808.444,44.157,68.667,11.500,39.646,72.385,136.667,34.648,68.955,173.556,60.454,81.241,171.250,54.600,80.387,152.182,61.367,48.814,36.750,65.337,43.277,83.619,62.034,40.121,493.500,55.456,104.266,237.800,57.989,77.622,349.833,47.073,39.053,355.500,44.975,100.817,638.750,51.270,98.600,136.375,63.770,52.423,346.750,61.982,76.739,203.750,55.903,65.673,209.500,32.540,74.247,587.111,53.753,26.867
367,331.500,36.952,87.276,63.500,39.664,45.093,715.667,46.606,33.515,436.750,50.791,47.992,227.455,58.464,58.237,101.500,51.453,76.812,152.500,55.105,50.026,1044.750,60.343,43.999,344.333,39.704,67.210,704.000,48.714,65.575,400.500,56.280,45.496,235.273,51.541,88.756,195.556,48.585,86.354,354.000,45.448,96.141,788.667,44.194,68.652,68.500,39.459,72.297,93.000,34.714,68.962,164.667,60.731,81.354,216.500,54.486,80.439,120.909,61.129,48.821,33.500,65.119,43.386,66.095,61.954,40.188,372.000,55.597,104.315,163.200,57.919,77.584,223.667,46.971,39.163,319.000,44.920,100.745,593.000,51.269,98.552,121.250,63.662,52.312,339.125,61.934,76.764,388.750,55.898,65.813,188.750,32.580,74.221,622.444,53.814,26.837
368,210.000,36.885,87.273,44.500,39.974,45.164,748.667,46.634,33.503,305.000,50.819,48.012,53.636,58.430,57.977,85.800,51.537,76.795,140.500,54.976,49.845,787.625,60.318,44.033,322.000,39.642,66.921,606.250,48.651,65.507,310.750,56.271,45.559,270.545,51.609,88.820,200.222,48.586,86.356,380.429,45.374,96.234,750.889,44.220,68.657,199.500,39.746,72.368,105.333,34.759,68.742,93.111,60.717,81.405,109.750,54.514,80.564,95.091,61.128,48.793,76.000,65.084,43.040,94.667,61.795,40.490,192.500,55.517,104.336,104.000,57.932,77.482,379.667,47.116,39.021,342.333,44.882,100.792,680.000,51.272,98.630,127.375,63.674,52.290,391.875,62.036,76.796,119.250,55.947,65.728,190.500,32.381,74.242,717.333,53.776,26.812
369,364.500,36.799,87.272,105.250,39.704,44.966,719.000,46.619,33.512,232.000,50.868,48.039,98.182,58.444,58.153,131.000,51.539,76.934,50.750,55.027,49.801,958.375,60.306,44.012,659.667,39.630,67.129,838.500,48.694,65.518,184.250,56.249,45.503,172.545,51.626,88.858,205.111,48.491,86.332,397.857,45.457,96.047,1208.000,44.154,68.674,121.000,39.753,72.390,187.000,34.754,68.940,186.000,60.541,81.389,309.250,54.534,80.392,119.273,61.040,48.875,82.500,65.128,43.191,96.952,62.005,40.231,283.750,55.546,104.429,208.000,58.021,77.589,200.833,47.152,39.008,279.000,44.985,100.739,618.500,51.308,98.638,102.250,63.596,52.449,373.000,61.946,76.702,123.250,55.968,65.668,104.000,32.536,74.185,594.667,53.828,26.835
370,316.000,36.931,87.314,83.250,39.746,44.761,883.000,46.626,33.462,280.750,50.808,48.107,129.636,58.432,58.198,123.800,51.403,76.789,75.750,55.119,49.655,955.125,60.352,44.038,375.000,39.668,67.136,629.500,48.689,65.488,299.250,56.241,45.589,130.000,51.638,88.927,221.778,48.506,86.251,412.143,45.391,96.220,1164.000,44.205,68.661,76.750,39.588,72.508,161.333,34.712,69.012,93.778,60.471,81.338,170.250,54.551,80.550,138.545,61.366,48.912,107.250,65.138,43.263,101.810,61.781,40.245,142.250,55.658,104.401,181.000,57.999,77.700,176.833,47.032,39.018,225.333,44.862,100.771,495.250,51.236,98.581,127.750,63.635,52.590,428.000,61.952,76.699,175.250,56.061,65.628,196.500,32.680,74.255,657.111,53.746,26.805
371,233.000,36.889,87.270,11.250,39.842,45.098,820.333,46.678,33.501,302.000,50.858,48.008,733.818,58.488,58.012,176.600,51.512,76.918,247.000,54.900,49.790,884.875,60.300,44.028,333.667,39.692,67.217,662.750,48.713,65.548,348.250,56.301,45.555,183.636,51.611,88.770,129.556,48.441,86.287,500.571,45.430,96.150,985.333,44.197,68.673,175.500,39.595,72.416,119.333,34.618,68.885,236.667,60.504,81.296,156.250,54.513,80.511,190.545,61.279,48.772,82.250,65.337,43.126,123.905,61.864,40.281,176.250,55.447,104.362,144.000,57.975,77.631,190.833,47.183,38.978,269.833,44.946,100.816,562.500,51.319,98.567,94.875,63.670,52.431,406.375,61.967,76.821,176.000,55.813,65.704,131.500,32.525,74.272,714.444,53.767,26.832
372,266.500,36.836,87.247,100.500,39.884,44.932,863.000,46.700,33.544,254.000,50.903,48.055,541.455,58.434,58.111,121.800,51.491,76.784,258.000,55.095,49.909,713.875,60.303,44.026,510.333,39.694,67.087,540.500,48.776,65.522,313.250,56.190,45.624,183.455,51.601,88.794,114.889,48.450,86.453,499.000,45.412,96.209,1074.889,44.135,68.690,86.500,39.478,72.494,185.667,34.672,68.799,182.000,60.591,81.490,200.750,54.602,80.335,131.091,61.363,48.853,89.750,65.328,43.179,80.190,61.869,40.106,167.250,55.517,104.317,159.200,57.969,77.694,239.833,47.190,39.001,251.333,44.988,100.774,448.500,51.302,98.630,79.250,63.686,52.353,310.625,61.978,76.745,353.000,55.930,65.830,288.250,32.572,74.290,528.444,53.732,26.856
373,194.250,36.853,87.255,45.250,39.653,45.124,807.667,46.705,33.466,222.500,50.809,48.175,461.818,58.486,58.031,156.100,51.583,76.783,190.750,54.925,49.898,809.500,60.277,44.052,548.667,39.645,67.143,660.750,48.711,65.555,345.250,56.259,45.548,224.182,51.607,88.856,180.444,48.507,86.241,586.857,45.382,96.187,965.333,44.162,68.631,74.750,39.775,72.543,202.333,34.736,68.992,218.444,60.586,81.386,196.750,54.574,80.425,121.091,61.178,49.036,120.000,64.926,43.239,79.333,61.826,40.134,387.750,55.376,104.357,260.400,57.949,77.590,144.667,47.043,39.041,392.500,44.947,100.787,620.000,51.347,98.611,137.000,63.500,52.171,402.125,61.991,76.735,211.000,56.008,65.806,139.500,32.577,74.197,657.111,53.714,26.815
374,194.000,36.876,87.246,32.000,40.104,44.793,677.333,46.669,33.535,328.750,50.753,48.152,284.545,58.430,58.042,132.500,51.399,76.874,221.750,55.040,49.936,1062.625,60.290,44.034,512.000,39.651,67.078,614.750,48.668,65.489,370.000,56.360,45.645,198.000,51.672,88.773,287.111,48.438,86.303,472.143,45.361,96.132,810.889,44.173,68.740,52.250,39.553,72.174,157.000,34.801,69.089,167.333,60.659,81.225,236.250,54.561,80.433,136.000,61.370,48.890,26.750,65.090,43.118,101.714,61.842,40.234,170.000,55.616,104.244,150.200,57.959,77.754,262.667,47.060,39.046,326.667,44.916,100.711,706.000,51.379,98.666,66.125,63.794,52.445,409.125,61.988,76.581,170.500,55.945,65.755,110.000,32.539,74.070,556.667,53.729,26.799
375,255.000,36.847,87.353,115.750,39.782,44.968,774.333,46.669,33.519,343.750,50.838,47.928,181.273,58.423,58.106,115.100,51.340,76.897,167.000,55.087,49.931,759.000,60.325,44.044,519.667,39.670,67.157,545.750,48.682,65.542,240.500,56.329,45.643,203.455,51.666,88.945,229.333,48.529,86.381,436.143,45.360,96.102,971.111,44.151,68.678,99.000,39.599,72.519,90.667,34.685,68.860,136.222,60.726,81.197,200.000,54.573,80.517,222.545,61.408,48.853,98.750,64.940,43.302,48.762,61.764,40.217,281.500,55.509,104.259,186.600,57.908,77.689,171.833,47.278,39.078,300.667,44.947,100.731,480.000,51.321,98.598,163.750,63.609,52.404,362.000,61.905,76.659,266.750,55.958,65.824,141.250,32.578,74.396,537.778,53.816,26.832
376,98.250,36.829,87.323,33.250,40.094,45.002,1009.667,46.688,33.430,283.000,50.885,48.023,139.091,58.435,58.199,119.800,51.365,77.062,127.750,55.038,49.887,795.750,60.311,44.001,403.000,39.658,67.099,680.750,48.616,65.532,333.500,56.284,45.537,217.091,51.649,88.819,216.444,48.416,86.400,389.857,45.443,96.083,1465.778,44.136,68.671,72.250,39.578,72.345,196.000,34.685,68.864,197.111,60.541,81.386,219.500,54.559,80.510,66.000,61.165,48.794,25.750,65.255,43.245,147.238,62.013,40.216,197.000,55.607,104.351,193.400,58.002,77.497,195.167,47.086,38.991,168.333,44.880,100.795,538.500,51.197,98.615,151.375,63.740,52.408,382.500,62.045,76.803,258.750,55.879,65.740,140.750,32.412,74.211,600.222,53.725,26.842
377,214.000,36.790,87.282,72.500,39.862,44.721,677.667,46.633,33.480,301.000,50.886,47.993,79.636,58.628,58.288,101.100,51.407,76.892,102.750,54.945,50.002,956.875,60.354,44.055,408.000,39.712,67.135,708.500,48.699,65.551,314.250,56.315,45.552,219.091,51.646,88.813,207.556,48.598,86.395,410.000,45.379,96.207,1211.556,44.184,68.626,192.750,39.689,72.262,60.000,34.718,69.015,202.667,60.540,81.270,261.250,54.519,80.493,162.909,61.186,48.794,75.750,65.314,43.191,93.238,61.751,40.123,318.500,55.433,104.309,290.600,57.971,77.664,273.833,47.094,39.007,331.167,44.953,100.764,627.500,51.314,98.631,110.500,63.773,52.429,370.625,62.010,76.746,223.250,55.995,65.780,135.500,32.500,74.267,489.111,53.768,26.833
378,304.250,36.913,87.244,64.500,39.878,45.009,715.667,46.687,33.512,280.500,50.858,48.248,150.182,58.548,58.123,118.700,51.377,76.718,341.500,55.055,49.998,822.625,60.340,44.013,659.000,39.705,67.105,479.500,48.640,65.597,321.000,56.268,45.579,294.182,51.608,88.841,254.667,48.493,86.332,459.857,45.392,96.191,1024.667,44.213,68.647,66.250,39.548,72.302,177.667,34.746,69.012,150.222,60.584,81.280,191.500,54.556,80.447,116.000,61.089,48.823,113.250,65.302,43.233,110.190,61.913,40.242,235.000,55.394,104.322,218.000,57.988,77.530,178.333,47.157,39.051,260.833,44.937,100.684,661.000,51.291,98.544,43.500,63.883,52.557,438.625,62.040,76.711,119.500,55.873,65.798,169.000,32.457,74.124,598.000,53.771,26.878
379,295.250,36.953,87.227,145.750,39.784,44.984,711.667,46.688,33.448,221.250,50.782,48.032,69.818,58.430,58.131,159.100,51.357,76.846,286.500,55.027,49.955,760.625,60.362,44.031,370.333,39.700,67.111,727.750,48.722,65.551,243.500,56.235,45.601,156.364,51.586,88.811,228.444,48.517,86.270,369.143,45.424,96.030,1149.778,44.154,68.665,243.250,39.626,72.380,138.667,34.681,68.743,192.222,60.524,81.310,177.750,54.610,80.545,155.818,61.261,48.848,92.000,64.902,43.369,121.429,61.780,39.941,335.750,55.408,104.243,227.600,57.978,77.488,238.000,47.174,38.976,323.833,44.910,100.733,598.750,51.304,98.575,103.750,63.712,52.455,399.375,61.991,76.842,147.250,55.996,65.730,189.250,32.428,74.326,480.222,53.691,26.813
380,244.750,36.822,87.279,137.250,39.605,44.880,901.333,46.596,33.461,350.000,50.796,48.099,132.182,58.355,58.076,188.100,51.576,76.964,129.750,55.033,49.821,902.250,60.320,44.017,348.333,39.684,67.122,557.000,48.692,65.532,319.000,56.311,45.535,164.909,51.670,88.900,185.111,48.521,86.385,436.571,45.438,96.048,880.889,44.188,68.705,117.250,39.706,72.451,47.667,34.851,68.858,124.000,60.531,81.184,144.250,54.382,80.564,70.364,61.050,48.780,95.250,65.140,43.151,81.810,61.592,40.205,160.250,55.446,104.394,278.000,57.909,77.753,206.667,47.070,38.883,266.500,44.923,100.778,449.500,51.283,98.517,130.625,63.853,52.344,317.125,61.904,76.584,299.750,56.010,65.702,125.000,32.605,74.279,624.444,53.723,26.844
381,217.000,36.821,87.234,16.000,39.811,45.023,647.333,46.600,33.493,337.750,50.820,48.118,142.182,58.440,58.232,120.700,51.494,76.809,60.500,54.957,49.768,1063.375,60.333,44.013,345.667,39.635,67.278,656.750,48.662,65.485,357.000,56.234,45.459,115.091,51.609,88.549,192.444,48.569,86.285,416.286,45.394,96.140,792.444,44.194,68.629,84.500,39.630,72.214,55.000,34.856,69.146,211.778,60.586,81.354,195.250,54.620,80.408,191.455,61.192,48.990,153.000,65.058,43.257,29.810,62.004,40.318,219.500,55.553,104.289,250.600,58.028,77.587,306.667,47.171,39.068,229.833,44.918,100.636,533.250,51.280,98.556,212.125,63.773,52.452,507.250,62.000,76.714,180.500,55.952,65.669,200.250,32.461,74.389,643.556,53.770,26.888
382,239.000,36.909,87.200,110.500,39.740,44.827,766.333,46.726,33.503,427.500,50.836,48.050,140.727,58.421,58.169,136.500,51.308,76.822,164.500,54.965,49.948,863.125,60.341,43.985,386.667,39.652,67.140,713.500,48.662,65.589,292.000,56.309,45.657,232.727,51.668,88.982,190.000,48.438,86.380,354.143,45.443,96.092,890.889,44.232,68.637,153.000,39.631,72.546,226.000,34.662,68.943,165.111,60.424,81.453,209.250,54.488,80.326,125.636,61.324,48.798,54.250,65.175,43.192,66.000,61.854,39.998,148.000,55.649,104.417,269.200,57.956,77.640,225.833,47.217,38.948,290.667,44.912,100.848,697.750,51.321,98.581,104.500,63.582,52.334,451.750,62.068,76.600,142.750,55.991,65.740,174.500,32.630,74.256,659.778,53.819,26.840
383,410.250,36.888,87.220,30.250,39.835,44.900,407.333,46.585,33.486,198.000,50.783,48.224,67.636,58.623,58.076,122.100,51.376,76.666,235.750,54.928,49.919,1046.375,60.317,44.029,429.667,39.679,67.118,582.250,48.656,65.381,370.500,56.231,45.507,296.000,51.677,88.750,148.000,48.505,86.306,514.143,45.355,96.152,866.222,44.153,68.729,74.750,39.569,72.208,196.667,34.701,68.990,105.333,60.676,81.462,234.000,54.459,80.457,164.000,61.214,48.907,160.750,65.313,43.306,136.000,61.849,40.079,192.500,55.394,104.340,235.800,57.979,77.451,155.000,47.075,39.090,269.833,44.888,100.622,442.000,51.378,98.669,147.125,63.757,52.214,377.875,61.961,76.688,156.500,55.960,65.775,211.750,32.597,74.372,756.444,53.814,26.819
384,180.250,36.899,87.285,103.250,39.821,45.081,830.667,46.635,33.460,303.500,50.897,48.024,129.273,58.489,58.073,70.500,51.468,76.696,186.500,55.047,49.853,804.375,60.350,43.986,626.667,39.651,67.142,590.250,48.642,65.524,220.750,56.251,45.706,203.818,51.645,88.803,289.556,48.580,86.418,344.714,45.418,96.234,1072.444,44.208,68.693,60.000,39.572,72.424,149.667,34.677,68.878,234.444,60.577,81.469,274.000,54.440,80.412,132.000,61.194,48.688,102.500,65.009,43.157,94.667,61.829,40.163,124.750,55.439,104.317,191.800,57.940,77.636,251.667,47.086,38.964,249.667,44.950,100.788,500.750,51.262,98.578,147.000,63.717,52.644,321.875,61.973,76.827,300.500,56.028,65.730,84.250,32.579,74.370,798.000,53.723,26.856
385,253.250,36.833,87.303,90.000,39.987,44.929,796.667,46.739,33.479,302.250,50.799,47.945,75.273,58.448,58.057,110.500,51.466,76.860,160.250,55.107,49.949,919.625,60.325,44.002,365.667,39.683,67.188,771.000,48.794,65.563,271.000,56.282,45.457,174.545,51.641,88.699,220.000,48.449,86.261,420.714,45.473,96.084,719.111,44.157,68.720,99.000,39.859,72.367,153.333,34.676,69.010,244.889,60.584,81.377,272.750,54.555,80.326,153.818,61.166,48.839,62.500,65.084,43.446,70.952,61.867,40.134,145.500,55.399,104.360,255.800,57.959,77.582,233.167,47.108,39.076,246.833,44.946,100.735,495.250,51.323,98.604,126.625,63.798,52.325,492.375,62.070,76.555,226.500,55.966,65.715,142.000,32.518,74.297,496.222,53.735,26.801
386,258.000,36.944,87.178,52.250,39.704,44.909,743.000,46.625,33.473,388.000,50.850,48.158,155.455,58.466,58.273,110.400,51.344,76.937,249.750,55.041,50.095,702.250,60.280,44.040,416.333,39.704,67.047,694.250,48.712,65.552,341.250,56.219,45.639,231.636,51.550,88.788,286.222,48.426,86.358,407.000,45.417,96.116,780.667,44.162,68.671,141.000,39.533,72.513,90.667,34.758,69.009,119.333,60.562,81.329,157.000,54.571,80.503,183.455,61.079,48.947,84.250,64.942,43.302,60.762,61.939,40.385,187.750,55.418,104.275,140.400,58.015,77.629,270.667,47.210,38.890,414.333,44.817,100.780,649.500,51.287,98.640,133.625,63.891,52.339,535.250,61.998,76.709,120.500,55.947,65.825,150.250,32.629,74.239,627.333,53.753,26.801
387,390.000,36.974,87.245,105.000,39.752,44.881,748.667,46.623,33.492,283.750,50.797,48.073,98.000,58.345,57.839,108.500,51.451,76.674,201.500,55.133,49.861,870.500,60.335,44.007,354.667,39.675,67.153,553.000,48.679,65.627,260.250,56.156,45.506,172.727,51.725,88.839,133.333,48.400,86.405,449.286,45.393,96.187,751.778,44.208,68.732,112.250,39.746,72.460,181.000,34.724,69.035,151.556,60.710,81.397,117.750,54.562,80.394,178.000,61.255,48.827,34.250,65.004,43.245,81.905,61.859,40.224,197.750,55.537,104.362,288.800,57.957,77.564,238.167,47.249,39.063,218.000,44.952,100.691,628.750,51.292,98.628,130.750,63.698,52.278,340.500,62.008,76.584,173.750,55.931,65.736,143.500,32.697,74.177,609.778,53.735,26.775
388,274.000,36.777,87.283,78.750,39.902,44.801,587.667,46.650,33.515,350.000,50.852,48.121,98.364,58.371,58.153,75.100,51.593,76.860,89.500,54.944,50.081,902.375,60.300,44.057,417.667,39.689,67.265,550.250,48.664,65.509,413.000,56.307,45.517,252.000,51.635,88.815,144.667,48.446,86.217,438.857,45.492,96.040,809.778,44.161,68.643,145.000,39.663,72.508,109.333,34.789,68.716,239.333,60.649,81.354,135.500,54.536,80.476,208.909,61.272,48.842,25.250,65.022,43.049,82.286,61.971,40.002,171.500,55.561,104.337,151.400,57.946,77.837,249.500,47.105,39.104,275.667,45.005,100.791,529.750,51.288,98.606,80.375,63.665,52.642,376.000,61.881,76.738,262.750,55.823,65.651,173.250,32.438,74.256,657.778,53.764,26.843
389,216.750,36.833,87.258,73.750,39.914,44.925,710.667,46.626,33.463,381.750,50.847,48.183,141.455,58.397,58.058,129.100,51.383,76.997,130.750,55.062,49.674,900.125,60.355,43.991,324.667,39.635,67.100,715.250,48.749,65.508,398.250,56.300,45.560,272.182,51.581,88.772,212.444,48.490,86.314,466.286,45.406,96.001,932.444,44.188,68.676,95.000,39.744,72.436,238.333,34.669,68.965,157.111,60.608,81.311,322.250,54.611,80.402,108.182,61.423,48.769,53.500,65.109,43.232,57.524,61.911,40.337,168.750,55.513,104.410,177.000,57.930,77.645,210.500,47.114,39.051,300.167,44.880,100.762,531.500,51.228,98.555,192.875,63.756,52.443,406.875,62.013,76.777,132.750,55.940,65.806,196.500,32.550,74.223,656.222,53.729,26.843
390,170.000,36.810,87.236,32.250,39.655,45.064,748.000,46.597,33.456,359.500,50.828,48.189,116.545,58.330,58.271,72.100,51.459,77.026,173.500,54.950,49.974,914.875,60.264,44.002,427.333,39.673,67.142,612.250,48.667,65.595,422.250,56.232,45.532,154.000,51.552,88.718,294.222,48.516,86.309,479.857,45.326,96.227,774.000,44.198,68.701,118.750,39.633,72.392,93.000,34.709,68.873,112.000,60.598,81.456,209.000,54.464,80.462,145.455,61.084,48.754,22.500,65.134,43.276,76.095,61.804,40.336,144.250,55.444,104.319,224.000,58.003,77.561,221.333,47.106,39.007,164.167,44.898,100.785,372.750,51.282,98.547,122.875,63.575,52.474,446.000,62.036,76.690,258.250,56.004,65.640,61.000,32.464,74.414,496.000,53.685,26.804
