 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52,Mean53,XM53,YM53,Mean54,XM54,YM54,Mean55,XM55,YM55
426,14.557,128.931,177.010,95.538,232.171,234.779,13.931,239.310,205.577,73.167,245.215,205.875,400.541,231.489,180.576,772.100,238.736,179.322,3.538,219.106,251.787,49.250,239.881,213.817,18.125,235.789,220.792,31.500,227.987,248.244,3.935,172.871,193.814,13.100,198.281,174.991,12.903,196.194,215.607,20.309,192.594,220.777,339.333,212.124,181.486,19.562,247.113,231.141,3.875,231.150,255.120,50.188,244.423,194.831,243.460,217.778,215.345,23.571,197.931,201.474,83.765,232.712,244.052,29.688,241.219,166.223,64.667,211.119,203.454,400.722,206.136,189.930,187.405,195.741,187.497,189.214,206.441,211.825,249.824,220.678,209.821,353.265,203.032,229.599,358.769,198.918,192.073,9.750,255.285,235.350,270.375,221.918,206.117,65.562,243.613,161.216,125.750,170.065,151.717,52.000,185.915,200.259,48.581,152.169,180.468,0.100,141.515,182.125,403.462,234.228,175.066,955.100,219.825,190.060,792.300,243.395,185.044,808.385,212.584,189.324,645.800,202.737,185.489,278.136,205.646,195.990,259.143,210.696,226.992,159.089,221.678,246.815,132.710,226.340,197.950,19.784,183.663,173.986,50.323,256.224,215.303,153.000,185.019,225.986,308.500,177.295,222.272,124.194,179.826,211.967,433.032,216.909,194.250,50.571,189.113,234.523,33.125,191.017,167.580,2.323,192.002,174.539,11.692,232.655,209.493
427,17.468,129.191,177.019,78.115,232.037,234.757,23.862,239.556,205.519,75.222,245.182,206.029,375.243,231.448,180.374,858.700,238.716,179.379,7.308,218.901,252.384,23.562,239.793,213.560,16.125,235.477,220.852,93.375,228.115,248.397,23.677,172.178,193.690,10.600,198.259,174.363,14.645,196.703,215.799,34.132,192.793,220.845,423.190,211.986,181.430,20.875,247.261,230.901,7.062,231.912,255.526,34.188,244.439,195.360,250.140,217.834,215.372,30.762,198.059,201.022,125.941,232.713,244.148,30.812,241.512,166.343,49.722,210.816,203.267,366.500,206.109,189.884,98.919,195.813,187.436,158.857,206.444,212.213,201.235,220.617,209.856,340.941,203.070,229.686,533.231,199.019,191.961,25.500,255.462,236.325,289.875,221.900,206.028,49.688,244.170,161.118,106.750,170.178,151.554,8.231,186.314,200.415,45.484,151.895,180.482,25.100,141.404,182.103,374.462,234.192,175.152,859.100,219.788,190.020,889.000,243.393,185.062,849.846,212.544,189.442,471.900,202.753,185.387,233.273,205.743,195.776,308.929,210.685,226.999,132.557,221.738,246.954,95.290,226.608,198.181,24.162,183.495,173.826,27.935,256.154,215.402,148.857,185.089,225.880,288.800,177.371,222.142,86.968,179.847,212.079,420.065,216.894,194.260,137.143,189.054,234.014,21.562,191.089,167.915,29.806,192.046,174.596,9.077,233.091,208.819
428,9.241,128.150,177.385,63.538,232.185,234.989,45.069,239.565,205.797,74.778,245.188,206.023,609.027,231.388,180.568,696.500,238.631,179.481,3.462,218.471,251.999,69.312,240.019,213.595,18.188,235.472,220.836,59.375,228.325,248.248,6.194,173.064,193.789,16.533,198.057,174.824,21.806,196.636,215.273,27.765,192.839,220.516,378.000,212.006,181.435,50.438,247.315,231.137,5.875,231.765,254.517,65.938,244.389,195.228,268.600,217.827,215.329,19.381,198.120,200.439,183.706,232.721,243.863,58.062,241.404,166.486,67.556,210.869,203.511,356.222,206.196,189.967,146.486,195.749,187.408,153.571,206.438,211.937,254.176,220.647,209.780,299.471,203.029,229.321,536.231,198.847,192.194,30.125,255.543,236.567,224.875,221.956,206.174,79.188,243.877,161.421,97.750,170.408,151.512,22.000,186.000,199.809,27.871,151.893,180.284,29.200,141.427,182.142,362.769,234.138,175.182,953.500,219.782,190.064,849.500,243.414,185.012,963.538,212.508,189.363,513.800,202.801,185.417,262.364,205.611,196.092,293.232,210.551,226.835,139.089,221.803,247.052,142.710,226.608,198.394,32.270,183.696,173.874,30.065,255.927,215.759,174.786,185.006,225.801,367.600,177.343,222.196,56.581,179.913,212.046,461.742,216.815,194.278,66.143,189.133,234.122,25.188,190.904,167.217,12.065,191.657,174.073,13.769,233.111,208.948
429,18.354,128.893,176.954,29.808,232.238,234.777,11.379,239.090,205.625,94.222,245.322,205.977,584.000,231.402,180.572,700.000,238.685,179.505,4.269,219.747,252.894,26.438,240.302,213.517,14.188,235.579,220.077,79.750,228.040,248.166,14.774,171.822,193.812,25.100,197.986,174.543,19.935,196.997,215.617,40.750,192.956,220.523,392.857,211.924,181.476,35.438,247.803,230.811,14.688,231.977,254.706,65.562,244.106,195.055,250.620,217.806,215.314,22.524,197.962,201.431,85.941,232.859,244.129,50.812,241.399,166.897,38.222,210.963,203.310,317.278,206.161,190.057,190.595,195.699,187.465,177.286,206.404,212.091,268.647,220.540,209.649,309.088,203.061,229.363,383.154,198.834,192.290,13.375,255.935,236.773,204.375,221.984,206.028,28.312,243.942,161.127,126.500,170.203,151.598,19.000,186.372,199.651,36.000,151.771,180.752,13.100,141.375,182.721,447.077,234.185,175.304,1085.400,219.759,190.033,732.400,243.395,184.999,866.615,212.474,189.425,734.200,202.757,185.409,246.091,205.704,195.969,311.964,210.558,226.869,158.430,221.602,246.661,66.839,226.331,198.360,23.081,184.042,173.706,27.419,255.983,215.437,96.786,185.096,226.049,272.100,177.301,222.309,95.032,179.772,212.213,377.290,216.798,194.248,43.000,189.126,233.894,18.438,190.930,167.442,21.355,192.098,174.327,19.615,232.729,209.179
430,17.975,128.761,176.718,69.692,232.251,234.699,29.241,239.452,205.419,98.000,245.038,205.929,666.811,231.383,180.545,669.767,238.645,179.448,4.308,219.112,252.348,10.312,239.503,213.493,8.500,235.456,220.911,35.500,228.279,248.080,15.032,172.845,193.318,30.533,198.143,174.381,10.065,196.701,215.466,23.456,193.053,220.722,382.143,211.987,181.459,45.000,247.455,231.021,19.688,231.535,254.990,46.000,244.336,194.690,266.460,217.826,215.171,39.143,197.868,200.774,85.941,232.862,244.002,37.938,241.421,166.652,44.167,210.730,203.743,378.500,206.188,189.872,146.162,195.815,187.515,159.571,206.492,212.120,244.000,220.745,209.607,319.824,203.080,229.349,487.385,198.759,192.151,7.125,255.633,235.679,208.500,221.846,206.120,35.375,243.783,161.107,187.562,170.367,151.755,12.923,185.795,199.825,17.613,152.082,180.451,32.100,141.408,181.818,325.077,234.141,175.227,937.700,219.796,190.072,864.200,243.387,185.044,802.385,212.538,189.346,532.800,202.748,185.398,293.182,205.763,195.908,322.286,210.564,226.765,163.620,221.679,246.808,69.290,226.471,198.222,18.703,183.822,174.177,46.065,256.272,215.778,120.643,185.089,225.758,369.100,177.247,222.117,120.129,180.113,212.262,578.323,216.912,194.302,87.571,189.035,234.149,23.812,191.183,167.594,6.000,192.045,174.508,19.308,232.423,209.252
431,20.430,129.134,177.234,62.115,232.076,234.639,14.103,239.466,206.012,43.944,245.438,205.639,604.054,231.444,180.492,734.233,238.631,179.509,13.654,219.277,252.333,17.438,239.426,213.657,13.562,235.481,220.062,66.250,228.218,248.136,18.129,172.319,193.559,18.667,198.471,174.439,11.419,196.889,215.579,26.015,192.603,220.922,367.762,211.998,181.449,22.812,247.463,231.232,7.438,231.728,254.537,61.688,244.512,195.061,245.300,217.799,215.192,14.238,198.086,200.375,122.294,232.678,244.040,45.750,241.621,166.567,44.278,211.092,203.756,356.889,206.135,189.924,214.054,195.839,187.356,184.524,206.458,212.216,218.412,220.729,209.671,336.500,203.026,229.417,622.462,198.794,192.249,22.250,255.765,235.951,164.000,221.945,206.117,22.562,243.804,161.112,117.438,170.269,151.699,32.000,186.131,200.020,7.290,152.066,180.474,17.900,141.586,182.217,417.538,234.290,175.083,869.100,219.786,190.059,1047.300,243.360,185.167,776.846,212.503,189.428,578.400,202.732,185.374,230.182,205.817,195.848,314.411,210.639,226.777,163.139,221.588,246.855,83.355,226.592,198.265,28.432,183.713,173.383,10.710,256.105,215.824,128.429,185.075,225.809,331.800,177.323,222.242,91.677,180.007,212.048,454.839,216.843,194.174,84.571,189.043,234.142,29.688,191.227,167.337,8.645,192.380,173.961,6.462,233.356,209.608
432,11.494,128.741,176.958,80.269,231.906,234.890,19.379,239.458,206.133,85.611,245.274,205.967,664.162,231.373,180.578,614.333,238.565,179.628,9.731,218.944,252.234,1.750,240.405,214.365,14.125,235.582,221.160,105.250,228.259,248.107,8.065,171.791,193.558,18.533,198.226,174.772,11.032,196.731,215.527,19.265,192.714,221.058,340.381,211.885,181.422,49.562,247.351,230.977,24.500,231.638,254.733,73.375,244.362,195.047,242.300,217.891,215.422,293.095,197.931,200.606,70.647,232.764,243.860,140.500,241.310,167.162,34.111,210.968,203.483,256.889,206.124,190.056,150.162,195.765,187.348,184.476,206.461,211.967,252.471,220.569,209.833,283.529,203.028,229.491,467.923,198.830,192.186,6.750,255.581,236.203,195.188,221.969,206.179,44.625,243.853,161.588,121.688,170.051,151.663,13.154,186.104,199.978,20.581,151.938,180.411,1.600,141.825,181.815,356.077,234.144,175.206,848.300,219.802,189.969,820.600,243.433,185.171,1136.077,212.530,189.409,589.700,202.738,185.459,320.864,205.721,195.861,330.357,210.648,226.825,166.025,221.566,246.996,73.355,226.332,198.271,7.027,183.828,173.955,41.871,255.898,215.653,134.786,185.004,225.741,355.100,177.257,222.248,104.645,180.056,212.311,529.484,216.920,194.224,84.857,189.179,233.964,10.750,190.816,166.886,6.968,192.249,174.191,0.769,233.337,209.467
433,10.456,129.564,177.781,68.923,232.103,234.757,19.448,239.688,205.847,51.611,245.197,205.867,622.919,231.385,180.535,638.333,238.626,179.534,13.462,219.423,252.871,16.500,239.994,213.799,26.062,235.459,220.567,132.750,228.383,248.199,15.806,171.953,193.849,14.133,197.610,174.249,4.000,196.870,215.030,14.250,192.671,220.490,361.714,211.946,181.452,43.750,247.706,230.841,6.750,231.349,254.731,40.000,244.453,194.606,237.360,217.774,215.252,101.524,197.824,200.644,112.588,232.821,243.936,29.188,241.456,166.899,19.889,210.968,203.305,276.667,206.040,190.093,166.703,195.729,187.577,177.143,206.414,212.163,198.000,220.610,209.652,334.824,203.068,229.427,444.538,198.800,192.252,27.062,255.523,236.071,173.875,221.941,206.335,24.938,244.130,161.358,139.500,170.362,151.513,28.462,186.147,199.813,20.581,151.927,180.601,32.300,141.463,181.752,371.923,234.234,175.156,1165.900,219.794,189.980,1008.100,243.372,185.058,897.154,212.513,189.367,580.900,202.777,185.369,266.091,205.818,195.862,285.393,210.702,226.757,174.861,221.574,246.757,155.226,226.384,198.198,23.514,183.483,173.594,15.355,255.839,215.606,124.786,185.077,226.204,227.100,177.278,222.185,117.742,180.020,211.954,553.097,216.810,194.085,89.286,189.012,234.284,17.625,191.117,167.002,10.903,192.183,173.678,35.538,233.122,209.152
434,23.367,129.173,177.062,55.808,231.940,234.812,16.345,239.492,205.557,54.167,245.174,205.996,668.000,231.371,180.622,642.367,238.590,179.544,2.577,218.515,251.519,25.562,239.881,213.795,7.062,235.434,220.966,74.875,228.163,248.082,12.581,172.183,193.775,16.067,198.053,174.314,4.065,196.538,215.856,19.735,192.748,220.463,403.857,211.912,181.391,31.250,247.296,230.959,11.000,231.718,254.670,45.625,244.412,195.140,259.960,217.841,215.344,158.429,198.052,200.767,106.706,232.943,243.955,48.000,241.291,166.684,54.611,211.148,203.328,862.056,206.050,190.358,200.054,195.731,187.422,210.143,206.446,212.194,184.118,220.597,209.680,321.706,203.014,229.293,609.923,198.782,192.265,10.250,255.795,235.335,211.312,221.934,206.150,76.875,243.828,160.866,134.375,170.175,151.620,14.538,186.199,199.728,28.065,152.285,180.693,11.700,141.422,182.228,295.385,234.146,175.082,1022.700,219.836,190.062,893.600,243.402,185.067,961.308,212.495,189.388,649.400,202.734,185.461,1908.000,205.714,195.961,328.250,210.522,227.029,145.418,221.510,246.874,96.194,226.366,198.408,16.216,184.214,173.810,40.194,256.008,215.479,117.286,185.020,225.803,192.100,177.359,222.268,826.258,179.956,212.218,562.710,216.813,194.239,89.143,188.994,234.222,35.875,191.188,167.928,30.000,191.809,174.204,2.846,233.091,209.154
435,23.013,128.599,176.333,63.846,232.294,235.007,22.000,239.732,206.053,49.444,245.268,206.010,594.000,231.415,180.621,673.167,238.642,179.496,16.692,218.961,252.245,16.062,240.303,213.611,14.938,235.391,220.666,81.750,228.116,248.369,10.839,172.153,193.567,27.067,198.001,174.474,22.258,196.779,215.656,27.353,192.544,220.501,402.190,211.959,181.479,40.375,247.341,230.955,23.438,231.592,254.933,23.875,244.233,194.407,270.360,217.849,215.225,17.571,198.185,200.987,110.941,232.699,244.143,73.125,241.171,166.517,74.556,211.041,203.525,396.056,206.072,190.208,858.324,195.764,187.378,180.595,206.447,211.903,208.647,220.744,209.737,272.059,203.068,229.336,532.154,198.808,192.218,12.500,255.936,236.139,215.812,221.936,205.991,45.375,244.074,161.424,88.125,170.099,151.564,30.231,186.224,199.935,18.710,151.756,180.406,28.400,141.315,182.085,317.231,234.185,175.033,901.900,219.822,190.018,697.000,243.464,185.091,903.538,212.525,189.334,568.100,202.787,185.474,395.955,205.679,195.947,329.589,210.653,226.935,117.114,221.627,246.708,114.000,226.489,198.472,15.351,183.511,173.933,38.129,256.296,215.268,88.357,185.099,225.631,258.100,177.368,222.096,516.000,179.959,212.198,584.903,216.790,194.197,81.429,189.103,234.020,37.938,191.290,167.564,6.839,192.349,173.884,3.846,233.163,209.306
436,16.759,129.141,176.460,80.923,232.057,234.707,29.552,239.654,205.405,45.000,245.154,206.029,480.919,231.420,180.371,824.000,238.739,179.450,2.077,219.692,252.621,19.562,239.578,213.296,20.312,235.548,220.873,54.125,228.127,248.217,11.226,171.537,193.905,20.867,198.100,174.363,8.774,197.105,215.605,23.103,192.545,220.260,404.048,212.066,181.363,33.188,247.600,230.898,24.500,231.642,255.060,71.750,244.345,194.970,239.940,217.773,215.219,20.286,198.168,200.724,72.059,232.967,243.962,19.688,241.259,166.399,51.056,211.043,203.515,385.889,206.015,190.027,676.973,195.762,187.420,188.357,206.515,212.009,212.941,220.598,209.807,336.059,203.039,229.455,708.077,198.764,192.115,41.875,255.775,236.580,223.750,221.832,206.068,62.562,243.885,161.274,129.625,170.095,151.601,25.231,185.957,200.127,37.355,151.819,180.294,2.600,141.825,181.755,389.769,234.111,175.007,921.800,219.803,190.059,724.900,243.391,185.135,974.846,212.540,189.321,569.600,202.755,185.335,269.591,205.836,195.867,343.589,210.691,227.037,163.266,221.502,246.906,119.355,226.483,198.210,9.784,183.913,174.235,28.903,255.980,215.989,102.714,185.077,226.119,288.400,177.330,222.096,282.581,179.923,212.186,447.097,216.857,194.272,66.000,189.154,234.572,9.812,191.269,167.423,13.871,191.754,174.562,30.846,233.081,209.066
437,30.253,128.889,177.099,68.846,232.011,234.613,25.517,239.659,205.415,72.667,245.150,206.061,615.405,231.375,180.637,672.533,238.651,179.431,5.000,218.505,252.421,21.500,239.897,213.976,25.562,235.283,220.709,38.000,228.171,248.237,4.194,172.277,193.275,12.433,198.110,174.786,6.903,196.912,215.231,27.603,193.037,220.743,444.667,211.940,181.349,43.938,247.652,231.098,15.562,231.493,254.564,49.750,244.268,194.815,241.140,217.804,215.374,28.095,197.863,200.636,138.824,232.786,244.141,40.875,241.251,167.018,53.556,210.921,203.346,287.222,206.088,189.968,318.595,195.841,187.419,216.524,206.447,211.881,257.588,220.549,209.716,361.912,203.061,229.227,556.154,198.822,192.269,5.750,255.892,235.950,167.875,222.217,206.123,7.125,244.133,161.548,93.750,170.389,151.552,19.385,186.415,199.901,22.000,151.537,180.521,14.500,141.656,182.048,377.846,234.095,175.220,854.700,219.768,189.951,912.800,243.370,185.027,889.231,212.524,189.375,517.500,202.729,185.294,259.000,205.759,195.850,334.232,210.653,226.960,129.165,221.744,246.947,104.968,226.474,198.076,22.378,183.642,173.902,30.581,256.176,215.353,75.286,185.090,226.129,339.800,177.275,222.251,63.290,180.098,212.366,443.806,216.853,194.260,90.143,189.094,234.238,26.812,191.042,167.395,1.806,192.222,173.877,18.000,233.070,209.392
438,43.696,128.843,177.281,48.346,232.018,234.949,14.345,239.357,205.342,77.333,245.125,205.835,659.568,231.386,180.506,648.533,238.687,179.474,1.962,219.058,252.465,13.250,240.108,213.570,18.750,235.457,219.971,45.500,228.057,248.149,6.452,172.673,193.855,13.967,197.740,174.819,16.452,196.778,215.393,20.471,192.395,220.901,427.381,211.973,181.590,15.812,247.428,231.236,11.375,231.178,254.881,39.500,244.294,195.267,214.260,217.814,215.359,27.238,198.077,200.721,101.824,232.841,244.133,37.250,241.525,166.908,27.000,211.079,203.689,388.333,206.081,189.981,148.216,195.756,187.533,158.119,206.451,211.982,197.412,220.653,209.806,357.559,203.042,229.590,519.385,198.885,192.190,22.188,255.426,236.378,189.688,221.962,206.056,33.688,243.614,161.495,69.562,170.226,151.629,35.000,185.786,200.123,23.871,151.989,180.379,10.300,141.091,181.646,336.462,234.266,175.128,910.800,219.815,190.036,913.300,243.409,185.058,980.538,212.501,189.424,546.700,202.735,185.461,231.955,205.719,195.852,312.161,210.696,226.908,184.380,221.644,246.787,70.516,226.343,198.378,17.514,183.936,173.977,26.387,256.027,215.431,150.571,184.975,225.868,272.800,177.255,222.031,149.613,179.935,211.888,515.677,216.866,194.244,184.857,189.027,234.180,35.562,191.033,168.221,13.935,192.375,174.247,0.077,232.655,208.475
439,21.975,128.799,176.804,49.500,232.127,234.971,28.517,239.821,205.725,77.111,245.198,206.049,574.108,231.412,180.540,728.133,238.632,179.483,5.308,218.692,252.917,19.938,239.808,213.863,18.125,235.280,221.282,62.375,228.268,248.236,5.419,171.423,193.654,13.400,197.828,174.475,0.194,196.385,215.915,18.559,192.704,220.846,425.238,211.946,181.397,31.875,247.464,231.059,20.312,231.348,254.903,62.250,244.382,195.289,266.640,217.872,215.254,23.524,198.104,201.170,85.000,232.744,243.812,37.562,241.479,166.236,42.667,210.854,203.575,461.111,206.123,190.053,130.216,195.884,187.422,159.452,206.412,211.944,255.176,220.662,209.759,400.588,203.080,229.665,418.615,198.922,192.190,19.062,255.696,236.053,174.938,221.993,206.087,14.750,243.474,160.768,172.375,170.245,151.601,27.769,185.841,200.113,38.710,151.992,180.121,34.300,141.439,182.080,432.385,234.179,175.174,973.300,219.822,190.051,872.900,243.401,184.966,897.846,212.486,189.436,652.000,202.731,185.400,164.682,205.778,195.951,301.536,210.710,226.912,137.165,221.535,246.895,103.484,226.269,198.271,21.838,183.823,173.896,16.194,256.224,215.915,85.857,185.061,226.033,278.800,177.280,222.218,83.226,179.992,212.066,499.419,216.823,194.208,155.429,189.107,234.095,16.250,191.058,167.488,10.452,192.236,174.744,9.846,232.733,208.843
440,15.418,129.252,177.102,30.000,232.324,234.395,16.034,239.252,205.725,67.778,245.144,205.887,584.973,231.429,180.454,770.667,238.664,179.402,4.115,218.607,252.411,45.000,240.215,213.473,38.000,235.581,220.593,52.875,228.119,248.346,8.000,172.225,193.770,13.700,198.045,174.380,18.968,196.880,215.918,22.779,192.607,220.669,379.095,212.010,181.451,44.562,247.286,230.875,2.688,231.451,255.206,47.625,244.505,195.418,251.920,217.818,215.203,30.952,197.978,200.724,87.824,232.839,243.988,26.438,241.611,166.398,41.278,210.900,203.053,406.500,206.076,189.963,138.541,195.726,187.393,183.381,206.493,211.790,215.941,220.880,209.757,392.176,203.027,229.578,370.462,198.976,192.132,14.250,255.428,235.800,247.812,222.000,206.068,34.500,243.844,161.275,170.938,170.174,151.616,15.231,186.269,199.570,9.290,152.333,180.607,6.100,141.500,181.637,455.154,234.210,175.147,940.900,219.795,190.079,850.100,243.432,184.994,885.846,212.483,189.367,474.400,202.725,185.525,191.091,205.625,196.037,324.589,210.692,227.055,140.304,221.565,246.850,119.742,226.398,198.418,8.865,183.592,173.248,73.097,256.113,215.386,81.286,185.021,226.085,229.200,177.259,222.209,93.097,180.028,211.929,567.290,216.828,194.158,118.857,189.039,234.080,7.688,191.392,167.411,22.968,191.690,174.197,12.077,233.020,209.342
441,20.025,128.858,176.898,69.462,232.183,234.711,15.621,239.908,205.704,68.111,245.291,205.694,601.405,231.390,180.484,778.000,238.668,179.424,2.962,218.943,252.547,43.250,240.132,213.706,15.562,235.296,219.981,77.375,228.144,248.189,3.484,171.275,193.595,7.767,198.121,174.801,6.581,197.224,215.769,33.985,192.628,220.247,371.619,212.036,181.567,35.688,247.306,230.996,3.625,231.623,254.526,46.625,244.450,195.209,246.960,217.780,215.356,41.857,197.953,200.875,143.588,232.869,244.134,32.062,241.363,166.587,74.056,210.929,203.393,384.056,206.063,190.096,160.595,195.822,187.324,158.262,206.400,211.777,261.000,220.677,209.542,330.147,203.061,229.366,372.462,198.859,192.084,4.938,255.646,236.638,240.438,221.912,206.092,19.875,243.645,161.334,131.750,170.206,151.719,20.462,186.444,200.083,40.323,151.840,180.720,7.100,141.515,182.125,360.538,234.113,175.181,934.800,219.825,189.979,845.700,243.375,184.984,963.308,212.485,189.404,414.200,202.719,185.494,249.091,205.781,196.003,329.911,210.700,227.061,149.848,221.611,246.926,93.097,226.458,198.131,27.514,183.979,173.306,16.323,255.740,215.578,122.143,185.102,225.671,285.800,177.215,222.083,121.419,180.078,212.138,488.645,216.799,194.232,55.286,189.043,234.441,44.875,191.170,167.549,18.452,191.919,174.720,16.846,232.961,209.040
442,23.899,128.953,177.348,54.231,232.274,234.856,20.793,239.741,205.367,73.389,245.262,205.855,567.568,231.378,180.459,762.800,238.671,179.395,7.615,218.769,252.404,63.000,240.113,213.496,51.062,235.531,220.464,67.375,228.155,248.430,19.226,172.081,193.294,7.833,197.965,174.630,13.226,196.748,216.010,21.662,192.361,220.887,380.333,211.986,181.447,26.625,247.495,230.853,7.125,231.456,254.728,77.062,244.332,195.048,251.920,217.763,215.216,38.000,197.930,200.197,131.529,232.902,244.036,31.750,241.284,166.732,61.000,210.772,203.165,334.333,206.070,190.015,210.486,195.835,187.405,174.262,206.462,211.781,244.235,220.618,209.771,320.324,203.072,229.747,311.692,198.890,192.045,27.688,255.560,236.686,200.688,222.003,206.036,34.000,243.884,161.235,101.312,170.165,151.548,29.000,185.999,199.813,37.548,151.945,180.846,21.800,141.364,182.132,414.846,234.217,175.095,777.300,219.796,190.005,815.300,243.340,185.206,985.385,212.508,189.343,606.800,202.723,185.368,156.000,205.747,195.698,399.286,210.724,226.807,142.253,221.674,246.810,99.742,226.308,197.988,11.946,183.097,173.698,37.226,256.242,215.574,75.571,185.125,225.483,239.400,177.295,222.138,128.839,179.926,212.190,482.387,216.836,194.222,48.429,189.099,233.684,2.625,191.115,167.356,4.516,192.173,174.300,9.077,233.191,209.423
443,13.443,128.800,177.138,51.846,232.110,234.888,23.759,239.544,205.594,49.944,245.117,205.723,619.459,231.406,180.524,685.333,238.700,179.516,3.423,218.576,252.892,90.375,240.126,213.598,5.562,235.515,220.398,34.875,228.256,247.727,15.484,172.032,193.997,26.200,197.944,174.444,7.677,196.838,215.819,29.588,192.780,220.388,415.381,211.990,181.430,24.688,247.070,230.673,14.812,231.872,254.723,61.875,244.347,195.426,173.480,217.862,215.196,23.286,197.914,200.524,108.353,232.735,243.907,34.938,241.340,166.951,86.222,210.938,203.600,478.444,206.058,190.047,117.730,195.823,187.515,169.786,206.442,211.920,274.235,220.675,209.871,338.735,203.019,229.596,261.077,198.910,192.127,8.625,255.701,235.755,213.000,221.957,206.250,47.438,244.141,161.476,108.312,170.274,151.380,44.077,185.940,199.627,28.065,151.817,180.569,22.000,141.419,181.876,309.308,234.149,175.117,1101.700,219.798,190.040,968.900,243.400,185.056,989.077,212.402,189.404,492.000,202.773,185.310,239.000,205.750,195.829,320.536,210.691,226.829,132.532,221.731,246.816,67.419,226.332,198.071,12.054,183.188,174.090,35.161,255.990,215.498,114.357,185.190,225.592,248.000,177.319,222.126,68.516,180.170,212.125,648.194,216.911,194.222,113.714,189.028,234.047,8.188,191.420,167.281,9.548,191.789,174.622,2.385,233.275,208.475
444,15.797,128.887,177.112,48.846,232.063,234.896,30.931,239.758,205.382,71.500,245.278,205.694,530.703,231.392,180.512,613.867,238.697,179.489,1.000,219.528,252.245,76.312,240.031,213.341,35.375,235.537,220.419,67.250,228.423,248.258,18.774,171.927,193.517,14.500,197.921,174.277,29.226,196.803,215.986,24.691,192.788,220.366,423.619,212.046,181.429,60.875,247.477,231.055,15.875,230.967,255.112,87.188,244.250,194.893,197.420,217.885,215.171,36.762,198.168,200.762,111.882,232.859,243.770,31.750,241.341,166.168,57.667,210.757,203.628,409.000,206.030,190.000,140.865,195.686,187.554,192.381,206.433,211.940,241.882,220.550,209.752,293.559,203.060,229.557,439.846,198.913,192.208,27.625,255.457,236.293,180.188,221.897,206.340,44.438,243.842,161.249,104.312,170.161,151.599,30.538,185.992,200.227,23.419,151.889,180.130,6.500,141.229,182.268,377.462,234.177,175.234,920.000,219.793,190.057,979.200,243.367,185.081,1032.000,212.495,189.362,625.500,202.733,185.386,230.364,205.664,195.793,301.964,210.629,226.774,118.709,221.576,246.712,123.032,226.285,197.809,15.459,183.703,173.320,56.065,256.235,215.701,115.929,185.118,225.654,199.900,177.252,222.160,87.613,179.847,212.225,655.806,216.825,194.309,111.857,189.077,234.320,23.500,191.497,167.074,16.452,192.072,174.240,7.077,233.218,209.021
445,14.329,129.078,176.170,61.538,232.060,234.823,30.379,239.726,205.251,39.056,245.424,205.725,550.324,231.415,180.379,629.100,238.644,179.467,5.538,218.815,252.271,152.688,240.089,213.599,15.688,235.795,221.102,44.500,228.125,248.307,23.419,171.955,193.714,20.567,198.429,174.406,5.484,196.177,215.415,65.824,192.534,220.216,398.524,211.988,181.593,15.625,247.420,231.070,40.250,231.558,254.958,117.750,244.288,195.161,178.440,217.797,215.109,23.857,197.973,201.179,158.529,232.706,244.051,39.250,241.511,166.782,60.667,210.924,203.551,358.778,206.101,190.018,156.054,195.787,187.487,175.143,206.420,212.071,217.941,220.591,209.621,282.441,203.056,229.574,281.769,198.773,192.118,12.062,255.683,236.815,204.062,221.904,206.072,21.000,243.817,161.427,93.562,170.369,151.514,27.154,185.918,199.853,20.581,151.953,180.547,13.300,141.771,182.120,324.923,234.262,175.185,894.400,219.773,190.051,998.200,243.376,185.082,952.538,212.501,189.380,444.100,202.831,185.325,241.409,205.651,195.950,325.768,210.598,226.806,145.848,221.619,246.971,84.903,226.334,198.161,11.568,184.118,173.587,20.903,256.070,215.578,83.571,185.025,225.658,288.000,177.370,222.107,116.323,179.984,212.212,596.194,216.831,194.306,92.429,189.132,234.248,12.750,191.278,167.681,5.613,191.436,174.696,18.615,232.796,209.137
