 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45
247,190.000,83.667,114.660,268.167,82.780,119.896,29.400,106.260,39.764,336.077,66.986,70.536,346.500,71.897,71.476,107.500,39.547,73.815,7.375,88.505,101.215,66.710,105.424,74.531,294.000,78.681,90.166,36.385,72.652,86.096,158.846,76.223,81.224,102.500,67.970,85.868,102.833,60.437,87.587,420.516,101.282,91.357,218.857,101.294,73.963,256.250,100.471,70.091,63.077,99.638,45.607,214.769,87.351,88.493,0.000,NaN,NaN,390.300,92.086,111.017,70.154,107.268,58.119,273.800,77.474,62.622,1982.500,77.665,78.149,18.500,57.361,95.372,16.750,103.695,59.985,478.875,55.855,67.919,68.714,83.431,110.762,95.714,103.719,91.525,157.750,105.373,81.723,14.757,95.433,48.093,14.833,76.852,138.636,76.700,88.760,83.082,29.143,64.967,126.613,30.308,71.914,78.598,48.581,89.106,112.304,25.500,86.025,108.084,298.250,101.349,85.426,154.588,48.436,66.993,86.750,91.260,92.320,0.000,NaN,NaN,3.429,53.475,94.395,170.727,94.622,86.650,482.375,79.936,85.869,0.125,44.485,84.785,0.000,NaN,NaN
248,415.600,83.371,114.706,249.667,82.835,119.961,9.200,106.175,40.765,277.154,66.905,70.455,292.000,71.910,71.659,108.625,39.645,73.664,8.875,88.671,101.730,132.645,105.466,74.523,338.143,78.640,90.185,13.308,72.136,86.516,87.077,76.125,80.982,125.000,67.658,85.703,73.583,60.632,87.526,405.484,101.283,91.201,352.286,101.457,73.999,351.000,100.597,70.100,11.538,99.524,45.713,164.692,87.447,88.594,4.429,69.595,91.055,270.800,92.056,110.818,110.846,107.229,58.164,239.500,77.451,62.578,2102.875,77.629,78.123,5.000,57.195,94.705,3.250,103.361,60.009,370.688,55.832,67.861,46.857,83.265,110.821,142.476,103.825,91.616,217.500,105.246,81.840,1.946,95.816,47.275,6.333,76.117,138.093,161.100,88.640,83.014,1.810,64.488,126.945,352.846,72.142,78.615,80.645,89.733,112.316,26.500,86.335,108.421,343.000,101.432,85.368,196.353,48.542,66.905,88.833,91.260,92.378,7.400,82.615,91.605,1.048,53.475,93.775,362.364,94.713,86.680,357.812,79.989,85.878,5.000,44.795,84.785,4.625,62.775,93.155
249,330.600,83.747,114.755,266.333,82.853,119.975,0.100,106.485,40.455,308.769,67.029,70.503,304.500,71.914,71.650,148.125,39.588,73.839,3.500,88.715,101.525,120.774,105.533,74.693,362.857,78.674,90.167,37.923,72.808,86.548,211.462,76.078,81.124,106.250,68.184,85.568,128.167,60.356,87.419,264.581,101.220,91.338,258.762,101.452,73.954,229.250,100.567,70.009,59.154,99.472,45.648,242.231,87.197,88.559,36.571,69.634,91.219,163.900,91.966,110.970,103.846,107.114,58.043,272.300,77.399,62.628,1811.375,77.707,78.114,13.300,57.689,94.880,58.750,103.460,60.262,419.875,55.796,67.781,125.857,83.427,110.616,48.286,103.844,91.757,205.250,105.202,81.993,0.162,95.635,47.688,23.667,76.655,138.345,82.800,88.568,83.466,1.810,64.325,126.015,419.385,71.996,78.612,49.097,89.991,112.204,55.750,86.281,108.219,241.375,101.332,85.344,181.176,48.528,66.921,34.250,90.921,92.638,5.800,82.615,91.295,0.000,NaN,NaN,115.455,94.811,86.715,430.250,79.846,85.863,1.625,44.485,84.475,0.000,NaN,NaN
250,272.000,83.470,114.797,348.500,82.842,120.037,29.300,105.807,39.778,336.308,66.955,70.451,360.600,71.931,71.647,208.375,39.704,73.811,0.000,NaN,NaN,80.581,105.382,74.709,338.143,78.648,90.189,31.846,72.422,86.408,126.769,76.155,81.074,132.375,68.059,85.778,157.167,60.454,87.649,290.323,101.395,91.221,355.238,101.526,73.840,284.250,100.580,70.129,15.385,99.760,45.426,188.769,87.353,88.532,5.000,69.905,90.365,250.900,92.018,110.972,88.231,107.187,58.040,176.600,77.420,62.675,1699.625,77.663,78.070,12.300,58.002,94.718,32.000,103.472,60.002,332.125,55.935,68.035,29.857,83.480,110.775,123.905,103.667,91.433,229.500,105.419,81.757,14.541,94.940,47.795,16.500,76.133,138.193,68.100,88.720,83.392,23.619,64.650,126.204,283.154,72.086,78.602,81.484,89.458,112.446,53.500,86.578,108.341,232.375,101.357,85.359,170.824,48.544,66.911,57.250,90.826,92.264,0.000,NaN,NaN,0.000,NaN,NaN,152.000,94.724,86.731,429.688,79.962,85.947,20.375,43.869,85.099,5.125,62.699,92.611
251,385.200,83.449,114.642,221.833,82.677,119.872,8.100,106.045,40.489,205.615,66.906,70.603,421.800,71.919,71.712,140.500,39.879,73.866,44.125,88.692,101.584,73.484,105.466,74.508,386.571,78.577,90.391,63.538,72.898,86.726,93.462,76.140,81.355,149.875,68.026,85.834,123.833,60.527,87.490,365.871,101.212,91.383,307.048,101.429,73.992,342.750,100.602,70.000,63.615,100.059,45.356,212.231,87.262,88.486,2.000,69.595,90.675,228.900,91.931,110.986,66.923,106.971,58.176,301.900,77.458,62.661,834.875,77.601,78.126,24.100,58.039,95.630,12.000,103.385,60.586,398.188,55.955,67.862,15.429,83.542,110.891,164.857,103.702,91.521,138.500,105.227,81.697,10.919,95.959,47.597,5.417,76.310,138.105,119.100,88.555,83.073,19.714,64.945,126.015,111.077,72.039,78.773,49.097,89.480,112.615,0.000,NaN,NaN,195.375,101.398,85.347,154.000,48.513,66.790,83.417,91.217,92.494,0.000,NaN,NaN,0.000,NaN,NaN,134.000,94.795,86.767,371.688,79.984,85.903,0.000,NaN,NaN,0.000,NaN,NaN
252,218.600,83.603,114.629,301.500,82.797,119.961,20.100,106.251,40.174,353.385,66.874,70.529,282.100,71.932,71.632,158.375,39.558,73.982,43.125,88.465,101.255,69.548,105.568,74.370,342.000,78.537,90.002,69.615,72.609,86.407,70.923,76.266,81.920,137.875,67.929,85.736,754.250,60.421,87.590,358.258,101.171,91.344,358.000,101.515,73.931,481.000,100.552,70.023,21.231,99.417,45.459,179.615,87.467,88.380,0.571,69.905,91.295,261.900,91.983,111.018,22.692,106.816,58.403,388.600,77.466,62.621,389.000,77.660,78.082,39.900,57.928,94.797,54.750,103.245,60.393,426.688,55.987,67.915,3.286,83.855,110.825,165.238,103.902,91.541,159.750,105.333,81.997,7.405,94.863,47.019,16.083,76.592,137.997,192.300,88.651,83.437,26.095,64.750,126.498,44.385,71.987,78.603,61.677,89.853,112.473,31.250,86.295,108.345,258.625,101.493,85.400,146.824,48.565,67.023,79.917,91.165,92.242,1.100,82.305,91.915,0.000,NaN,NaN,154.545,94.620,86.437,351.188,79.943,85.868,0.375,44.795,84.475,5.625,62.761,93.052
253,330.200,83.673,114.708,273.000,82.604,120.043,12.200,105.814,40.043,178.231,67.016,70.662,234.100,71.913,71.555,125.375,39.715,73.830,1.125,88.195,100.905,50.903,105.547,74.679,445.000,78.624,90.183,120.231,72.790,86.434,43.615,75.974,81.481,112.125,68.001,85.763,2209.833,60.459,87.644,404.387,101.168,91.194,347.810,101.496,73.881,221.500,100.591,70.184,65.846,99.370,45.429,229.846,87.461,88.382,2.000,69.595,90.055,208.900,92.050,110.900,54.846,107.092,58.407,295.200,77.437,62.649,343.000,77.538,78.147,39.700,57.850,94.963,17.750,103.293,60.016,417.500,55.871,67.904,82.571,83.332,110.849,130.000,103.741,91.587,214.000,105.170,81.923,4.811,94.451,47.895,8.000,76.544,138.296,212.100,88.562,83.114,8.095,64.635,126.635,52.615,72.016,78.408,128.645,89.622,112.443,15.250,86.096,108.177,344.000,101.385,85.249,184.824,48.516,66.890,112.750,91.010,92.296,0.100,82.925,91.915,1.619,53.165,93.465,134.364,94.630,86.823,406.875,79.907,85.811,0.000,NaN,NaN,0.000,NaN,NaN
254,660.200,83.496,114.751,374.667,82.791,120.017,29.100,106.113,40.254,320.923,67.062,70.423,258.800,71.976,71.470,116.000,39.448,73.745,17.125,88.543,101.260,111.613,105.700,74.494,329.429,78.585,90.375,78.769,72.728,86.306,44.769,76.290,81.532,2987.125,67.870,85.698,1583.167,60.436,87.595,372.129,101.197,91.174,261.429,101.609,73.943,431.000,100.499,70.100,9.077,99.773,45.302,243.000,87.364,88.649,4.714,69.905,90.985,241.100,91.985,111.002,42.538,107.428,58.197,339.200,77.564,62.692,247.500,77.716,78.214,34.700,57.339,94.745,39.000,103.472,59.915,358.188,55.794,67.848,57.143,83.592,110.926,158.571,103.673,91.436,118.750,105.114,81.752,0.216,95.480,48.205,16.000,76.736,138.263,158.000,88.742,83.261,3.524,64.953,126.325,12.769,72.564,78.443,814.581,89.512,112.362,9.500,86.025,108.655,228.125,101.263,85.335,193.882,48.547,67.075,85.833,91.159,92.465,0.000,NaN,NaN,8.762,53.475,93.155,339.273,94.722,86.617,314.938,79.872,85.895,5.375,44.175,84.475,0.125,62.465,92.845
255,266.800,83.496,114.690,369.000,82.758,119.885,8.900,106.231,39.835,291.692,66.920,70.542,308.500,72.027,71.565,182.125,39.395,73.859,10.875,88.195,101.525,110.129,105.465,74.650,346.571,78.580,90.135,34.923,72.817,85.952,63.000,75.916,81.384,2710.500,67.882,85.753,1096.333,60.395,87.585,392.323,101.238,91.284,190.857,101.430,74.008,285.250,100.684,70.076,29.923,99.654,45.248,291.538,87.535,88.578,0.000,NaN,NaN,230.500,92.118,110.794,52.077,107.105,58.049,369.600,77.422,62.608,251.250,77.725,78.110,35.500,57.776,94.841,9.250,103.385,59.675,434.312,55.926,67.964,63.143,83.511,110.670,102.381,103.608,91.739,117.500,105.360,81.765,1.892,95.015,47.293,27.750,76.767,138.240,78.800,88.738,83.230,1.524,64.635,127.255,19.923,71.845,78.952,1018.194,89.479,112.436,85.500,86.171,108.254,327.750,101.278,85.382,167.176,48.627,66.867,71.583,91.132,92.339,3.100,82.615,91.295,0.000,NaN,NaN,246.545,94.739,86.598,355.688,79.990,85.906,9.125,44.175,84.594,0.000,NaN,NaN
256,347.400,83.474,114.702,308.167,82.747,119.926,38.400,106.301,40.047,317.923,67.058,70.582,352.200,71.929,71.585,64.250,39.798,73.825,34.625,88.516,101.139,96.903,105.392,74.580,310.857,78.573,90.540,24.846,72.351,86.034,24.923,75.953,81.113,1621.750,67.917,85.716,795.500,60.432,87.656,349.935,101.259,91.283,354.381,101.416,73.672,3747.125,100.594,70.074,56.846,99.633,45.390,293.000,87.437,88.415,0.571,69.595,91.295,289.000,92.195,110.989,111.692,107.422,58.160,162.000,77.379,62.707,211.750,77.601,78.123,36.300,57.864,95.420,50.000,103.129,60.290,396.500,55.899,67.958,30.286,83.519,110.549,150.857,103.752,91.392,277.750,105.275,81.807,16.919,95.574,47.617,15.000,76.393,138.480,139.100,88.708,83.077,14.476,64.390,126.868,5.846,72.140,78.340,1012.129,89.436,112.403,12.250,86.025,108.092,279.750,101.360,85.317,182.588,48.571,66.824,144.750,90.934,92.409,9.700,82.615,91.295,10.190,53.368,93.155,163.818,94.837,86.725,328.375,79.992,85.835,0.000,NaN,NaN,0.000,NaN,NaN
257,223.200,83.606,114.704,189.667,82.640,119.902,25.500,105.874,39.865,341.462,66.847,70.491,307.900,71.975,71.590,137.125,39.716,74.016,33.375,88.032,101.260,98.000,105.227,74.627,233.571,78.509,90.210,43.846,72.780,87.003,62.769,76.158,81.563,598.875,67.979,85.735,249.750,60.560,87.677,502.065,101.192,91.322,355.524,101.484,73.743,3916.875,100.589,70.066,17.077,99.619,45.802,211.154,87.405,88.453,0.000,NaN,NaN,263.100,92.071,110.896,61.846,107.315,57.985,325.300,77.320,62.569,97.500,77.584,78.136,16.000,57.656,95.707,73.500,103.385,60.314,380.625,55.760,67.944,4.000,83.346,110.825,184.571,103.894,91.324,252.250,105.186,81.860,2.649,95.629,48.003,60.333,77.062,138.021,88.800,88.579,83.090,12.095,65.145,126.562,6.846,72.441,78.669,717.742,89.438,112.382,70.750,86.460,108.345,324.250,101.423,85.450,264.000,48.523,66.820,58.333,90.775,92.231,0.000,NaN,NaN,0.000,NaN,NaN,282.545,94.711,86.730,417.625,79.921,85.829,1.125,44.175,84.475,6.625,62.775,92.535
258,456.200,83.840,114.739,296.833,82.742,119.971,37.000,105.768,39.729,338.308,66.920,70.550,325.200,72.022,71.548,56.500,39.412,73.595,16.750,88.505,102.145,100.839,105.785,74.547,350.714,78.599,90.175,21.538,72.447,86.308,35.846,76.177,81.108,306.000,67.911,85.847,147.000,60.573,88.103,398.710,101.170,91.233,566.095,101.523,73.844,3560.125,100.577,70.050,27.462,99.509,45.933,301.462,87.380,88.473,0.000,NaN,NaN,289.000,92.126,111.038,51.615,107.276,58.403,96.100,77.218,62.766,69.000,77.799,78.123,0.000,NaN,NaN,0.000,NaN,NaN,418.375,55.734,67.920,26.429,83.357,110.572,210.476,103.790,91.641,104.500,105.139,81.999,10.865,95.984,47.591,45.250,76.721,138.340,74.000,88.835,82.763,20.000,64.660,126.425,38.077,72.269,78.575,530.968,89.515,112.368,129.500,86.290,108.450,346.625,101.275,85.405,226.471,48.608,66.882,132.917,91.007,92.390,0.000,NaN,NaN,5.333,53.785,94.085,128.545,94.712,86.678,401.938,79.983,85.881,0.375,45.105,84.785,21.875,62.759,92.795
259,255.000,83.739,114.678,200.167,82.809,119.990,15.500,105.749,40.021,301.231,66.910,70.616,324.400,71.936,71.790,120.625,39.838,73.870,21.500,88.462,101.772,161.419,105.306,74.562,315.571,78.597,90.153,49.538,72.655,86.619,106.308,76.204,81.541,101.000,67.869,85.793,97.833,60.746,87.397,341.355,101.187,91.195,1498.381,101.554,73.909,2828.250,100.594,70.041,15.000,99.543,45.355,368.846,87.329,88.448,0.571,69.905,90.365,183.100,92.041,110.967,74.077,107.146,58.146,182.300,77.440,62.751,158.625,77.610,77.973,34.800,57.641,94.705,16.000,103.395,60.586,416.250,55.812,67.817,76.714,83.516,111.031,262.381,103.701,91.540,80.750,105.314,82.032,1.351,95.461,47.399,71.250,76.261,138.328,127.500,88.657,83.519,12.857,64.975,126.713,25.846,72.540,78.683,656.774,89.523,112.481,145.000,86.235,108.347,364.875,101.415,85.349,164.706,48.476,66.867,110.083,90.818,92.157,0.000,NaN,NaN,3.810,53.165,93.155,264.182,94.715,86.698,405.500,79.963,85.860,0.000,NaN,NaN,0.000,NaN,NaN
260,268.800,83.613,114.625,201.500,82.600,119.842,29.600,105.893,40.512,258.154,67.084,70.552,323.400,71.979,71.606,108.875,39.501,73.775,37.000,88.496,101.791,152.839,105.399,74.474,270.000,78.548,90.109,23.462,72.393,86.549,69.000,75.934,81.488,178.125,67.958,85.765,111.500,60.528,87.511,313.806,101.279,91.264,1083.333,101.527,73.902,2518.000,100.589,70.085,32.538,99.296,44.999,308.462,87.430,88.590,0.000,NaN,NaN,178.800,92.137,110.865,50.846,107.235,58.067,151.500,77.301,62.707,113.625,77.557,78.101,42.600,57.816,94.533,43.000,103.223,60.309,372.000,55.828,67.895,71.000,83.583,111.018,142.476,103.680,91.552,197.750,105.281,81.937,15.027,95.453,47.350,8.833,76.415,138.523,91.600,88.637,83.184,0.762,64.635,126.635,3.000,72.695,78.275,796.968,89.552,112.335,68.750,86.247,108.211,452.375,101.347,85.379,232.824,48.532,66.999,116.583,91.033,92.261,3.400,82.925,91.915,5.810,52.967,94.171,201.455,94.691,86.809,429.188,80.039,85.743,0.000,NaN,NaN,0.000,NaN,NaN
261,289.800,83.709,114.676,180.333,82.824,119.929,3.700,105.790,40.455,241.538,66.952,70.527,419.300,71.879,71.638,93.375,40.004,73.726,17.250,87.894,101.442,98.452,105.669,74.598,333.429,78.549,90.246,86.615,72.548,86.590,39.538,76.092,81.388,164.875,67.796,85.768,47.583,60.486,87.705,423.484,101.220,91.321,866.381,101.515,73.952,2520.750,100.614,70.064,32.077,99.597,45.437,258.846,87.443,88.418,2.429,69.285,90.675,176.800,92.175,111.061,78.846,107.092,58.013,176.200,77.325,62.614,167.375,77.724,78.162,55.300,57.537,95.130,29.000,103.075,60.295,348.938,55.780,67.887,95.857,83.634,110.834,151.905,103.615,91.693,90.750,105.334,81.806,19.514,95.121,47.671,48.833,76.615,138.149,66.000,88.746,83.007,2.857,64.325,126.945,4.538,71.145,78.895,324.903,89.654,112.432,68.000,86.368,108.253,357.125,101.367,85.343,186.353,48.489,66.890,51.083,91.303,92.279,10.600,83.235,91.605,1.333,53.475,94.085,159.091,94.782,86.711,399.812,79.955,85.789,16.375,44.485,84.785,4.625,62.155,93.155
262,253.800,83.349,114.741,206.500,82.750,119.984,27.000,105.850,39.858,382.385,66.952,70.512,332.500,71.956,71.739,108.500,39.658,73.895,0.000,NaN,NaN,94.129,105.588,74.581,338.000,78.533,90.223,38.000,72.484,86.380,90.538,76.133,81.420,143.250,67.830,85.695,87.000,60.525,87.517,485.226,101.300,91.243,745.619,101.456,73.914,2118.750,100.562,70.067,33.462,99.969,45.190,157.769,87.528,88.503,7.429,69.488,90.699,240.800,91.927,111.097,90.077,107.166,58.187,307.700,77.465,62.577,174.625,77.631,78.229,279.300,57.590,95.018,16.750,103.390,60.036,406.688,55.969,67.856,102.429,83.491,110.919,192.476,103.715,91.538,135.500,105.271,82.022,2.757,96.255,47.585,16.500,75.980,138.251,103.600,88.576,82.916,35.143,64.622,126.427,1.000,71.574,78.537,174.387,89.422,112.503,100.500,86.195,108.073,243.750,101.444,85.358,232.824,48.566,66.860,74.083,91.272,92.265,5.000,82.615,91.617,0.000,NaN,NaN,55.273,94.612,86.621,377.562,79.983,85.860,19.500,44.795,85.095,18.125,61.980,92.890
263,453.600,83.679,114.730,297.000,82.720,119.958,20.000,106.222,39.768,369.923,67.011,70.466,462.000,71.917,71.535,41.125,39.757,73.889,23.000,88.320,101.621,154.645,105.608,74.552,397.143,78.466,90.326,93.769,72.750,86.430,50.538,76.301,81.295,142.000,68.020,85.660,32.750,60.488,87.282,448.645,101.221,91.356,716.476,101.489,73.882,1165.250,100.568,70.040,17.154,99.323,45.188,229.462,87.371,88.412,29.429,69.905,91.081,274.000,92.118,110.951,38.615,106.998,58.305,161.400,77.400,62.457,284.625,77.633,78.012,1530.600,57.659,95.129,0.250,103.385,59.985,364.500,55.964,67.952,123.143,83.504,110.579,110.571,103.895,91.446,357.250,105.260,81.919,3.189,95.357,48.158,9.500,76.415,137.991,79.500,88.497,83.475,1.333,64.635,126.945,13.077,71.798,78.895,79.677,89.540,112.286,28.750,86.529,108.345,339.375,101.299,85.475,138.941,48.556,66.973,94.833,91.249,92.331,0.000,NaN,NaN,0.000,NaN,NaN,128.909,94.832,86.444,399.438,79.959,85.832,0.000,NaN,NaN,10.500,62.450,93.170
264,588.400,83.574,114.672,88.000,82.932,119.969,7.000,105.887,40.455,310.231,67.007,70.537,476.800,71.870,71.654,146.750,39.844,73.872,9.250,88.505,101.835,139.742,105.779,74.465,315.714,78.637,90.251,41.769,72.729,86.426,42.077,76.094,81.251,123.875,67.973,85.828,85.333,60.567,87.568,546.452,101.287,91.276,803.905,101.491,73.795,3395.625,100.594,70.053,15.308,99.386,45.638,278.923,87.442,88.417,0.429,69.595,90.055,253.800,92.096,111.018,85.692,106.998,58.313,311.600,77.256,62.652,249.625,77.662,78.151,1388.000,57.698,95.141,139.250,103.402,60.041,392.625,55.875,67.958,39.429,83.726,110.709,160.857,103.740,91.546,90.250,105.261,81.870,4.432,95.125,47.714,30.000,76.476,138.297,32.700,88.520,83.069,10.095,64.635,126.325,8.154,71.165,78.895,60.452,89.592,112.255,15.250,86.025,108.345,265.000,101.358,85.269,220.706,48.409,66.802,81.083,90.989,92.522,0.200,82.925,91.915,0.000,NaN,NaN,227.455,94.778,86.659,436.625,79.952,85.815,17.375,44.244,85.160,0.000,NaN,NaN
265,2848.300,83.587,114.721,343.833,82.746,119.844,4.100,105.865,39.835,435.000,66.939,70.469,642.600,71.976,71.581,113.750,39.836,73.765,2.000,88.195,100.905,137.355,105.614,74.451,308.286,78.591,90.125,72.308,72.550,86.662,47.923,76.262,81.418,96.000,67.816,85.893,41.833,60.635,87.621,475.097,101.176,91.358,682.286,101.572,73.853,3002.375,100.593,70.020,36.923,99.507,45.389,177.385,87.326,88.377,40.571,69.905,90.365,215.000,92.002,110.931,62.615,107.233,58.131,198.200,77.489,62.652,201.375,77.587,78.172,1372.800,57.684,95.146,56.250,103.385,60.177,471.812,55.965,67.775,70.714,83.497,111.069,230.095,103.720,91.416,225.250,105.085,81.791,26.649,95.345,47.616,19.000,76.079,138.415,156.500,88.682,83.309,0.000,NaN,NaN,54.000,71.653,78.544,58.774,89.483,112.354,18.000,86.025,108.655,382.375,101.418,85.549,172.588,48.537,66.838,128.417,91.104,92.307,0.000,NaN,NaN,9.619,53.518,93.818,160.000,94.882,86.720,376.125,80.047,85.812,1.500,44.795,84.475,0.000,NaN,NaN
266,3980.700,83.535,114.701,172.667,82.966,119.888,2.600,105.865,39.525,507.077,67.000,70.534,708.500,71.940,71.635,71.875,39.644,74.070,5.625,88.691,101.835,189.484,105.651,74.677,336.286,78.525,90.260,68.846,72.647,86.612,85.923,76.006,81.734,220.125,68.040,85.818,103.333,60.625,87.461,468.774,101.264,91.231,556.571,101.522,73.956,1738.250,100.606,70.055,9.692,99.554,45.292,232.385,87.412,88.504,3.000,69.595,91.295,362.800,92.055,111.006,96.692,107.243,58.044,301.500,77.461,62.717,188.750,77.590,78.018,1260.200,57.669,95.145,39.250,103.241,60.317,463.375,55.779,67.903,65.714,83.463,111.063,227.619,103.702,91.610,80.250,105.156,82.028,0.324,95.945,46.965,11.667,76.349,138.143,58.600,88.592,83.264,5.429,64.015,126.945,39.462,71.778,78.659,54.000,89.468,112.284,70.750,86.625,108.335,257.750,101.388,85.368,169.294,48.556,66.947,52.833,91.074,92.241,0.700,83.102,92.535,0.000,NaN,NaN,60.545,94.637,86.398,387.125,79.956,85.873,14.250,44.175,85.095,0.000,NaN,NaN
267,3279.000,83.573,114.690,173.333,82.664,119.976,37.100,106.084,40.539,517.462,66.971,70.524,714.100,71.961,71.609,86.375,39.512,73.618,2.875,88.815,101.835,242.839,105.599,74.427,255.429,78.554,90.220,58.154,72.923,86.668,57.692,76.105,81.521,136.500,67.942,85.744,88.667,60.692,87.582,460.516,101.282,91.323,984.571,101.471,73.895,1474.000,100.621,70.060,33.000,99.406,45.393,213.308,87.406,88.702,6.143,69.818,91.209,390.400,92.054,111.029,66.846,107.248,58.134,150.900,77.473,62.615,174.875,77.485,78.146,1173.300,57.705,95.152,41.250,103.672,59.985,373.625,55.895,67.879,135.571,83.609,110.855,198.952,103.684,91.424,87.250,105.242,81.989,0.270,94.705,48.019,27.750,76.772,138.480,110.100,88.718,83.041,20.190,64.704,126.405,6.846,71.950,78.836,81.613,89.783,112.164,57.500,86.425,108.155,340.250,101.283,85.264,231.765,48.604,67.064,53.333,91.065,92.162,0.000,NaN,NaN,0.000,NaN,NaN,163.273,94.833,86.699,395.438,79.921,85.766,0.000,NaN,NaN,0.000,NaN,NaN
268,1862.800,83.588,114.682,336.667,82.804,119.895,35.600,105.882,40.290,455.769,66.956,70.460,762.200,71.899,71.604,80.000,39.366,73.606,12.250,88.195,101.215,192.258,105.504,74.464,298.286,78.561,90.106,44.077,72.837,86.162,55.769,76.241,81.385,137.750,67.825,85.679,86.000,60.625,87.368,486.581,101.237,91.225,910.190,101.474,73.918,2097.000,100.602,70.046,19.308,99.406,45.404,181.077,87.492,88.425,3.571,69.285,90.365,465.900,92.101,111.034,17.154,107.302,58.131,185.500,77.428,62.540,285.250,77.620,78.276,1047.300,57.663,95.105,5.500,103.695,60.295,340.500,55.816,67.897,73.857,83.755,110.648,99.905,103.751,91.674,169.250,105.461,81.860,2.811,95.325,47.353,5.250,76.686,138.715,125.400,88.695,83.046,2.190,64.487,126.325,20.538,71.801,78.200,54.323,89.404,112.374,0.000,NaN,NaN,329.750,101.261,85.346,187.529,48.451,66.894,76.583,91.424,92.254,14.000,82.602,91.767,10.952,53.785,94.085,148.909,94.737,86.620,381.875,79.874,85.830,0.000,NaN,NaN,1.500,62.155,92.845
269,1016.600,83.570,114.684,288.667,82.809,120.000,1.100,106.485,39.525,462.154,67.033,70.480,769.800,71.940,71.635,42.875,39.306,73.788,0.000,NaN,NaN,281.355,105.496,74.591,382.429,78.602,90.300,40.538,72.454,86.550,60.000,76.243,81.787,257.500,67.919,85.693,46.917,60.248,87.438,436.194,101.148,91.303,1445.048,101.545,73.936,2063.750,100.575,70.081,35.000,99.226,45.668,218.615,87.431,88.359,0.714,69.595,90.675,2247.800,92.066,110.984,28.538,106.908,58.166,231.900,77.450,62.715,207.250,77.761,78.142,523.200,57.674,95.062,59.500,103.204,60.282,397.812,55.893,68.043,39.857,83.623,111.098,180.952,103.672,91.472,247.250,105.210,81.905,15.081,95.449,47.597,16.083,76.041,137.856,67.900,88.774,83.064,21.048,64.273,126.979,9.846,71.925,78.653,96.645,89.836,112.277,13.750,86.188,108.035,265.625,101.371,85.291,119.765,48.620,66.873,68.583,91.180,92.284,15.900,82.305,91.915,2.000,53.785,94.085,260.727,94.550,86.621,423.188,80.145,85.763,0.000,NaN,NaN,5.250,61.845,93.155
270,800.800,83.588,114.693,264.833,82.753,120.029,2.100,105.555,40.455,511.692,66.921,70.530,777.600,71.901,71.618,92.625,39.540,73.619,28.125,88.331,101.495,252.323,105.468,74.590,282.571,78.639,90.170,35.538,72.769,86.508,76.308,76.027,81.446,116.000,68.017,85.790,57.333,60.631,87.722,371.226,101.255,91.223,1048.571,101.532,73.867,2212.000,100.605,70.044,51.769,99.253,45.690,205.385,87.493,88.694,0.000,NaN,NaN,3911.200,92.076,110.979,67.538,107.137,58.230,251.000,77.293,62.601,320.250,77.741,78.191,88.000,57.708,95.032,22.000,103.399,60.175,384.188,55.926,67.871,59.286,83.492,111.137,238.286,103.721,91.506,92.500,105.205,81.935,0.000,NaN,NaN,25.333,76.110,138.063,63.600,88.596,83.462,28.476,64.823,126.224,11.692,71.484,78.614,280.839,90.004,112.172,25.250,86.025,108.035,373.000,101.366,85.464,247.412,48.563,67.057,69.000,90.924,92.399,0.200,82.615,92.845,3.429,53.165,93.465,269.455,94.826,86.644,393.375,79.921,85.827,4.375,45.105,85.095,7.875,62.155,93.347
