 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30
38,399.688,131.723,184.652,382.333,209.914,151.286,164.476,209.523,131.997,383.192,150.309,132.594,88.222,139.326,136.369,328.033,161.557,129.792,204.942,124.170,102.517,128.625,141.413,115.727,898.833,174.251,192.435,107.647,210.937,143.978,154.270,129.274,118.690,125.000,156.671,201.371,143.294,160.915,198.433,277.000,146.563,138.349,539.294,129.269,102.129,188.111,128.706,125.090,218.745,155.440,128.524,453.233,136.044,121.546,37.836,205.849,159.775,44.800,115.293,132.928,40.208,155.343,137.503,58.095,122.290,128.282,193.773,179.498,175.412,352.588,145.679,189.444,27.867,147.082,208.658,222.045,173.826,178.257,201.529,178.820,189.433,157.372,132.002,126.748,92.190,141.956,203.370,11.222,145.891,103.944
39,375.000,131.715,184.667,383.250,209.853,151.387,147.857,209.751,131.714,402.423,150.187,132.575,83.389,139.632,136.463,321.300,161.616,129.873,307.346,124.304,102.524,105.562,141.241,115.609,896.250,174.192,192.448,89.059,211.033,143.834,146.324,129.008,118.586,141.967,156.354,201.319,164.941,161.090,198.288,226.059,146.603,138.295,459.765,129.298,102.101,158.222,128.616,124.858,187.765,155.477,128.614,328.977,136.082,121.342,28.689,205.836,159.589,87.233,115.511,133.060,31.979,155.300,137.338,36.667,122.392,128.156,211.136,179.504,175.262,228.294,145.552,189.550,43.433,147.496,208.679,278.591,173.914,178.086,249.000,178.785,189.351,122.605,131.922,126.628,91.857,141.620,203.620,4.556,146.152,103.718
40,365.250,131.665,184.588,425.792,209.837,151.423,190.238,209.432,131.871,307.538,150.273,132.614,153.611,139.591,136.347,343.500,161.447,129.738,228.962,124.243,102.404,190.688,141.369,115.571,919.958,174.237,192.498,49.294,210.925,143.939,229.351,129.159,118.403,139.100,156.394,201.374,112.000,160.940,198.520,258.647,146.610,138.376,430.588,129.243,102.146,88.944,128.579,125.039,187.059,155.494,128.520,290.140,136.081,121.515,36.459,205.825,160.234,75.900,115.316,132.915,48.562,155.050,137.284,53.095,122.484,128.525,199.636,179.399,175.316,305.176,145.749,189.518,18.433,147.732,208.478,260.636,173.628,178.082,124.765,178.866,189.230,92.465,131.830,126.530,117.905,141.565,203.273,6.889,145.633,103.618
41,329.062,131.794,184.724,422.250,209.841,151.306,215.190,209.606,131.935,320.000,150.288,132.613,145.278,139.506,136.501,331.067,161.424,129.821,256.865,124.136,102.544,1632.312,141.378,115.608,927.917,174.234,192.485,60.353,210.777,143.811,189.730,129.002,118.454,124.633,156.380,201.210,61.294,161.131,198.309,302.706,146.587,138.508,508.294,129.254,102.048,133.056,128.898,125.075,192.431,155.418,128.586,338.209,136.091,121.542,28.557,206.022,159.955,81.833,115.284,132.665,40.417,155.261,137.339,32.190,122.374,128.403,174.864,179.527,175.107,339.118,145.651,189.571,56.667,147.739,208.879,268.091,173.698,178.041,132.118,178.425,189.476,135.326,131.945,126.654,59.095,141.762,203.417,4.778,145.990,103.702
42,377.188,131.697,184.634,458.083,209.981,151.245,134.048,209.635,131.599,369.423,150.350,132.648,183.000,139.367,136.472,303.967,161.578,129.729,64.288,124.149,102.690,1205.875,141.359,115.621,4095.000,174.220,192.510,110.941,210.754,143.950,200.378,129.267,118.686,80.533,156.565,201.242,109.294,160.980,198.670,387.118,146.613,138.394,410.588,129.218,102.048,133.222,128.736,124.948,240.275,155.563,128.531,249.953,136.112,121.619,62.131,205.753,160.378,380.200,115.410,132.862,34.667,155.112,137.064,45.714,122.392,128.289,214.318,179.570,175.318,300.588,145.685,189.719,37.600,147.582,208.424,321.500,173.738,178.049,382.941,178.542,189.615,139.698,131.780,126.644,55.190,141.719,203.251,26.000,146.126,103.666
43,298.719,131.745,184.691,507.042,209.894,151.291,135.857,209.439,132.026,321.154,150.261,132.702,120.889,139.629,136.430,374.600,161.707,129.573,53.462,124.123,102.407,410.938,141.358,115.741,3561.646,174.221,192.486,114.176,210.902,143.996,135.459,129.135,118.561,83.533,156.743,201.155,107.000,160.994,198.501,284.706,146.617,138.411,435.118,129.231,102.124,152.556,128.642,125.164,205.137,155.438,128.512,309.209,136.167,121.456,56.820,205.535,160.262,209.800,115.382,132.805,41.250,155.178,137.375,21.476,122.389,128.580,176.182,179.365,175.429,311.412,145.729,189.576,44.100,147.815,208.527,245.409,173.849,177.909,263.353,178.715,189.530,120.047,131.621,126.561,67.571,141.757,203.265,8.889,146.233,103.425
44,312.281,131.781,184.592,417.583,209.968,151.289,232.143,209.504,131.870,295.962,150.338,132.801,129.444,139.246,136.420,391.100,161.504,129.738,39.096,124.205,102.592,178.156,141.476,115.889,1983.250,174.177,192.383,98.529,210.980,144.046,168.486,129.032,118.531,115.867,156.536,201.205,215.647,161.275,198.603,268.529,146.633,138.491,449.176,129.265,102.189,181.222,128.701,125.051,250.039,155.596,128.497,299.860,136.076,121.390,27.639,206.070,160.066,335.633,115.335,132.858,34.417,155.104,137.728,33.667,122.401,127.754,240.591,179.585,175.343,313.588,145.740,189.547,33.967,147.442,208.563,278.455,173.844,178.067,165.235,178.504,189.635,135.512,131.898,126.602,44.905,141.531,203.110,21.259,145.892,104.169
45,337.250,131.758,184.777,434.458,209.912,151.329,167.857,209.533,132.030,377.962,150.169,132.736,111.611,139.525,136.529,293.433,161.656,129.813,57.923,124.262,102.574,136.812,141.439,115.549,910.292,174.188,192.525,1190.235,210.843,143.917,169.730,129.139,118.718,113.033,156.376,201.250,115.529,161.035,198.428,273.588,146.551,138.219,431.765,129.225,102.041,178.111,128.655,124.940,213.569,155.399,128.757,278.070,136.120,121.402,34.951,205.758,160.172,99.367,115.402,132.855,39.250,155.380,137.351,63.286,122.622,128.235,199.409,179.488,175.195,281.059,145.612,189.504,32.233,147.958,208.678,253.818,173.854,178.176,177.588,178.960,189.403,164.907,131.958,126.756,82.714,141.655,203.668,6.037,145.802,104.549
46,326.438,131.675,184.719,386.417,209.895,151.349,213.143,209.409,132.011,347.038,150.186,132.641,126.944,139.551,136.453,312.533,161.630,129.659,31.519,124.379,102.447,130.906,141.409,115.645,824.375,174.192,192.557,844.412,210.798,143.929,152.270,129.056,118.569,178.933,156.794,201.304,138.059,161.269,198.573,287.412,146.617,138.408,487.529,129.227,102.077,119.000,128.513,124.993,210.431,155.394,128.594,257.279,136.088,121.413,43.705,205.705,160.205,77.867,115.744,132.938,42.125,155.091,137.518,46.762,122.458,128.339,200.182,179.474,175.237,231.765,145.741,189.397,59.067,147.426,208.558,204.318,173.886,178.008,168.412,178.820,189.618,121.651,131.851,126.692,105.905,141.539,203.419,11.222,145.949,103.792
47,408.094,131.803,184.736,436.542,209.853,151.284,201.905,209.701,131.682,316.038,150.285,132.735,127.333,139.666,136.336,300.967,161.604,129.682,50.808,124.373,102.648,135.375,141.515,115.618,818.250,174.198,192.619,1080.765,210.798,143.965,179.622,129.192,118.540,139.233,156.645,201.274,93.000,160.978,198.534,158.059,146.655,138.426,408.059,129.281,102.021,110.500,128.677,125.209,142.745,155.507,128.562,294.372,136.205,121.477,15.869,205.533,160.156,97.200,115.492,132.803,31.188,155.595,137.311,46.476,122.482,128.202,193.545,179.205,175.338,279.353,145.596,189.538,30.767,148.033,208.528,227.045,173.872,178.048,183.118,179.014,189.644,111.953,132.089,126.815,91.286,141.663,203.706,2.407,145.822,104.458
48,323.031,131.760,184.765,428.458,209.887,151.229,168.571,209.510,131.647,303.654,150.168,132.697,105.889,139.536,136.484,295.800,161.509,129.657,43.654,124.788,102.513,150.469,141.387,116.040,816.750,174.166,192.445,905.353,210.832,143.955,209.405,129.149,118.527,141.133,156.676,201.275,101.588,160.951,198.417,274.765,146.645,138.500,456.176,129.229,102.122,95.167,128.782,124.849,158.118,155.410,128.747,330.163,136.071,121.510,44.787,205.892,160.003,70.833,115.486,132.959,46.896,155.199,137.483,34.810,122.515,128.407,158.091,179.571,175.387,246.706,145.684,189.335,35.100,147.443,208.404,282.091,173.875,178.045,237.529,178.633,189.427,147.674,132.099,126.829,81.905,141.517,203.511,8.963,146.256,104.116
49,333.906,131.468,184.606,449.250,209.932,151.391,167.143,209.584,131.656,379.538,150.334,132.733,129.222,139.507,136.548,309.367,161.588,129.726,34.769,124.115,102.612,140.281,141.276,115.746,827.792,174.171,192.562,516.941,210.803,143.990,2091.676,129.082,118.573,97.100,156.546,201.091,80.824,161.037,198.543,224.941,146.606,138.494,339.647,129.352,102.007,141.889,128.655,125.198,190.353,155.456,128.582,289.907,135.922,121.438,44.295,205.821,160.193,75.767,115.323,132.901,66.917,155.036,137.829,63.905,122.264,128.230,237.364,179.501,175.187,271.353,145.708,189.547,61.033,147.629,208.485,283.182,173.684,178.080,312.529,178.495,189.298,153.558,132.113,126.839,51.190,141.677,202.924,8.185,145.803,103.438
50,325.594,131.609,184.695,412.917,209.859,151.353,159.286,209.491,131.813,320.654,150.188,132.607,144.500,139.436,136.646,342.600,161.598,129.733,30.558,124.308,102.302,223.438,141.345,115.631,937.292,174.191,192.522,109.588,210.810,144.024,1415.351,129.107,118.533,96.867,156.251,201.324,171.235,160.943,198.435,274.235,146.567,138.460,407.824,129.153,102.037,126.167,128.445,124.674,181.843,155.401,128.571,310.442,136.038,121.479,32.689,205.995,160.114,67.367,115.533,132.632,50.646,155.136,137.500,55.238,122.244,127.659,193.409,179.464,175.374,196.824,145.661,189.664,54.900,147.589,208.756,190.864,173.856,178.166,151.294,179.033,189.532,154.256,131.959,126.697,89.619,141.608,203.276,13.296,145.657,103.431
51,403.500,131.788,184.695,305.042,209.892,151.347,182.524,209.530,131.790,386.808,150.426,132.739,127.444,139.531,136.567,322.133,161.511,129.603,29.462,124.403,102.421,120.812,141.513,115.731,857.375,174.206,192.578,53.882,211.153,144.443,630.811,129.090,118.564,196.233,156.601,201.220,130.706,160.831,198.370,184.647,146.582,138.370,314.588,129.240,102.083,195.167,128.436,124.916,198.549,155.533,128.704,352.512,136.149,121.521,33.410,205.582,159.215,88.567,115.598,132.832,55.042,155.054,137.438,39.952,122.493,128.296,143.864,179.675,175.427,258.765,145.720,189.674,22.267,147.132,208.611,295.318,173.982,178.085,206.118,178.885,189.472,189.326,131.882,126.982,86.619,141.707,203.405,9.037,146.338,104.564
52,356.719,131.790,184.737,440.625,209.879,151.340,133.190,209.586,131.670,390.577,150.309,132.713,90.000,139.671,136.194,349.267,161.523,129.694,43.269,124.451,102.863,154.625,141.384,115.545,806.958,174.230,192.586,122.412,211.033,144.012,236.919,129.215,118.427,142.767,156.726,201.374,187.882,161.084,198.362,195.353,146.485,138.417,437.647,129.219,102.135,153.556,128.644,125.094,172.078,155.517,128.730,298.605,136.044,121.527,18.361,205.853,160.661,53.100,115.482,133.212,55.792,155.075,137.371,60.143,122.666,128.055,228.818,179.632,175.226,266.529,145.703,189.577,23.333,147.666,208.944,280.818,173.771,178.050,167.412,178.806,189.221,190.465,132.021,126.937,86.476,141.779,203.513,25.741,145.702,103.813
53,259.781,131.771,184.482,449.250,209.883,151.384,188.476,209.589,131.756,387.538,150.424,132.645,119.611,139.312,136.569,330.333,161.561,129.854,37.288,124.184,102.438,193.375,141.352,115.705,829.583,174.225,192.481,68.471,210.758,143.976,143.838,128.955,118.507,1993.200,156.652,201.259,133.176,161.036,198.363,296.412,146.649,138.209,407.412,129.240,102.113,185.500,128.572,124.955,194.078,155.495,128.574,336.442,136.037,121.447,38.459,205.692,160.293,92.100,115.688,132.632,46.083,155.106,137.604,53.952,122.368,128.193,244.227,179.403,175.217,270.235,145.687,189.544,23.733,147.422,208.609,336.364,173.949,178.129,161.059,178.918,189.380,196.535,131.998,126.840,77.619,141.546,203.562,10.852,146.227,103.623
54,374.031,131.783,184.665,433.875,209.848,151.149,229.857,209.617,131.826,359.615,150.332,132.658,96.944,139.499,136.329,376.767,161.516,129.768,27.519,123.792,102.727,173.312,141.336,115.603,942.708,174.175,192.566,75.706,210.967,143.950,176.054,129.256,118.493,1606.533,156.642,201.247,142.471,160.977,198.513,269.706,146.666,138.283,381.824,129.264,102.041,144.611,128.740,125.113,226.824,155.596,128.534,488.302,135.995,121.505,24.164,205.767,160.106,79.700,115.269,132.899,49.021,155.188,137.322,54.286,122.210,127.955,240.909,179.543,175.385,259.765,145.682,189.793,36.600,147.828,208.743,304.818,173.921,178.065,166.118,178.870,189.371,141.395,131.906,126.797,51.810,141.597,203.379,10.370,145.826,102.985
55,348.688,131.611,184.684,401.833,209.900,151.226,187.000,209.570,131.800,405.654,150.161,132.756,87.500,139.410,136.317,338.600,161.639,129.720,36.519,124.342,102.470,143.062,141.504,115.285,930.083,174.192,192.483,81.118,210.781,143.937,169.622,129.202,118.510,1782.967,156.690,201.202,2005.823,161.057,198.397,264.706,146.549,138.353,355.647,129.286,102.078,176.222,128.601,125.192,199.294,155.371,128.428,397.977,135.990,121.515,80.295,205.877,160.638,76.767,115.672,132.911,320.750,155.012,137.501,32.238,122.378,128.270,173.682,179.456,175.208,321.941,145.665,189.526,24.600,147.883,208.900,295.591,173.787,178.172,220.412,178.777,189.432,175.930,132.017,126.902,79.952,141.760,203.390,1.556,146.490,104.005
56,355.719,131.590,184.695,434.625,209.880,151.380,181.286,209.516,132.057,331.500,150.291,132.740,71.056,139.523,136.586,274.033,161.715,129.774,30.942,124.166,102.616,177.625,141.477,115.707,876.708,174.171,192.495,56.647,210.859,144.121,103.784,129.417,118.441,1533.500,156.664,201.250,1347.706,161.043,198.381,287.941,146.610,138.366,357.588,129.180,102.095,208.222,128.671,125.100,236.431,155.541,128.576,348.488,136.174,121.497,49.180,206.011,160.200,59.300,115.610,132.970,282.750,154.961,137.428,47.143,122.443,128.470,186.409,179.612,175.420,292.000,145.619,189.629,36.367,147.662,208.420,227.545,173.845,178.105,155.000,178.922,189.203,180.023,132.057,126.903,170.619,141.639,203.430,10.481,145.961,103.847
57,315.625,131.560,184.699,485.958,209.835,151.269,187.857,209.485,131.840,380.462,150.236,132.755,135.556,139.535,136.441,399.233,161.527,129.787,21.135,123.677,102.832,187.156,141.279,115.633,913.458,174.189,192.448,62.118,210.851,144.309,111.568,129.065,118.476,1025.200,156.700,201.229,1182.412,161.004,198.428,292.176,146.506,138.386,300.235,129.356,102.107,223.556,128.537,124.849,165.725,155.559,128.769,369.488,135.987,121.539,36.820,205.952,160.322,64.867,115.387,132.539,125.625,154.902,137.349,29.905,122.338,128.205,213.545,179.544,175.342,322.529,145.628,189.530,39.067,147.426,208.844,310.682,173.842,178.009,144.824,179.045,189.492,161.767,132.267,126.963,90.381,141.510,203.426,6.259,145.848,103.246
58,339.188,131.649,184.645,531.000,209.877,151.368,195.905,209.519,131.828,312.077,150.190,132.562,66.278,139.387,136.034,363.100,161.620,129.689,41.923,124.184,102.862,127.156,141.227,115.625,816.625,174.211,192.515,36.412,211.099,143.827,215.351,129.259,118.623,422.500,156.676,201.242,908.412,161.082,198.388,207.412,146.554,138.353,323.882,129.285,102.045,201.389,128.636,124.973,230.118,155.490,128.589,365.488,135.961,121.508,42.131,205.687,160.353,101.900,115.569,132.634,39.188,154.982,137.263,35.381,122.529,128.454,284.591,179.430,175.258,231.353,145.669,189.622,37.233,147.816,208.526,308.591,173.875,178.002,142.882,178.796,189.389,178.581,132.123,126.790,98.571,141.663,203.538,13.593,146.053,103.609
59,294.000,131.597,184.766,443.333,209.924,151.223,203.095,209.388,131.863,426.192,150.258,132.727,108.222,139.502,136.457,256.933,161.579,129.880,42.692,124.226,102.696,181.812,141.055,115.617,791.083,174.228,192.536,87.353,210.916,143.914,140.054,129.136,118.452,619.633,156.630,201.289,151.294,161.230,198.271,222.882,146.686,138.510,358.353,129.331,102.161,164.111,128.643,125.060,233.725,155.446,128.682,387.721,136.134,121.523,29.508,205.618,160.120,79.567,115.384,132.850,50.417,155.136,137.704,49.810,122.577,128.333,166.818,179.683,175.225,267.471,145.657,189.583,58.667,148.283,208.934,231.818,173.774,178.005,157.765,178.958,189.420,212.837,132.149,126.685,65.333,141.575,203.593,13.333,146.308,103.951
60,419.188,131.642,184.712,368.167,209.869,151.235,238.048,209.552,132.027,330.808,150.272,132.647,86.889,139.260,136.523,377.100,161.515,129.672,37.558,124.274,102.425,146.656,141.160,115.649,919.833,174.260,192.529,74.765,210.865,143.648,182.270,129.142,118.496,137.433,156.565,201.302,135.471,160.676,198.281,252.706,146.657,138.494,367.059,129.214,102.255,202.889,128.469,124.897,241.647,155.524,128.653,316.744,136.090,121.504,37.869,205.555,160.317,80.967,115.411,132.983,49.354,155.139,137.106,48.143,122.386,128.244,240.182,179.608,175.368,274.000,145.606,189.685,27.033,148.265,209.033,330.682,173.851,178.058,121.706,178.736,189.349,188.930,132.292,126.884,104.571,141.807,203.638,10.000,145.813,104.190
61,366.969,131.675,184.586,433.333,209.876,151.310,206.429,209.578,131.796,391.269,150.302,132.698,88.889,139.509,136.187,343.400,161.622,129.864,29.346,124.327,102.333,174.375,141.474,115.512,857.500,174.177,192.498,90.118,210.859,143.985,169.838,128.812,118.635,165.933,156.773,201.208,131.176,160.846,198.370,354.412,146.649,138.378,422.588,129.225,102.083,166.000,128.466,124.873,223.373,155.383,128.755,330.512,136.082,121.333,17.967,206.006,160.116,45.767,115.785,132.760,33.354,155.326,137.464,52.190,122.439,128.140,210.409,179.469,175.273,229.941,145.778,189.625,50.400,147.504,208.615,305.227,174.030,178.024,142.471,178.764,189.596,150.837,132.009,126.694,54.190,141.543,203.561,16.963,146.158,103.777
62,349.344,131.710,184.682,339.083,209.903,151.372,230.857,209.523,131.761,391.654,150.297,132.783,128.944,139.439,136.385,377.500,161.594,129.768,37.827,124.204,102.547,177.906,141.430,115.667,845.792,174.185,192.491,99.176,211.023,144.014,224.649,129.322,118.504,148.400,156.864,201.240,219.118,160.926,198.288,298.941,146.684,138.315,398.118,129.193,101.913,111.667,128.729,124.911,197.529,155.493,128.630,370.000,136.096,121.367,42.885,205.606,160.080,57.933,115.385,132.752,45.208,155.338,137.317,51.714,122.476,128.280,187.318,179.460,175.398,281.353,145.631,189.680,34.733,147.647,208.729,265.500,173.842,178.143,225.882,178.628,189.416,115.023,132.071,126.828,72.714,141.722,203.736,6.963,145.466,104.618
63,340.938,131.705,184.715,523.458,209.801,151.277,236.619,209.547,131.824,315.923,150.259,132.786,151.389,139.441,136.638,419.200,161.461,129.740,21.212,124.330,102.199,142.531,141.122,115.829,871.333,174.237,192.492,117.882,210.910,144.038,137.946,129.392,118.421,153.167,156.464,201.227,184.059,161.013,198.181,317.706,146.567,138.451,387.824,129.195,102.118,219.111,128.494,125.027,234.078,155.464,128.583,309.465,136.133,121.365,30.525,205.792,160.000,62.000,115.852,132.959,55.583,155.337,137.241,41.048,122.588,128.342,207.364,179.591,175.374,314.824,145.688,189.631,45.133,147.805,208.580,306.318,173.838,178.059,115.824,178.898,189.427,116.372,132.157,126.812,88.190,141.787,203.479,8.667,145.977,104.281
