 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39
29,34.529,97.749,111.146,64.571,93.566,110.846,358.769,95.479,103.934,512.258,99.398,102.821,58.810,114.993,44.995,61.433,86.402,98.003,56.688,125.538,109.160,89.952,128.388,112.102,232.824,82.042,77.104,69.297,135.656,41.464,538.818,155.997,85.757,82.333,98.225,69.103,73.913,101.885,49.526,116.706,142.972,78.250,136.938,135.851,78.708,205.677,139.033,74.345,84.905,90.136,53.079,103.696,100.757,55.299,268.310,97.163,90.479,55.962,139.857,60.665,66.611,138.145,88.491,228.930,88.629,81.125,348.486,97.438,83.797,108.611,138.245,67.010,84.839,141.809,64.436,44.058,151.255,46.766,67.098,105.609,65.271,61.571,82.362,65.937,48.118,128.318,64.330,100.865,88.211,77.579,69.000,134.845,92.370,95.722,129.779,91.958,115.676,110.653,49.908,60.333,140.259,50.521,101.226,107.676,45.458,103.278,107.133,98.641,147.935,136.925,61.987,21.231,140.207,41.145,50.486,93.499,69.318
30,43.118,98.277,111.176,108.429,93.626,110.188,321.692,95.517,103.945,612.839,99.388,102.775,76.000,115.248,44.815,47.600,86.339,98.053,67.250,125.483,108.930,125.810,128.595,112.227,140.706,81.951,76.956,52.703,135.737,41.295,461.273,156.034,85.877,53.611,98.283,69.217,110.348,101.861,49.452,122.706,142.901,78.399,166.188,135.956,78.622,279.290,139.072,74.465,97.952,90.139,53.231,82.481,100.761,55.185,330.966,97.089,90.508,101.654,139.902,60.609,57.444,138.280,88.250,232.651,88.573,80.982,401.838,97.484,83.788,172.611,138.322,67.068,102.258,141.884,64.474,48.696,151.302,47.064,119.137,105.872,64.986,77.762,82.512,65.987,75.137,128.588,64.059,103.568,88.054,77.657,51.000,134.796,92.552,38.111,129.925,91.920,65.135,110.749,49.558,48.222,140.475,51.234,67.548,107.531,45.488,91.222,107.212,98.754,141.226,136.992,62.212,40.423,140.928,40.827,39.514,93.506,68.872
31,61.706,98.119,111.491,72.619,93.713,110.370,385.077,95.470,103.817,540.581,99.341,102.778,43.000,115.308,45.133,25.667,86.232,98.156,91.938,125.326,109.203,68.762,128.467,111.962,128.588,81.993,76.953,97.081,135.671,41.055,317.091,155.948,85.881,103.944,98.305,69.168,63.826,101.618,49.247,158.588,142.644,78.168,165.875,136.106,78.613,196.323,138.964,74.501,95.857,90.258,53.057,94.506,101.199,55.381,259.655,97.142,90.369,90.692,139.810,60.751,120.889,138.074,88.295,216.093,88.682,80.873,417.027,97.534,83.775,62.556,138.373,67.274,127.226,141.813,64.578,40.841,150.822,46.585,51.725,105.925,65.263,46.714,82.510,65.466,72.039,128.307,64.277,68.162,88.359,77.562,38.500,135.033,92.263,69.556,130.006,91.717,64.000,110.192,49.949,105.333,140.465,50.896,44.452,107.548,45.007,49.111,107.111,98.796,215.226,136.759,62.221,21.731,140.674,41.025,70.865,93.467,69.041
32,52.000,97.877,111.386,62.571,93.795,110.904,254.462,95.737,103.942,454.323,99.413,102.870,53.905,115.107,44.805,65.467,86.142,98.242,94.062,125.426,109.031,155.810,128.435,112.320,147.588,81.895,76.902,74.703,135.670,41.099,250.182,155.958,85.994,79.333,98.367,69.268,91.362,101.580,49.472,190.863,142.638,78.189,220.812,135.777,78.702,186.387,139.020,74.482,78.286,90.133,53.388,58.253,100.860,55.222,268.000,97.280,90.423,111.731,139.924,60.640,116.556,138.363,88.336,203.581,88.567,80.947,393.243,97.507,83.831,60.222,138.219,66.944,66.839,141.654,64.928,75.797,151.159,46.639,72.039,105.858,65.212,26.905,82.142,65.618,86.353,128.296,64.157,66.054,88.343,77.604,58.318,134.809,92.095,63.444,129.951,91.676,72.432,110.434,49.937,47.222,140.556,50.974,33.097,107.515,44.972,80.111,107.496,98.793,126.258,137.041,62.049,23.462,140.249,40.944,32.378,93.231,68.954
33,119.294,98.076,111.346,64.190,93.497,110.488,374.692,95.609,103.961,436.258,99.342,102.843,61.667,115.146,45.002,25.133,86.358,98.020,90.562,125.462,109.213,118.048,128.592,112.424,137.588,81.976,76.965,72.108,135.660,41.412,211.000,155.741,85.809,62.778,98.237,69.513,70.986,101.824,49.451,144.745,142.654,78.044,152.125,135.832,78.636,246.903,138.985,74.617,68.286,90.301,53.093,59.468,100.483,55.220,227.931,97.330,90.421,85.000,139.968,60.884,98.667,138.425,88.514,249.930,88.623,80.854,414.757,97.482,83.862,107.944,138.331,67.203,84.194,142.090,64.630,75.652,151.278,46.617,64.000,105.461,64.786,80.286,82.353,66.068,48.078,128.155,64.558,90.054,88.239,77.450,66.000,135.224,92.265,90.333,129.783,91.963,73.405,110.511,49.613,49.556,140.135,51.018,49.355,107.800,45.486,59.667,107.130,98.685,183.419,136.642,62.413,23.731,140.373,41.010,36.703,93.367,68.850
34,29.471,97.455,111.710,76.381,93.618,110.599,456.769,95.716,104.135,455.226,99.387,102.764,74.095,115.107,44.971,28.567,86.020,97.645,37.438,125.696,109.306,115.048,128.735,112.317,125.882,81.847,77.071,87.676,135.536,41.058,185.636,155.840,85.880,80.167,98.208,69.227,56.841,101.649,49.803,154.314,142.740,78.084,133.500,135.781,78.619,247.097,139.042,74.514,97.238,89.959,53.230,75.848,101.012,55.406,234.207,97.239,90.513,89.269,139.866,60.490,47.222,138.352,88.358,202.884,88.707,80.938,448.108,97.434,83.771,109.778,138.307,67.103,83.290,141.813,64.810,62.522,150.916,46.635,45.412,105.844,64.766,47.286,82.538,65.665,61.608,128.702,64.217,91.514,88.344,77.669,63.455,134.860,91.824,99.667,129.921,91.417,70.757,110.498,49.634,45.481,140.305,50.590,20.645,108.017,45.344,56.889,107.271,98.855,185.097,136.941,62.268,16.846,140.020,41.326,115.946,93.263,69.839
35,65.706,98.008,111.619,67.476,93.812,110.757,355.923,95.690,104.078,388.452,99.299,102.788,80.476,115.085,44.801,17.433,85.790,97.633,47.188,125.291,108.876,111.857,128.301,112.166,156.000,81.838,77.029,58.541,135.382,41.281,142.045,155.812,85.821,123.222,98.255,69.016,60.957,101.682,49.462,132.392,142.793,78.362,170.250,135.774,78.522,260.581,139.072,74.384,53.048,90.464,53.198,65.975,101.069,55.236,242.103,97.164,90.493,77.615,139.983,60.463,61.056,138.466,88.252,226.023,88.578,80.823,355.027,97.511,83.945,82.833,138.173,67.161,97.871,141.778,64.581,88.841,151.033,46.958,84.824,105.951,64.741,31.190,82.479,65.692,67.686,128.382,64.391,154.270,88.328,77.515,34.136,135.007,92.320,80.111,129.887,92.010,92.865,110.613,49.764,58.074,140.571,50.878,63.355,107.822,45.657,78.389,107.304,98.438,117.806,136.792,62.290,28.192,140.468,40.660,28.054,93.498,69.276
36,57.765,98.112,111.437,41.571,93.302,110.476,337.308,95.597,104.010,454.194,99.242,102.788,72.048,115.447,45.126,35.633,86.331,98.183,46.125,125.576,109.380,88.143,128.730,112.088,106.882,81.915,77.207,106.919,135.531,40.989,116.955,155.910,86.066,94.278,98.229,68.995,64.754,101.729,49.249,149.647,142.630,78.390,188.188,135.845,78.672,206.452,138.955,74.410,75.952,90.143,53.212,59.747,101.115,55.353,215.690,97.114,90.344,117.500,140.104,60.880,108.889,138.361,88.168,213.256,88.666,81.008,417.297,97.546,83.976,105.056,138.368,67.350,125.613,141.805,64.746,56.725,151.107,46.856,48.431,105.817,65.106,73.238,82.288,65.543,61.765,128.569,64.642,104.811,88.117,77.588,40.909,135.002,91.841,92.333,129.853,91.416,82.000,110.238,49.616,34.926,140.366,50.762,59.871,107.713,45.440,96.278,107.142,98.569,142.387,136.803,62.293,20.731,140.473,41.438,79.784,93.323,69.035
37,32.176,97.727,111.595,40.762,93.530,110.992,293.923,95.380,104.023,311.161,99.335,102.877,57.952,114.899,44.825,45.333,86.024,97.837,108.938,125.466,109.173,140.524,128.351,112.357,64.294,81.704,77.064,66.162,135.610,40.663,178.182,155.831,86.070,115.278,97.945,69.299,40.899,101.629,49.572,138.510,142.546,78.044,136.250,135.676,78.512,168.710,138.835,74.490,105.857,90.089,52.816,59.620,100.425,55.515,224.138,97.239,90.337,60.038,139.933,60.669,60.167,137.956,88.496,217.000,88.566,81.036,407.730,97.385,83.794,94.056,138.448,67.173,157.290,141.831,64.302,74.087,150.853,46.343,69.961,105.671,65.004,76.905,82.514,65.889,37.412,128.519,64.505,68.000,88.270,77.621,82.636,135.123,92.143,96.889,129.891,92.278,72.595,110.539,50.057,61.333,140.245,50.597,24.387,107.490,45.512,57.667,107.302,98.585,131.355,136.614,62.169,29.346,140.414,40.806,51.514,93.459,68.819
38,33.706,97.975,111.488,56.905,93.385,110.723,244.154,95.401,104.056,219.484,99.348,102.780,82.286,114.957,44.931,55.133,86.237,97.856,61.938,125.736,109.187,98.857,128.614,112.267,95.176,81.992,77.017,43.081,135.863,41.067,108.273,155.712,86.099,75.833,98.091,69.299,61.710,101.520,49.707,115.882,142.569,78.354,192.625,136.007,78.525,242.581,139.025,74.593,70.429,90.150,53.400,55.595,100.717,55.093,264.000,97.065,90.495,103.038,140.003,60.503,115.000,138.306,88.555,228.814,88.778,80.953,440.432,97.408,83.860,78.111,138.144,67.102,63.097,141.770,64.561,51.391,151.010,46.535,48.471,105.898,65.134,68.095,82.327,66.035,52.157,128.218,64.292,104.000,88.279,77.738,38.273,135.058,92.017,49.389,129.899,92.423,110.919,110.444,49.813,23.259,140.643,50.589,32.710,107.728,45.712,124.833,107.327,98.754,168.452,136.917,62.238,21.654,140.169,41.220,42.486,93.477,69.608
39,74.588,98.025,111.391,77.333,93.671,110.759,53.000,95.426,104.090,118.903,99.216,102.877,50.000,114.906,44.809,19.633,85.874,98.269,99.500,125.428,109.161,102.714,128.500,112.212,134.000,81.725,77.122,69.351,135.796,41.262,122.045,155.797,86.008,106.222,98.294,68.969,37.014,101.541,49.635,157.020,142.763,78.111,231.375,135.971,78.570,166.387,139.088,74.494,62.524,90.198,52.926,106.127,100.880,55.112,238.310,97.160,90.611,70.000,140.158,60.760,66.889,138.416,88.435,224.744,88.783,80.897,391.514,97.335,83.863,95.833,138.289,67.155,128.194,141.791,64.284,29.420,151.208,46.725,68.667,105.873,65.097,51.190,82.306,65.962,48.510,128.488,64.112,100.000,88.352,77.543,63.000,135.059,92.405,79.389,129.757,92.051,51.946,110.630,49.773,26.407,140.352,50.531,63.161,107.453,45.446,78.500,107.375,98.672,148.129,136.731,62.286,11.654,140.515,41.470,54.703,93.438,68.944
40,36.588,97.732,110.988,43.571,93.582,110.724,28.769,95.962,104.020,109.935,99.449,102.744,47.476,115.440,45.170,60.167,85.742,98.116,110.062,125.617,109.004,127.381,128.109,112.219,126.235,81.918,77.178,113.676,135.556,41.015,141.545,155.813,86.050,50.278,98.319,69.322,52.522,101.979,49.571,107.686,142.567,78.245,119.500,135.721,78.538,286.774,138.998,74.403,89.476,90.170,53.271,79.519,100.883,55.184,205.414,97.125,90.407,55.846,139.872,60.417,96.778,138.331,88.620,258.930,88.781,80.847,354.595,97.559,83.882,128.111,138.227,67.251,92.839,141.922,64.451,33.014,150.790,46.835,96.471,105.744,65.195,46.000,82.348,65.481,96.510,128.538,64.049,96.378,88.249,77.807,61.091,134.857,92.168,91.389,129.900,91.859,43.946,110.414,49.774,34.556,140.233,51.223,46.516,107.723,45.156,33.444,107.183,98.617,161.097,136.797,62.285,24.269,140.274,40.973,41.784,93.418,69.397
41,79.765,98.167,111.615,53.714,93.617,110.979,54.154,95.639,103.825,94.903,99.549,102.903,82.286,114.804,44.987,30.533,86.555,97.812,48.250,125.479,109.190,141.238,128.589,112.238,167.765,81.994,77.344,79.243,135.584,41.015,111.000,155.742,85.854,65.722,98.088,69.259,60.551,101.792,49.195,86.314,142.792,78.239,155.125,135.932,78.605,249.097,138.990,74.471,107.905,90.259,53.294,66.329,100.577,55.161,192.621,97.155,90.391,74.192,139.957,60.535,72.333,138.480,88.207,217.140,88.759,81.000,436.703,97.512,83.807,80.111,138.456,67.175,126.581,141.869,64.717,50.957,151.175,46.935,70.627,105.711,64.670,70.571,82.668,65.881,78.824,128.627,64.305,117.838,88.456,77.546,61.545,134.897,92.114,67.778,130.007,91.933,97.297,110.456,49.989,49.074,140.206,51.237,65.935,107.692,45.918,92.111,106.900,98.723,108.710,136.823,62.228,33.538,140.690,41.239,51.243,93.490,69.653
42,176.059,98.344,111.736,72.048,93.495,110.757,48.231,95.362,104.062,115.226,99.136,102.771,52.286,115.211,45.080,54.133,86.318,97.892,66.625,125.470,109.404,120.429,128.439,112.306,124.471,81.872,77.060,50.757,135.641,41.113,192.364,155.787,85.891,95.833,98.088,69.145,73.739,101.983,49.327,174.275,142.848,78.352,218.938,135.965,78.656,227.290,139.057,74.686,91.000,90.098,53.277,88.101,100.924,55.221,253.552,97.202,90.406,107.192,139.939,60.659,74.278,138.279,88.567,244.767,88.497,80.715,370.541,97.465,83.815,65.167,138.180,67.279,105.613,141.959,64.772,31.884,151.184,47.167,62.510,106.005,64.649,106.714,82.338,66.159,57.176,128.409,64.397,78.811,88.257,77.543,39.636,135.105,91.922,118.222,129.908,92.101,52.486,110.251,49.812,34.111,140.274,51.334,46.710,107.665,45.246,56.833,107.320,98.936,217.226,136.893,62.212,26.615,140.701,41.011,64.378,93.816,69.160
43,62.176,98.016,111.775,62.571,93.686,110.790,38.462,95.222,103.583,119.032,99.568,102.866,27.619,114.873,44.856,52.933,86.085,97.970,84.188,125.561,109.198,101.143,127.983,112.184,159.353,81.800,76.945,63.514,135.624,40.787,111.136,155.745,86.057,101.222,98.258,69.065,66.174,101.846,49.354,102.275,142.685,78.232,136.625,135.978,78.670,132.129,138.991,74.606,87.571,90.405,53.008,81.722,100.735,55.217,233.138,97.162,90.450,95.346,139.890,61.040,98.167,138.334,88.607,238.535,88.559,80.895,344.216,97.409,83.837,127.944,138.252,67.184,103.484,142.070,64.683,44.928,151.126,46.879,69.843,105.908,64.993,52.524,82.396,65.630,63.020,128.460,63.842,70.541,87.987,77.671,64.909,134.725,92.466,64.278,129.886,92.011,71.784,110.558,49.635,66.185,140.246,50.987,34.065,107.878,45.547,68.333,107.187,98.630,165.871,136.934,62.099,34.962,140.476,41.375,68.162,93.422,69.423
44,11.118,97.671,111.271,46.714,93.581,110.472,105.077,95.545,104.230,169.806,99.267,102.854,44.905,115.014,44.733,25.067,86.737,97.818,139.688,125.465,109.312,98.619,128.534,112.171,105.882,81.893,77.110,60.054,135.534,40.855,117.227,155.880,86.091,79.333,98.357,68.919,35.536,101.547,49.217,96.000,142.616,78.464,208.812,135.971,78.564,271.548,138.997,74.650,77.238,90.195,53.416,88.759,100.762,55.109,272.690,97.109,90.473,107.962,139.961,60.629,37.111,138.065,88.409,225.977,88.668,80.884,478.324,97.611,83.860,88.889,138.104,67.362,100.774,141.807,64.457,37.913,151.102,46.836,94.863,105.775,65.136,45.286,82.247,65.669,65.490,128.591,64.079,98.108,88.345,77.774,60.273,135.165,92.322,61.222,129.782,92.150,37.514,110.235,49.476,55.519,140.439,51.127,31.032,107.828,45.200,85.278,107.388,98.736,161.355,136.894,62.041,41.731,140.624,40.922,61.730,93.595,69.022
45,87.353,97.986,111.432,71.000,93.688,110.501,66.692,95.477,103.681,110.194,99.178,102.766,46.714,115.081,44.982,37.500,86.393,97.892,118.000,125.654,109.148,101.476,128.466,112.099,146.000,82.085,77.112,70.865,135.688,41.265,134.818,155.761,86.110,96.222,98.232,68.895,40.464,101.747,49.140,142.275,142.625,78.313,173.812,135.612,78.610,216.903,139.029,74.597,50.619,90.315,53.530,61.316,100.843,55.115,264.103,97.148,90.292,103.577,139.824,60.570,43.722,138.145,88.339,229.070,88.720,80.770,486.919,97.553,83.843,67.056,138.450,67.137,62.387,141.691,64.804,58.145,151.369,47.086,66.392,105.517,65.114,63.190,82.776,65.984,38.314,128.311,64.271,113.514,88.236,77.672,76.273,135.411,92.381,99.833,130.058,92.201,95.459,110.487,49.788,49.000,140.466,50.981,42.645,107.816,45.523,39.111,107.389,98.588,157.355,136.813,62.248,32.346,140.199,40.751,30.757,93.402,68.679
46,55.647,97.922,111.442,37.619,93.461,111.137,39.077,95.576,103.649,149.677,99.443,102.765,51.000,115.104,44.869,20.700,86.240,98.045,90.688,125.664,109.107,130.143,128.616,112.299,177.471,81.839,76.879,68.000,135.786,40.970,94.409,155.757,85.944,68.389,98.278,69.169,65.652,101.666,49.553,163.843,142.763,78.249,130.438,135.726,78.527,200.000,139.065,74.527,75.905,90.247,53.366,60.481,100.721,55.182,282.586,97.320,90.469,74.654,139.942,60.506,59.611,138.020,88.471,219.395,88.660,80.957,427.405,97.404,83.980,69.278,138.316,67.257,78.774,141.721,64.742,57.101,151.112,46.684,27.059,106.182,65.162,49.762,82.563,66.100,41.373,128.410,64.455,114.595,88.462,77.566,11.909,135.232,91.842,99.222,129.932,91.604,101.405,110.374,49.599,60.111,140.300,50.586,50.774,107.533,45.499,46.111,107.157,98.483,139.548,137.041,62.159,33.885,140.504,40.950,47.784,93.397,69.100
47,45.000,97.839,111.303,43.905,93.800,110.802,72.462,95.338,103.899,78.000,99.339,102.708,43.952,115.478,44.945,28.433,86.202,98.189,87.875,125.459,109.423,84.381,128.336,112.243,96.765,81.911,76.906,117.189,135.606,40.890,123.455,155.896,85.871,77.111,98.154,69.309,45.101,101.953,49.405,198.353,142.541,78.113,169.938,135.824,78.565,222.258,139.098,74.673,59.286,90.272,52.937,62.962,101.280,54.953,230.690,97.274,90.478,85.962,140.021,60.442,58.444,138.273,88.223,181.233,88.579,80.811,447.784,97.501,83.818,104.944,138.381,67.479,90.194,141.670,64.787,50.261,151.249,46.815,60.157,105.694,65.213,37.143,82.066,65.790,59.608,128.328,64.300,129.351,88.289,77.780,38.455,134.871,92.333,45.611,130.036,91.856,74.108,110.245,50.169,32.704,140.343,51.190,24.000,107.505,45.365,61.444,107.320,98.523,146.774,136.911,62.374,20.423,140.458,41.268,28.811,93.370,68.735
48,50.765,98.049,111.754,54.429,93.883,110.823,53.462,95.697,103.999,102.129,99.498,102.916,89.286,115.039,45.025,31.433,86.344,97.975,68.688,125.667,109.087,96.524,128.654,112.265,136.882,81.769,76.980,74.432,135.866,41.308,118.818,155.975,85.963,100.167,98.243,69.244,68.000,101.683,49.623,182.980,142.648,78.218,126.625,135.459,78.605,253.484,139.077,74.521,90.190,89.997,52.807,79.013,100.971,55.127,252.862,97.224,90.334,105.077,140.075,60.702,36.833,138.103,88.666,200.116,88.699,80.963,448.541,97.557,83.813,58.556,138.259,67.241,71.032,141.869,64.512,35.565,151.300,47.205,52.980,105.961,65.218,37.286,82.520,65.774,55.373,128.267,64.611,65.297,88.248,77.851,57.818,134.870,92.449,60.667,129.875,91.617,59.730,110.627,49.754,58.444,140.495,51.018,20.387,107.700,46.023,79.278,107.372,98.419,164.903,136.797,62.347,68.115,140.592,40.771,93.459,93.302,69.321
49,90.176,97.945,111.691,59.333,93.695,110.931,37.000,95.253,103.676,118.903,99.244,102.801,38.810,115.383,44.825,49.133,86.369,97.792,76.812,125.696,109.130,103.571,128.492,112.189,119.000,81.977,77.027,84.054,135.729,41.197,153.182,155.807,86.031,75.722,98.137,68.900,66.464,101.681,49.182,150.471,142.702,78.513,221.500,135.830,78.463,234.710,139.179,74.509,93.714,90.164,53.300,77.316,100.688,55.170,195.448,97.062,90.501,79.692,139.922,60.491,58.000,138.103,88.294,198.256,88.722,80.949,237.297,97.438,83.827,76.889,138.415,67.372,131.226,141.824,64.379,47.507,151.063,46.434,55.490,105.866,64.730,64.952,82.277,65.910,46.706,127.973,64.988,138.865,88.135,77.596,56.545,134.931,92.075,77.833,129.889,92.217,62.108,110.485,49.855,45.704,140.370,50.912,47.742,107.586,45.370,57.056,107.430,99.024,170.645,136.854,62.145,17.769,140.062,41.101,43.459,93.436,69.393
50,43.353,97.997,111.659,72.429,93.382,110.681,59.231,95.457,103.968,114.903,99.368,102.584,75.905,114.908,45.021,19.533,86.159,98.048,88.812,125.476,109.270,115.619,128.417,112.196,167.294,82.028,76.979,51.838,135.763,40.837,104.273,155.901,85.754,72.667,98.368,68.869,65.913,101.825,49.388,168.627,142.725,78.328,192.062,135.731,78.450,203.613,138.895,74.536,83.000,90.188,52.869,52.734,100.935,55.163,214.931,97.254,90.556,86.269,140.148,60.710,36.944,138.158,88.206,242.651,88.760,80.980,453.676,97.496,83.905,96.167,138.259,67.087,79.097,141.794,64.735,41.275,151.049,46.615,33.098,105.532,64.949,52.095,82.546,65.822,58.784,128.203,64.225,100.865,88.190,77.612,67.227,135.306,92.197,84.056,129.926,92.038,78.919,110.591,49.745,31.926,140.381,50.586,48.194,107.557,45.294,62.722,107.156,98.542,157.742,136.885,62.236,37.115,140.104,40.999,34.703,93.341,68.922
51,94.412,98.158,111.679,64.857,93.383,110.693,38.385,95.605,104.014,111.419,99.324,102.935,62.667,114.849,44.955,35.833,86.319,97.946,78.438,125.390,108.861,95.286,128.777,112.142,121.235,81.801,77.347,79.351,135.749,40.978,112.500,155.709,85.875,83.556,98.273,69.427,69.072,101.721,49.321,136.314,142.546,78.329,212.062,135.815,78.532,237.419,138.980,74.645,91.095,90.289,53.216,59.215,101.095,55.011,205.138,97.133,90.419,118.077,140.192,60.706,87.222,138.323,88.514,262.581,88.627,80.919,393.838,97.445,83.967,117.278,138.407,67.035,123.226,141.811,64.649,48.667,151.254,46.603,48.588,106.036,64.674,69.381,82.232,65.749,67.686,128.447,64.106,151.946,88.266,77.785,85.727,135.054,92.390,108.167,129.736,91.505,70.486,110.434,49.834,35.370,140.639,51.449,19.097,107.596,45.261,50.278,107.181,98.793,193.355,136.867,62.291,18.846,140.534,41.320,30.324,93.290,68.851
52,56.588,97.886,111.449,49.190,93.595,111.385,49.308,95.490,103.929,142.839,99.358,102.806,46.333,115.021,45.090,56.133,86.628,98.232,90.875,125.236,109.398,76.857,128.189,112.309,89.588,82.031,76.936,75.189,135.626,40.711,90.545,155.736,85.805,145.389,98.174,69.022,50.841,101.459,49.140,176.706,142.540,78.289,126.375,135.847,78.470,204.065,139.202,74.652,73.000,90.278,53.200,69.089,100.951,55.310,222.069,97.115,90.457,105.577,139.851,60.469,80.944,138.343,88.667,247.233,88.550,80.845,557.297,97.430,83.906,103.556,138.401,66.785,98.774,141.659,64.538,44.638,150.911,47.167,42.392,105.674,65.284,88.476,82.340,66.229,49.451,128.821,64.204,108.919,88.354,77.509,62.000,134.795,92.460,78.000,129.900,92.212,66.919,110.603,49.726,45.444,140.597,51.106,21.548,107.466,45.835,92.500,107.173,98.781,148.839,136.901,62.183,35.231,140.490,40.627,51.892,93.405,69.304
