 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43
253,278.216,244.685,61.568,285.250,227.412,73.815,76.000,244.538,22.531,232.462,242.712,29.723,93.700,250.459,31.832,135.978,252.173,20.251,213.143,214.700,22.239,141.500,212.422,29.400,91.742,237.434,35.039,280.438,235.911,27.025,735.200,245.215,80.918,602.353,235.391,59.707,409.562,224.556,66.808,285.267,231.268,61.405,498.824,211.667,78.345,187.769,244.038,75.215,125.357,239.859,71.366,100.111,223.164,57.850,138.941,172.876,70.690,114.900,171.252,75.972,152.095,239.160,65.215,115.000,238.540,51.645,427.875,233.807,55.546,143.625,219.322,31.484,148.308,253.988,79.688,366.500,237.742,56.487,423.500,227.842,55.905,175.333,228.724,19.770,88.917,205.736,75.177,195.081,183.249,75.440,77.700,250.183,77.199,140.833,227.885,14.659,173.125,223.436,20.176,289.524,248.993,20.964,79.308,244.943,67.372,145.810,247.638,72.603,205.806,210.993,34.541,188.235,243.386,32.868,617.500,232.539,70.411,74.529,255.288,18.985,274.400,174.764,75.376,256.387,231.163,82.692,275.235,240.448,84.763
254,382.216,244.758,61.451,279.917,227.404,73.969,109.176,244.510,22.371,303.615,242.892,29.727,97.600,250.518,31.818,156.000,252.139,20.064,194.190,214.741,22.223,106.500,212.482,29.671,115.548,237.263,34.767,272.875,235.822,27.068,771.100,245.238,80.914,584.647,235.475,59.813,350.250,224.580,66.742,257.600,231.296,61.420,454.941,211.744,78.418,86.615,243.928,75.248,56.214,240.029,71.203,120.056,223.174,57.510,100.588,172.975,70.600,158.200,171.039,76.022,270.381,239.203,65.382,97.462,238.450,51.981,151.062,233.763,55.576,347.875,219.383,31.504,178.000,254.071,79.604,271.250,237.691,56.547,491.000,227.873,55.984,254.444,228.724,19.894,63.583,205.856,75.075,263.514,183.138,75.524,74.500,250.072,77.282,477.750,227.908,14.728,88.750,223.330,20.204,143.429,248.991,20.751,51.923,244.839,67.676,81.143,247.600,72.337,179.806,210.909,34.573,144.824,243.411,32.920,652.500,232.413,70.352,115.059,255.159,18.920,206.500,174.871,75.442,312.645,231.172,82.503,291.235,240.524,84.713
255,476.595,244.725,61.621,302.688,227.413,73.968,77.294,244.291,22.076,218.385,242.783,29.744,84.900,250.490,31.633,128.391,252.092,20.158,201.619,214.640,22.096,133.100,212.441,29.484,101.161,237.340,34.793,167.438,235.969,26.879,848.000,245.183,80.857,654.706,235.519,59.777,312.375,224.697,66.913,320.533,231.188,61.378,457.294,211.753,78.239,195.846,244.069,75.415,540.143,239.972,71.110,88.667,223.354,57.652,99.824,173.012,70.794,187.000,171.165,76.147,147.905,239.341,65.268,136.154,238.577,51.746,284.250,233.691,55.566,241.938,219.370,31.618,66.923,254.180,79.555,431.750,237.782,56.701,436.167,227.833,55.972,167.500,228.719,19.563,80.833,205.808,74.849,211.514,183.020,75.513,100.300,250.140,77.081,906.750,227.889,14.844,203.188,223.491,20.008,180.667,249.113,20.938,51.077,244.702,67.502,146.476,247.591,72.534,169.161,210.864,34.425,238.647,243.436,32.892,641.500,232.507,70.455,97.118,255.437,18.923,115.600,174.673,75.405,265.097,231.092,82.530,299.412,240.541,84.710
256,378.378,244.834,61.593,280.604,227.365,73.983,71.353,244.452,22.308,262.846,242.882,29.848,187.400,250.458,31.828,152.043,252.119,20.426,213.905,214.653,22.041,86.200,212.581,29.401,127.097,237.320,34.730,308.812,235.757,26.914,873.700,245.218,80.857,626.706,235.452,59.811,326.812,224.641,66.734,273.100,231.338,61.258,383.941,211.713,78.357,999.077,244.149,75.347,820.714,239.970,71.244,107.222,223.217,57.775,101.941,172.924,70.864,182.100,171.089,76.071,202.095,239.118,65.265,126.538,238.479,51.685,154.438,233.813,55.526,238.875,219.296,31.391,127.077,254.084,79.583,356.250,237.713,56.663,522.833,227.908,55.904,221.889,228.837,19.734,97.583,205.729,75.126,217.568,182.997,75.636,78.700,250.127,76.978,685.917,227.874,14.911,1101.750,223.569,20.133,145.714,249.007,21.004,44.385,244.731,67.363,108.952,247.464,72.283,206.645,210.912,34.569,186.235,243.435,32.815,642.562,232.520,70.441,57.765,255.114,18.984,197.700,174.821,75.129,246.387,231.161,82.551,306.588,240.583,84.790
257,415.514,244.684,61.577,299.458,227.448,73.919,54.235,244.474,22.451,180.615,242.837,29.800,121.000,250.655,31.716,312.935,252.140,20.845,116.952,214.789,22.167,158.300,212.485,29.495,114.710,237.356,34.997,295.125,235.842,26.895,828.800,245.213,80.943,737.765,235.493,59.847,303.500,224.625,66.973,283.433,231.252,61.268,467.294,211.728,78.315,1216.231,244.120,75.329,547.214,240.030,71.158,101.722,223.336,57.858,92.471,172.968,70.724,150.400,171.140,75.830,175.714,239.128,65.225,58.077,238.735,51.816,154.188,233.660,55.648,275.000,219.316,31.509,157.000,254.042,79.786,330.500,237.796,56.675,470.333,227.772,56.025,229.667,228.900,19.687,93.917,205.849,75.249,208.919,183.079,75.448,60.700,250.126,77.526,622.333,227.851,14.893,767.500,223.487,20.128,246.190,248.960,21.138,72.000,244.859,67.580,143.524,247.315,72.454,212.000,211.000,34.509,131.647,243.356,32.889,644.312,232.491,70.368,82.176,255.085,18.896,187.600,174.882,75.447,262.000,231.093,82.597,310.059,240.583,84.767
258,341.622,244.676,61.551,275.396,227.429,74.018,68.118,244.556,22.494,160.769,242.907,29.679,90.400,250.374,31.961,312.696,252.171,20.793,146.286,214.692,22.054,88.200,212.621,29.408,58.452,237.560,34.922,323.812,235.825,26.909,824.500,245.226,80.891,575.118,235.543,59.775,371.125,224.650,66.810,298.200,231.304,61.284,390.588,211.728,78.290,1046.231,244.111,75.344,441.857,240.023,71.125,94.889,223.149,58.055,107.941,173.184,70.630,137.700,171.180,75.884,246.762,239.188,65.265,145.769,238.660,51.714,193.875,233.831,55.509,299.312,219.398,31.568,166.923,254.067,79.734,388.125,237.821,56.597,511.167,227.877,56.046,225.056,228.890,19.676,83.750,205.815,74.989,255.568,183.072,75.420,141.600,250.206,77.394,203.250,227.896,14.932,599.625,223.538,20.128,141.048,249.140,20.727,51.385,244.978,67.455,183.619,247.543,72.570,178.581,210.960,34.619,162.176,243.198,33.009,681.438,232.471,70.329,108.882,255.361,18.871,164.300,174.868,75.135,240.387,231.090,82.584,351.353,240.571,84.734
259,372.919,244.729,61.582,318.625,227.448,73.940,89.647,244.443,22.500,246.000,242.877,29.582,86.200,250.588,31.897,217.826,252.219,20.665,252.762,214.730,22.208,79.100,212.413,29.120,112.323,237.437,35.018,245.688,235.810,27.192,938.600,245.201,80.891,631.235,235.460,59.822,394.000,224.605,66.907,284.400,231.352,61.265,502.235,211.758,78.271,531.462,244.116,75.383,174.429,239.938,71.304,82.667,223.298,58.050,89.353,173.028,70.432,146.900,171.082,76.028,267.905,239.215,65.241,90.385,238.456,51.801,114.750,233.654,55.630,191.000,219.423,31.519,143.615,254.133,79.688,459.250,237.753,56.648,446.333,227.838,55.984,184.000,228.740,19.739,87.250,205.876,75.288,202.324,182.970,75.689,83.000,250.231,77.082,103.000,227.852,14.575,311.000,223.556,20.176,159.619,249.117,21.047,67.769,244.837,67.491,71.524,247.808,72.371,198.194,210.832,34.576,133.765,243.423,32.859,617.625,232.498,70.389,81.294,255.250,18.817,193.700,174.837,75.518,300.968,231.138,82.525,362.118,240.564,84.841
260,492.757,244.682,61.616,318.583,227.408,73.958,58.471,244.608,22.573,257.385,242.826,29.877,96.600,250.508,31.858,145.109,252.088,19.938,196.095,214.752,22.169,122.400,212.586,29.457,96.839,237.312,34.918,256.750,235.808,26.999,753.900,245.247,80.881,621.647,235.477,59.756,418.875,224.694,66.811,326.800,231.275,61.403,457.118,211.652,78.238,189.385,244.111,75.370,104.929,239.872,71.343,80.389,223.179,57.833,64.471,172.937,70.750,142.700,171.193,75.911,144.762,239.266,65.319,124.154,238.419,51.752,138.000,233.732,55.603,260.688,219.201,31.536,165.077,253.938,79.649,1714.625,237.784,56.486,792.000,227.880,55.857,165.889,228.867,19.562,54.750,205.777,75.138,199.622,182.985,75.696,65.800,250.062,76.970,67.583,227.796,14.976,357.562,223.557,20.112,176.952,249.027,20.881,65.462,244.816,67.672,61.714,247.392,72.445,175.226,210.975,34.481,170.176,243.366,33.072,518.000,232.486,70.259,89.824,254.915,19.101,198.800,174.926,75.424,222.710,230.984,82.512,342.118,240.471,84.861
261,569.135,244.664,61.731,288.521,227.351,73.860,45.235,244.317,22.313,181.538,242.897,29.619,106.600,250.486,31.988,150.957,252.190,20.206,207.143,214.666,22.139,204.600,212.440,29.428,93.032,237.416,34.964,188.250,235.833,27.017,936.100,245.198,80.916,771.941,235.551,59.783,271.750,224.618,66.821,280.467,231.353,61.247,489.235,211.701,78.291,175.308,244.204,75.312,136.714,239.942,71.420,61.778,223.261,57.726,152.353,173.049,70.485,180.500,171.196,76.095,205.143,239.242,65.199,89.077,238.403,51.765,176.125,233.727,55.680,239.250,219.366,31.551,143.923,254.009,79.602,803.875,237.774,56.548,819.500,227.886,55.879,180.222,228.770,19.785,81.667,206.031,75.248,166.973,182.950,75.516,95.900,250.144,77.173,97.583,227.872,15.104,421.250,223.446,20.167,174.000,249.050,21.022,58.462,244.878,67.546,150.095,247.570,72.344,185.419,210.989,34.340,190.294,243.313,32.975,517.625,232.499,70.392,121.235,255.107,18.845,362.900,174.841,75.345,229.161,231.096,82.569,376.647,240.609,84.797
262,423.838,244.691,61.478,334.167,227.394,73.958,70.941,244.575,22.460,164.308,242.892,29.888,141.200,250.377,31.919,98.174,252.234,20.159,146.762,214.759,22.067,121.000,212.425,29.303,98.129,237.370,34.876,212.000,235.733,27.014,696.400,245.213,80.865,734.824,235.417,59.830,350.812,224.578,66.961,452.367,231.288,61.267,488.882,211.626,78.293,142.385,244.099,75.379,128.286,239.924,71.259,107.167,223.408,58.079,131.471,172.907,70.584,87.800,171.273,75.823,176.857,239.024,65.145,128.154,238.506,51.622,218.312,233.791,55.488,226.438,219.394,31.397,106.462,253.784,79.769,640.375,237.795,56.560,545.500,227.896,55.935,149.667,228.739,19.771,74.917,205.981,75.422,224.811,183.153,75.520,78.300,250.178,77.374,90.917,227.827,14.849,253.438,223.549,20.082,222.857,248.929,20.853,45.692,244.951,67.482,113.810,247.513,72.492,219.097,210.940,34.648,203.765,243.398,33.009,587.750,232.512,70.388,85.824,255.252,18.854,260.600,174.829,75.137,298.710,231.171,82.608,320.000,240.562,84.816
263,266.432,244.734,61.678,320.146,227.456,73.811,80.529,244.539,22.555,210.538,242.822,29.819,97.200,250.331,31.891,112.674,252.116,19.878,180.381,214.639,22.174,112.800,212.385,29.375,110.903,237.293,34.909,263.562,235.829,27.113,871.900,245.172,80.949,683.941,235.400,59.816,320.500,224.560,66.910,744.733,231.284,61.138,392.588,211.710,78.318,90.462,244.009,75.375,92.429,240.047,71.260,114.222,223.242,57.686,84.824,173.051,70.747,185.500,171.151,76.053,200.000,239.025,65.184,123.154,238.499,51.711,128.750,233.806,55.698,220.812,219.334,31.440,139.231,253.982,79.641,447.000,237.734,56.537,532.750,227.868,55.939,216.111,228.794,19.952,94.583,205.816,75.730,246.703,183.086,75.508,75.700,250.137,77.051,147.417,227.949,14.859,169.938,223.628,20.031,166.286,249.057,21.032,81.769,244.923,67.520,120.952,247.602,72.577,214.774,210.959,34.456,134.353,243.301,33.080,613.125,232.507,70.345,120.882,255.245,18.879,353.100,174.818,75.425,216.968,231.114,82.689,308.706,240.580,84.876
264,245.784,244.803,61.570,304.104,227.406,73.840,56.765,244.679,22.570,211.615,242.855,29.756,74.000,250.467,32.100,130.696,252.166,19.946,228.571,214.636,22.195,132.800,212.487,29.400,54.258,237.335,34.858,260.312,235.786,26.984,751.000,245.193,80.902,713.353,235.466,59.783,385.750,224.555,66.867,703.667,231.310,61.195,457.235,211.695,78.274,116.000,244.084,75.327,137.429,239.888,71.599,117.444,223.156,57.842,134.471,173.147,70.537,123.500,170.995,75.822,252.571,239.102,65.304,103.231,238.624,51.822,165.562,233.827,55.408,210.500,219.283,31.483,175.769,254.116,79.700,417.500,237.799,56.686,648.417,227.821,56.034,150.833,228.845,19.747,74.000,205.957,75.048,211.027,183.164,75.409,61.900,250.160,77.428,65.417,227.812,14.734,203.750,223.566,20.023,175.333,248.953,21.063,109.154,244.843,67.377,96.667,247.806,72.409,153.355,210.915,34.753,128.294,243.263,32.960,508.562,232.415,70.298,104.765,255.184,18.845,262.500,174.799,75.426,270.581,231.063,82.563,355.294,240.614,84.782
265,277.514,244.611,61.572,315.708,227.326,73.920,41.412,244.499,22.483,205.154,242.927,29.758,102.600,250.644,31.997,118.913,252.173,19.807,202.190,214.653,22.203,148.500,212.465,29.615,95.677,237.381,35.124,277.750,235.935,27.212,785.400,245.211,80.902,510.588,235.491,59.794,388.625,224.649,66.826,356.500,231.255,61.434,406.529,211.806,78.282,114.538,244.271,75.452,106.643,239.942,71.195,78.889,223.121,57.992,85.765,173.155,70.819,141.900,171.110,75.919,275.429,239.225,65.200,116.231,238.527,51.654,100.625,233.714,55.425,254.688,219.474,31.538,136.231,254.191,79.710,441.625,237.767,56.619,463.167,227.799,55.895,212.389,228.740,19.677,53.417,206.032,75.315,186.865,183.134,75.314,98.200,250.068,77.229,123.833,227.802,14.975,141.750,223.622,20.139,193.238,249.058,20.943,57.231,244.815,67.359,154.000,247.508,72.417,238.516,210.964,34.634,200.471,243.410,32.822,590.625,232.496,70.451,122.235,255.389,18.904,260.100,174.739,75.345,270.581,231.146,82.486,390.471,240.536,84.667
266,243.405,244.838,61.674,348.021,227.464,74.001,78.941,244.522,22.137,178.385,242.823,29.908,146.400,250.529,31.979,142.978,252.042,20.300,235.524,214.684,22.197,145.600,212.537,29.529,70.645,237.470,34.915,258.875,235.819,26.990,851.700,245.170,80.925,572.412,235.523,59.818,326.688,224.646,66.758,329.967,231.240,61.436,421.941,211.710,78.267,176.538,244.172,75.303,100.714,240.125,71.286,132.333,223.364,57.750,85.765,173.214,70.789,123.900,171.146,75.955,152.571,239.147,65.409,105.769,238.486,51.740,112.188,233.720,55.521,234.938,219.443,31.384,120.154,254.114,79.764,284.500,237.797,56.557,486.750,227.836,55.960,164.944,228.845,19.826,68.250,205.915,75.286,189.351,183.128,75.453,126.400,250.346,77.390,83.083,227.869,14.653,112.062,223.604,20.031,178.000,249.078,20.826,60.000,244.624,67.516,120.381,247.392,72.457,252.516,211.002,34.499,208.235,243.291,32.963,538.188,232.522,70.338,181.059,255.338,18.869,400.400,174.710,75.276,289.548,231.161,82.579,295.353,240.589,84.739
267,367.568,244.785,61.634,312.354,227.408,73.983,55.294,244.472,22.220,167.308,242.923,29.807,55.200,250.529,31.846,130.543,252.104,20.141,186.762,214.478,21.966,151.600,212.356,29.680,93.226,237.355,35.296,273.062,235.790,26.737,778.300,245.205,80.830,539.235,235.587,59.696,349.000,224.617,66.829,287.467,231.241,61.290,424.471,211.671,78.231,143.692,244.232,75.278,154.000,239.946,71.197,96.778,223.355,57.610,83.412,173.012,70.804,178.600,171.152,75.877,178.381,239.237,65.113,140.308,238.545,51.921,155.188,233.779,55.607,274.375,219.374,31.555,112.308,254.118,79.805,451.000,237.733,56.580,424.917,227.873,55.960,213.500,228.710,19.871,52.000,205.845,75.144,319.784,183.036,75.594,78.900,250.237,77.237,82.500,227.779,15.022,132.000,223.535,20.078,218.857,249.033,20.861,58.154,244.924,67.110,66.667,247.665,72.454,145.742,211.063,34.454,120.765,243.376,32.933,694.062,232.490,70.376,98.176,255.456,18.912,289.500,174.774,75.296,281.355,231.168,82.498,353.471,240.573,84.631
268,342.432,244.831,61.680,334.167,227.333,73.872,60.529,244.520,22.477,209.846,242.977,29.758,83.700,250.434,31.993,150.522,252.131,20.274,152.000,214.679,22.195,128.900,212.421,29.322,43.226,237.431,35.017,284.000,235.844,27.166,853.100,245.197,80.935,504.941,235.487,59.754,388.438,224.625,66.829,268.367,231.156,61.420,430.588,211.679,78.309,139.462,244.171,75.190,100.357,239.924,71.479,85.889,223.339,57.749,133.294,172.890,70.668,160.200,171.096,75.883,150.381,239.065,65.194,168.154,238.642,51.815,172.625,233.857,55.506,263.188,219.495,31.529,165.231,254.094,79.793,307.250,237.744,56.560,536.583,227.854,55.918,168.278,228.630,19.751,60.750,205.966,75.008,280.054,183.056,75.540,129.400,250.193,76.990,66.750,227.884,14.858,129.250,223.709,20.093,262.952,249.078,21.005,51.846,244.646,67.378,152.286,247.663,72.443,176.903,210.986,34.708,122.588,243.600,33.033,757.188,232.452,70.396,91.529,255.280,18.896,300.300,174.750,75.287,402.581,231.169,82.750,287.235,240.535,84.755
269,298.378,244.807,61.541,343.146,227.598,73.799,48.471,244.446,22.345,178.846,242.777,29.788,58.100,250.475,32.069,146.196,252.082,20.423,134.571,214.750,22.079,117.700,212.311,29.765,75.548,237.305,35.058,283.812,235.866,26.885,804.800,245.214,80.916,543.529,235.501,59.779,404.688,224.636,66.827,364.100,231.263,61.327,373.706,211.603,78.324,142.077,244.042,75.199,131.214,240.101,71.329,58.278,223.182,57.646,131.000,172.945,70.817,187.700,170.975,76.086,109.143,239.089,65.353,127.462,238.451,51.696,153.562,233.748,55.441,212.875,219.457,31.471,210.000,254.143,79.637,301.625,237.861,56.628,447.083,227.907,55.985,243.333,228.717,19.733,60.750,205.692,75.545,210.216,183.307,75.446,69.000,250.101,76.913,106.750,227.885,14.655,114.062,223.333,20.231,200.952,249.057,20.929,50.308,244.922,67.339,144.381,247.683,72.303,207.806,211.023,34.447,187.882,243.315,33.006,4095.000,232.500,70.370,128.000,255.136,18.886,195.400,174.839,75.264,314.000,231.063,82.708,307.059,240.552,84.732
270,276.432,244.670,61.536,328.479,227.438,73.840,57.118,244.523,22.285,158.077,243.022,29.946,56.900,250.433,32.104,148.370,252.012,20.313,234.000,214.583,22.123,295.000,212.351,29.667,89.935,237.325,35.136,244.812,235.807,26.700,837.900,245.198,80.837,509.529,235.536,59.801,317.062,224.730,66.802,279.967,231.209,61.417,457.588,211.629,78.213,170.769,244.174,75.396,113.000,239.871,71.217,75.667,223.247,57.710,129.824,172.878,70.575,107.500,171.228,75.999,139.143,239.300,65.177,101.846,238.557,51.930,124.250,233.861,55.554,238.875,219.403,31.574,150.308,254.060,79.746,389.625,237.761,56.753,488.917,227.849,55.981,220.889,228.734,19.680,69.917,205.747,75.158,254.324,183.075,75.330,154.000,250.030,77.303,95.583,227.854,14.980,121.438,223.567,20.163,207.238,249.096,20.828,60.692,244.930,67.480,99.714,247.355,72.510,215.226,210.913,34.472,145.941,243.184,32.963,3964.125,232.495,70.365,127.353,255.267,18.969,250.500,174.834,75.359,274.000,231.247,82.482,259.647,240.608,84.832
271,262.811,244.861,61.662,294.354,227.450,73.800,91.471,244.373,22.326,217.615,242.773,29.792,97.500,250.378,32.112,147.478,252.160,20.083,191.619,214.701,22.034,167.500,212.367,29.657,114.710,237.418,35.353,255.562,235.709,26.917,920.100,245.163,80.902,509.647,235.515,59.787,373.625,224.650,66.892,287.600,231.200,61.376,509.118,211.668,78.341,151.385,244.184,75.278,172.357,240.007,71.365,156.389,223.057,57.589,110.294,172.890,70.884,184.900,171.189,75.773,207.333,239.191,65.229,160.923,238.506,51.734,128.500,233.742,55.566,151.500,219.386,31.513,107.538,254.086,79.657,309.750,237.747,56.663,464.583,227.786,56.008,162.667,228.824,19.778,96.167,205.766,75.378,262.973,183.095,75.443,98.300,250.135,77.094,35.000,227.820,14.956,153.875,223.492,20.085,289.810,249.156,20.965,38.077,244.902,67.406,63.905,247.328,72.282,316.387,210.956,34.486,236.176,243.431,32.903,2599.062,232.499,70.366,123.824,255.280,19.057,303.500,174.921,75.359,329.742,231.163,82.579,342.471,240.604,84.741
272,294.865,244.769,61.403,334.896,227.423,73.947,35.000,244.647,22.753,190.154,243.004,29.882,124.700,250.575,31.903,169.370,252.109,19.889,227.238,214.731,22.117,116.800,212.326,29.640,59.806,237.331,35.490,274.375,235.844,26.937,969.800,245.186,80.896,472.176,235.497,59.902,452.125,224.596,67.002,352.633,231.215,61.345,342.529,211.727,78.199,106.308,244.220,75.230,146.714,239.933,71.465,87.333,223.252,57.950,110.294,172.935,70.739,105.000,170.954,76.011,131.810,239.139,65.289,119.385,238.467,51.874,135.812,233.808,55.644,194.562,219.470,31.506,117.615,254.090,79.560,344.125,237.828,56.695,515.750,227.873,55.894,207.444,228.599,19.547,118.333,205.806,75.039,306.216,183.068,75.474,63.600,250.072,77.348,72.167,227.916,14.866,128.375,223.430,20.083,181.048,249.032,20.945,88.615,244.699,67.477,96.381,247.398,72.571,185.548,211.024,34.624,229.529,243.250,32.773,1437.188,232.415,70.351,96.235,255.250,19.012,244.500,174.817,75.429,208.387,231.201,82.520,404.176,240.565,84.829
273,340.703,244.772,61.572,332.188,227.442,73.950,100.647,244.534,22.292,184.231,242.803,30.013,101.400,250.581,32.093,121.043,252.182,20.022,230.190,214.584,22.185,79.900,212.452,29.537,71.097,237.148,34.934,310.438,235.909,26.951,827.700,245.211,80.993,501.000,235.584,59.712,840.312,224.657,66.880,316.733,231.146,61.287,439.588,211.667,78.281,102.846,244.168,75.374,161.071,239.954,71.346,94.944,223.234,57.766,114.882,173.099,70.448,174.500,171.257,75.896,201.619,239.091,65.251,128.462,238.611,51.604,127.000,233.714,55.537,264.562,219.403,31.479,159.538,254.031,79.798,474.250,237.776,56.628,409.917,227.790,56.063,178.000,228.622,19.811,64.917,206.002,75.093,226.324,183.229,75.406,59.800,250.262,77.340,80.667,227.857,14.873,174.188,223.367,20.113,216.952,248.989,21.042,72.462,244.914,67.451,122.762,247.582,72.449,227.161,211.007,34.375,275.706,243.363,32.973,606.625,232.510,70.360,132.647,255.017,18.812,186.800,174.924,75.316,254.258,231.084,82.588,271.765,240.613,84.753
